,Player,Squad,Nation,Pos,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Progression - PrgC,Progression - PrgP,Progression - PrgR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,Expected - xA,Expected - A-xAG,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR,Playing Time - Mn/MP,Playing Time - Min%,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%,Performance - GA,Performance - GA90,Performance - SoTA,Performance - Saves,Performance - Save%,Performance - W,Performance - D,Performance - L,Performance - CS,Performance - CS%,Penalty Kicks - PKatt,Penalty Kicks - PKA,Penalty Kicks - PKsv,Penalty Kicks - PKm,Penalty Kicks - Save%,Season,Performance - Gls per 90,Performance - PK per 90,Standard - G/Sh per 90,Standard - G/SoT per 90,Expected - xG per 90,Expected - G-xG per 90,Expected - npxG per 90,Expected - np:G-xG per 90,Standard - Sh per 90,Standard - SoT per 90,Standard - SoT% per 90,Standard - Dist per 90,Expected - npxG/Sh per 90,Ast per 90,Total - TotDist per 90,Total - PrgDist per 90,Total - Cmp per 90,Total - Cmp% per 90,Performance - Crs per 90,Short - Cmp per 90,Short - Cmp% per 90,Medium - Cmp per 90,Medium - Cmp% per 90,Long - Cmp per 90,Long - Cmp% per 90,xA per 90,A-xAG per 90,KP per 90,1/3 per 90,PPA per 90,CrsPA per 90,PrgP per 90,Pass Types - TB per 90,Pass Types - Sw per 90,SCA - SCA per 90,SCA Types - PassLive per 90,SCA Types - PassDead per 90,SCA Types - TO per 90,SCA Types - Sh per 90,SCA Types - Def per 90,GCA Types - PassLive per 90,GCA Types - PassDead per 90,GCA Types - TO per 90,GCA Types - Sh per 90,GCA Types - Def per 90,Touches - Touches per 90,Touches - Def Pen per 90,Touches - Def 3rd per 90,Touches - Mid 3rd per 90,Touches - Att 3rd per 90,Touches - Att Pen per 90,Take-Ons - Att per 90,Take-Ons - Succ per 90,Take-Ons - Succ% per 90,Take-Ons - Tkld per 90,Carries - Carries per 90,Carries - TotDist per 90,Carries - PrgDist per 90,Carries - PrgC per 90,Carries - 1/3 per 90,Carries - CPA per 90,Carries - Mis per 90,Carries - Dis per 90,Receiving - PrgR per 90,Performance - PKwon per 90,Tackles - Tkl per 90,Tackles - TklW per 90,Tackles - Def 3rd per 90,Tackles - Mid 3rd per 90,Tackles - Att 3rd per 90,Challenges - Tkl per 90,Challenges - Att per 90,Challenges - Lost per 90,Challenges - Tkl% per 90,Int per 90,Tkl+Int per 90,Blocks - Blocks per 90,Blocks - Sh per 90,Blocks - Pass per 90,Performance - PKcon per 90,Performance - OG per 90,Clr per 90,Err per 90,Aerial Duels - Won per 90,Aerial Duels - Lost per 90,Aerial Duels - Won% per 90,Starts - Starts per 90,Playing Time - Min per 90,Starts - Mn/Start per 90,Subs - Subs per 90,Subs - Mn/Sub per 90,Team Success - PPM per 90,Team Success - onG per 90,Team Success - onGA per 90,Team Success - +/- per 90,Team Success (xG) - onxG per 90,Performance - CS per 90,Performance - GA per 90,Performance - SoTA per 90,Performance - Saves per 90,Penalty Kicks - Save% per 90,Performance - CrdY per 90,Performance - 2CrdY per 90,Performance - CrdR per 90,Performance - Fls per 90,Performance - Fld per 90,position
80,Ethan Ampadu,Chelsea,WL,DF,Premier League,16.0,2000.0,1.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47682119205298007,0.43999999999999995,0.00671615411806292,19.0,1.0,0.007553803948842781,0.005440537481286743,0.003745318352059925,5.0,1.0,0.008910212474297465,13.0,1.0,0.002,1.0,1.0,0.0,0.0,0.0,0.27433628318584075,0.0,0.002793296089385475,0.0,0.0,0.0023584905660377358,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007246376811594203,0.010752688172043012,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005050505050505051,0.006024096385542169,0.0,0.0061624649859943975,0.0016488046166529267,0.0061643835616438354,0.005858494817485354,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.006589785831960461,0.00403540744597761,0.0033199195171026157,0.0,0.0,0.0,0.0,0.0,19.0,0.0,11.0,0.3,0.0,0.0,0.0,0.043478260869565216,0.0,11,1.0,0.0,0.015873015873015872,0.2815533980582524,-8.18,-8.84,0.0,0.2,-0.2,-1.26,-1.81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00411522633744856,0.009174311926605505,0.33299999999999996,,,,,,,,,,,,,,,,2017-2018,0.0,0.0,0.0,0.0,0.0,0.4761904761904763,0.0,0.4397590361445783,0.0,0.0,0.0,0.0,0.0,0.0,0.007553035558731633,0.005441998028261583,0.006712690484522634,1.0,0.0,0.0037753657385559227,1.0,0.008882857319104312,1.0,0.001979841612670986,1.0,0.0,0.272,0.0,0.0027652086475615885,0.0,0.0,0.002334960730205901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006151208813371316,0.0016322896572191718,0.006164468006411046,0.005840363400389357,0.0,0.0,0.0,0.0,0.0,0.0,0.006597968715249462,0.004036060945106056,0.0033229509977907357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007175472928897587,0.010648596321393998,0.0,0.015235457063711912,0.0,0.0,0.0,0.0,0.0,0.0,0.004999999999999999,0.0,0.0,0.0,0.0,0.0,0.005963675792897804,0.0,0.004074074074074074,0.00908340214698596,0.33303330333033304,0.0,0.0029218984442865043,0.0,0.04296875,0.0,1.0,0.0,0.015714285714285715,0.28146853146853146,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,DF
427,Emre Can,Liverpool,DE,MF,Premier League,23.0,1994.0,26.0,24.0,2091.0,23.2,0.09375,4.0,7.0,3.0,0.0,0.0,0.7272727272727273,0.0,0.07258064516129033,0.07964601769911504,3.0,4.8,84.0,137.0,48.0,0.13,0.17,0.3,0.13,0.3,0.08,0.13,0.21,0.08,0.21,23.2,3.0,0.14917127071823205,0.1111111111111111,0.29600000000000004,1.16,0.34,0.11,0.38,0.5938375350140055,1.0,0.0,0.0,0.08045977011494253,0.5562913907284768,0.5199999999999999,0.47295864262990456,1571.0,0.8520000000000001,0.44623468954058965,0.19980282615839634,0.44943820224719105,662.0,0.9059999999999999,0.405071967100754,668.0,0.885,0.234,179.0,0.654,0.25,3.0,0.20512820512820512,0.3628318584070797,0.2380952380952381,0.37988826815642457,0.19327731092436973,0.08333333333333333,0.3231132075471698,1571.0,1542.0,26.0,10.0,0.2682926829268293,0.22950819672131148,11.0,14.0,0.0,0.0,0.0,0.0,1338.0,3.0,19.0,0.2744186046511628,2.54,0.3355263157894737,0.04081632653061224,0.02857142857142857,0.09523809523809523,3.0,0.0,10.0,0.43,0.26666666666666666,0.2,0.0,0.0,1.0,0.0,0.4855072463768116,0.5806451612903226,0.47058823529411764,0.4461538461538462,0.2222222222222222,0.3333333333333333,0.36134453781512604,0.419,0.3048780487804878,0.4383561643835616,0.06779661016949153,0.4745762711864407,0.32941176470588235,0.47979797979797983,0.11144578313253013,0.125,0.5100840336134453,0.04286892003297609,0.23493150684931507,0.530419107706174,0.20733249051833125,0.13168724279835392,1821.0,0.16,0.14545454545454545,0.75,0.10126582278481013,25.0,0.4464579901153213,0.46107784431137727,0.4277665995975855,0.417910447761194,0.3218390804597701,0.09782608695652173,0.23622047244094488,0.13513513513513514,1266.0,0.11538461538461539,80.0,61.1,0.631578947368421,0.0,19.0,0.08695652173913043,0.0,3,0.6933333333333334,0.5656565656565657,0.4603174603174603,0.5533980582524272,1.16,-0.12,0.6224899598393574,23.7,22.8,0.98,-0.13,0.0,0.391304347826087,0.28421052631578947,0.0,0.04435483870967742,28.0,54.0,0.16666666666666666,0.0,0.0,196.0,0.1851851851851852,0.22477064220183487,0.479,,,,,,,,,,,,,,,,2017-2018,0.09269662921348315,0.0,0.09090909090909093,0.3636363636363637,0.07246376811594202,0.5535714285714287,0.0796812749003984,0.5180722891566265,0.14917951268025856,0.11124999999999999,0.29612961296129614,0.5944584382871536,0.1,0.24719101123595505,0.44623417539942933,0.19980282615839629,0.47297426271752613,0.8523852385238523,0.04426705370101597,0.44947077462414886,0.9063906390639063,0.4050953056566529,0.8847884788478848,0.2339812814974802,0.6543654365436543,0.20769230769230768,0.36,0.23821765209940018,0.37983911513323276,0.19364599092284418,0.08239700374531835,0.32307365739758015,0.26754385964912275,0.23008849557522124,0.2745918794474676,0.3357015985790408,0.04044117647058823,0.028277634961439587,0.09442060085836909,0.0,0.26726726726726724,0.19642857142857142,0.0,0.0,0.0,0.5100713439382862,0.042884700994212786,0.23492787572432497,0.530418559377028,0.2073045852770509,0.13185185185185183,0.1602160216021602,0.14566284779050737,0.7497749774977497,0.10136674259681093,0.44643783823856475,0.4610774935417167,0.42776429683821665,0.41782355575459024,0.32177961717537507,0.09784735812133072,0.23600283486888732,0.1354420113544201,0.11531804413673735,0.16417910447761191,0.4853228962818004,0.5808325266214909,0.4708994708994709,0.44598337950138506,0.22333333333333336,0.33333333333333337,0.3615733736762481,0.305159165751921,0.41944194419441944,0.3294491525423729,0.48,0.438964241676942,0.06707317073170731,0.4740853658536585,0.0,0.0,0.11141230685822716,0.12359550561797752,0.18518518518518517,0.22460776218001652,0.4788478847884789,0.6327014218009479,0.6112822132722632,0.0,0.0859375,0.0,0.6969696969696969,0.5654545454545454,0.46,0.5533216783216783,0.6228915662650603,,,,,,0.7295081967213114,0.0,0.0,0.39113428943937417,0.28409090909090906,MF
647,Mike van der Hoorn,Swansea City,NL,DF,Premier League,24.0,1992.0,24.0,24.0,1944.0,21.6,0.03125,0.0,1.0,1.0,0.0,0.0,0.36363636363636365,0.0,0.04032258064516129,0.04424778761061947,0.6,1.6,8.0,41.0,5.0,0.05,0.0,0.05,0.05,0.05,0.05,0.03,0.07,0.05,0.07,21.6,1.0,0.055248618784530384,0.05555555555555555,0.4,0.46,0.19,0.1,0.25,0.4005602240896358,0.0,0.0,0.0,0.11494252873563218,0.47682119205298007,0.43999999999999995,0.23647932131495228,882.0,0.7590000000000001,0.26536841698543334,0.19425274765399644,0.16104868913857678,250.0,0.86,0.23303632625085677,400.0,0.85,0.212,210.0,0.505,0.0,0.6,0.017094017094017096,0.22123893805309738,0.04761904761904762,0.11731843575418995,0.03361344537815126,0.125,0.09669811320754716,882.0,846.0,36.0,20.0,0.0,0.11475409836065574,8.0,16.0,0.0,0.0,0.0,0.0,669.0,0.0,13.0,0.04186046511627907,0.42,0.046052631578947366,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.23655913978494625,0.3382352941176471,0.12307692307692308,0.037037037037037035,0.2962962962962963,0.20168067226890757,0.667,0.0975609756097561,0.3287671232876712,0.23728813559322035,0.1694915254237288,0.4588235294117647,0.3585858585858586,0.38253012048192775,0.0,0.31708683473389354,0.13767518549051938,0.41849315068493154,0.21090581342947273,0.03792667509481669,0.07818930041152264,1132.0,0.065,0.05454545454545454,0.6920000000000001,0.05063291139240506,30.8,0.22158154859967052,0.18842749284040616,0.17263581488933602,0.03980099502487562,0.04597701149425287,0.010869565217391304,0.05511811023622047,0.04504504504504504,668.0,0.01201923076923077,81.0,56.8,0.631578947368421,0.0,16.0,0.0,0.0,13,0.3333333333333333,0.17171717171717174,0.42857142857142855,0.1941747572815534,-0.46,0.63,0.24631860776439088,31.2,-12.8,-0.59,0.27,0.0,0.31884057971014496,0.18947368421052632,0.0,0.03225806451612903,39.0,22.0,0.0,0.5,0.0,96.0,0.2263374485596708,0.19724770642201836,0.561,,,,,,,,,,,,,,,,2017-2018,0.03089887640449438,0.0,0.09090909090909093,0.27272727272727276,0.03985507246376811,0.4761904761904763,0.04382470119521912,0.4397590361445783,0.05519641969169567,0.05499999999999999,0.3996399639963996,0.4005037783375315,0.1,0.0,0.26536818440256427,0.1942523825172527,0.23647122450927366,0.7587758775877588,0.03229317851959362,0.1610597990966089,0.8604860486048604,0.2330516316081673,0.8496849684968496,0.21202303815694742,0.504950495049505,0.015384615384615384,0.21600000000000003,0.04798628963153385,0.11739567621920563,0.03328290468986384,0.12359550561797752,0.09679473572489918,0.0,0.11504424778761062,0.04185851820845543,0.046181172291296625,0.0,0.0,0.09442060085836909,0.0,0.0,0.0,0.0,0.0,0.0,0.31708977235485414,0.13770589108176287,0.4185057329552459,0.21090201168072684,0.03794515872112869,0.07814814814814815,0.0648064806480648,0.05455537370430988,0.6921692169216922,0.05011389521640091,0.22158796056045665,0.1884295681004739,0.17263952772445765,0.03985669502910882,0.04604242110708743,0.010763209393346379,0.05527994330262225,0.0454176804541768,0.012115967113803548,0.0,0.23222439660795827,0.23620522749273962,0.33862433862433866,0.12326869806094183,0.03666666666666667,0.2966666666666667,0.20196671709531014,0.09769484083424806,0.6669666966696669,0.4586864406779661,0.35863636363636364,0.3292231812577065,0.23780487804878048,0.16920731707317074,0.5,0.0,0.3824884792626728,0.0,0.22629629629629627,0.1973575557390586,0.5607560756075608,0.6327014218009479,0.5682960857090212,0.0,0.0,0.0,0.3333333333333333,0.17181818181818181,0.42857142857142855,0.19405594405594406,0.2457831325301205,,,,,,0.360655737704918,0.0,0.0,0.318122555410691,0.1893939393939394,DF
678,Eric Dier,Tottenham,EN,"MF,DF",Premier League,23.0,1994.0,34.0,32.0,2824.0,31.4,0.0,2.0,2.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.08064516129032258,0.08849557522123894,1.7,3.7,35.0,213.0,29.0,0.0,0.06,0.06,0.0,0.06,0.06,0.05,0.12,0.06,0.12,31.4,0.0,0.17679558011049723,0.09722222222222221,0.219,1.02,0.22,0.0,0.0,0.49019607843137253,1.0,0.0,0.0,0.06896551724137931,0.3443708609271523,0.30666666666666664,0.6889360197949805,2285.0,0.853,0.7434990919979908,0.47763537444773074,0.50187265917603,747.0,0.897,0.6874571624400274,1107.0,0.9059999999999999,0.502,358.0,0.701,0.125,1.7,0.23076923076923078,0.3008849557522124,0.14285714285714288,0.61731843575419,0.21008403361344538,0.16666666666666666,0.5023584905660378,2285.0,2222.0,58.0,52.0,0.04878048780487805,0.3114754098360656,26.0,6.0,0.0,0.0,0.0,0.0,1949.0,5.0,29.0,0.18604651162790697,1.27,0.24342105263157893,0.0,0.0,0.09523809523809523,1.0,0.0,4.0,0.13,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.4420289855072464,0.4623655913978495,0.22058823529411764,0.6000000000000001,0.25925925925925924,0.31481481481481477,0.3529411764705882,0.405,0.3048780487804878,0.4383561643835616,0.1864406779661017,0.3559322033898305,0.5647058823529412,0.5505050505050505,0.2801204819277109,0.875,0.7218487394957983,0.10964550700741962,0.5006849315068493,0.7133844073907165,0.17509481668773705,0.14814814814814817,2577.0,0.075,0.07878787878787878,0.867,0.02531645569620253,13.3,0.542009884678748,0.39566519135641764,0.3282696177062374,0.17412935323383083,0.15517241379310345,0.0,0.08661417322834646,0.15315315315315314,1875.0,0.06971153846153846,83.0,82.6,0.8421052631578947,0.0,27.0,0.08695652173913043,0.0,3,0.6866666666666666,0.595959595959596,0.47619047619047616,0.5728155339805825,0.92,-0.43,0.7202141900937081,26.5,27.3,0.87,0.34,0.0,0.3333333333333333,0.08421052631578947,1.0,0.10483870967741934,48.0,43.0,0.0,0.0,0.0,170.0,0.33333333333333337,0.2798165137614679,0.5700000000000001,,,,,,,,,,,,,,,,2017-2018,0.0,0.0,0.0,0.0,0.07971014492753623,0.34523809523809534,0.08764940239043824,0.30722891566265054,0.17702635504724015,0.0975,0.21872187218721872,0.48866498740554154,0.1,0.12359550561797752,0.7434993297202559,0.47763391390075577,0.6889574650844653,0.8532853285328532,0.10486211901306242,0.5018539742466123,0.8973897389738974,0.687434458084017,0.9063906390639063,0.501979841612671,0.7011701170117012,0.23076923076923073,0.29600000000000004,0.143101970865467,0.6173956762192057,0.2102874432677761,0.1647940074906367,0.5024410953088516,0.04824561403508771,0.31120943952802355,0.18585182084554208,0.2433392539964476,0.0,0.0,0.09442060085836909,0.0,0.13213213213213212,0.0,0.0,0.0,0.0,0.7218342703002495,0.10966018697136073,0.5006780914807052,0.7133760545100584,0.1751052451928547,0.14814814814814814,0.07515751575157516,0.0785597381342062,0.8667866786678667,0.025056947608200455,0.541997182889762,0.395662845393677,0.3282749628771142,0.174205105239588,0.1551991722710812,0.0,0.08646350106307582,0.1532846715328467,0.06966681090437041,0.0,0.44227005870841496,0.46272991287512105,0.22089947089947093,0.5997229916897507,0.26,0.315,0.35325264750378216,0.305159165751921,0.40504050405040504,0.5646186440677967,0.5504545454545454,0.438964241676942,0.18597560975609756,0.35518292682926833,0.0,0.0,0.28002168609379235,0.8764044943820225,0.3333333333333333,0.27993393889347645,0.5697569756975698,0.8436018957345971,0.8256863829003134,0.0,0.0859375,0.0,0.6969696969696969,0.5963636363636363,0.47571428571428576,0.5725524475524475,0.7204819277108434,,,,,,0.360655737704918,0.0,0.0,0.33376792698826596,0.08428030303030302,FB
710,Aleksandar Dragovic,Leicester City,AT,DF,Premier League,26.0,1991.0,11.0,7.0,769.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.004032258064516129,0.004424778761061947,0.0,0.1,4.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,8.5,0.0,0.0055248618784530384,0.0,0.0,0.12,0.0,0.0,0.0,0.24089635854341734,0.0,0.0,0.0,0.08045977011494253,0.4701986754966887,0.4333333333333333,0.10639802050194415,361.0,0.8340000000000001,0.12553610756925931,0.08347025961222479,0.060674157303370786,95.0,0.853,0.10966415352981496,184.0,0.87,0.108,72.0,0.75,0.0,0.0,0.0,0.27433628318584075,0.0,0.05027932960893855,0.0,0.0,0.06367924528301887,361.0,331.0,29.0,7.0,0.0,0.06557377049180328,1.0,22.0,0.0,0.0,0.0,0.0,301.0,1.0,1.0,0.013953488372093023,0.35,0.013157894736842105,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09420289855072464,0.10752688172043012,0.19117647058823528,0.0,0.0,0.12962962962962962,0.1092436974789916,0.538,0.07317073170731708,0.2191780821917808,0.13559322033898305,0.13559322033898305,0.18823529411764706,0.14646464646464646,0.13855421686746988,0.0,0.12773109243697478,0.03957131079967024,0.15958904109589042,0.09373591707976567,0.01074589127686473,0.00823045267489712,456.0,0.005,0.006060606060606061,1.0,0.0,0.0,0.08690280065897858,0.08012236396771674,0.0829979879275654,0.01990049751243781,0.005747126436781609,0.0,0.007874015748031496,0.018018018018018018,234.0,0.002403846153846154,70.0,22.5,0.18421052631578946,0.0,6.0,0.17391304347826086,0.0,18,0.36333333333333334,0.10101010101010102,0.2222222222222222,0.2524271844660194,-0.47,-0.47,0.14457831325301207,10.0,0.8,0.09,0.05,0.0,0.10144927536231885,0.031578947368421054,0.0,0.004032258064516129,16.0,10.0,0.0,0.0,0.0,50.0,0.05349794238683128,0.04128440366972477,0.5910000000000001,,,,,,,,,,,,,,,,2017-2018,0.0,0.0,0.0,0.0,0.003623188405797101,0.47023809523809534,0.00398406374501992,0.4337349397590361,0.005469915464942814,0.0,0.0,0.24181360201511334,0.1,0.0,0.12553618032698524,0.08347025961222476,0.10638500938504118,0.8343834383438344,0.003991291727140784,0.06067552079822019,0.8532853285328532,0.10967861328727409,0.8703870387038704,0.1079913606911447,0.7497749774977497,0.0,0.272,0.0,0.05027652086475616,0.0,0.0,0.06368074718743366,0.0,0.06489675516224189,0.013813311008790291,0.013025458851391355,0.020220588235294115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1277384223661986,0.03954592669535539,0.15959807668598197,0.09372972096041532,0.010752076459210377,0.008148148148148147,0.0049504950495049506,0.006001091107474085,1.0,0.0,0.08688561049744235,0.08012371786235216,0.08300134004563399,0.019704433497536943,0.005690636316606311,0.0,0.007795889440113394,0.0178426601784266,0.0023799221116399824,0.0,0.0939334637964775,0.10745401742497582,0.19047619047619047,0.0,0.0,0.13,0.10892586989409983,0.07354555433589462,0.5382538253825382,0.1885593220338983,0.14636363636363636,0.219482120838471,0.13567073170731705,0.13567073170731705,0.0,0.0,0.13851992409867173,0.0,0.05333333333333332,0.04128819157720892,0.5913591359135913,0.1848341232227488,0.22461765247834903,0.0,0.171875,0.0,0.36363636363636365,0.1009090909090909,0.22285714285714286,0.25262237762237766,0.14457831325301204,,,,,,0.180327868852459,0.0,0.0,0.10169491525423728,0.03125,DF
801,Edimilson Fernandes,West Ham,CH,"MF,DF",Premier League,21.0,1996.0,14.0,9.0,845.0,9.4,0.0,1.0,1.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.012096774193548387,0.01327433628318584,0.3,0.6,12.0,20.0,28.0,0.0,0.11,0.11,0.0,0.11,0.03,0.03,0.07,0.03,0.07,9.4,0.0,0.03867403314917127,0.013888888888888888,0.14300000000000002,0.75,0.11,0.0,0.0,0.6330532212885154,0.0,0.0,0.0,0.04597701149425287,0.4569536423841059,0.41999999999999993,0.0784729586426299,288.0,0.7709999999999999,0.07092075267570805,0.03165735567970205,0.07191011235955057,119.0,0.807,0.056202878684030164,99.0,0.828,0.046,35.0,0.657,0.0625,0.3,0.02564102564102564,0.336283185840708,0.06666666666666668,0.04748603351955307,0.05042016806722689,0.041666666666666664,0.04716981132075471,288.0,275.0,11.0,0.0,0.0,0.13114754098360656,7.0,11.0,0.0,0.0,0.0,0.0,222.0,2.0,9.0,0.05581395348837209,1.28,0.05263157894736842,0.02040816326530612,0.05714285714285714,0.0,1.0,0.0,2.0,0.21,0.03333333333333333,0.0,0.0,0.0,1.0,0.0,0.12318840579710146,0.09677419354838711,0.14705882352941177,0.1076923076923077,0.0,0.16666666666666666,0.1764705882352941,0.429,0.14634146341463417,0.1780821917808219,0.01694915254237288,0.2033898305084746,0.18823529411764706,0.16666666666666669,0.024096385542168676,0.0,0.1072829131652661,0.005770816158285243,0.0547945205479452,0.10590356016223525,0.04804045512010114,0.041152263374485604,383.0,0.065,0.06060606060606061,0.7690000000000001,0.0379746835443038,23.1,0.08896210873146623,0.07862535797969279,0.05030181086519114,0.05970149253731343,0.034482758620689655,0.0,0.14960629921259844,0.05405405405405406,233.0,0.06730769230769232,60.0,24.7,0.23684210526315788,0.0,3.0,0.21739130434782608,0.0,5,0.2866666666666666,0.11111111111111112,0.31746031746031744,0.20388349514563106,-0.96,-0.57,0.09370816599732262,18.2,-11.3,-1.2,-0.95,0.0,0.07246376811594203,0.11578947368421053,0.0,0.028225806451612902,16.0,9.0,0.0,0.0,0.0,49.0,0.041152263374485604,0.07339449541284404,0.385,,,,,,,,,,,,,,,,2017-2018,0.0,0.0,0.0,0.0,0.010869565217391304,0.4583333333333334,0.01195219123505976,0.4216867469879518,0.038786673296867226,0.013749999999999998,0.14311431143114312,0.632241813602015,0.0,0.06179775280898876,0.07092098697170915,0.03165626026947091,0.0784843953806509,0.7713771377137714,0.028301886792452834,0.0719342007685566,0.8073807380738074,0.05619640984516687,0.8280828082808281,0.04607631389488841,0.657065706570657,0.023076923076923075,0.336,0.06683804627249357,0.04751131221719457,0.05068078668683813,0.04119850187265917,0.04712375291870091,0.0,0.13126843657817108,0.05567182921724572,0.0526939017169923,0.020220588235294115,0.056555269922879174,0.0,0.0,0.03303303303303303,0.0,0.0,0.0,0.0,0.10729321602339476,0.005787208784686155,0.0548021205769942,0.10589714471122649,0.04801456365911936,0.04111111111111111,0.0648064806480648,0.06055646481178396,0.7686768676867687,0.03758542141230069,0.0889613759359478,0.07862410740959869,0.05030603744884286,0.05956112852664577,0.03466114847387481,0.0,0.14953933380581147,0.054339010543390104,0.06728688879273041,0.0,0.12328767123287673,0.09680542110358181,0.14682539682539683,0.10803324099722993,0.0,0.16666666666666669,0.1762481089258699,0.145993413830955,0.42934293429342935,0.1885593220338983,0.1668181818181818,0.17755856966707764,0.016768292682926827,0.2027439024390244,0.0,0.0,0.024125779343995662,0.0,0.04111111111111111,0.07349298100743187,0.3852385238523852,0.23696682464454977,0.24686093342809762,0.0,0.21875,0.0,0.30303030303030304,0.1109090909090909,0.31714285714285717,0.2036713286713287,0.09397590361445785,,,,,,0.0901639344262295,0.0,0.0,0.07301173402868318,0.11553030303030302,FB
