,Player,Squad,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG
0,Keyliane Abdallah,Marseille,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1,Yunis Abdelhamid,Saint-Étienne,4.0,0,2,1,50.0,0.50,0.25,0.00,0.00,10.8,0,0,0,0.2,0.2,0.12,-0.2,-0.2
2,Himad Abdelli,Angers,4.0,1,6,1,16.7,1.50,0.25,0.00,0.00,23.9,0,1,1,1.0,0.3,0.04,0.0,-0.3
3,Mohamed Abdelmoneim,Nice,1.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
4,Ali Abdi,Nice,0.2,0,1,0,0.0,4.09,0.00,0.00,0.0,9.4,0,0,0,0.4,0.4,0.38,-0.4,-0.4
5,Abel,Osasuna,3.7,1,1,1,100.0,0.27,0.27,1.00,1.00,16.6,0,0,0,0.1,0.1,0.13,+0.9,+0.9
6,Nabil Aberdin,Getafe,2.5,0,2,0,0.0,0.81,0.00,0.00,0.0,31.2,0,0,0,0.0,0.0,0.02,0.0,0.0
7,Oliver Abildgaard,Como,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
8,Matthis Abline,Nantes,3.5,1,16,5,31.3,4.54,1.42,0.06,0.20,14.8,0,0,0,1.0,1.0,0.07,0.0,0.0
9,Abner,Lyon,3.3,0,3,2,66.7,0.92,0.61,0.00,0.00,19.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1
10,Zakaria Aboukhlal,Toulouse,3.6,0,10,5,50.0,2.79,1.39,0.00,0.00,13.9,0,0,0,1.3,1.3,0.13,-1.3,-1.3
11,Abdel Abqar,Alavés,4.7,0,1,0,0.0,0.21,0.00,0.00,0.0,7.6,0,0,0,0.0,0.0,0.05,0.0,0.0
12,Tammy Abraham,Roma,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
13,Tammy Abraham,Milan,1.0,1,2,2,100.0,1.94,1.94,0.00,0.00,19.6,0,1,1,1.0,0.2,0.13,0.0,-0.2
14,Federico Accornero,Genoa,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
15,Francesco Acerbi,Inter,3.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
16,Akor Adams,Montpellier,3.1,1,6,5,83.3,1.91,1.60,0.17,0.20,13.1,0,0,0,1.0,1.0,0.17,0.0,0.0
17,Che Adams,Torino,3.2,1,5,4,80.0,1.57,1.26,0.20,0.25,16.6,0,0,0,1.1,1.1,0.23,-0.1,-0.1
18,Junior Adamu,Freiburg,3.0,2,8,4,50.0,2.71,1.35,0.25,0.50,13.3,0,0,0,2.0,2.0,0.25,0.0,0.0
19,Tosin Adarabioyo,Chelsea,0.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
20,Martin Adeline,Reims,0.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
21,Karim Adeyemi,Dortmund,1.9,2,5,3,60.0,2.65,1.59,0.40,0.67,16.9,0,0,0,0.6,0.6,0.12,+1.4,+1.4
22,Simon Adingra,Brighton,0.8,1,4,1,25.0,4.74,1.18,0.25,1.00,14.8,0,0,0,0.3,0.3,0.07,+0.7,+0.7
23,Amine Adli,Leverkusen,0.4,0,3,0,0.0,6.75,0.00,0.00,0.0,11.9,0,0,0,0.3,0.3,0.10,-0.3,-0.3
24,Yacine Adli,Fiorentina,0.4,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
26,Adryelson,Lyon,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
27,Michel Aebischer,Bologna,2.0,0,3,2,66.7,1.53,1.02,0.00,0.00,25.0,1,0,0,0.1,0.1,0.04,-0.1,-0.1
28,Oladapo Afolayan,St. Pauli,1.1,0,4,2,50.0,3.56,1.78,0.00,0.00,19.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2
29,Emmanuel Agbadou,Reims,4.0,0,5,3,60.0,1.25,0.75,0.00,0.00,24.1,0,0,0,0.3,0.3,0.06,-0.3,-0.3
30,Julen Agirrezabala,Athletic Club,3.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
31,Lucien Agoume,Sevilla,3.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
32,Felix Agu,Werder Bremen,2.7,1,1,1,100.0,0.37,0.37,1.00,1.00,12.3,0,0,0,0.1,0.1,0.06,+0.9,+0.9
33,Alvaro Aguado,Espanyol,2.3,0,5,0,0.0,2.15,0.00,0.00,0.0,24.6,1,0,0,0.2,0.2,0.04,-0.2,-0.2
34,Nayef Aguerd,Real Sociedad,1.8,0,2,1,50.0,1.10,0.55,0.00,0.00,7.9,0,0,0,0.3,0.3,0.17,-0.3,-0.3
35,Ruben Aguilar,Lens,2.7,0,2,0,0.0,0.74,0.00,0.00,0.0,13.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2
36,Jean-Eudes Aholou,Angers,2.5,0,3,0,0.0,1.20,0.00,0.00,0.0,16.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
37,Joseph Aidoo,Celta Vigo,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
38,Ayman Aiki,Saint-Étienne,1.0,0,2,0,0.0,2.07,0.00,0.00,0.0,18.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
39,Ola Aina,Nott'ham Forest,3.6,0,2,0,0.0,0.56,0.00,0.00,0.0,30.4,0,0,0,0.0,0.0,0.02,0.0,0.0
40,Rayan Ait-Nouri,Wolves,3.3,0,4,1,25.0,1.23,0.31,0.00,0.00,16.5,0,0,0,0.4,0.4,0.11,-0.4,-0.4
41,Kristoffer Ajer,Brentford,3.2,0,1,1,100.0,0.31,0.31,0.00,0.00,6.2,0,0,0,0.3,0.3,0.28,-0.3,-0.3
42,Ludovic Ajorque,Brest,3.3,1,5,2,40.0,1.51,0.60,0.20,0.50,12.6,0,0,0,0.8,0.8,0.16,+0.2,+0.2
43,Manuel Akanji,Manchester City,4.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
44,Nathan Ake,Manchester City,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
45,Ilias Akhomach,Villarreal,2.2,0,3,1,33.3,1.36,0.45,0.00,0.00,26.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
46,Sergio Akieme,Reims,2.0,1,2,1,50.0,1.00,0.50,0.50,1.00,15.2,0,0,0,0.1,0.1,0.05,+0.9,+0.9
47,Maghnes Akliouche,Monaco,3.2,0,8,1,12.5,2.54,0.32,0.00,0.00,17.7,0,0,0,0.8,0.8,0.10,-0.8,-0.8
48,Clement Akpa,Auxerre,2.1,0,1,0,0.0,0.48,0.00,0.00,0.0,19.5,0,0,0,0.0,0.0,0.04,0.0,0.0
49,Kevin Akpoguma,Hoffenheim,3.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
50,Andreas Albers,St. Pauli,0.2,0,1,0,0.0,6.00,0.00,0.00,0.0,13.1,0,0,0,0.1,0.1,0.09,-0.1,-0.1
52,Raul Albiol,Villarreal,4.1,0,1,0,0.0,0.25,0.00,0.00,0.0,4.7,0,0,0,0.1,0.1,0.08,-0.1,-0.1
53,Carlos Alcaraz,Southampton,0.1,0,1,1,100.0,9.00,9.00,0.00,0.00,9.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1
54,Omar Alderete,Getafe,3.0,0,6,1,16.7,2.00,0.33,0.00,0.00,19.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1
55,Carles Alena,Getafe,1.9,0,4,1,25.0,2.13,0.53,0.00,0.00,12.9,0,0,0,0.8,0.8,0.19,-0.8,-0.8
56,Trent Alexander-Arnold,Liverpool,3.5,0,4,0,0.0,1.15,0.00,0.00,0.0,22.5,1,0,0,0.2,0.2,0.05,-0.2,-0.2
57,Alfon,Celta Vigo,1.2,0,6,1,16.7,4.95,0.83,0.00,0.00,15.0,0,0,0,0.6,0.6,0.10,-0.6,-0.6
58,Mohamed Ali Cho,Nice,3.1,1,4,3,75.0,1.30,0.98,0.25,0.33,14.8,0,0,0,0.8,0.8,0.20,+0.2,+0.2
59,Faride Alidou,Hellas Verona,0.7,0,1,0,0.0,1.53,0.00,0.00,0.0,32.2,0,0,0,0.0,0.0,0.01,0.0,0.0
60,Alisson,Liverpool,4.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
61,Jim Allevinah,Angers,0.8,0,2,0,0.0,2.54,0.00,0.00,0.0,12.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2
62,Domingos Andre Ribeiro Almeida,Valencia,3.0,0,1,1,100.0,0.34,0.34,0.00,0.00,28.9,0,0,0,0.0,0.0,0.01,0.0,0.0
63,Iker Almena,Girona,0.5,0,1,0,0.0,1.87,0.00,0.00,0.0,24.7,0,0,0,0.0,0.0,0.03,0.0,0.0
64,Miguel Almiron,Newcastle Utd,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
65,Pontus Almqvist,Parma,1.1,0,2,2,100.0,1.84,1.84,0.00,0.00,19.4,0,0,0,0.2,0.2,0.09,-0.2,-0.2
66,Marcos Alonso,Celta Vigo,0.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
67,Giorgio Altare,Venezia,2.2,0,3,1,33.3,1.39,0.46,0.00,0.00,15.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2
68,Adria Altimira,Leganés,1.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
69,Sergi Altimira,Betis,0.9,0,2,0,0.0,2.28,0.00,0.00,0.0,25.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
70,Edson Alvarez,West Ham,1.9,0,1,0,0.0,0.53,0.00,0.00,0.0,29.1,0,0,0,0.0,0.0,0.01,0.0,0.0
71,Hugo Alvarez,Celta Vigo,4.4,1,4,3,75.0,0.92,0.69,0.25,0.33,18.3,1,0,0,0.4,0.4,0.09,+0.6,+0.6
72,Julian Alvarez,Atlético Madrid,2.6,1,6,2,33.3,2.28,0.76,0.17,0.50,14.4,0,0,0,1.1,1.1,0.18,-0.1,-0.1
73,Yeray Alvarez,Athletic Club,4.0,0,1,0,0.0,0.25,0.00,0.00,0.0,10.1,0,0,0,0.1,0.1,0.08,-0.1,-0.1
74,Skelly Alvero,Werder Bremen,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
75,Selim Amallah,Valladolid,3.7,0,5,2,40.0,1.37,0.55,0.00,0.00,22.0,0,0,0,0.4,0.4,0.09,-0.4,-0.4
76,Amath,Valladolid,2.0,0,3,0,0.0,1.49,0.00,0.00,0.0,14.9,0,0,0,0.3,0.3,0.09,-0.3,-0.3
78,Jordan Amavi,Brest,2.7,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
79,Aurele Amenda,Eint Frankfurt,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
80,Kelvin Amian,Nantes,3.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
81,Michael Amir Murillo,Marseille,4.0,0,2,0,0.0,0.50,0.00,0.00,0.0,24.9,1,0,0,0.1,0.1,0.04,-0.1,-0.1
82,Nadiem Amiri,Mainz 05,3.0,2,8,4,50.0,2.71,1.35,0.13,0.25,32.6,3,1,1,1.1,0.3,0.04,+0.9,+0.7
83,Samuel Amo-Ameyaw,Southampton,0.1,0,1,0,0.0,9.00,0.00,0.00,0.0,20.7,0,0,0,0.0,0.0,0.02,0.0,0.0
84,Mathis Amougou,Saint-Étienne,3.8,0,2,0,0.0,0.52,0.00,0.00,0.0,16.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1
85,Mohamed Amoura,Wolfsburg,0.5,0,1,0,0.0,2.00,0.00,0.00,0.0,19.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1
86,Sofyan Amrabat,Fiorentina,2.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
87,Joachim Andersen,Crystal Palace,1.0,0,1,1,100.0,1.00,1.00,0.00,0.00,25.2,0,0,0,0.0,0.0,0.04,0.0,0.0
88,Joachim Andersen,Fulham,1.0,0,1,0,0.0,1.00,0.00,0.00,0.0,16.4,0,0,0,0.0,0.0,0.01,0.0,0.0
89,Elliot Anderson,Nott'ham Forest,2.7,0,3,0,0.0,1.12,0.00,0.00,0.0,17.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
90,Andre,Wolves,0.9,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
91,Benjamin Andre,Lille,3.0,0,4,1,25.0,1.33,0.33,0.00,0.00,15.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2
92,Marcos Andre,Valladolid,1.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
93,Robert Andrich,Leverkusen,1.8,0,3,1,33.3,1.69,0.56,0.00,0.00,26.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
94,Angelino,Roma,4.0,0,2,0,0.0,0.50,0.00,0.00,0.0,29.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
95,Lorenzo Anghele,Juventus,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
96,Faustino Anjorin,Empoli,0.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
97,Waldemar Anton,Dortmund,3.0,0,4,0,0.0,1.33,0.00,0.00,0.0,12.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2
98,Michail Antonio,West Ham,2.8,0,6,0,0.0,2.18,0.00,0.00,0.0,11.5,0,0,0,0.8,0.8,0.14,-0.8,-0.8
99,Antoniu,Espanyol,0.3,0,1,0,0.0,3.10,0.00,0.00,0.0,34.5,0,0,0,0.0,0.0,0.01,0.0,0.0
100,Antony,Manchester Utd,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
101,Dennis Appiah,Saint-Étienne,1.9,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
102,Aritz Arambarri,Leganés,2.0,0,1,0,0.0,0.51,0.00,0.00,0.0,15.7,0,0,0,0.0,0.0,0.02,0.0,0.0
104,Mauro Arambarri,Getafe,1.6,0,1,0,0.0,0.63,0.00,0.00,0.0,32.5,0,0,0,0.0,0.0,0.01,0.0,0.0
105,Jon Aramburu,Real Sociedad,1.9,0,1,0,0.0,0.52,0.00,0.00,0.0,25.8,0,0,0,0.0,0.0,0.01,0.0,0.0
106,Julian Araujo,Bournemouth,2.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
107,Cameron Archer,Southampton,1.6,0,4,2,50.0,2.45,1.22,0.00,0.00,19.1,0,0,1,1.0,0.2,0.06,-1.0,-0.2
108,Carlens Arcus,Angers,3.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
109,Alphonse Areola,West Ham,3.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
110,Adu Ares,Athletic Club,0.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
111,Jesus Areso,Osasuna,3.9,0,1,0,0.0,0.26,0.00,0.00,0.0,22.1,0,0,0,0.0,0.0,0.01,0.0,0.0
112,Joe Aribo,Southampton,2.5,0,2,0,0.0,0.80,0.00,0.00,0.0,10.5,0,0,0,0.5,0.5,0.27,-0.5,-0.5
113,Adam Armstrong,Southampton,2.3,0,7,1,14.3,3.07,0.44,0.00,0.00,19.6,0,0,0,0.8,0.8,0.11,-0.8,-0.8
114,Harrison Armstrong,Everton,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
115,Jose Arnaiz,Osasuna,0.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
116,Hakon Arnar Haraldsson,Lille,1.9,0,6,1,16.7,3.21,0.54,0.00,0.00,19.8,2,0,0,0.5,0.5,0.08,-0.5,-0.5
117,Marko Arnautovic,Inter,0.4,0,2,0,0.0,4.50,0.00,0.00,0.0,4.7,0,0,0,0.9,0.9,0.44,-0.9,-0.9
118,Maximilian Arnold,Wolfsburg,3.0,1,3,1,33.3,1.00,0.33,0.33,1.00,31.9,1,0,0,0.1,0.1,0.02,+0.9,+0.9
119,Jann-Fiete Arp,Holstein Kiel,1.0,0,2,0,0.0,1.96,0.00,0.00,0.0,19.4,0,0,0,0.2,0.2,0.09,-0.2,-0.2
120,Kepa Arrizabalaga,Bournemouth,1.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
121,Arthur,Leverkusen,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
122,Takuma Asano,Mallorca,3.5,0,9,3,33.3,2.54,0.85,0.00,0.00,12.8,0,0,0,0.7,0.7,0.08,-0.7,-0.7
123,Marco Asensio,Paris S-G,2.9,1,10,5,50.0,3.40,1.70,0.10,0.20,17.0,2,0,0,2.5,2.5,0.26,-1.5,-1.5
124,Kristjan Asllani,Inter,1.3,0,3,1,33.3,2.31,0.77,0.00,0.00,17.0,0,0,0,0.4,0.4,0.12,-0.4,-0.4
125,Iago Aspas,Celta Vigo,4.2,2,10,4,40.0,2.39,0.95,0.20,0.50,18.5,1,0,1,2.0,1.2,0.12,0.0,+0.8
126,Yaser Asprilla,Girona,1.0,0,1,0,0.0,1.03,0.00,0.00,0.0,29.7,0,0,0,0.0,0.0,0.02,0.0,0.0
127,Lorenz Assignon,Rennes,2.6,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
128,Dehmaine Assoumani,Nantes,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
130,Valentin Atangana Edoa,Reims,3.8,0,5,1,20.0,1.32,0.26,0.00,0.00,26.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1
131,Noah Atubolu,Freiburg,1.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
132,Emil Audero,Como,1.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
133,Tommaso Augello,Cagliari,3.9,0,2,0,0.0,0.51,0.00,0.00,0.0,23.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
134,Carlos Augusto,Inter,1.7,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
135,Yann Aurel Bisseck,Inter,1.0,0,3,0,0.0,3.00,0.00,0.00,0.0,10.5,0,0,0,0.2,0.2,0.07,-0.2,-0.2
136,Ezequiel Avila,Betis,1.2,0,2,1,50.0,1.65,0.83,0.00,0.00,13.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1
137,Taiwo Awoniyi,Nott'ham Forest,0.4,0,1,1,100.0,2.57,2.57,0.00,0.00,10.0,0,0,0,0.1,0.1,0.12,-0.1,-0.1
138,Yasin Ayari,Brighton,1.9,0,5,1,20.0,2.69,0.54,0.00,0.00,17.1,0,0,0,0.5,0.5,0.10,-0.5,-0.5
139,Florian Aye,Auxerre,0.9,0,1,0,0.0,1.11,0.00,0.00,0.0,4.3,0,0,0,0.2,0.2,0.19,-0.2,-0.2
140,Jordan Ayew,Crystal Palace,0.2,0,1,0,0.0,4.29,0.00,0.00,0.0,5.5,0,0,0,0.5,0.5,0.46,-0.5,-0.5
141,Jordan Ayew,Leicester City,2.0,0,4,1,25.0,2.03,0.51,0.00,0.00,21.6,1,0,0,0.2,0.2,0.06,-0.2,-0.2
142,Neil El Aynaoui,Lens,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
143,Cesar Azpilicueta,Atlético Madrid,3.8,0,2,1,50.0,0.52,0.26,0.00,0.00,11.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1
144,Paulo Azzi,Cagliari,3.4,0,6,3,50.0,1.77,0.89,0.00,0.00,14.1,0,0,0,0.5,0.5,0.08,-0.5,-0.5
145,Shavy Babicka,Toulouse,1.0,3,5,4,80.0,5.17,4.14,0.60,0.75,17.1,0,0,0,1.4,1.4,0.29,+1.6,+1.6
146,Loic Bade,Sevilla,3.0,0,3,1,33.3,1.00,0.33,0.00,0.00,8.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2
147,Milan Badelj,Genoa,3.2,0,3,0,0.0,0.95,0.00,0.00,0.0,14.4,0,0,0,0.2,0.2,0.08,-0.2,-0.2
148,Alex Baena,Villarreal,3.6,0,10,3,30.0,2.80,0.84,0.00,0.00,19.5,2,0,0,0.8,0.8,0.08,-0.8,-0.8
149,Leon Bailey,Aston Villa,2.0,0,4,1,25.0,2.02,0.51,0.00,0.00,17.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2
150,Eric Bailly,Villarreal,2.6,0,1,0,0.0,0.39,0.00,0.00,0.0,10.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
151,Theo Bair,Auxerre,1.9,0,2,1,50.0,1.06,0.53,0.00,0.00,9.9,0,0,0,0.2,0.2,0.10,-0.2,-0.2
152,Mitchel Bakker,Atalanta,0.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
153,Mitchel Bakker,Lille,0.2,0,2,1,50.0,12.00,6.00,0.00,0.00,16.7,0,0,0,0.3,0.3,0.13,-0.3,-0.3
154,Ridle Baku,Wolfsburg,2.9,1,4,2,50.0,1.39,0.69,0.25,0.50,21.6,0,0,0,0.2,0.2,0.04,+0.8,+0.8
156,Dilane Bakwa,Strasbourg,4.0,0,6,2,33.3,1.50,0.50,0.00,0.00,27.9,2,0,0,0.2,0.2,0.03,-0.2,-0.2
157,Tommaso Baldanzi,Roma,1.1,0,4,0,0.0,3.75,0.00,0.00,0.0,18.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2
158,Alejandro Balde,Barcelona,4.0,0,3,1,33.3,0.75,0.25,0.00,0.00,20.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
159,Aliou Balde,Bochum,0.9,0,4,1,25.0,4.56,1.14,0.00,0.00,26.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2
160,Carlos Baleba,Brighton,2.2,0,8,1,12.5,3.64,0.45,0.00,0.00,22.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4
161,Leonardo Balerdi,Marseille,2.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
162,Ivan Balliu,Rayo Vallecano,2.4,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
163,Botond Balogh,Parma,3.8,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
164,Folarin Balogun,Monaco,1.8,0,8,3,37.5,4.53,1.70,0.00,0.00,13.3,0,0,0,1.3,1.3,0.16,-1.3,-1.3
165,Abdoulaye Bamba,Angers,2.7,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
166,Jonathan Bamba,Celta Vigo,1.8,0,3,1,33.3,1.68,0.56,0.00,0.00,18.5,0,0,0,0.2,0.2,0.07,-0.2,-0.2
167,Samuel Bamba,Bochum,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
168,Lameck Banda,Lecce,2.0,0,4,1,25.0,1.98,0.49,0.00,0.00,15.5,0,0,0,0.4,0.4,0.10,-0.4,-0.4
169,Daniel Bandeira,Hellas Verona,1.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
170,Mattia Bani,Genoa,1.5,0,1,1,100.0,0.67,0.67,0.00,0.00,15.9,0,0,0,0.0,0.0,0.01,0.0,0.0
171,Antonin Barak,Fiorentina,0.6,0,2,2,100.0,3.33,3.33,0.00,0.00,25.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
172,Federico Barba,Como,2.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
173,Valentin Barco,Sevilla,1.0,0,3,0,0.0,2.97,0.00,0.00,0.0,25.3,2,0,0,0.1,0.1,0.05,-0.1,-0.1
174,Bradley Barcola,Paris S-G,2.4,4,10,5,50.0,4.17,2.08,0.40,0.80,13.1,0,0,0,2.3,2.3,0.23,+1.7,+1.7
175,Melvin Bard,Nice,2.9,0,2,1,50.0,0.69,0.34,0.00,0.00,11.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
176,Nicolo Barella,Inter,2.7,1,4,1,25.0,1.51,0.38,0.25,1.00,20.9,0,0,0,0.2,0.2,0.04,+0.8,+0.8
177,Gabriel Bares,Montpellier,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
178,Ross Barkley,Aston Villa,1.0,0,2,0,0.0,2.00,0.00,0.00,0.0,16.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
179,Aymen Barkok,Mainz 05,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
180,Harvey Barnes,Newcastle Utd,1.8,2,6,2,33.3,3.40,1.13,0.33,1.00,14.6,0,0,0,1.2,1.2,0.19,+0.8,+0.8
182,Enzo Barrenechea,Valencia,0.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
183,Ander Barrenetxea,Real Sociedad,2.1,0,3,1,33.3,1.41,0.47,0.00,0.00,17.6,0,0,0,0.2,0.2,0.07,-0.2,-0.2
