,Player,Squad,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%
711,Issa Diop,Toulouse,34.0,8,0,0,31,24,1,2,76,43,0,0,1,200,57,36,61.3
712,Papakouli Diop,Espanyol,2.9,2,0,0,11,5,0,0,6,3,0,0,0,18,4,3,57.1
713,Papakouli Diop,Eibar,10.4,5,0,0,25,21,0,5,13,20,0,0,0,69,29,29,50.0
714,Assane Diousse,Saint-Étienne,14.9,4,0,0,26,15,2,10,11,21,0,0,0,121,10,15,40.0
715,Djene,Getafe,36.0,9,0,0,52,26,1,10,78,65,1,1,0,245,70,52,57.4
716,Koffi Djidji,Nantes,26.8,2,0,0,24,9,0,21,45,39,0,0,0,130,37,19,66.1
717,Alexander Djiku,Caen,28.0,10,0,0,43,39,0,5,57,43,0,0,0,187,81,48,62.8
718,Papy Djilobodji,Dijon,30.0,4,1,0,25,28,0,5,71,29,0,2,0,194,87,30,74.4
719,Berat Djimsiti,Benevento,30.0,2,0,0,24,22,0,1,62,17,0,3,0,164,60,32,65.2
720,Marko Dmitrovic,Eibar,36.0,1,0,0,0,5,0,0,2,4,0,0,0,80,13,1,92.9
721,Keagan Dolly,Montpellier,9.8,1,0,0,3,2,2,64,1,7,0,0,0,49,6,12,33.3
722,Jaume Domenech,Valencia,5.0,2,0,0,0,1,0,0,0,0,0,0,0,10,1,0,100.0
723,Jean-Luc Dompe,Amiens,0.3,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0.0
724,Giulio Donati,Mainz 05,25.4,3,2,1,20,44,0,69,35,42,0,1,0,83,25,20,55.6
725,Ji Dong-won,Augsburg,0.2,0,0,0,2,0,0,1,1,1,0,0,0,1,0,1,0.0
726,Anastasios Donis,Stuttgart,10.5,1,0,0,18,15,3,41,9,14,0,0,0,40,9,16,36.0
728,Gianluigi Donnarumma,Milan,38.0,2,0,0,0,3,0,0,1,0,0,0,1,69,3,0,100.0
729,Godfred Donsah,Bologna,19.9,3,0,0,19,12,3,5,22,20,0,0,0,110,17,33,34.0
730,Doria,Marseille,0.9,0,0,0,0,0,0,1,1,2,0,0,0,2,1,4,20.0
731,Niklas Dorsch,Bayern Munich,1.0,0,0,0,2,0,0,0,1,1,0,0,0,7,0,1,0.0
732,Gabriel Dos Santos,Troyes,0.9,1,0,0,1,1,0,0,0,1,0,0,0,2,0,1,0.0
733,Mauro dos Santos,Leganés,10.9,3,0,0,9,3,2,3,12,14,0,0,0,35,21,13,61.8
734,Mathieu Dossevi,Metz,27.9,2,0,0,27,37,7,245,28,25,0,0,0,147,11,22,33.3
735,Abdoulaye Doucoure,Watford,36.9,10,0,0,44,26,2,26,54,52,0,1,0,345,42,51,45.2
736,Cheick Doukoure,Levante,11.4,4,0,0,34,10,0,4,14,19,0,0,0,71,15,20,42.9
737,Mohamed Drager,Freiburg,0.6,0,0,0,2,1,0,0,0,0,0,0,0,4,0,0,0.0
738,Aleksandar Dragovic,Leicester City,8.5,2,0,0,7,3,0,1,16,10,0,0,0,50,13,9,59.1
739,Aleksandar Dragovic,Leverkusen,0.5,0,0,0,1,1,0,0,0,0,0,0,0,3,1,2,33.3
740,Bartlomiej Dragowski,Fiorentina,2.4,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,100.0
741,Boukary Drame,SPAL,1.1,0,0,0,0,1,0,2,2,1,0,0,0,9,2,0,100.0
742,Julian Draxler,Paris S-G,18.9,1,0,0,14,10,2,25,28,14,0,0,0,108,10,9,52.6
743,Danny Drinkwater,Chelsea,5.9,0,0,0,10,4,0,2,8,10,0,0,0,37,0,3,0.0
744,Josip Drmic,M'Gladbach,5.2,1,0,0,4,7,4,1,0,0,0,0,0,10,17,20,45.9
745,Rick van Drongelen,Hamburger SV,16.0,4,0,0,11,6,0,5,19,25,0,0,1,73,30,37,44.8
746,Oscar Duarte,Espanyol,11.0,1,0,0,8,6,0,1,9,9,0,0,0,33,32,14,69.6
747,Ruben Duarte,Alavés,23.8,9,1,1,47,35,1,54,44,40,0,2,0,110,25,23,52.1
748,Leo Dubois,Nantes,33.6,5,0,0,24,30,2,251,50,39,1,1,0,228,34,35,49.3
749,Martin Dubravka,Newcastle Utd,12.0,0,0,0,0,2,0,0,0,0,0,0,0,11,2,0,100.0
750,Ondrej Duda,Hertha BSC,8.3,3,0,0,23,17,1,6,4,12,0,0,0,38,13,26,33.3
751,Shane Duffy,Brighton,36.6,8,0,0,33,25,7,3,50,19,1,1,0,162,192,89,68.3
752,Paul Dummett,Newcastle Utd,17.8,1,0,0,8,11,0,22,23,19,0,1,0,73,54,34,61.4
754,Alfred Duncan,Sassuolo,21.6,4,0,0,40,16,4,74,19,29,0,0,0,144,14,23,37.8
755,Lewis Dunk,Brighton,38.0,7,0,0,36,17,0,7,71,33,0,0,4,252,120,73,62.2
756,Maxime Dupe,Nantes,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
757,Jimmy Durmaz,Toulouse,11.4,5,0,0,24,14,0,60,14,9,1,0,0,65,10,8,55.6
758,Riza Durmisi,Betis,23.1,4,0,0,15,10,2,68,15,21,0,0,0,89,6,16,27.3
759,Hugo Duro,Getafe,0.2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,4,0.0
760,Noe Dussenne,Crotone,0.9,1,0,0,3,0,0,0,1,0,0,0,0,2,0,3,0.0
761,Paulo Dybala,Juventus,26.1,0,0,0,16,74,2,92,12,11,1,0,0,124,6,9,40.0
762,Nathan Dyer,Swansea City,14.5,2,0,0,17,20,1,33,11,16,0,0,0,82,5,26,16.1
763,Edin Dzeko,Roma,33.5,6,0,0,37,28,19,19,4,10,1,0,0,80,109,64,63.0
764,Blerim Dzemaili,Bologna,13.3,4,0,0,13,19,1,10,18,19,0,0,0,69,9,6,60.0
765,Felix Eboa Eboa,Guingamp,16.9,2,0,0,16,8,0,13,39,11,0,1,0,89,63,32,66.3
766,Eder,Inter,8.9,4,0,0,25,15,7,17,5,7,1,0,0,31,10,14,41.7
767,Simone Edera,Torino,3.6,0,0,0,13,6,1,4,2,2,0,0,0,20,2,8,20.0
768,Ederson,Manchester City,35.5,1,0,0,0,6,0,0,0,1,0,0,0,81,11,0,100.0
769,Tom Edwards,Stoke City,5.3,0,0,0,3,2,0,15,5,9,0,0,0,29,8,6,57.1
770,Mandela Egbo,M'Gladbach,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
771,Johannes Eggestein,Werder Bremen,1.1,0,0,0,0,2,0,3,1,0,0,0,0,4,0,7,0.0
772,Maximilian Eggestein,Werder Bremen,29.9,3,0,0,48,45,2,26,40,48,0,0,0,107,54,56,49.1
773,Albin Ekdal,Hamburger SV,12.3,3,0,0,14,33,2,0,21,28,0,0,0,65,28,30,48.3
774,Josip Elez,Hannover 96,8.6,1,0,0,9,3,0,3,16,8,0,0,0,42,11,21,34.4
775,Rob Elliot,Newcastle Utd,16.0,0,0,0,0,2,0,0,0,0,0,0,0,4,5,1,83.3
776,Mohamed Elneny,Arsenal,9.6,3,1,0,4,6,1,8,10,6,0,0,0,79,6,13,31.6
777,Aritz Elustondo,Real Sociedad,17.7,1,0,0,21,11,3,9,45,20,0,0,0,69,41,28,59.4
778,Nico Elvedi,M'Gladbach,32.4,6,0,0,19,30,1,23,51,46,1,0,0,129,86,48,64.2
780,Rodrigo Ely,Alavés,29.9,11,1,1,29,19,2,1,50,18,0,3,0,128,109,45,70.8
781,Breel Embolo,Schalke 04,10.2,4,0,0,42,30,11,7,6,10,2,0,0,38,13,30,30.2
782,Youssef En-Nesyri,Málaga,17.7,2,1,1,34,33,14,19,9,25,0,0,0,54,78,115,40.4
783,Sergi Enrich,Eibar,14.8,2,0,0,20,28,20,5,6,8,2,0,1,58,64,81,44.1
784,Javier Eraso,Leganés,28.1,4,0,0,35,25,6,80,23,15,0,0,0,125,12,46,20.7
785,Christian Eriksen,Tottenham,35.8,0,0,0,14,21,1,222,31,29,0,0,0,227,17,27,38.6
786,Gonzalo Escalante,Eibar,17.4,3,0,0,25,16,0,10,32,35,0,0,0,110,46,39,54.1
787,Sergio Escudero,Sevilla,25.9,10,0,0,34,38,1,41,66,49,0,0,0,157,56,37,60.2
788,Bernardo Espinosa,Girona,31.9,7,0,0,40,16,3,1,66,22,0,1,0,126,102,50,67.1
789,Michael Esser,Hannover 96,3.0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,100.0
790,Alexander Esswein,Hertha BSC,6.9,0,0,0,15,13,7,15,9,16,0,0,0,17,9,8,52.9
791,Oghenekaro Etebo,Las Palmas,13.5,3,0,0,21,46,1,4,27,17,0,0,0,90,11,14,44.0
792,Benat Etxebarria,Athletic Club,12.4,3,0,0,17,15,0,79,28,20,0,0,0,105,5,5,50.0
793,Xabier Etxeita,Athletic Club,4.2,2,0,0,10,2,0,0,7,2,0,0,0,17,6,9,40.0
794,Jonny Evans,West Brom,25.2,7,0,0,26,27,0,4,48,22,0,0,1,142,54,34,61.4
795,Franck Evina,Bayern Munich,1.2,0,0,0,1,1,0,3,0,2,0,0,0,6,2,1,66.7
796,Patrice Evra,West Ham,2.5,0,0,0,0,2,1,2,7,4,0,0,0,18,7,7,50.0
797,Patrice Evra,Marseille,3.9,2,0,0,4,2,3,6,3,5,0,0,0,18,10,4,71.4
798,Edu Exposito,La Coruña,1.1,1,0,0,2,1,0,0,2,0,0,0,0,8,0,1,0.0
799,Erik Exposito,Las Palmas,5.2,0,0,0,5,3,2,3,1,1,0,0,0,9,20,28,41.7
800,Valentin Eysseric,Fiorentina,7.8,2,0,0,15,13,1,36,6,13,0,0,0,46,9,13,40.9
801,Valentin Eysseric,Nice,1.0,0,0,0,1,0,1,10,1,0,0,0,0,3,0,1,0.0
802,Imoh Ezekiel,Las Palmas,5.2,0,0,0,6,7,2,11,2,6,0,0,0,21,3,14,17.6
803,Marco Fabian,Eint Frankfurt,4.7,0,0,0,10,8,2,12,3,3,0,0,0,18,5,12,29.4
804,Lukasz Fabianski,Swansea City,38.0,0,0,0,1,3,0,0,0,0,0,0,0,38,14,3,82.4
806,Fabinho,Monaco,34.0,8,0,0,58,66,1,10,43,64,1,0,0,250,94,45,67.6
807,Cesc Fabregas,Chelsea,25.6,5,2,1,25,22,5,140,22,49,0,0,0,171,10,22,31.3
808,Ralf Fahrmann,Schalke 04,33.5,1,0,0,0,10,0,0,1,0,0,0,0,31,9,0,100.0
809,Faycal Fajr,Getafe,26.5,7,0,0,46,37,1,121,30,45,0,0,0,178,22,27,44.9
810,Radamel Falcao,Monaco,23.7,1,0,0,41,50,9,8,10,6,0,0,1,82,37,69,34.9
811,Diego Falcinelli,Fiorentina,4.9,0,0,0,13,17,1,6,1,1,0,0,0,11,13,26,33.3
812,Diego Falcinelli,Sassuolo,14.6,2,0,0,27,53,10,9,2,4,0,0,0,29,39,41,48.8
813,Simon Falette,Metz,1.0,0,0,0,1,0,0,0,1,0,0,0,0,10,2,1,66.7
814,Simon Falette,Eint Frankfurt,24.6,10,1,0,39,25,0,10,58,30,0,0,0,104,72,32,69.2
815,Cesar Falletti,Bologna,3.6,1,0,0,5,10,0,11,0,7,0,0,0,19,1,3,25.0
816,Iago Falque,Torino,31.3,2,0,0,28,36,9,123,15,31,0,0,0,148,13,41,24.1
817,Paolo Farago,Cagliari,27.3,2,0,0,53,60,3,120,23,67,1,2,0,156,71,43,62.3
818,Imad Faraj,Lille,1.8,0,0,0,1,3,1,7,4,2,0,0,0,9,2,3,40.0
819,Davide Faraoni,Crotone,19.5,3,0,0,18,26,0,54,58,39,0,1,0,160,18,22,45.0
820,Mohamed Fares,Hellas Verona,28.9,12,0,0,67,20,1,81,50,33,0,1,1,148,62,66,48.4
821,Diego Farias,Cagliari,17.9,4,0,0,28,24,15,35,8,15,0,0,0,75,8,15,34.8
822,Federico Fazio,Roma,32.5,6,0,0,24,21,0,5,46,43,0,0,0,214,147,40,78.6
823,Zouhair Feddal,Betis,14.0,7,0,0,20,16,1,3,36,14,0,0,1,73,27,17,61.4
824,Nabil Fekir,Lyon,27.5,8,0,0,72,105,17,99,8,33,1,0,0,131,19,25,43.2
825,Felipe,Hannover 96,5.1,0,0,0,9,9,0,4,11,8,0,0,0,14,12,5,70.6
826,Luiz Felipe,Lazio,13.0,6,0,0,19,9,0,2,18,28,0,2,0,72,17,14,54.8
827,Ohis Felix Uduokhai,Wolfsburg,17.3,2,1,1,18,11,1,1,34,23,0,0,0,67,36,22,62.1
828,Marouane Fellaini,Manchester Utd,7.6,1,0,0,13,12,3,3,14,8,0,0,0,46,37,25,59.7
829,Kiko Femenia,Watford,19.0,2,0,0,7,21,2,60,34,28,0,0,0,108,10,15,40.0
830,Leroy Fer,Swansea City,15.5,5,0,0,28,26,1,8,12,32,0,0,0,76,41,22,65.1
832,Julien Feret,Caen,34.0,3,0,0,22,32,0,129,49,27,1,1,0,287,86,61,58.5
833,Edimilson Fernandes,West Ham,9.4,1,0,0,5,11,0,7,16,9,0,0,0,49,10,16,38.5
834,Gelson Fernandes,Eint Frankfurt,11.5,4,0,0,33,1,0,0,16,46,0,0,0,64,8,14,36.4
835,Andres Fernandez,Villarreal,2.5,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,100.0
836,Augusto Fernandez,Atlético Madrid,1.2,1,0,0,1,1,0,0,2,2,0,0,0,12,2,2,50.0
837,Brian Fernandez,Metz,1.4,0,0,0,1,4,6,3,0,0,0,0,0,2,2,0,100.0
838,Carlos Fernandez,Sevilla,1.5,0,0,0,4,1,0,0,0,1,0,0,0,3,2,3,40.0
839,Federico Fernandez,Swansea City,29.7,5,0,0,29,21,2,4,38,29,0,2,1,129,72,60,54.5
840,Raul Fernandez,Levante,11.0,0,0,0,0,2,0,0,0,0,0,0,0,9,2,0,100.0
841,Fernandinho,Manchester City,32.0,7,0,0,41,27,0,9,47,35,0,0,0,207,93,72,56.4
842,Alex Ferrari,Hellas Verona,23.7,5,0,0,19,25,0,18,47,54,0,0,0,115,52,41,55.9
843,Jordan Ferri,Lyon,7.1,4,0,0,16,9,0,5,5,11,0,0,0,50,6,6,50.0
844,Sam Field,West Brom,6.0,3,0,0,11,7,0,8,11,11,0,0,0,28,8,7,53.3
845,Afonso Figueiredo,Rennes,2.5,1,0,0,3,7,0,4,0,3,0,0,0,20,2,2,50.0
846,Gian Filippo Felicioli,Hellas Verona,3.1,1,0,0,4,6,2,8,5,8,0,0,0,18,1,4,20.0
847,Alfred Finnbogason,Augsburg,20.2,2,0,0,34,16,12,4,14,13,1,0,0,59,17,63,21.3
848,Roberto Firmino,Liverpool,30.7,1,0,0,57,18,13,43,18,50,1,0,0,139,46,131,26.0
849,Junior Firpo,Betis,13.2,4,0,0,17,16,0,13,20,17,0,0,0,56,19,14,57.6
850,Viktor Fischer,Mainz 05,3.7,1,0,0,4,2,3,5,3,4,0,0,0,21,2,8,20.0
851,Mathieu Flamini,Getafe,5.3,2,1,1,15,1,0,3,8,5,0,0,0,27,12,3,80.0
852,Darren Fletcher,Stoke City,24.7,0,0,0,14,25,0,49,26,26,0,0,0,133,21,21,50.0
853,Sergio Floccari,SPAL,9.8,0,0,0,15,23,11,10,2,9,1,0,0,33,25,56,30.9
854,Alessandro Florenzi,Roma,26.5,2,0,0,15,14,2,144,44,28,0,0,0,165,15,30,33.3
855,Phil Foden,Manchester City,0.5,0,0,0,1,3,0,4,0,1,0,0,0,0,0,3,0.0
856,Guessouma Fofana,Amiens,8.3,3,1,0,20,8,0,7,12,13,0,0,0,52,14,16,46.7
858,Seko Fofana,Udinese,20.8,4,1,0,27,15,0,9,27,17,2,0,0,165,9,10,47.4
859,Andreu Fontas,Celta Vigo,9.8,2,0,0,7,0,0,0,14,9,0,0,0,51,10,14,41.7
860,Jose Fonte,West Ham,7.6,0,0,0,6,5,0,3,14,6,0,1,0,32,21,19,52.5
861,Pablo Fornals,Villarreal,29.1,4,0,0,34,32,2,30,22,33,0,0,0,195,28,35,44.4
862,Emil Forsberg,RB Leipzig,15.2,0,1,0,16,23,0,87,8,17,0,0,0,63,6,14,30.0
863,Fraser Forster,Southampton,20.0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0.0
864,Steven Fortes,Toulouse,1.7,1,0,0,3,0,0,0,3,2,0,0,0,17,1,2,33.3
865,Marco Fossati,Hellas Verona,12.2,5,0,0,14,19,0,15,23,13,0,0,0,80,9,18,33.3
866,Iver Fossum,Hannover 96,14.5,0,0,0,13,6,0,30,15,19,0,0,0,60,18,27,40.0
867,Ben Foster,West Brom,37.0,2,0,0,1,3,0,0,1,0,0,0,0,55,4,0,100.0
868,Timothy Fosu-Mensah,Crystal Palace,17.7,2,0,0,18,13,0,17,31,33,0,0,0,97,19,22,46.3
869,Dimitri Foulquier,Strasbourg,13.8,2,0,0,20,7,1,25,14,12,0,0,0,75,5,8,38.5
870,Lilian Fournier,Metz,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
871,Raphael Framberger,Augsburg,7.7,3,0,0,8,10,0,36,14,18,0,0,0,29,11,11,50.0
872,Simon Francis,Bournemouth,30.1,9,2,1,24,15,1,78,49,34,0,0,0,159,142,73,66.0
873,Mike Frantz,Freiburg,11.6,0,0,0,20,18,0,12,13,16,0,0,0,17,25,22,53.2
874,Ryan Fraser,Bournemouth,22.3,0,0,0,6,45,1,138,17,8,0,0,0,103,8,25,24.2
875,Fabian Frei,Mainz 05,8.9,1,0,0,12,9,0,1,16,15,0,0,0,35,6,6,50.0
876,Remo Freuler,Atalanta,33.4,4,1,0,39,46,1,44,28,62,0,0,0,255,27,29,48.2
877,Marco Friedl,Werder Bremen,6.7,0,0,0,5,9,0,12,8,8,0,0,0,28,8,6,57.1
878,Marco Friedl,Bayern Munich,0.5,0,0,0,0,2,0,6,1,0,0,0,0,3,1,0,100.0
879,Christian Fuchs,Leicester City,21.3,1,0,0,12,4,0,71,58,27,0,0,1,132,61,37,62.2
880,Javi Fuego,Villarreal,6.0,2,0,0,13,8,0,1,3,13,0,1,0,40,8,10,44.4
881,Javi Fuego,Espanyol,14.9,6,0,0,24,26,0,0,19,25,0,0,0,79,27,21,56.3
882,Chris Fuhrich,Köln,1.1,0,0,0,0,1,0,0,0,3,0,0,0,5,1,1,50.0
884,Angelo Fulgini,Angers,17.0,4,0,0,19,33,1,57,20,11,1,0,0,102,9,34,20.9
885,Niclas Fullkrug,Hannover 96,26.5,2,0,0,60,46,11,17,8,11,0,0,0,65,153,132,53.7
886,Jay Fulton,Swansea City,0.2,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0.0
887,Ramiro Funes Mori,Everton,1.3,1,0,0,3,2,0,0,3,0,0,0,0,9,7,4,63.6
888,Manolo Gabbiadini,Southampton,12.0,2,0,0,14,7,10,5,4,2,0,0,0,22,14,36,28.0
889,Gabi,Atlético Madrid,26.1,8,0,0,51,23,1,45,44,49,0,1,0,235,17,16,51.5
890,Gabriel,Leganés,26.4,6,1,0,56,51,1,14,38,69,1,0,0,208,110,87,55.8
891,Mijat Gacinovic,Eint Frankfurt,20.2,4,0,0,25,36,1,38,39,44,1,0,0,116,16,29,35.6
892,Roberto Gagliardini,Inter,22.1,8,0,0,47,35,1,13,45,45,0,0,0,147,61,29,67.8
893,Nicolas Gaitan,Atlético Madrid,2.4,0,0,0,1,4,1,9,1,6,0,0,0,11,4,7,36.4
894,Milan Gajic,Bordeaux,4.0,0,0,0,4,0,1,7,4,3,0,0,0,16,4,5,44.4
895,Serge Gakpe,Amiens,20.3,1,0,0,18,16,8,27,10,11,0,0,0,89,17,38,30.9
896,Andrey Galabinov,Genoa,12.5,2,0,0,26,15,16,7,2,5,1,0,0,37,54,62,46.6
897,Alex Galvez,Las Palmas,18.0,5,1,0,34,18,4,2,43,36,0,1,0,137,39,30,56.5
898,Alex Galvez,Eibar,4.0,1,0,0,2,2,1,0,13,4,0,1,0,29,12,3,80.0
899,Bruno Gama,La Coruña,1.3,1,0,0,5,4,0,5,0,1,1,0,0,2,0,1,0.0
900,Alessandro Gamberini,Chievo,20.2,2,0,0,10,9,0,0,16,8,0,1,0,67,48,32,60.0
901,Kevin Gameiro,Atlético Madrid,12.5,0,0,0,9,9,12,2,4,9,0,0,0,30,9,28,24.3
902,Jesus Gamez,Newcastle Utd,1.1,0,0,0,0,1,0,5,2,2,0,0,0,6,1,0,100.0
903,Idrissa Gana Gueye,Everton,30.6,7,2,1,50,52,1,11,62,93,0,0,0,287,33,32,50.8
904,Ignatius Ganago,Nice,0.8,1,0,0,4,1,0,0,0,0,0,0,0,1,3,3,50.0
905,Najib Gandi,Nantes,1.1,1,0,0,2,3,4,1,4,5,0,0,0,15,1,2,33.3
906,Ganso,Sevilla,5.8,0,0,0,5,11,0,5,2,11,0,0,0,42,2,10,16.7
907,Ezequiel Garay,Valencia,22.5,5,0,0,22,15,1,3,24,12,0,0,0,101,43,22,66.2
908,Aleix Garcia,Girona,9.5,3,0,0,5,5,0,39,17,14,0,0,0,84,10,2,83.3
910,Borja Garcia,Girona,31.1,2,0,0,26,110,0,94,30,18,0,0,0,190,12,29,29.3
911,Dani Garcia,Eibar,30.8,14,0,0,46,25,0,12,70,59,0,1,0,235,42,27,60.9
912,David Garcia,Las Palmas,9.6,2,0,0,11,14,0,3,19,10,0,0,0,45,14,9,60.9
913,Javi Garcia,Betis,26.8,7,0,0,33,33,1,0,25,22,0,0,0,141,47,31,60.3
914,Manu Garcia,Alavés,27.1,9,0,0,65,72,5,12,35,65,0,0,0,181,69,54,56.1
915,Raul Garcia,Athletic Club,29.2,10,0,0,79,74,16,40,30,51,2,0,0,121,121,87,58.2
916,Raul Garcia,Leganés,15.5,1,0,0,10,17,0,74,19,25,0,0,0,94,13,15,46.4
917,Samu Garcia,Málaga,2.0,1,1,0,11,4,1,8,6,6,0,0,0,11,2,3,40.0
918,Samu Garcia,Levante,2.1,1,0,0,11,2,0,4,1,7,0,0,0,7,2,6,25.0
919,Sergio Garcia,Espanyol,18.2,4,0,0,18,35,13,19,10,12,0,0,0,65,16,34,32.0
920,Ulisses Garcia,Werder Bremen,1.0,0,0,0,4,0,0,0,0,1,0,0,0,5,2,0,100.0
921,Luca Garritano,Chievo,2.1,0,0,0,5,3,1,14,1,3,0,0,0,6,3,4,42.9
922,Bruno Gaspar,Fiorentina,8.7,2,0,0,9,9,1,36,9,11,0,0,0,35,7,8,46.7
923,Mario Gaspar,Villarreal,31.2,6,0,0,44,15,3,60,58,66,0,0,0,157,57,37,60.6
924,Gianluca Gaudino,Chievo,0.2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0.0
925,Dwight Gayle,Newcastle Utd,21.8,3,0,0,23,28,22,5,6,10,0,0,0,45,67,91,42.4
926,Paulo Gazzaniga,Tottenham,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
927,Marcello Gazzola,Sassuolo,8.2,1,0,0,7,2,0,33,8,9,0,0,0,36,10,9,52.6
928,Jean-Philippe Gbamin,Mainz 05,28.8,4,0,0,44,36,0,6,50,63,0,0,0,206,65,38,63.1
929,David de Gea,Manchester Utd,37.0,0,0,0,0,4,0,0,0,0,0,0,0,39,1,1,50.0
930,Theodor Gebre Selassie,Werder Bremen,31.4,4,0,0,44,37,2,26,51,41,0,0,0,103,100,83,54.6
931,Dennis Geiger,Hoffenheim,17.6,9,0,0,53,25,0,26,15,36,0,0,0,96,10,15,40.0
932,Johannes Geis,Sevilla,7.5,0,0,0,9,1,0,9,10,15,0,0,0,57,6,7,46.2
933,Jeremy Gelin,Rennes,25.7,2,0,0,33,16,1,3,37,18,0,0,0,151,40,32,55.6
934,Romain Genevois,Caen,20.1,4,1,0,26,15,0,47,31,28,0,0,0,99,45,31,59.2
936,Santiago Gentiletti,Genoa,3.2,2,0,0,7,1,0,2,3,3,0,0,0,18,5,3,62.5
937,Christian Gentner,Stuttgart,26.8,3,0,0,56,41,4,52,35,67,0,0,0,142,23,47,32.9
938,Yannick Gerhardt,Wolfsburg,13.6,1,0,0,10,17,4,24,15,28,1,0,0,49,21,28,42.9
939,Valere Germain,Marseille,24.1,2,0,0,24,15,12,26,6,11,1,0,0,54,50,100,33.3
940,Gerson,Roma,10.1,1,0,0,20,30,2,5,11,12,0,0,0,49,18,15,54.5
941,Willem Geubbels,Lyon,0.4,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0.0
942,Yassine El Ghanassy,Nantes,7.2,1,0,0,10,18,0,25,4,4,0,0,0,39,4,6,40.0
943,Anwar El Ghazi,Lille,18.3,2,0,0,17,15,3,103,7,18,0,0,0,53,17,27,38.6
944,Rachid Ghezzal,Monaco,11.2,2,1,0,20,18,7,53,11,24,0,0,0,71,9,22,29.0
945,Faouzi Ghoulam,Napoli,10.9,1,0,0,10,7,2,64,15,4,0,0,0,62,22,11,66.7
946,Emanuele Giaccherini,Chievo,10.0,4,0,0,8,16,2,37,5,4,0,0,0,81,4,12,25.0
947,Emanuele Giaccherini,Napoli,0.7,2,0,0,1,2,0,2,0,1,1,0,0,7,0,0,0.0
948,Niccolo Giannetti,Cagliari,3.3,3,0,0,10,9,2,3,1,4,0,0,0,5,8,19,29.6
949,Kieran Gibbs,West Brom,31.4,3,0,0,22,11,1,74,48,24,0,0,0,169,41,39,51.3
950,Rafal Gikiewicz,Freiburg,1.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
951,Carles Gil,La Coruña,5.3,0,0,0,3,16,0,9,4,4,0,0,0,25,0,3,0.0
952,Nacho Gil,Las Palmas,8.1,1,0,0,14,22,0,35,6,6,0,0,0,32,7,8,46.7
953,Nacho Gil,Valencia,2.5,0,0,0,6,11,2,11,2,1,1,0,0,11,1,1,50.0
954,Guillaume Gillet,Nantes,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
955,Dani Gimenez,Betis,3.4,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,100.0
956,Daniel Ginczek,Stuttgart,16.9,3,0,0,32,18,8,6,5,4,0,0,0,33,47,71,39.8
957,Matthias Ginter,M'Gladbach,34.0,2,0,0,9,39,1,3,40,37,0,0,0,118,90,59,60.4
958,Jimmy Giraudon,Troyes,23.2,4,1,0,15,11,0,1,31,16,0,1,0,138,44,29,60.3
959,Thibault Giresse,Guingamp,0.3,0,0,0,0,1,0,3,1,0,0,0,0,4,0,0,0.0
960,Andrei Girotto,Nantes,16.9,8,0,0,33,20,0,8,15,38,1,1,0,96,39,28,58.2
962,Olivier Giroud,Arsenal,4.3,0,0,0,7,2,2,3,1,4,0,0,0,8,23,18,56.1
963,Olivier Giroud,Chelsea,6.8,0,0,0,6,7,3,0,1,3,0,0,0,15,46,24,65.7
964,Kamil Glik,Monaco,36.0,8,0,0,41,32,2,0,54,23,1,1,0,140,89,58,60.5
965,Serge Gnabry,Hoffenheim,16.7,0,0,0,20,16,12,27,8,22,2,0,0,58,7,30,18.9
966,Joris Gnagnon,Rennes,32.4,3,0,0,25,27,2,1,29,29,0,0,1,130,70,35,66.7
967,Massimo Gobbi,Chievo,22.8,3,0,0,26,9,3,73,22,18,0,2,0,104,18,19,48.6
968,Diego Godin,Atlético Madrid,28.4,6,0,0,46,26,5,0,59,33,0,1,0,135,54,28,65.9
969,Edoardo Goldaniga,Sassuolo,12.8,5,4,2,13,11,1,1,19,8,0,0,0,41,19,18,51.4
970,Connor Goldson,Brighton,2.2,1,0,0,2,2,0,1,1,2,0,0,0,12,9,4,69.2
971,Pierluigi Gollini,Atalanta,6.9,0,0,0,0,1,0,0,0,0,0,0,0,16,2,0,100.0
