,Player,Squad,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def
246,Beto,Everton,4.6,19,4.15,10,0,5,1,1,2,1,0.22,1,0,0,0,0,0
247,Beto,Udinese,0.8,6,7.30,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
248,Sam Beukema,Bologna,13.0,6,0.46,6,0,0,0,0,0,1,0.08,1,0,0,0,0,0
249,Jordan Beyer,Burnley,10.5,9,0.85,9,0,0,0,0,0,1,0.09,1,0,0,0,0,0
250,Jaka Bijol,Udinese,13.0,3,0.23,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
251,Philip Billing,Bournemouth,11.5,33,2.86,30,0,1,1,1,0,3,0.26,3,0,0,0,0,0
252,Cristiano Biraghi,Fiorentina,9.5,25,2.63,11,9,3,0,1,1,7,0.74,1,4,2,0,0,0
253,Davide Biraschi,Genoa,1.0,1,1.00,0,0,1,0,0,0,1,1.00,0,0,1,0,0,0
254,Samuele Birindelli,Monza,6.3,14,2.22,11,0,0,1,2,0,2,0.32,2,0,0,0,0,0
255,Tom Bischof,Hoffenheim,1.4,5,3.44,2,2,0,1,0,0,1,0.69,1,0,0,0,0,0
256,Yves Bissouma,Tottenham,12.6,31,2.45,24,1,3,0,0,3,2,0.16,2,0,0,0,0,0
257,Leonardo Bittencourt,Werder Bremen,6.7,10,1.48,9,0,0,1,0,0,1,0.15,1,0,0,0,0,0
258,Marco Bizot,Brest,15.0,3,0.20,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
260,Antonio Blanco,Alavés,10.4,23,2.22,20,0,0,1,2,0,0,0.00,0,0,0,0,0,0
261,Ruben Blanco,Marseille,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
262,Ludovic Blas,Rennes,9.8,25,2.56,17,1,4,3,0,0,3,0.31,2,0,0,1,0,0
263,Janis Blaswich,RB Leipzig,14.0,2,0.14,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
264,Alexis Blin,Lecce,4.5,5,1.10,4,0,0,1,0,0,2,0.44,1,0,0,1,0,0
265,Daley Blind,Girona,15.0,26,1.73,25,0,0,0,0,1,5,0.33,4,0,0,0,0,1
266,Myron Boadu,Monaco,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
267,Benicio Boaitey,Brighton,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
268,Oscar Bobb,Manchester City,0.8,5,6.34,4,0,0,0,1,0,2,2.54,1,0,0,0,1,0
269,Jeremie Boga,Nice,9.3,30,3.23,17,3,6,3,1,0,3,0.32,1,1,1,0,0,0
270,Jayden Bogle,Sheffield Utd,10.5,7,0.66,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
271,Emil Bohinen,Salernitana,5.9,12,2.02,10,0,0,0,1,1,1,0.17,1,0,0,0,0,0
272,Adama Bojang,Reims,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
273,Daniel Boloca,Sassuolo,12.1,35,2.90,30,0,5,0,0,0,4,0.33,4,0,0,0,0,0
274,Willy Boly,Nott'ham Forest,10.0,7,0.70,5,0,0,2,0,0,0,0.00,0,0,0,0,0,0
275,Giacomo Bonaventura,Fiorentina,12.8,46,3.60,39,1,1,3,2,0,4,0.31,4,0,0,0,0,0
276,Federico Bonazzoli,Hellas Verona,6.0,20,3.35,18,0,0,2,0,0,2,0.33,2,0,0,0,0,0
277,Warren Bondo,Monza,1.7,7,4.01,5,0,0,1,0,1,2,1.15,1,0,0,1,0,0
278,Giovanni Bonfanti,Atalanta,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
279,Victor Boniface,Leverkusen,13.1,46,3.50,20,0,20,2,3,1,10,0.76,6,0,3,0,1,0
280,Kevin Bonifazi,Bologna,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
281,Leonardo Bonucci,Union Berlin,4.9,3,0.62,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
282,Angelo Borges,Strasbourg,7.9,27,3.44,19,2,3,0,2,1,3,0.38,2,0,0,0,1,0
283,Neto Borges,Clermont Foot,11.0,26,2.37,20,1,1,2,2,0,1,0.09,0,0,0,0,1,0
284,Yvandro Borges Sanches,M'Gladbach,0.2,1,5.29,0,0,0,0,1,0,1,5.29,0,0,0,0,1,0
286,Sebastiaan Bornauw,Wolfsburg,3.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
287,Rafael Borre,Werder Bremen,7.6,15,1.98,13,0,0,1,1,0,2,0.26,1,0,0,0,1,0
288,Gennaro Borrelli,Frosinone,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
289,Adri Bosch,Granada,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
290,Erik Botheim,Salernitana,3.5,1,0.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
291,Sven Botman,Newcastle Utd,5.0,4,0.81,3,0,0,1,0,0,1,0.20,1,0,0,0,0,0
292,Ayyoub Bouaddi,Lille,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
293,Badredine Bouanani,Nice,1.6,9,5.51,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0
294,Hicham Boudaoui,Nice,7.1,13,1.83,10,1,0,1,1,0,1,0.14,1,0,0,0,0,0
295,Yassine Bounou,Sevilla,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
296,Mehdi Bourabia,Frosinone,1.5,2,1.30,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
297,Benjamin Bourigeaud,Rennes,13.6,64,4.71,41,20,0,3,0,0,5,0.37,3,1,0,1,0,0
298,Bilal Boutobba,Clermont Foot,3.1,11,3.55,7,2,0,1,1,0,0,0.00,0,0,0,0,0,0
299,Edoardo Bove,Roma,8.2,16,1.95,15,0,0,0,1,0,2,0.24,2,0,0,0,0,0
300,Jarrod Bowen,West Ham,15.0,39,2.60,25,4,5,3,1,1,5,0.33,4,0,0,0,0,1
301,Lucas Boye,Granada,10.8,34,3.16,20,0,9,4,1,0,5,0.46,3,0,2,0,0,0
302,Domagoj Bradaric,Salernitana,12.5,18,1.44,15,3,0,0,0,0,1,0.08,1,0,0,0,0,0
303,Bilal Brahimi,Nice,0.1,1,8.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
304,Bilal Brahimi,Brest,1.8,7,3.94,5,0,0,2,0,0,0,0.00,0,0,0,0,0,0
305,Juan Brandariz,Almería,12.6,13,1.04,10,1,0,1,0,1,1,0.08,1,0,0,0,0,0
306,Julian Brandt,Dortmund,11.5,60,5.23,31,21,5,2,0,1,8,0.70,5,2,1,0,0,0
307,Jarrad Branthwaite,Everton,14.0,8,0.57,8,0,0,0,0,0,1,0.07,1,0,0,0,0,0
308,Lilian Brassier,Brest,12.7,12,0.94,9,0,1,0,0,2,0,0.00,0,0,0,0,0,0
309,Claudio Bravo,Betis,7.0,2,0.29,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
310,Tim Breithaupt,Augsburg,2.9,3,1.05,3,0,0,0,0,0,1,0.35,1,0,0,0,0,0
312,Josip Brekalo,Fiorentina,5.6,17,3.04,13,2,1,0,1,0,2,0.36,1,0,0,0,1,0
313,Gleison Bremer,Juventus,14.9,5,0.34,4,0,0,0,0,1,2,0.13,2,0,0,0,0,0
314,Ben Brereton,Villarreal,2.6,4,1.55,2,0,0,1,0,1,0,0.00,0,0,0,0,0,0
315,Marco Brescianini,Frosinone,6.4,11,1.72,8,0,1,1,1,0,2,0.31,2,0,0,0,0,0
316,Maximilian Breunig,Freiburg,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
317,Rhian Brewster,Sheffield Utd,1.8,3,1.64,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
318,Armando Broja,Chelsea,2.6,5,1.92,3,0,0,0,2,0,1,0.38,0,0,0,0,1,0
319,Dylan Bronn,Salernitana,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
320,Andre Brooks,Sheffield Utd,1.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
321,David Brooks,Bournemouth,2.6,14,5.29,11,1,1,0,1,0,2,0.76,1,0,1,0,0,0
322,John Brooks,Hoffenheim,10.0,4,0.40,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
323,Moritz Broschinski,Bochum,2.9,1,0.35,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
324,Jacob Brown,Luton Town,8.7,10,1.15,6,0,1,1,2,0,0,0.00,0,0,0,0,0,0
325,Josh Brownhill,Burnley,12.7,35,2.76,17,13,0,2,2,1,2,0.16,2,0,0,0,0,0
326,Alexander Brunst,Darmstadt 98,1.0,1,1.00,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
327,Jacob Bruun Larsen,Burnley,3.6,13,3.60,10,2,0,1,0,0,0,0.00,0,0,0,0,0,0
328,Ante Budimir,Osasuna,12.5,18,1.44,10,0,1,4,3,0,4,0.32,1,0,0,1,2,0
329,Hugo Bueno,Wolves,4.0,11,2.74,8,0,1,1,1,0,1,0.25,1,0,0,0,0,0
330,Santiago Bueno,Wolves,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
331,Marius Bulter,Hoffenheim,7.2,28,3.89,22,0,1,3,2,0,4,0.56,4,0,0,0,0,0
332,Facundo Buonanotte,Brighton,3.3,9,2.73,6,0,0,0,2,1,1,0.30,1,0,0,0,0,0
333,Alessandro Buongiorno,Torino,11.3,10,0.89,7,0,0,1,1,1,1,0.09,0,0,0,0,1,0
334,Jonathan Burkardt,Mainz 05,1.1,2,1.75,0,0,0,1,1,0,0,0.00,0,0,0,0,0,0
335,Oliver Burke,Werder Bremen,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
336,Reece Burke,Luton Town,6.6,9,1.36,7,0,0,2,0,0,1,0.15,1,0,0,0,0,0
338,Dan Burn,Newcastle Utd,10.5,8,0.76,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0
339,Rares-Catalin Burnete,Lecce,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
340,Mason Burstow,Chelsea,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
341,Marnon Busch,Heidenheim,1.3,3,2.21,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
342,Maxime Busi,Reims,1.3,5,3.78,3,0,1,0,0,1,0,0.00,0,0,0,0,0,0
343,Aurelio Buta,Eint Frankfurt,9.4,21,2.24,18,0,1,2,0,0,3,0.32,2,0,0,1,0,0
344,Marcin Bulka,Nice,15.0,2,0.13,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
345,Jamie Bynoe-Gittens,Dortmund,2.9,11,3.75,9,0,2,0,0,0,1,0.34,1,0,0,0,0,0
346,Juan Cabal,Hellas Verona,0.3,1,3.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
347,Remy Cabella,Lille,9.5,51,5.36,33,12,1,3,1,1,6,0.63,2,2,0,1,1,0
348,Jovane Cabral,Salernitana,7.3,25,3.40,20,1,2,1,1,0,0,0.00,0,0,0,0,0,0
349,Liberato Cacace,Empoli,9.1,17,1.86,11,5,0,1,0,0,1,0.11,1,0,0,0,0,0
350,Anthony Caci,Mainz 05,12.8,17,1.33,12,2,1,1,1,0,1,0.08,1,0,0,0,0,0
351,Moises Caicedo,Chelsea,12.2,21,1.73,13,0,1,1,4,2,3,0.25,2,0,0,0,0,1
352,Tom Cairney,Fulham,5.4,24,4.44,20,2,0,1,1,0,8,1.48,7,0,0,0,1,0
353,Jens Cajuste,Napoli,3.1,10,3.27,9,0,0,1,0,0,4,1.31,4,0,0,0,0,0
354,Davide Calabria,Milan,11.0,15,1.36,13,0,0,0,1,1,3,0.27,3,0,0,0,0,0
355,Riccardo Calafiori,Bologna,10.3,16,1.56,14,0,1,0,0,1,2,0.19,2,0,0,0,0,0
356,Luca Caldirola,Monza,12.9,7,0.54,6,0,0,0,0,1,1,0.08,1,0,0,0,0,0
357,Duje Caleta-Car,Lyon,5.2,4,0.78,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
358,Hakan Calhanoglu,Inter,13.5,52,3.85,31,19,0,1,0,1,7,0.52,5,2,0,0,0,0
359,Jose Callejon,Granada,5.6,10,1.79,6,3,0,0,1,0,1,0.18,1,0,0,0,0,0
360,Dominic Calvert-Lewin,Everton,9.0,21,2.34,17,0,0,2,1,1,2,0.22,1,0,0,1,0,0
361,Lamine Camara,Metz,12.5,35,2.80,19,9,1,2,1,3,5,0.40,3,1,0,0,0,1
362,Mahdi Camara,Brest,10.0,35,3.51,21,0,0,6,5,3,4,0.40,2,0,0,1,1,0
364,Mohamed Camara,Monaco,7.3,28,3.85,26,0,0,1,1,0,3,0.41,3,0,0,0,0,0
365,Francesco Camarda,Milan,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
366,Eduardo Camavinga,Real Madrid,8.3,31,3.72,23,0,1,1,3,3,3,0.36,3,0,0,0,0,0
367,Nicolo Cambiaghi,Empoli,9.6,31,3.23,20,2,0,1,7,1,3,0.31,2,0,0,0,1,0
368,Andrea Cambiaso,Juventus,8.7,22,2.52,16,1,1,1,3,0,3,0.34,3,0,0,0,0,0
369,Axel Camblan,Brest,0.8,2,2.40,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
370,Sergio Camello,Rayo Vallecano,6.4,15,2.33,12,0,2,0,0,1,2,0.31,1,0,1,0,0,0
371,Emre Can,Dortmund,8.6,23,2.66,19,1,0,1,1,1,3,0.35,3,0,0,0,0,0
372,Matteo Cancellieri,Empoli,10.0,23,2.30,15,1,4,1,1,1,1,0.10,1,0,0,0,0,0
373,Joao Cancelo,Barcelona,12.0,37,3.10,33,0,4,0,0,0,2,0.17,1,0,1,0,0,0
374,Fali Cande,Metz,11.4,9,0.79,7,1,0,1,0,0,1,0.09,1,0,0,0,0,0
375,Antonio Candreva,Salernitana,11.8,48,4.08,29,9,0,9,1,0,5,0.42,3,0,0,2,0,0
376,Thomas Cannon,Everton,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
377,Sergi Canos,Valencia,3.5,6,1.69,3,0,0,1,2,0,0,0.00,0,0,0,0,0,0
378,Luigi Canotto,Frosinone,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
379,Etienne Capoue,Villarreal,11.0,24,2.19,18,0,2,1,3,0,3,0.27,1,0,1,0,1,0
380,Gianluca Caprari,Monza,2.8,15,5.27,10,3,1,1,0,0,0,0.00,0,0,0,0,0,0
381,Elia Caprile,Empoli,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
382,Francesco Caputo,Empoli,10.6,19,1.80,16,0,0,3,0,0,0,0.00,0,0,0,0,0,0
383,Maxence Caqueret,Lyon,14.7,54,3.67,34,16,2,1,1,0,1,0.07,1,0,0,0,0,0
384,Andrea Carboni,Monza,7.8,7,0.90,7,0,0,0,0,0,1,0.13,1,0,0,0,0,0
385,Valentin Carboni,Monza,1.6,9,5.66,8,1,0,0,0,0,1,0.63,1,0,0,0,0,0
386,Isaac Carcelen,Cádiz,13.6,15,1.10,10,4,0,0,1,0,0,0.00,0,0,0,0,0,0
387,Irvin Cardona,Augsburg,0.6,1,1.67,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
388,Marc Cardona,Las Palmas,4.1,5,1.18,3,0,1,0,1,0,1,0.24,0,0,0,0,1,0
390,Sergi Cardona,Las Palmas,14.3,34,2.38,28,0,1,2,1,2,3,0.21,2,0,0,0,1,0
391,Igor Carioca,Lorient,0.9,4,4.39,4,0,0,0,0,0,1,1.10,1,0,0,0,0,0
392,Carlos,Inter,5.0,12,2.39,10,1,0,0,0,1,2,0.40,2,0,0,0,0,0
393,Diego Carlos,Aston Villa,7.1,1,0.14,1,0,0,0,0,0,1,0.14,1,0,0,0,0,0
394,Carmona,Getafe,5.3,11,2.06,8,0,0,2,0,1,1,0.19,1,0,0,0,0,0
395,Marco Carnesecchi,Atalanta,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
396,Yannick Carrasco,Atlético Madrid,2.5,7,2.85,4,1,1,0,1,0,1,0.41,1,0,0,0,0,0
397,Rasmus Carstensen,Köln,10.5,22,2.09,17,2,3,0,0,0,2,0.19,1,0,1,0,0,0
398,Dani Carvajal,Real Madrid,12.1,26,2.15,24,0,1,0,1,0,5,0.41,4,0,0,0,1,0
399,Fabio Carvalho,RB Leipzig,1.7,2,1.20,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
400,William Carvalho,Betis,2.2,7,3.15,7,0,0,0,0,0,1,0.45,1,0,0,0,0,0
401,Nicolo Casale,Lazio,7.0,4,0.57,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
402,Casemiro,Manchester Utd,7.2,14,1.94,11,1,0,1,1,0,0,0.00,0,0,0,0,0,0
403,Matty Cash,Aston Villa,12.3,20,1.62,14,0,0,5,1,0,4,0.32,3,0,0,0,1,0
404,Josue Casimir,Le Havre,10.1,25,2.47,21,0,1,1,2,0,4,0.40,3,0,1,0,0,0
405,Giuseppe Caso,Frosinone,3.7,10,2.71,4,1,2,1,2,0,1,0.27,0,1,0,0,0,0
406,Cristian Casseres Jr.,Toulouse,9.9,18,1.82,12,2,0,2,0,2,3,0.30,3,0,0,0,0,0
407,Timothy Castagne,Fulham,11.4,18,1.58,16,0,2,0,0,0,0,0.00,0,0,0,0,0,0
408,Koen Casteels,Wolfsburg,11.0,2,0.18,2,0,0,0,0,0,1,0.09,1,0,0,0,0,0
409,Valentin Castellanos,Lazio,5.5,16,2.93,11,0,1,1,3,0,4,0.73,3,0,1,0,0,0
410,Jean-Charles Castelletto,Nantes,13.0,13,1.00,11,0,1,0,1,0,0,0.00,0,0,0,0,0,0
411,Samu Castillejo,Sassuolo,3.9,16,4.14,12,2,1,1,0,0,1,0.26,1,0,0,0,0,0
412,Jonny Castro,Wolves,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
413,Danilo Cataldi,Lazio,7.2,13,1.82,7,5,1,0,0,0,1,0.14,1,0,0,0,0,0
414,Catena,Osasuna,13.9,2,0.14,2,0,0,0,0,0,1,0.07,1,0,0,0,0,0
416,Maximiliano Caufriez,Clermont Foot,8.9,8,0.90,8,0,0,0,0,0,2,0.22,2,0,0,0,0,0
417,Ivan Cavaleiro,Lille,8.1,16,1.96,11,2,1,1,1,0,1,0.12,1,0,0,0,0,0
418,Dani Ceballos,Real Madrid,1.5,4,2.71,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0
419,Emil Ceide,Sassuolo,1.1,5,4.50,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0
420,Zeki Celik,Roma,1.2,2,1.70,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
421,Alex Centelles,Almería,2.5,8,3.20,6,2,0,0,0,0,0,0.00,0,0,0,0,0,0
422,Vaclav Cerny,Wolfsburg,6.0,21,3.51,19,1,1,0,0,0,2,0.33,2,0,0,0,0,0
423,Michele Cerofolini,Frosinone,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
424,Franco Cervi,Celta Vigo,2.2,7,3.21,5,0,0,1,0,1,0,0.00,0,0,0,0,0,0
425,Julio Cesar Enciso,Brighton,0.8,5,6.52,3,0,2,0,0,0,2,2.61,2,0,0,0,0,0
426,Julian Chabot,Köln,12.7,11,0.86,8,0,0,2,1,0,1,0.08,0,0,0,1,0,0
427,Fares Chaibi,Toulouse,0.6,3,4.66,2,1,0,0,0,0,1,1.55,0,1,0,0,0,0
428,Fares Chaibi,Eint Frankfurt,8.5,29,3.40,17,8,0,4,0,0,5,0.59,3,0,0,2,0,0
429,Muhammed Cham,Clermont Foot,13.7,54,3.94,35,9,2,5,3,0,3,0.22,2,1,0,0,0,0
430,Brendan Chardonnet,Brest,14.0,18,1.29,15,1,0,1,1,0,1,0.07,0,0,0,0,1,0
431,Pep Chavarria,Rayo Vallecano,1.2,5,3.98,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0
432,Walid Cheddira,Frosinone,8.3,12,1.45,8,0,0,3,1,0,4,0.48,2,0,0,1,1,0
433,Rayan Cherki,Lyon,10.2,51,5.02,32,7,5,5,2,0,3,0.30,2,0,0,1,0,0
434,Youssef Chermiti,Everton,0.6,3,5.19,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
435,Lucas Chevalier,Lille,15.0,2,0.13,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
436,Fabio Chiarodia,M'Gladbach,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
437,Federico Chiesa,Juventus,11.2,41,3.66,24,6,5,2,4,0,3,0.27,2,0,1,0,0,0
438,Ben Chilwell,Chelsea,3.7,12,3.21,6,5,0,0,1,0,1,0.27,1,0,0,0,0,0
439,Pedro Chirivella,Nantes,13.9,25,1.80,24,0,0,1,0,0,1,0.07,1,0,0,0,0,0
440,Tahith Chong,Luton Town,7.6,14,1.83,8,0,1,0,3,2,1,0.13,1,0,0,0,0,0
442,Joris Chotard,Montpellier,13.6,20,1.47,18,0,0,0,1,1,3,0.22,3,0,0,0,0,0
443,Andreas Christensen,Barcelona,10.7,15,1.40,13,0,0,2,0,0,2,0.19,1,0,0,1,0,0
444,Oliver Christensen,Fiorentina,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
445,Ryan Christie,Bournemouth,13.7,40,2.92,28,2,3,2,3,2,2,0.15,2,0,0,0,0,0
446,Carney Chukwuemeka,Chelsea,1.4,4,2.88,3,0,1,0,0,0,2,1.44,1,0,1,0,0,0
447,Samuel Chukwueze,Milan,5.6,12,2.15,8,0,2,2,0,0,1,0.18,1,0,0,0,0,0
448,Victor Chust,Cádiz,2.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
449,Pathe Ciss,Rayo Vallecano,9.1,17,1.88,9,0,3,1,3,1,2,0.22,1,0,0,0,1,0
450,Ibrahim Cissoko,Toulouse,1.4,7,5.00,3,0,3,0,0,1,0,0.00,0,0,0,0,0,0
451,Patrick Ciurria,Monza,11.9,43,3.60,36,1,2,2,1,1,2,0.17,1,0,0,1,0,0
452,Jordan Clark,Luton Town,0.9,2,2.17,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
453,Alexis Claude-Maurice,Nice,0.9,2,2.17,0,1,0,1,0,0,0,0.00,0,0,0,0,0,0
454,Jonathan Clauss,Marseille,12.9,37,2.87,28,7,0,2,0,0,2,0.15,1,1,0,0,0,0
455,Silvi Clua,Girona,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
456,Nathaniel Clyne,Crystal Palace,3.2,2,0.63,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
457,Marcus Coco,Nantes,8.2,12,1.47,10,0,1,1,0,0,1,0.12,0,0,0,1,0,0
458,Saul Coco,Las Palmas,10.4,4,0.38,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
459,Seamus Coleman,Everton,0.7,1,1.36,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0
460,Maxime Colin,Metz,7.1,9,1.27,7,1,0,1,0,0,0,0.00,0,0,0,0,0,0
461,Nathan Collins,Brentford,11.1,7,0.63,7,0,0,0,0,0,2,0.18,2,0,0,0,0,0
462,Lorenzo Colombo,Monza,10.1,23,2.28,15,0,4,3,1,0,4,0.40,2,0,2,0,0,0
463,Andrea Colpani,Monza,12.4,51,4.10,39,6,3,2,1,0,4,0.32,3,0,1,0,0,0
464,Levi Colwill,Chelsea,13.3,20,1.51,14,1,1,4,0,0,2,0.15,2,0,0,0,0,0
465,Kingsley Coman,Bayern Munich,9.3,51,5.50,41,0,6,2,2,0,7,0.75,6,0,0,1,0,0
466,Eray Comert,Nantes,11.3,9,0.79,5,0,0,1,1,2,0,0.00,0,0,0,0,0,0
468,Santi Comesana,Villarreal,4.3,12,2.78,11,0,0,1,0,0,1,0.23,1,0,0,0,0,0
469,Pietro Comuzzo,Fiorentina,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
470,Andrea Consigli,Sassuolo,13.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
471,Bambase Conte,Hoffenheim,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
472,Lewis Cook,Bournemouth,10.8,26,2.41,17,7,1,0,0,1,2,0.19,1,0,0,0,0,1
473,Copete,Mallorca,5.9,2,0.34,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
474,Diego Coppola,Hellas Verona,5.1,1,0.19,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
475,Francis Coquelin,Villarreal,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
476,Tommaso Corazza,Bologna,1.6,2,1.22,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
477,Jeppe Corfitzen,Lecce,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
478,Jack Cork,Burnley,0.2,1,5.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
479,Maxwel Cornet,West Ham,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
480,Jesus Corona,Sevilla,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
481,Angel Correa,Atlético Madrid,5.2,21,4.06,14,2,4,0,1,0,4,0.77,2,0,2,0,0,0
482,Joaquin Correa,Marseille,3.8,10,2.63,7,0,2,0,1,0,1,0.26,1,0,0,0,0,0
483,Thierry Correia,Valencia,13.3,22,1.65,16,5,0,1,0,0,4,0.30,2,1,0,1,0,0
484,Oscar Cortes,Lens,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
485,Danny da Costa,Mainz 05,7.2,13,1.82,11,2,0,0,0,0,1,0.14,1,0,0,0,0,0
486,David Pereira da Costa,Lens,2.0,6,3.03,3,2,0,0,1,0,1,0.51,0,0,0,0,1,0
487,Jaume Costa,Mallorca,8.7,14,1.60,11,1,0,0,2,0,0,0.00,0,0,0,0,0,0
488,Logan Costa,Toulouse,14.1,6,0.43,6,0,0,0,0,0,1,0.07,1,0,0,0,0,0
489,Samu Costa,Mallorca,13.6,27,1.98,26,1,0,0,0,0,2,0.15,2,0,0,0,0,0
490,Benoit Costil,Salernitana,4.0,1,0.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
491,Vladimir Coufal,West Ham,16.0,37,2.32,21,11,1,1,3,0,5,0.31,5,0,0,0,0,0
492,Lassana Coulibaly,Salernitana,9.2,14,1.52,12,0,0,0,1,1,0,0.00,0,0,0,0,0,0
494,Mamadou Coulibaly,Salernitana,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
495,Philippe Coutinho,Aston Villa,0.3,2,7.20,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
496,Yan Couto,Girona,9.5,23,2.43,19,0,2,1,1,0,5,0.53,4,0,0,0,1,0
497,Nicolas Cozza,Wolfsburg,2.4,4,1.69,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0
498,Alessio Cragno,Sassuolo,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
