,Player,Squad,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG
616,Josh Doig,Hellas Verona,6.0,0,5,1,20.0,0.84,0.17,0.00,0.00,19.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2
617,Jeremy Doku,Manchester City,7.7,2,21,7,33.3,2.72,0.91,0.10,0.29,16.9,0,0,0,0.9,0.9,0.04,+1.1,+1.1
618,Jeremy Doku,Rennes,1.2,1,6,4,66.7,4.86,3.24,0.17,0.25,13.6,0,0,0,0.6,0.6,0.10,+0.4,+0.4
619,Carlos Dominguez,Celta Vigo,3.0,0,1,0,0.0,0.34,0.00,0.00,0.0,17.6,0,0,0,0.0,0.0,0.01,0.0,0.0
620,Mario Dominguez,Valencia,0.3,0,3,1,33.3,10.80,3.60,0.00,0.00,17.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2
621,Nicolas Dominguez,Nott'ham Forest,7.2,1,10,4,40.0,1.39,0.56,0.10,0.25,15.4,0,0,0,0.6,0.6,0.06,+0.4,+0.4
622,Nicolas Dominguez,Bologna,1.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
624,Giulio Donati,Monza,0.1,0,1,1,100.0,9.00,9.00,0.00,0.00,27.3,0,0,0,0.0,0.0,0.02,0.0,0.0
625,Jamie Donley,Tottenham,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
626,Gianluigi Donnarumma,Paris S-G,13.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
627,Patrick Dorgu,Lecce,7.6,0,4,2,50.0,0.53,0.26,0.00,0.00,23.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1
628,Niklas Dorsch,Augsburg,9.7,0,9,0,0.0,0.93,0.00,0.00,0.0,23.9,2,0,0,0.5,0.5,0.05,-0.5,-0.5
629,Gabriel Dos Santos,Arsenal,12.3,0,9,0,0.0,0.73,0.00,0.00,0.0,8.6,0,0,0,0.8,0.8,0.09,-0.8,-0.8
630,Alberto Dossena,Cagliari,14.1,2,8,3,37.5,0.57,0.21,0.25,0.67,9.9,0,0,0,1.1,1.1,0.14,+0.9,+0.9
631,Carlos Dotor,Celta Vigo,3.7,0,2,0,0.0,0.54,0.00,0.00,0.0,23.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1
632,Abdoulaye Doucoure,Everton,15.5,6,28,15,53.6,1.81,0.97,0.21,0.40,12.0,0,0,0,5.1,5.1,0.21,+0.9,+0.9
633,Cheick Doucoure,Crystal Palace,10.2,0,6,2,33.3,0.59,0.20,0.00,0.00,21.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3
634,Ckene Doucoure,Lorient,4.5,1,9,5,55.6,2.01,1.12,0.11,0.20,12.6,0,0,0,0.9,0.9,0.10,+0.1,+0.1
635,Desire Doue,Rennes,4.9,1,12,3,25.0,2.45,0.61,0.08,0.33,20.3,0,0,0,0.9,0.9,0.07,+0.1,+0.1
636,Guela Doue,Rennes,0.5,0,3,0,0.0,5.87,0.00,0.00,0.0,17.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
637,Alfie Doughty,Luton Town,11.8,0,8,0,0.0,0.68,0.00,0.00,0.0,19.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
638,Douglas,Nantes,9.0,0,10,3,30.0,1.11,0.33,0.00,0.00,21.0,0,0,0,0.6,0.6,0.06,-0.6,-0.6
639,Ismael Doukoure,Strasbourg,12.8,0,7,0,0.0,0.55,0.00,0.00,0.0,26.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
640,Kamory Doumbia,Brest,3.0,1,6,3,50.0,1.99,0.99,0.17,0.33,17.1,0,0,0,0.5,0.5,0.09,+0.5,+0.5
641,Anastasios Douvikas,Celta Vigo,3.2,2,7,5,71.4,2.18,1.56,0.29,0.40,16.2,0,0,0,1.2,1.2,0.18,+0.8,+0.8
642,Artem Dovbyk,Girona,9.9,8,37,15,40.5,3.75,1.52,0.19,0.47,12.2,1,1,1,7.3,6.5,0.18,+0.7,+0.5
643,Nikola Dovedan,Heidenheim,2.5,0,3,1,33.3,1.22,0.41,0.00,0.00,20.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
644,Damion Downs,Köln,0.3,0,1,0,0.0,3.75,0.00,0.00,0.0,6.7,0,0,0,0.2,0.2,0.16,-0.2,-0.2
645,Tommy Doyle,Wolves,3.0,0,2,0,0.0,0.67,0.00,0.00,0.0,29.6,1,0,0,0.1,0.1,0.03,-0.1,-0.1
646,Radu Dragusin,Genoa,15.0,1,11,3,27.3,0.73,0.20,0.09,0.33,12.8,0,0,0,0.9,0.9,0.08,+0.1,+0.1
647,Dion Drena Beljo,Augsburg,3.9,2,9,5,55.6,2.28,1.27,0.22,0.40,13.5,0,0,0,1.2,1.2,0.14,+0.8,+0.8
648,Domingos Duarte,Getafe,7.4,0,1,0,0.0,0.13,0.00,0.00,0.0,2.8,0,0,0,0.3,0.3,0.27,-0.3,-0.3
650,Ruben Duarte,Alavés,9.2,1,8,3,37.5,0.87,0.32,0.13,0.33,25.9,1,0,0,0.2,0.2,0.03,+0.8,+0.8
651,Martin Dubravka,Newcastle Utd,2.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
652,Marvin Ducksch,Werder Bremen,12.1,6,22,10,45.5,1.82,0.83,0.18,0.40,20.6,6,2,3,4.6,2.1,0.10,+1.4,+1.9
653,Ondrej Duda,Hellas Verona,11.7,1,11,3,27.3,0.94,0.26,0.09,0.33,21.2,1,0,0,1.1,1.1,0.10,-0.1,-0.1
654,Denzel Dumfries,Inter,10.3,2,13,3,23.1,1.26,0.29,0.15,0.67,12.6,0,0,0,1.1,1.1,0.09,+0.9,+0.9
655,Paul Dummett,Newcastle Utd,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
656,Alfred Duncan,Fiorentina,9.9,1,12,3,25.0,1.21,0.30,0.08,0.33,22.2,0,0,0,1.0,1.0,0.08,0.0,0.0
657,Lewis Dunk,Brighton,12.7,1,16,3,18.8,1.26,0.24,0.06,0.33,15.5,4,0,0,1.6,1.6,0.10,-0.6,-0.6
658,Jhon Duran,Aston Villa,1.1,2,7,3,42.9,6.24,2.67,0.29,0.67,20.2,0,0,0,0.8,0.8,0.11,+1.2,+1.2
659,Hugo Duro,Valencia,14.5,7,30,14,46.7,2.07,0.96,0.23,0.50,11.3,2,0,0,6.5,6.5,0.22,+0.5,+0.5
660,Jean-Kevin Duverne,Nantes,9.1,0,4,1,25.0,0.44,0.11,0.00,0.00,20.0,0,0,0,0.3,0.3,0.07,-0.3,-0.3
661,Paulo Dybala,Roma,8.9,4,23,9,39.1,2.58,1.01,0.09,0.22,20.4,2,2,2,4.2,2.6,0.11,-0.2,-0.6
662,Aron Donnum,Toulouse,8.2,0,10,4,40.0,1.21,0.49,0.00,0.00,19.8,0,0,0,0.4,0.4,0.04,-0.4,-0.4
663,Festy Ebosele,Udinese,10.8,0,4,1,25.0,0.37,0.09,0.00,0.00,19.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
664,Enzo Ebosse,Udinese,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
665,Tyronne Ebuehi,Empoli,8.6,0,4,1,25.0,0.46,0.12,0.00,0.00,15.8,0,0,0,0.2,0.2,0.06,-0.2,-0.2
666,Ederson,Manchester City,15.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
667,Ederson,Atalanta,14.2,4,19,6,31.6,1.34,0.42,0.21,0.67,19.0,0,0,0,1.4,1.4,0.07,+2.6,+2.6
668,Odsonne Edouard,Crystal Palace,13.8,6,39,15,38.5,2.83,1.09,0.15,0.40,13.8,2,0,0,5.0,5.0,0.13,+1.0,+1.0
669,John Egan,Sheffield Utd,5.4,0,3,1,33.3,0.56,0.19,0.00,0.00,10.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2
670,Maximilian Eggestein,Freiburg,13.5,0,18,2,11.1,1.34,0.15,0.00,0.00,21.5,0,0,0,1.0,1.0,0.06,-1.0,-1.0
671,Lilian Egloff,Stuttgart,1.2,0,3,0,0.0,2.55,0.00,0.00,0.0,19.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2
672,Kingsley Ehizibue,Udinese,0.1,0,1,0,0.0,10.00,0.00,0.00,0.0,19.5,0,0,0,0.0,0.0,0.03,0.0,0.0
673,Hjalmar Ekdal,Burnley,1.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
674,Hugo Ekitike,Paris S-G,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
676,Emmanuel Ekong,Empoli,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
677,Caleb Ekuban,Genoa,3.4,0,10,1,10.0,2.95,0.30,0.00,0.00,17.1,0,0,0,0.7,0.7,0.07,-0.7,-0.7
678,Anthony Elanga,Nott'ham Forest,11.2,3,25,11,44.0,2.23,0.98,0.12,0.27,16.3,0,0,0,1.6,1.6,0.06,+1.4,+1.4
679,Simon Elisor,Metz,7.3,1,9,5,55.6,1.23,0.68,0.11,0.20,17.3,0,0,1,2.1,1.3,0.14,-1.1,-0.3
680,Harvey Elliott,Liverpool,3.4,1,13,3,23.1,3.77,0.87,0.08,0.33,24.2,0,0,0,0.4,0.4,0.03,+0.6,+0.6
681,Elif Elmas,Napoli,3.8,2,6,6,100.0,1.59,1.59,0.33,0.33,19.1,0,0,0,0.5,0.5,0.08,+1.5,+1.5
682,Mohamed Elneny,Arsenal,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
683,Aritz Elustondo,Real Sociedad,4.0,0,4,2,50.0,0.99,0.49,0.00,0.00,13.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
684,Nico Elvedi,M'Gladbach,9.9,1,8,3,37.5,0.81,0.30,0.13,0.33,11.8,0,0,0,0.4,0.4,0.06,+0.6,+0.6
685,Adri Embarba,Almería,11.6,0,26,9,34.6,2.23,0.77,0.00,0.00,25.2,5,0,0,1.0,1.0,0.04,-1.0,-1.0
686,Emanuel Emegha,Strasbourg,9.8,4,21,8,38.1,2.15,0.82,0.19,0.50,12.0,0,0,0,4.2,4.2,0.20,-0.2,-0.2
687,Emerson,Tottenham,5.7,1,3,1,33.3,0.53,0.18,0.33,1.00,19.0,0,0,0,0.1,0.1,0.03,+0.9,+0.9
688,Youssef En-Nesyri,Sevilla,10.9,5,31,12,38.7,2.83,1.10,0.16,0.42,10.7,0,0,0,3.9,3.9,0.13,+1.1,+1.1
689,Wataru Endo,Liverpool,4.0,1,2,1,50.0,0.50,0.25,0.50,1.00,19.6,0,0,0,0.1,0.1,0.07,+0.9,+0.9
690,Arne Engels,Augsburg,5.9,1,6,2,33.3,1.02,0.34,0.17,0.50,14.0,0,0,0,1.0,1.0,0.16,0.0,0.0
691,Christian Eriksen,Manchester Utd,6.7,1,5,2,40.0,0.74,0.30,0.20,0.50,20.1,0,0,0,0.4,0.4,0.09,+0.6,+0.6
692,Martin Erlic,Sassuolo,14.3,1,6,2,33.3,0.42,0.14,0.17,0.50,10.3,0,0,0,0.8,0.8,0.14,+0.2,+0.2
693,Gonzalo Escalante,Cádiz,7.7,0,4,0,0.0,0.52,0.00,0.00,0.0,15.1,0,0,0,0.4,0.4,0.10,-0.4,-0.4
694,Alfonso Espino,Rayo Vallecano,14.5,0,8,3,37.5,0.55,0.21,0.00,0.00,19.1,0,0,0,0.4,0.4,0.04,-0.4,-0.4
695,Bernardo Espinosa,Girona,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
696,Maxime Esteve,Montpellier,7.1,0,3,0,0.0,0.43,0.00,0.00,0.0,11.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1
697,Oscar Estupinan,Metz,2.8,0,6,1,16.7,2.14,0.36,0.00,0.00,15.0,0,0,0,0.5,0.5,0.09,-0.5,-0.5
698,Pervis Estupinan,Brighton,5.5,1,8,4,50.0,1.45,0.73,0.13,0.25,17.8,0,0,0,0.9,0.9,0.11,+0.1,+0.1
699,Jonny Evans,Manchester Utd,5.1,0,1,0,0.0,0.20,0.00,0.00,0.0,5.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1
700,Eberechi Eze,Crystal Palace,8.9,2,30,11,36.7,3.38,1.24,0.03,0.09,22.2,5,1,1,3.3,2.5,0.08,-1.3,-1.5
702,Abdessamad Ezzalzouli,Barcelona,0.8,0,4,1,25.0,5.29,1.32,0.00,0.00,19.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2
703,Abdessamad Ezzalzouli,Betis,4.6,1,16,3,18.8,3.50,0.66,0.06,0.33,18.0,0,0,0,0.7,0.7,0.04,+0.3,+0.3
704,Giovanni Fabbian,Bologna,1.8,2,5,2,40.0,2.85,1.14,0.40,1.00,14.1,0,0,0,1.6,1.6,0.33,+0.4,+0.4
705,Lukasz Fabianski,West Ham,2.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
706,Nicolo Fagioli,Juventus,3.8,0,5,2,40.0,1.33,0.53,0.00,0.00,19.6,1,0,0,0.3,0.3,0.06,-0.3,-0.3
707,Romain Faivre,Lorient,14.1,5,24,10,41.7,1.70,0.71,0.21,0.50,18.8,1,0,0,2.7,2.7,0.11,+2.3,+2.3
708,Radamel Falcao,Rayo Vallecano,1.6,1,6,2,33.3,3.80,1.27,0.00,0.00,14.6,0,1,1,1.8,1.0,0.16,-0.8,-1.0
709,Wladimiro Falcone,Lecce,15.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
710,Fali,Cádiz,13.9,0,5,0,0.0,0.36,0.00,0.00,0.0,23.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2
711,Davide Faraoni,Hellas Verona,6.7,0,7,1,14.3,1.05,0.15,0.00,0.00,17.0,0,0,0,0.4,0.4,0.06,-0.4,-0.4
712,Ansu Fati,Brighton,3.2,2,13,7,53.8,4.03,2.17,0.15,0.29,14.5,0,0,0,2.7,2.7,0.20,-0.7,-0.7
713,Ansu Fati,Barcelona,0.6,0,7,1,14.3,12.60,1.80,0.00,0.00,18.6,0,0,0,0.7,0.7,0.11,-0.7,-0.7
714,Khalil Fayad,Montpellier,6.8,1,10,3,30.0,1.48,0.44,0.10,0.33,18.7,0,0,0,1.3,1.3,0.13,-0.3,-0.3
715,Federico Fazio,Salernitana,5.3,0,1,1,100.0,0.19,0.19,0.00,0.00,9.7,0,0,0,0.1,0.1,0.11,-0.1,-0.1
716,Jacopo Fazzini,Empoli,6.7,1,10,2,20.0,1.49,0.30,0.10,0.50,19.6,1,0,0,0.7,0.7,0.07,+0.3,+0.3
717,Nabil Fekir,Betis,0.2,0,1,0,0.0,4.74,0.00,0.00,0.0,26.9,0,0,0,0.1,0.1,0.08,-0.1,-0.1
718,Felipe,Nott'ham Forest,1.5,0,2,0,0.0,1.34,0.00,0.00,0.0,6.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1
719,Luiz Felipe,Betis,4.0,0,2,0,0.0,0.50,0.00,0.00,0.0,10.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
720,Joao Felix,Barcelona,9.6,2,29,12,41.4,3.01,1.25,0.07,0.17,16.8,0,0,0,3.8,3.8,0.13,-1.8,-1.8
721,Ohis Felix Uduokhai,Augsburg,12.5,1,3,1,33.3,0.24,0.08,0.33,1.00,9.9,0,0,0,0.5,0.5,0.17,+0.5,+0.5
722,Kiko Femenia,Villarreal,2.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
723,Evan Ferguson,Brighton,9.5,6,23,16,69.6,2.41,1.68,0.26,0.38,16.4,0,0,0,3.3,3.3,0.14,+2.7,+2.7
724,Lewis Ferguson,Bologna,15.0,3,32,11,34.4,2.14,0.74,0.09,0.27,15.2,0,0,0,3.5,3.5,0.11,-0.5,-0.5
725,Bruno Fernandes,Manchester Utd,16.0,3,40,14,35.0,2.50,0.87,0.05,0.14,22.9,6,1,2,4.5,2.9,0.07,-1.5,-0.9
726,Edimilson Fernandes,Mainz 05,9.7,0,12,0,0.0,1.23,0.00,0.00,0.0,26.0,3,0,0,0.5,0.5,0.04,-0.5,-0.5
728,Aitor Fernandez,Osasuna,3.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
729,Alex Fernandez,Cádiz,6.4,0,4,1,25.0,0.62,0.16,0.00,0.00,26.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2
730,Alvaro Fernandez,Granada,3.9,0,6,1,16.7,1.53,0.26,0.00,0.00,12.1,0,0,0,0.3,0.3,0.06,-0.3,-0.3
731,Carlos Fernandez,Real Sociedad,4.3,2,8,3,37.5,1.87,0.70,0.13,0.33,15.1,0,1,1,1.5,0.7,0.09,+0.5,+0.3
732,Enzo Fernandez,Chelsea,13.7,2,28,9,32.1,2.05,0.66,0.04,0.11,21.2,2,1,2,4.8,3.2,0.11,-2.8,-2.2
733,Raul Fernandez,Granada,3.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
734,Valery Fernandez,Girona,2.3,1,2,1,50.0,0.87,0.43,0.50,1.00,22.9,0,0,0,0.4,0.4,0.21,+0.6,+0.6
735,Fernando,Almería,2.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
736,Fernando,Sevilla,5.1,0,1,0,0.0,0.20,0.00,0.00,0.0,16.2,0,0,0,0.0,0.0,0.02,0.0,0.0
737,Ichem Ferrah,Lille,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
738,Andre Ferreira,Granada,12.9,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
739,Joao Ferreira,Udinese,7.5,0,1,0,0.0,0.13,0.00,0.00,0.0,18.4,0,0,0,0.0,0.0,0.04,0.0,0.0
740,Jordan Ferri,Montpellier,11.1,0,3,0,0.0,0.27,0.00,0.00,0.0,20.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
741,Nacho Ferri,Eint Frankfurt,0.6,1,2,1,50.0,3.40,1.70,0.50,1.00,15.5,0,0,0,0.7,0.7,0.36,+0.3,+0.3
742,Rachad Fettal,Almería,0.2,0,1,0,0.0,5.29,0.00,0.00,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
743,Seydou Fini,Genoa,0.4,0,2,0,0.0,5.14,0.00,0.00,0.0,18.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1
744,Max Finkgrafe,Köln,1.4,0,3,2,66.7,2.14,1.43,0.00,0.00,11.0,0,0,0,0.7,0.7,0.23,-0.7,-0.7
745,John Fleck,Sheffield Utd,1.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
746,Mark Flekken,Brentford,14.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
747,Alessandro Florenzi,Milan,7.2,0,9,2,22.2,1.24,0.28,0.00,0.00,26.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
748,Phil Foden,Manchester City,13.8,4,32,15,46.9,2.32,1.09,0.13,0.27,16.2,0,0,0,3.7,3.7,0.12,+0.3,+0.3
749,Wes Foderingham,Sheffield Utd,16.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
750,Youssouf Fofana,Monaco,12.7,1,24,6,25.0,1.89,0.47,0.04,0.17,20.0,0,0,0,2.3,2.3,0.11,-1.3,-1.3
751,Jonas Fohrenbach,Heidenheim,12.1,0,3,0,0.0,0.25,0.00,0.00,0.0,20.0,0,0,0,0.2,0.2,0.06,-0.2,-0.2
752,Thomas Foket,Reims,11.6,0,1,0,0.0,0.09,0.00,0.00,0.0,22.1,0,0,0,0.0,0.0,0.03,0.0,0.0
754,Michael Folorunsho,Hellas Verona,14.0,1,18,5,27.8,1.28,0.36,0.06,0.20,23.7,0,0,0,1.0,1.0,0.06,0.0,0.0
755,Pablo Fornals,West Ham,2.5,0,6,2,33.3,2.43,0.81,0.00,0.00,19.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3
756,Emil Forsberg,RB Leipzig,4.2,1,9,2,22.2,2.15,0.48,0.11,0.50,25.3,1,0,1,1.2,0.4,0.04,-0.2,+0.6
757,Philipp Forster,Bochum,2.0,0,1,0,0.0,0.49,0.00,0.00,0.0,18.0,0,0,0,0.1,0.1,0.14,-0.1,-0.1
758,Lyle Foster,Burnley,6.7,3,10,5,50.0,1.48,0.74,0.30,0.60,16.2,0,0,0,1.6,1.6,0.16,+1.4,+1.4
759,Dimitri Foulquier,Valencia,4.9,0,6,1,16.7,1.22,0.20,0.00,0.00,16.9,0,0,0,0.6,0.6,0.10,-0.6,-0.6
760,Juan Foyth,Villarreal,11.8,1,6,2,33.3,0.51,0.17,0.17,0.50,12.8,0,0,0,0.4,0.4,0.07,+0.6,+0.6
761,Matheus Franca,Crystal Palace,0.4,0,2,0,0.0,5.45,0.00,0.00,0.0,21.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
762,Bartol Franjic,Darmstadt 98,4.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
763,Przemyslaw Frankowski,Lens,9.0,2,11,3,27.3,1.22,0.33,0.09,0.33,21.7,1,1,1,1.4,0.6,0.05,+0.6,+0.4
764,Davide Frattesi,Inter,3.4,1,10,4,40.0,2.91,1.17,0.10,0.25,13.8,0,0,0,1.3,1.3,0.13,-0.3,-0.3
765,Jean Frederic N'Guessan,Metz,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
766,Morten Frendrup,Genoa,15.0,0,11,1,9.1,0.73,0.07,0.00,0.00,19.0,0,0,0,0.8,0.8,0.07,-0.8,-0.8
767,Remo Freuler,Bologna,9.0,0,4,1,25.0,0.45,0.11,0.00,0.00,15.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2
768,Marco Friedl,Werder Bremen,10.4,0,2,0,0.0,0.19,0.00,0.00,0.0,31.3,0,0,0,0.0,0.0,0.02,0.0,0.0
769,Marvin Friedrich,M'Gladbach,5.4,0,6,1,16.7,1.10,0.18,0.00,0.00,14.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3
770,Jeremie Frimpong,Leverkusen,12.7,4,23,12,52.2,1.81,0.94,0.17,0.33,13.0,0,0,0,2.9,2.9,0.12,+1.1,+1.1
771,Jorge de Frutos,Rayo Vallecano,4.8,1,9,4,44.4,1.86,0.83,0.11,0.25,16.2,0,0,0,1.4,1.4,0.15,-0.4,-0.4
772,Chris Fuhrich,Stuttgart,12.3,4,25,9,36.0,2.04,0.73,0.16,0.44,16.7,1,0,1,4.2,3.4,0.13,-0.2,+0.6
773,Angelo Fulgini,Lens,8.1,0,26,6,23.1,3.22,0.74,0.00,0.00,20.0,6,0,0,1.7,1.7,0.06,-1.7,-1.7
774,Niclas Fullkrug,Werder Bremen,2.0,0,5,1,20.0,2.50,0.50,0.00,0.00,15.6,0,0,0,0.5,0.5,0.09,-0.5,-0.5
775,Niclas Fullkrug,Dortmund,9.5,5,18,9,50.0,1.89,0.94,0.28,0.56,10.6,0,0,0,4.1,4.1,0.23,+0.9,+0.9
776,Matteo Gabbia,Villarreal,5.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
777,Gianluca Gaetano,Napoli,0.3,1,3,2,66.7,9.31,6.21,0.33,0.50,17.1,0,0,0,0.3,0.3,0.11,+0.7,+0.7
778,Roberto Gagliardini,Monza,14.2,1,24,5,20.8,1.69,0.35,0.04,0.20,19.5,0,0,0,1.7,1.7,0.07,-0.7,-0.7
780,Cody Gakpo,Liverpool,6.9,2,17,6,35.3,2.45,0.87,0.12,0.33,15.9,0,0,0,2.6,2.6,0.15,-0.6,-0.6
781,Javi Galan,Atlético Madrid,1.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
782,Inigo Ruiz de Galarreta,Athletic Club,11.9,1,7,1,14.3,0.59,0.08,0.14,1.00,23.6,0,0,0,0.3,0.3,0.04,+0.7,+0.7
783,Pablo Galdames Millan,Genoa,0.1,0,1,1,100.0,8.18,8.18,0.00,0.00,14.1,0,0,0,0.0,0.0,0.03,0.0,0.0
784,Conor Gallagher,Chelsea,13.7,0,15,6,40.0,1.09,0.44,0.00,0.00,22.0,0,0,0,1.0,1.0,0.07,-1.0,-1.0
785,Antonino Gallo,Lecce,7.4,0,1,0,0.0,0.13,0.00,0.00,0.0,25.9,0,0,0,0.0,0.0,0.02,0.0,0.0
786,Cristian Gamboa,Bochum,8.5,0,6,1,16.7,0.70,0.12,0.00,0.00,31.2,0,0,0,0.1,0.1,0.01,-0.1,-0.1
787,Kevin Gameiro,Strasbourg,6.6,1,12,5,41.7,1.83,0.76,0.00,0.00,21.8,0,1,1,1.3,0.5,0.04,-0.3,-0.5
788,Idrissa Gana Gueye,Everton,11.0,1,15,3,20.0,1.37,0.27,0.07,0.33,21.1,0,0,0,1.0,1.0,0.06,0.0,0.0
789,Ignatius Ganago,Nantes,2.0,0,6,0,0.0,2.93,0.00,0.00,0.0,10.8,0,0,0,0.4,0.4,0.07,-0.4,-0.4
790,Aleix Garcia,Girona,16.0,3,21,7,33.3,1.31,0.44,0.14,0.43,26.5,3,0,0,1.0,1.0,0.05,+2.0,+2.0
791,Alvaro Garcia,Rayo Vallecano,14.3,4,19,7,36.8,1.32,0.49,0.21,0.57,17.8,0,0,0,2.2,2.2,0.12,+1.8,+1.8
792,Dani Garcia,Athletic Club,4.5,1,5,3,60.0,1.12,0.67,0.20,0.33,14.9,0,0,0,0.7,0.7,0.14,+0.3,+0.3
793,David Garcia,Osasuna,15.0,0,9,2,22.2,0.60,0.13,0.00,0.00,10.1,0,0,0,0.4,0.4,0.05,-0.4,-0.4
794,Eric Garcia,Barcelona,0.6,0,1,0,0.0,1.58,0.00,0.00,0.0,11.0,0,0,0,0.0,0.0,0.05,0.0,0.0
795,Eric Garcia,Girona,10.6,1,7,2,28.6,0.66,0.19,0.14,0.50,9.6,0,0,0,1.2,1.2,0.18,-0.2,-0.2
796,Fran Garcia,Real Madrid,6.0,0,4,0,0.0,0.66,0.00,0.00,0.0,17.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2
797,Francisco Jesus Crespo Garcia,Las Palmas,3.8,0,8,6,75.0,2.12,1.59,0.00,0.00,23.0,0,0,0,0.8,0.8,0.10,-0.8,-0.8
