,Player,Squad,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks
732,Luis Diaz,Liverpool,10.6,455,453,2,0,0,2,14,2,0,0,0,0,392,0,11
733,Victor Diaz,Granada,16.7,694,638,50,18,0,4,13,31,0,0,0,0,508,6,3
734,Daniel Didavi,Stuttgart,3.1,110,101,9,3,0,0,9,4,1,1,0,0,72,0,9
735,Bamba Dieng,Marseille,10.8,193,184,9,0,3,1,3,1,0,0,0,0,144,0,8
736,Eric Dier,Tottenham,34.1,2341,2270,62,52,5,14,1,6,0,0,0,0,2056,9,7
737,Elhadji Dieye,Saint-Étienne,0.4,9,8,1,0,0,0,1,1,0,0,0,0,3,0,0
738,Lucas Digne,Aston Villa,14.1,838,645,192,18,1,6,101,135,39,15,11,1,629,1,21
739,Lucas Digne,Everton,13.0,702,539,161,19,0,1,71,121,21,4,13,0,497,2,22
740,Mitchell Dijks,Bologna,7.7,338,263,75,1,0,0,28,74,0,0,0,0,247,0,15
741,Javairo Dilrosun,Bordeaux,19.2,602,533,66,22,2,3,69,6,37,20,12,0,445,3,14
742,Javairo Dilrosun,Hertha BSC,1.5,33,33,0,0,0,1,1,0,0,0,0,0,26,0,2
743,Federico Dimarco,Inter,15.9,1216,1027,187,36,0,14,151,60,74,16,47,0,1000,2,20
744,Landry Dimata,Espanyol,6.0,92,85,7,0,0,1,0,0,0,0,0,0,67,0,7
745,Stole Dimitrievski,Rayo Vallecano,30.8,947,618,323,93,0,1,0,0,0,0,0,0,545,6,0
746,Junior Dina Ebimbe,Paris S-G,3.5,215,214,1,1,0,1,2,0,0,0,0,0,192,0,4
747,Tristan Dingome,Troyes,12.0,552,500,45,14,4,3,43,4,25,19,1,0,413,7,7
748,Sinaly Diomande,Lyon,6.4,477,471,6,5,1,6,0,1,0,0,0,0,436,0,0
749,Issa Diop,West Ham,10.7,478,465,13,5,2,0,0,1,0,0,0,0,407,0,0
750,Sofiane Diop,Monaco,21.6,977,871,101,30,8,19,95,15,56,27,18,0,708,5,23
751,Andy Diouf,Rennes,0.2,10,9,1,1,0,0,0,0,0,0,0,0,7,0,0
752,Assane Diousse,Saint-Étienne,0.3,35,33,2,2,0,0,1,0,0,0,0,0,33,0,0
754,Axel Disasi,Monaco,30.2,1773,1733,35,32,2,13,1,3,0,0,0,0,1542,5,11
755,Filippo Distefano,Fiorentina,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
756,Matias Dituro,Celta Vigo,38.0,1465,1061,398,115,0,4,0,0,0,0,0,0,926,6,3
757,Tiago Djalo,Lille,25.9,1519,1344,174,23,2,6,11,151,0,0,0,0,1312,1,24
758,Djene,Getafe,34.6,1348,1309,38,33,1,6,22,5,0,0,0,0,1031,1,26
759,Moussa Djenepo,Southampton,5.1,147,145,2,1,1,0,6,1,0,0,0,0,109,0,6
760,Koffi Djidji,Torino,19.3,836,783,51,36,0,4,17,15,0,0,0,0,690,2,6
761,Alexander Djiku,Strasbourg,29.9,1650,1562,81,56,1,36,15,5,0,0,0,0,1357,7,9
762,Bryan Djile Nokoue,Saint-Étienne,0.6,29,20,9,1,0,0,1,8,0,0,0,0,21,0,0
763,Berat Djimsiti,Atalanta,25.1,1435,1348,84,40,0,14,11,44,0,0,0,0,1192,3,16
764,Ouparine Djoco,Clermont Foot,23.5,738,513,225,71,0,1,0,0,0,0,0,0,498,0,0
765,Nais Djouahra,Real Sociedad,2.4,95,92,3,0,0,0,15,1,2,0,1,0,63,0,3
766,Marko Dmitrovic,Sevilla,6.0,224,181,43,10,0,0,0,0,0,0,0,0,186,0,0
767,Lewis Dobbin,Everton,0.4,8,7,1,0,0,0,0,0,0,0,0,0,5,0,0
768,Matt Doherty,Tottenham,9.7,533,469,63,3,4,5,20,60,0,0,0,0,437,1,8
769,Jeremy Doku,Rennes,5.2,156,156,0,0,1,0,13,0,0,0,0,0,115,0,2
770,Kasper Dolberg,Nice,16.6,243,236,7,0,1,1,5,0,0,0,0,0,172,0,5
771,Jaume Domenech,Valencia,3.8,107,61,46,14,0,0,0,0,0,0,0,0,65,0,0
772,Brandon Domingues,Troyes,2.6,87,82,5,2,0,0,11,2,1,1,0,0,59,0,4
773,Carlos Dominguez,Celta Vigo,3.8,167,162,4,3,1,3,0,1,0,0,0,0,131,1,1
774,Mario Dominguez,Valencia,0.3,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
775,Nicolas Dominguez,Bologna,22.4,1203,1134,66,45,7,12,14,3,0,0,0,0,994,3,19
776,John Donald,Elche,2.0,89,83,4,1,1,0,0,3,0,0,0,0,76,2,0
777,Lee Dongjun,Hertha BSC,1.3,17,17,0,0,0,0,2,0,0,0,0,0,12,0,1
778,Anastasios Donis,Reims,4.1,93,90,2,0,0,2,24,2,0,0,0,0,51,1,3
780,Gianluigi Donnarumma,Paris S-G,17.0,469,359,110,15,0,1,0,0,0,0,0,0,424,0,1
781,Niklas Dorsch,Augsburg,25.8,1097,1008,85,64,2,34,20,2,17,5,11,0,905,4,15
782,Gabriel Dos Santos,Arsenal,34.0,2049,1968,75,39,3,18,1,4,0,0,0,0,1828,6,11
783,Jodel Dossou,Clermont Foot,22.3,576,561,12,2,0,0,60,9,1,0,0,0,401,3,39
784,Lohann Doucet,Nantes,0.1,10,10,0,0,0,0,0,0,0,0,0,0,7,0,0
785,Abdoulaye Doucoure,Everton,28.2,1097,1078,17,11,3,3,11,1,0,0,0,0,864,2,32
786,Cheick Doucoure,Lens,32.7,1904,1877,22,22,16,12,6,0,0,0,0,0,1656,5,24
787,Fode Doucoure,Reims,1.7,79,65,14,0,0,0,4,14,0,0,0,0,55,0,3
788,Ismael Doukoure,Strasbourg,0.2,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
789,Kamory Doumbia,Reims,3.9,166,154,11,5,0,4,9,0,6,4,1,0,131,1,4
790,Moussa Doumbia,Reims,1.0,35,32,3,1,0,0,2,0,1,1,0,0,28,0,1
791,Souleyman Doumbia,Angers,24.7,1083,894,185,5,0,2,69,180,0,0,0,0,886,4,26
792,Kieran Dowell,Norwich City,10.1,334,304,28,11,3,5,38,1,16,13,2,0,223,2,12
793,Bartlomiej Dragowski,Fiorentina,6.2,345,294,49,10,0,1,0,0,0,0,0,0,276,2,0
794,Radu Dragusin,Sampdoria,6.9,261,212,48,10,1,2,4,38,0,0,0,0,178,1,2
795,Radu Dragusin,Salernitana,5.4,163,145,18,14,0,1,0,4,0,0,0,0,131,0,2
796,Cody Drameh,Leeds United,1.4,82,55,27,2,0,0,2,25,0,0,0,0,62,0,5
797,Julian Draxler,Paris S-G,6.1,306,298,5,1,1,5,5,1,3,2,0,0,275,3,3
798,Matthieu Dreyer,Lorient,16.0,416,238,177,44,0,1,0,0,0,0,0,0,267,1,0
799,Domingos Duarte,Granada,18.7,738,702,33,30,0,7,1,3,0,0,0,0,567,3,7
800,Oscar Duarte,Levante,19.7,970,918,47,43,0,4,0,0,0,0,0,0,807,5,4
801,Ruben Duarte,Alavés,29.1,1352,1003,338,25,1,8,119,299,13,9,3,0,897,11,32
802,Leo Dubois,Lyon,19.4,1366,1168,195,22,2,7,76,168,5,0,4,1,1125,3,11
803,Martin Dubravka,Newcastle Utd,26.0,846,501,340,104,0,1,0,0,0,0,0,0,534,5,0
804,Ondrej Duda,Köln,17.9,678,617,53,11,2,10,27,6,18,5,8,0,491,8,14
806,Jeremy Dudziak,Greuther Fürth,12.6,341,291,47,13,5,0,34,1,17,13,2,0,222,3,13
807,Shane Duffy,Brighton,16.0,1039,1018,20,12,0,10,1,8,0,0,0,0,906,1,3
808,Unai Dufur,Osasuna,1.0,49,49,0,0,0,0,0,0,0,0,0,0,35,0,0
809,Denzel Dumfries,Inter,22.5,860,712,143,2,0,2,36,141,0,0,0,0,630,5,30
810,Paul Dummett,Newcastle Utd,2.2,73,55,18,0,0,0,3,18,0,0,0,0,51,0,1
811,Alfred Duncan,Fiorentina,21.5,947,918,23,11,4,20,44,9,3,1,0,0,740,6,26
812,Lewis Dunk,Brighton,28.6,1958,1885,69,62,0,16,3,6,0,0,0,0,1726,4,4
813,Erik Durm,Eint Frankfurt,5.3,278,211,66,2,0,1,14,64,0,0,0,0,183,1,10
814,Hugo Duro,Getafe,0.1,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0
815,Hugo Duro,Valencia,20.4,391,367,21,1,0,0,12,3,0,0,0,0,271,3,12
816,Jean-Kevin Duverne,Brest,33.4,1782,1472,307,28,0,13,74,279,0,0,0,0,1326,3,26
817,Paulo Dybala,Juventus,22.9,1137,1010,120,29,9,25,66,10,40,12,20,0,912,7,27
818,Edin Dzeko,Inter,27.4,804,774,29,1,2,11,35,2,0,0,0,0,568,1,28
819,Enzo Ebosse,Angers,21.0,1086,1017,68,30,1,5,16,38,0,0,0,0,911,1,13
820,Tyronne Ebuehi,Venezia,12.6,506,407,99,5,0,0,28,94,0,0,0,0,392,0,20
821,Ederson,Manchester City,37.0,1128,951,175,36,1,2,0,1,0,0,0,0,1016,2,2
822,Ederson,Salernitana,12.7,370,366,3,3,1,9,5,0,0,0,0,0,297,1,13
823,Odsonne Edouard,Crystal Palace,17.4,429,406,19,0,0,0,7,3,0,0,0,0,309,4,13
824,CJ Egan-Riley,Manchester City,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
825,Maximilian Eggestein,Freiburg,24.4,942,918,19,13,4,6,11,4,2,0,0,0,690,5,27
826,Lilian Egloff,Stuttgart,0.3,9,9,0,0,0,0,0,0,0,0,0,0,6,0,0
827,Kingsley Ehizibue,Köln,7.6,364,287,76,4,0,1,17,72,0,0,0,0,248,1,12
828,Julian Eitschberger,Hertha BSC,0.5,32,29,3,1,0,0,0,2,0,0,0,0,20,0,0
829,Albin Ekdal,Sampdoria,18.2,747,692,53,51,2,4,2,2,0,0,0,0,589,2,14
830,Hugo Ekitike,Reims,14.1,393,367,25,1,1,2,4,0,0,0,0,0,277,1,13
832,Jurgen Ekkelenkamp,Hertha BSC,8.0,241,230,9,1,1,3,3,5,2,0,0,0,165,2,15
833,Caleb Ekuban,Genoa,19.1,431,413,18,1,2,2,13,2,0,0,0,0,297,0,17
834,Anthony Elanga,Manchester Utd,13.5,450,434,14,0,2,1,21,14,0,0,0,0,340,2,16
835,Alberth Elis,Bordeaux,15.7,309,292,17,0,0,0,28,5,0,0,0,0,185,0,17
836,Harvey Elliott,Liverpool,3.8,256,246,8,0,1,1,10,3,2,1,0,0,209,2,8
837,Elif Elmas,Napoli,18.0,817,784,28,5,3,2,10,7,9,4,1,0,705,5,17
838,Mohamed Elneny,Arsenal,9.0,565,549,16,14,1,0,0,0,0,0,0,0,528,0,6
839,Aritz Elustondo,Real Sociedad,23.4,1184,1107,76,34,1,8,5,42,0,0,0,0,989,1,9
840,Nico Elvedi,M'Gladbach,27.0,1754,1666,87,76,0,4,0,5,0,0,0,0,1615,1,11
841,Mohamed Elyounoussi,Southampton,22.7,638,629,6,1,5,1,29,2,1,0,0,0,432,3,24
842,Adri Embarba,Espanyol,22.1,782,621,154,38,0,6,192,7,109,38,43,1,474,7,20
843,Breel Embolo,M'Gladbach,24.1,541,502,36,1,10,2,2,1,0,0,0,0,398,3,18
844,Emerson,Tottenham,25.4,1450,1194,254,16,1,2,74,238,0,0,0,0,1170,2,47
845,Emerson,Barcelona,1.0,68,54,14,0,0,0,2,14,0,0,0,0,57,0,3
846,Renaud Emond,Nantes,2.1,32,32,0,0,0,0,0,0,0,0,0,0,20,0,0
847,Youssef En-Nesyri,Sevilla,14.2,191,172,16,0,1,2,5,1,0,0,0,0,122,3,4
848,Keita Endo,Union Berlin,0.6,27,27,0,0,0,0,3,0,0,0,0,0,16,0,2
849,Wataru Endo,Stuttgart,32.2,1579,1548,22,17,8,8,7,5,0,0,0,0,1264,9,35
850,Christian Eriksen,Brentford,10.4,639,524,111,43,4,8,86,5,54,21,22,4,478,4,7
851,Martin Erlic,Spezia,28.6,1101,1036,60,56,2,12,2,1,0,0,0,0,882,5,8
852,Gonzalo Escalante,Lazio,0.1,5,4,1,1,0,0,0,0,0,0,0,0,4,0,0
853,Gonzalo Escalante,Alavés,14.4,399,395,3,0,0,3,3,0,0,0,0,0,265,1,10
854,Aaron Escandell,Granada,3.2,128,73,55,18,0,1,0,0,0,0,0,0,72,0,0
855,Sergio Escudero,Granada,15.9,732,562,167,24,0,7,30,138,5,0,1,0,521,3,10
856,Alfonso Espino,Cádiz,37.0,1757,1369,376,53,5,24,150,321,2,2,0,0,1092,12,63
858,Michael Esser,Bochum,3.0,135,101,33,3,0,0,0,0,0,0,0,0,81,1,0
859,Estanis,Barcelona,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
860,Maxime Esteve,Montpellier,20.6,814,788,26,13,0,4,0,4,0,0,0,0,688,0,8
861,Pervis Estupinan,Villarreal,17.5,1061,885,174,12,0,4,73,161,1,0,0,0,820,2,32
862,Oghenekaro Etebo,Watford,4.5,168,156,11,11,0,2,2,0,0,0,0,0,151,1,1
863,Jonny Evans,Leicester City,15.0,1020,974,44,36,1,1,3,8,0,0,0,0,846,2,3
864,Eberechi Eze,Crystal Palace,6.7,304,268,33,12,1,3,27,1,16,9,3,0,234,3,7
865,Abdessamad Ezzalzouli,Barcelona,6.4,186,182,4,0,0,1,15,3,1,0,0,0,132,0,8
866,Lukasz Fabianski,West Ham,37.0,1013,665,348,71,0,1,0,0,0,0,0,0,666,0,1
867,Fabinho,Liverpool,25.7,1550,1525,23,23,5,4,6,0,0,0,0,0,1350,2,17
868,Fabio,Nantes,18.5,853,649,199,17,1,4,35,182,0,0,0,0,618,5,14
869,Cesc Fabregas,Monaco,0.4,54,45,8,5,0,0,5,1,2,0,1,0,42,1,1
870,Wout Faes,Reims,37.0,1472,1414,52,47,1,9,3,0,0,0,0,0,1254,6,15
871,Wahid Faghir,Stuttgart,1.4,32,31,1,1,0,0,0,0,0,0,0,0,21,0,1
872,Romain Faivre,Lyon,9.9,597,525,68,22,2,4,61,4,37,20,11,0,492,4,8
873,Romain Faivre,Brest,19.9,862,725,132,29,2,7,115,7,65,41,19,0,656,5,18
874,Radamel Falcao,Rayo Vallecano,9.3,173,158,13,0,0,1,4,0,0,0,0,0,132,2,5
875,Diego Falcinelli,Bologna,0.7,22,21,1,1,0,0,0,0,0,0,0,0,13,0,1
876,Wladimiro Falcone,Sampdoria,9.5,359,261,97,23,0,0,0,0,0,0,0,0,260,1,0
877,Fali,Cádiz,20.0,690,652,36,21,3,5,11,13,0,0,0,0,520,2,2
878,Paolo Farago,Cagliari,0.2,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0
879,Omar Faraj,Levante,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
880,Davide Faraoni,Hellas Verona,28.6,1359,1058,289,13,3,16,82,276,0,0,0,0,923,12,33
881,Mohamed Fares,Genoa,6.5,257,204,48,4,1,2,24,44,0,0,0,0,177,5,8
882,Diego Farias,Cagliari,0.7,35,34,1,0,0,1,2,1,0,0,0,0,29,0,1
884,Wuilker Farinez,Lens,12.3,304,207,96,14,0,2,0,0,0,0,0,0,236,1,0
885,Omer Faruk Beyaz,Stuttgart,0.8,36,36,0,0,0,0,2,0,0,0,0,0,27,0,1
886,Noah Fatar,Angers,0.1,8,3,5,0,0,0,0,5,0,0,0,0,5,0,0
887,Ansu Fati,Barcelona,3.7,160,148,10,2,1,1,3,1,4,0,1,0,133,2,7
888,Julien Faussurier,Brest,5.4,275,222,51,5,0,5,38,42,4,1,2,0,197,2,8
889,Andrea Favilli,Genoa,0.4,6,4,2,0,0,0,0,0,0,0,0,0,5,0,1
890,Federico Fazio,Salernitana,15.9,634,581,51,34,1,4,6,17,0,0,0,0,512,2,6
891,Aleix Febas,Mallorca,1.3,53,53,0,0,1,1,0,0,0,0,0,0,46,0,2
892,Adrian Fein,Greuther Fürth,0.4,9,8,1,0,0,0,0,1,0,0,0,0,6,0,0
893,Nabil Fekir,Betis,31.0,1507,1279,220,72,9,7,173,8,133,45,60,0,1207,8,31
894,Felipe,Atlético Madrid,16.7,780,745,29,26,0,4,0,3,0,0,0,0,632,6,10
895,Luiz Felipe,Lazio,27.7,1825,1757,65,51,1,11,2,11,0,0,0,0,1668,3,10
896,Joao Felix,Atlético Madrid,14.0,451,414,32,8,10,11,18,8,2,1,0,0,325,5,12
897,Ohis Felix Uduokhai,Augsburg,8.7,420,394,25,13,0,4,4,12,0,0,0,0,324,1,6
898,Kiko Femenia,Watford,23.8,1228,917,308,29,0,1,106,242,37,25,11,0,867,3,23
899,Evan Ferguson,Brighton,0.3,6,6,0,0,0,0,1,0,0,0,0,0,5,0,0
900,Nathan Ferguson,Crystal Palace,0.1,5,3,2,0,0,0,0,2,0,0,0,0,3,0,0
901,Bruno Fernandes,Manchester Utd,34.6,2093,1891,180,39,22,29,148,22,68,22,29,0,1549,22,50
902,Edimilson Fernandes,Arminia,3.1,128,120,8,2,0,1,14,3,3,0,1,0,95,0,4
903,Aitor Fernandez,Levante,13.0,381,260,118,26,0,0,0,0,0,0,0,0,267,3,0
904,Alex Fernandez,Cádiz,22.8,1042,948,90,40,2,24,69,5,36,10,15,1,807,4,14
905,Alvaro Fernandez,Brentford,12.0,517,396,120,37,0,0,0,0,0,0,0,0,336,1,0
906,Federico Fernandez,Newcastle Utd,5.8,211,202,8,6,1,1,1,2,0,0,0,0,182,1,2
907,Fernandinho,Manchester City,10.7,842,833,8,7,6,2,2,1,0,0,0,0,746,1,7
908,Fernando,Sevilla,20.6,1253,1213,37,32,2,16,1,5,0,0,0,0,1115,3,8
910,Alex Ferrari,Sampdoria,18.3,823,749,72,47,1,2,7,23,0,0,0,0,683,2,13
911,Salvador Ferrer,Spezia,16.6,763,640,121,9,0,4,44,109,3,1,2,0,573,2,15
912,Jordan Ferri,Montpellier,32.3,2558,2431,117,87,4,32,39,25,2,0,0,0,2136,10,34
913,Riccardo Fiamozzi,Empoli,6.9,387,302,85,6,0,6,11,79,0,0,0,0,291,0,15
914,Fidel,Elche,25.1,1112,1015,89,26,5,7,118,12,50,22,24,1,802,8,45
915,Karol Fila,Strasbourg,6.2,377,302,74,7,0,1,24,67,0,0,0,0,294,1,6
916,Alfred Finnbogason,Augsburg,3.2,68,67,1,1,1,0,2,0,0,0,0,0,42,0,4
917,Luca Fiordilino,Venezia,7.3,307,298,8,5,0,3,9,0,1,0,0,0,260,1,10
918,Vincenzo Fiorillo,Salernitana,1.0,31,19,12,0,0,0,0,0,0,0,0,0,23,0,0
919,Roberto Firmino,Liverpool,11.0,501,486,15,1,5,2,8,7,0,0,0,0,390,0,16
920,Junior Firpo,Leeds United,19.0,952,799,149,5,0,3,26,144,0,0,0,0,768,4,15
921,Mark Flekken,Freiburg,32.0,1333,989,339,95,0,8,0,0,0,0,0,0,915,5,0
922,Ashley Fletcher,Watford,0.3,7,7,0,0,0,0,1,0,0,0,0,0,3,0,1
923,Alexis Flips,Reims,11.7,508,397,107,29,2,2,88,29,45,17,21,1,310,4,21
924,Alessandro Florenzi,Milan,12.8,812,686,121,23,4,11,56,79,19,9,5,0,646,5,17
925,Phil Foden,Manchester City,23.6,1102,995,104,19,7,8,132,7,65,32,23,0,881,3,32
926,Mamadou Fofana,Metz,0.4,5,4,1,1,0,0,0,0,0,0,0,0,3,0,0
927,Seko Fofana,Lens,37.3,1786,1773,13,9,2,22,41,4,0,0,0,0,1574,0,19
928,Wesley Fofana,Leicester City,7.0,528,520,8,7,0,1,0,1,0,0,0,0,470,0,4
929,Youssouf Fofana,Monaco,24.3,1187,1152,23,21,19,16,6,1,1,0,0,0,895,12,20
930,Thomas Foket,Reims,24.8,1076,906,166,18,1,12,64,146,2,2,0,0,834,4,22
931,Thomas Fontaine,Lorient,1.9,57,55,2,2,0,1,0,0,0,0,0,0,49,0,3
932,Jose Fontan,Celta Vigo,3.1,205,195,9,3,0,0,5,6,0,0,0,0,170,1,1
933,Jose Fonte,Lille,38.0,2097,2014,79,70,1,34,6,7,0,0,0,0,1821,4,15
934,Fernando Forestieri,Udinese,0.6,24,20,4,1,0,0,4,2,1,1,0,0,18,0,1
936,Pablo Fornals,West Ham,31.1,1417,1339,73,5,11,19,87,9,41,32,2,0,1052,5,36
937,Emil Forsberg,RB Leipzig,19.0,766,713,50,22,11,4,38,4,20,8,12,0,624,3,11
938,Adam Forshaw,Leeds United,17.0,842,805,31,25,6,6,5,5,0,0,0,0,695,6,18
939,Marcus Forss,Brentford,2.3,38,34,3,0,0,1,1,0,0,0,0,0,22,1,1
940,Fraser Forster,Southampton,19.0,603,393,208,68,0,0,0,0,0,0,0,0,360,2,1
941,Philipp Forster,Stuttgart,10.7,444,427,15,2,1,1,8,9,3,0,0,0,377,2,11
942,Francesco Forte,Venezia,4.7,75,71,4,0,0,0,2,0,0,0,0,0,52,0,1
943,Steven Fortes,Lens,1.0,28,27,1,1,0,1,0,0,0,0,0,0,27,0,0
944,Ben Foster,Watford,26.0,886,552,328,105,0,3,0,0,0,0,0,0,428,6,1
945,Tariqe Fosu,Brentford,0.2,7,7,0,0,0,0,1,0,0,0,0,0,6,0,0
946,Timothy Fosu-Mensah,Leverkusen,1.6,94,70,24,2,0,0,4,22,0,0,0,0,73,0,1
947,Dimitri Foulquier,Granada,2.0,72,50,22,0,0,0,7,22,0,0,0,0,46,0,6
948,Dimitri Foulquier,Valencia,26.0,1014,765,247,25,0,10,60,222,0,0,0,0,702,2,36
949,Juan Foyth,Villarreal,21.4,1178,965,208,16,2,5,7,192,0,0,0,0,982,5,21
950,Gianluca Frabotta,Hellas Verona,0.2,10,10,0,0,0,0,3,0,0,0,0,0,4,0,0
951,Raphael Framberger,Augsburg,9.4,445,345,96,4,1,1,36,92,0,0,0,0,297,4,13
952,Przemyslaw Frankowski,Lens,27.2,1449,1211,229,8,4,5,71,216,5,2,3,0,1156,9,39
953,Enric Franquesa,Levante,6.9,263,208,54,0,0,0,10,53,1,1,0,0,198,1,12
954,Fransergio,Bordeaux,14.0,533,519,11,8,2,7,6,3,0,0,0,0,379,3,21
955,Ryan Fraser,Newcastle Utd,16.3,482,432,44,9,1,2,88,2,29,15,6,5,334,6,14
956,Davide Frattesi,Sassuolo,31.7,1249,1216,29,22,5,12,14,7,0,0,0,0,1035,4,33
957,Fred,Manchester Utd,22.5,1358,1319,35,27,11,13,3,8,0,0,0,0,1137,4,34
958,Ryan Fredericks,West Ham,3.4,150,128,21,0,0,0,9,21,0,0,0,0,113,1,3
959,Morten Frendrup,Genoa,7.7,349,277,72,3,0,2,8,69,0,0,0,0,239,0,14
960,Remo Freuler,Atalanta,26.3,1728,1644,79,64,2,13,25,14,1,0,0,0,1486,5,25
962,Marvin Friedrich,M'Gladbach,6.7,477,460,16,11,0,3,0,4,0,0,0,0,424,1,4
963,Marvin Friedrich,Union Berlin,13.0,630,611,18,16,0,5,5,2,0,0,0,0,464,1,11
964,Jeremie Frimpong,Leverkusen,22.8,1211,972,235,18,0,1,58,217,0,0,0,0,970,4,37
965,Christian Fruchtl,Bayern Munich,0.1,4,3,1,1,0,0,0,0,0,0,0,0,4,0,0
966,Jorge de Frutos,Levante,19.6,499,470,25,1,0,5,69,16,6,0,4,0,320,4,21
967,Leo Fuhr Hjelde,Leeds United,1.7,108,83,25,0,0,1,3,25,0,0,0,0,79,0,2
968,Chris Fuhrich,Stuttgart,19.0,698,610,84,28,4,4,61,26,23,4,17,0,553,4,15
969,Angelo Fulgini,Angers,32.5,1376,1243,128,27,4,8,69,5,43,15,19,0,1108,5,27
970,Marius Funk,Greuther Fürth,8.0,361,262,96,26,0,1,0,0,0,0,0,0,225,3,1
971,Stephan Furstner,Mainz 05,0.1,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0
972,Matteo Gabbia,Milan,6.0,437,417,19,11,0,1,0,0,0,0,0,0,377,1,1
973,Manolo Gabbiadini,Sampdoria,12.7,338,313,23,4,3,1,24,3,11,3,4,0,213,2,13
974,Mijat Gacinovic,Hoffenheim,1.2,53,46,7,0,0,1,0,7,0,0,0,0,39,0,5
975,Gianluca Gaetano,Napoli,0.2,12,12,0,0,0,0,0,0,0,0,0,0,9,0,0
976,Luca Gagliano,Cagliari,0.1,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0
977,Roberto Gagliardini,Inter,7.2,336,330,5,3,1,2,5,2,0,0,0,0,285,1,7
978,Riccardo Gagliolo,Salernitana,12.6,510,463,45,20,0,2,15,25,0,0,0,0,392,2,9
979,Javi Galan,Celta Vigo,36.6,2182,1759,417,33,1,17,173,380,4,2,2,0,1697,6,49
980,Inigo Ruiz de Galarreta,Mallorca,15.3,761,716,41,27,5,8,14,2,5,3,0,0,616,4,15
981,Nicolas Galazzi,Venezia,0.2,8,6,2,0,0,0,3,2,0,0,0,0,5,0,0
982,Pablo Galdames Millan,Genoa,11.4,443,403,38,25,1,7,31,4,8,2,5,1,324,2,7
983,Thiago Galhardo,Celta Vigo,12.8,276,265,7,1,2,0,9,3,0,0,0,0,170,4,7
984,Conor Gallagher,Crystal Palace,31.6,1188,1030,151,70,2,8,128,4,62,26,16,4,890,7,27
985,Gauthier Gallon,Troyes,31.0,1062,730,330,84,0,8,0,0,0,0,0,0,755,2,1
986,Cristian Gamboa,Bochum,19.1,984,768,209,18,1,9,32,191,0,0,0,0,694,7,16
988,Kevin Gameiro,Strasbourg,26.5,802,754,45,1,3,3,16,3,0,0,0,0,628,3,28
989,Idrissa Gana Gueye,Paris S-G,18.2,1394,1355,35,25,2,7,2,9,1,0,0,0,1298,4,13
990,Ignatius Ganago,Lens,11.4,196,176,19,1,2,1,3,3,0,0,0,0,142,1,5
991,Silvere Ganvoula M'Boussy,Bochum,1.7,59,53,6,0,0,0,0,0,0,0,0,0,34,0,2
992,Alvaro Garcia,Rayo Vallecano,33.3,1046,1007,31,5,2,4,194,19,7,1,2,0,640,8,42
993,Dani Garcia,Athletic Club,24.2,1036,1013,19,18,2,10,4,1,0,0,0,0,804,4,12
994,David Garcia,Osasuna,34.5,1466,1422,39,39,0,13,0,0,0,0,0,0,1169,5,3
995,Eric Garcia,Barcelona,22.7,1689,1630,58,40,2,20,2,14,0,0,0,0,1568,1,7
996,Fran Garcia,Rayo Vallecano,33.6,1690,1327,360,22,1,4,128,338,0,0,0,0,1310,3,31
997,Joan Garcia,Espanyol,1.2,34,28,6,4,0,1,0,0,0,0,0,0,27,0,0
998,Manu Garcia,Alavés,12.0,578,502,73,40,2,22,43,6,19,7,7,1,437,3,12
999,Raul Garcia,Athletic Club,20.0,609,598,5,1,2,3,20,1,0,0,0,0,364,6,14
1000,Ruben Garcia,Osasuna,26.4,1268,1084,180,53,1,15,199,30,89,23,56,3,899,4,32
1001,Saul Garcia,Alavés,0.0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
1002,Unai Garcia,Osasuna,15.6,555,494,60,45,0,23,8,15,0,0,0,0,411,1,1
1003,Alejandro Garnacho,Manchester Utd,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
1004,Mario Gaspar,Villarreal,6.9,370,303,65,9,0,4,4,56,0,0,0,0,295,2,9
1005,Djeidi Gassama,Paris S-G,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
1006,Johan Gastien,Clermont Foot,30.5,2635,2440,187,132,5,56,61,12,39,15,18,1,2160,8,32
1007,Gavi,Barcelona,25.7,1262,1237,17,5,11,12,48,10,2,0,0,0,1086,8,28
1008,Dwight Gayle,Newcastle Utd,0.4,16,16,0,0,0,0,0,0,0,0,0,0,13,0,1
