,Player,Squad,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def
702,Fabio Depaoli,Sampdoria,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
703,Mike van der Hoorn,Arminia,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
704,Arthur Desmas,Clermont Foot,14.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
705,Sergino Dest,Barcelona,16.8,43,2.56,32,2,7,0,2,0,3,0.18,3,0,0,0,0,0
706,Mattia Destro,Genoa,19.4,31,1.60,20,0,4,4,3,0,4,0.21,2,0,1,0,1,0
707,Gerard Deulofeu,Udinese,29.1,149,5.13,85,39,10,8,7,0,11,0.38,6,2,0,2,1,0
708,Kiernan Dewsbury-Hall,Leicester City,23.4,77,3.29,58,5,8,3,3,0,6,0.26,5,1,0,0,0,0
709,Jacopo Dezi,Venezia,0.2,2,10.59,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
710,Samuel Di Carmine,Hellas Verona,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
711,Federico Di Francesco,Empoli,15.2,41,2.70,31,1,1,4,4,0,7,0.46,4,1,0,1,1,0
712,Giovanni Di Lorenzo,Napoli,31.9,68,2.13,58,2,2,4,1,1,7,0.22,4,1,0,2,0,0
713,Angel Di Maria,Paris S-G,18.3,104,5.69,76,16,6,4,2,0,12,0.66,11,0,0,0,1,0
714,Francesco Di Mariano,Venezia,0.7,1,1.45,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
715,Francesco Di Tacchio,Salernitana,13.9,16,1.15,13,1,0,1,1,0,0,0.00,0,0,0,0,0,0
716,Boulaye Dia,Villarreal,14.1,36,2.56,30,0,3,2,1,0,7,0.50,6,0,0,1,0,0
717,Moussa Diaby,Leverkusen,30.7,115,3.75,90,8,11,3,2,1,24,0.78,19,0,3,1,1,0
718,Yadaly Diaby,Clermont Foot,0.7,1,1.34,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
719,Mouctar Diakhaby,Valencia,21.6,10,0.46,6,1,1,0,1,1,2,0.09,2,0,0,0,0,0
720,Ibrahim Diakite,Reims,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
721,Abdou Diallo,Paris S-G,9.7,6,0.62,6,0,0,0,0,0,2,0.21,2,0,0,0,0,0
722,Habib Diallo,Strasbourg,17.1,33,1.93,24,0,4,4,1,0,8,0.47,4,0,3,1,0,0
723,Ibrahima Diallo,Southampton,11.4,30,2.64,24,0,4,0,1,1,3,0.26,3,0,0,0,0,0
724,Mouhamadou Diarra,Strasbourg,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
725,Stephane Diarra,Lorient,5.8,31,5.32,16,2,3,6,3,1,3,0.52,0,0,0,1,2,0
726,Ruben Dias,Manchester City,26.7,36,1.35,31,0,0,4,0,1,7,0.26,5,0,0,2,0,0
728,Krepin Diatta,Monaco,3.2,4,1.27,4,0,0,0,0,0,1,0.32,1,0,0,0,0,0
729,Amadou Diawara,Roma,1.9,1,0.53,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
730,Brahim Diaz,Milan,20.6,78,3.78,61,2,4,3,5,3,10,0.48,7,1,0,2,0,0
731,Javier Diaz,Sevilla,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
732,Luis Diaz,Liverpool,10.6,60,5.64,41,0,11,6,1,1,4,0.38,3,0,0,1,0,0
733,Victor Diaz,Granada,16.7,13,0.78,11,0,0,2,0,0,1,0.06,1,0,0,0,0,0
734,Daniel Didavi,Stuttgart,3.1,10,3.25,7,0,2,0,1,0,1,0.32,1,0,0,0,0,0
735,Bamba Dieng,Marseille,10.8,20,1.85,11,0,1,4,2,2,5,0.46,1,0,1,0,2,1
736,Eric Dier,Tottenham,34.1,30,0.88,25,0,0,4,0,1,5,0.15,3,0,0,2,0,0
737,Elhadji Dieye,Saint-Étienne,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
738,Lucas Digne,Aston Villa,14.1,53,3.75,37,14,1,0,1,0,8,0.57,5,2,0,0,1,0
739,Lucas Digne,Everton,13.0,35,2.69,23,9,2,0,1,0,0,0.00,0,0,0,0,0,0
740,Mitchell Dijks,Bologna,7.7,12,1.56,8,3,0,0,1,0,0,0.00,0,0,0,0,0,0
741,Javairo Dilrosun,Bordeaux,19.2,83,4.31,47,15,11,6,4,0,12,0.62,6,3,2,1,0,0
742,Javairo Dilrosun,Hertha BSC,1.5,1,0.65,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
743,Federico Dimarco,Inter,15.9,88,5.53,42,30,4,10,1,1,8,0.50,3,3,0,2,0,0
744,Landry Dimata,Espanyol,6.0,19,3.15,13,0,2,1,3,0,1,0.17,0,0,0,1,0,0
745,Stole Dimitrievski,Rayo Vallecano,30.8,7,0.23,4,3,0,0,0,0,0,0.00,0,0,0,0,0,0
746,Junior Dina Ebimbe,Paris S-G,3.5,4,1.14,4,0,0,0,0,0,1,0.28,1,0,0,0,0,0
747,Tristan Dingome,Troyes,12.0,40,3.35,24,10,3,1,2,0,6,0.50,3,1,1,0,1,0
748,Sinaly Diomande,Lyon,6.4,4,0.62,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0
749,Issa Diop,West Ham,10.7,2,0.19,2,0,0,0,0,0,1,0.09,1,0,0,0,0,0
750,Sofiane Diop,Monaco,21.6,78,3.60,50,16,3,2,6,1,11,0.51,9,0,0,1,1,0
751,Andy Diouf,Rennes,0.2,1,6.43,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
752,Assane Diousse,Saint-Étienne,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
754,Axel Disasi,Monaco,30.2,13,0.43,11,0,0,2,0,0,0,0.00,0,0,0,0,0,0
755,Filippo Distefano,Fiorentina,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
756,Matias Dituro,Celta Vigo,38.0,3,0.08,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
757,Tiago Djalo,Lille,25.9,24,0.93,17,3,2,0,0,2,3,0.12,1,0,2,0,0,0
758,Djene,Getafe,34.6,29,0.84,21,1,2,1,2,2,3,0.09,3,0,0,0,0,0
759,Moussa Djenepo,Southampton,5.1,18,3.54,15,0,1,1,1,0,1,0.20,1,0,0,0,0,0
760,Koffi Djidji,Torino,19.3,15,0.78,15,0,0,0,0,0,2,0.10,2,0,0,0,0,0
761,Alexander Djiku,Strasbourg,29.9,34,1.14,31,1,0,2,0,0,5,0.17,4,1,0,0,0,0
762,Bryan Djile Nokoue,Saint-Étienne,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
763,Berat Djimsiti,Atalanta,25.1,23,0.92,16,0,1,5,0,1,2,0.08,2,0,0,0,0,0
764,Ouparine Djoco,Clermont Foot,23.5,2,0.09,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
765,Nais Djouahra,Real Sociedad,2.4,9,3.82,7,0,1,1,0,0,0,0.00,0,0,0,0,0,0
766,Marko Dmitrovic,Sevilla,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
767,Lewis Dobbin,Everton,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
768,Matt Doherty,Tottenham,9.7,30,3.09,24,0,1,5,0,0,4,0.41,4,0,0,0,0,0
769,Jeremy Doku,Rennes,5.2,24,4.59,17,0,4,1,2,0,5,0.96,4,0,1,0,0,0
770,Kasper Dolberg,Nice,16.6,31,1.87,24,0,0,5,2,0,3,0.18,2,0,0,1,0,0
771,Jaume Domenech,Valencia,3.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
772,Brandon Domingues,Troyes,2.6,6,2.34,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0
773,Carlos Dominguez,Celta Vigo,3.8,2,0.52,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
774,Mario Dominguez,Valencia,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
775,Nicolas Dominguez,Bologna,22.4,61,2.72,52,1,0,5,1,2,4,0.18,4,0,0,0,0,0
776,John Donald,Elche,2.0,2,1.00,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0
777,Lee Dongjun,Hertha BSC,1.3,2,1.51,1,0,0,1,0,0,1,0.76,1,0,0,0,0,0
778,Anastasios Donis,Reims,4.1,5,1.22,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
780,Gianluigi Donnarumma,Paris S-G,17.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
781,Niklas Dorsch,Augsburg,25.8,40,1.55,26,8,0,1,2,3,3,0.12,3,0,0,0,0,0
782,Gabriel Dos Santos,Arsenal,34.0,22,0.65,19,0,0,2,0,1,1,0.03,1,0,0,0,0,0
783,Jodel Dossou,Clermont Foot,22.3,66,2.96,42,0,14,5,5,0,6,0.27,2,0,3,1,0,0
784,Lohann Doucet,Nantes,0.1,1,15.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
785,Abdoulaye Doucoure,Everton,28.2,57,2.02,50,0,3,3,0,1,7,0.25,5,0,1,1,0,0
786,Cheick Doucoure,Lens,32.7,96,2.93,83,0,3,4,3,3,9,0.28,7,0,0,2,0,0
787,Fode Doucoure,Reims,1.7,4,2.34,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0
788,Ismael Doukoure,Strasbourg,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
789,Kamory Doumbia,Reims,3.9,11,2.81,7,2,1,0,1,0,2,0.51,1,0,1,0,0,0
790,Moussa Doumbia,Reims,1.0,3,3.14,2,0,0,1,0,0,2,2.09,2,0,0,0,0,0
791,Souleyman Doumbia,Angers,24.7,42,1.70,32,2,4,1,3,0,1,0.04,1,0,0,0,0,0
792,Kieran Dowell,Norwich City,10.1,26,2.57,19,7,0,0,0,0,1,0.10,1,0,0,0,0,0
793,Bartlomiej Dragowski,Fiorentina,6.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
794,Radu Dragusin,Sampdoria,6.9,5,0.73,4,1,0,0,0,0,1,0.15,1,0,0,0,0,0
795,Radu Dragusin,Salernitana,5.4,3,0.55,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
796,Cody Drameh,Leeds United,1.4,2,1.41,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
797,Julian Draxler,Paris S-G,6.1,15,2.46,12,1,1,0,0,1,2,0.33,2,0,0,0,0,0
798,Matthieu Dreyer,Lorient,16.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
799,Domingos Duarte,Granada,18.7,10,0.53,8,1,0,1,0,0,0,0.00,0,0,0,0,0,0
800,Oscar Duarte,Levante,19.7,9,0.46,6,0,0,2,0,1,0,0.00,0,0,0,0,0,0
801,Ruben Duarte,Alavés,29.1,58,1.99,36,16,0,0,3,3,5,0.17,3,1,0,0,1,0
802,Leo Dubois,Lyon,19.4,45,2.32,34,6,0,3,1,1,5,0.26,3,0,0,1,1,0
803,Martin Dubravka,Newcastle Utd,26.0,3,0.12,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
804,Ondrej Duda,Köln,17.9,61,3.41,37,6,9,3,5,1,2,0.11,1,0,1,0,0,0
806,Jeremy Dudziak,Greuther Fürth,12.6,31,2.46,21,2,1,2,5,0,4,0.32,1,0,1,0,2,0
807,Shane Duffy,Brighton,16.0,9,0.56,7,0,0,2,0,0,1,0.06,0,0,0,1,0,0
808,Unai Dufur,Osasuna,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
809,Denzel Dumfries,Inter,22.5,63,2.79,49,4,3,4,3,0,7,0.31,5,1,0,0,1,0
810,Paul Dummett,Newcastle Utd,2.2,1,0.45,1,0,0,0,0,0,1,0.45,1,0,0,0,0,0
811,Alfred Duncan,Fiorentina,21.5,50,2.33,45,1,0,2,1,1,4,0.19,4,0,0,0,0,0
812,Lewis Dunk,Brighton,28.6,20,0.70,16,1,0,3,0,0,3,0.10,2,1,0,0,0,0
813,Erik Durm,Eint Frankfurt,5.3,7,1.33,6,1,0,0,0,0,3,0.57,3,0,0,0,0,0
814,Hugo Duro,Getafe,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
815,Hugo Duro,Valencia,20.4,34,1.67,21,1,3,1,7,1,7,0.34,2,0,1,1,2,1
816,Jean-Kevin Duverne,Brest,33.4,58,1.74,45,4,5,0,2,2,6,0.18,5,0,1,0,0,0
817,Paulo Dybala,Juventus,22.9,113,4.93,73,12,10,7,8,3,13,0.57,10,3,0,0,0,0
818,Edin Dzeko,Inter,27.4,92,3.35,76,0,3,7,5,1,17,0.62,14,0,0,2,1,0
819,Enzo Ebosse,Angers,21.0,26,1.24,18,0,1,0,6,1,1,0.05,1,0,0,0,0,0
820,Tyronne Ebuehi,Venezia,12.6,19,1.50,18,1,0,0,0,0,0,0.00,0,0,0,0,0,0
821,Ederson,Manchester City,37.0,2,0.05,2,0,0,0,0,0,1,0.03,1,0,0,0,0,0
822,Ederson,Salernitana,12.7,31,2.43,21,0,0,2,7,1,2,0.16,1,0,0,0,1,0
823,Odsonne Edouard,Crystal Palace,17.4,51,2.94,33,0,8,9,0,1,4,0.23,2,0,1,1,0,0
824,CJ Egan-Riley,Manchester City,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
825,Maximilian Eggestein,Freiburg,24.4,50,2.05,42,2,0,2,2,2,5,0.21,5,0,0,0,0,0
826,Lilian Egloff,Stuttgart,0.3,1,2.81,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
827,Kingsley Ehizibue,Köln,7.6,17,2.25,15,1,1,0,0,0,2,0.27,2,0,0,0,0,0
828,Julian Eitschberger,Hertha BSC,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
829,Albin Ekdal,Sampdoria,18.2,19,1.05,14,0,0,3,2,0,0,0.00,0,0,0,0,0,0
830,Hugo Ekitike,Reims,14.1,40,2.83,23,0,10,3,4,0,9,0.64,4,0,1,2,2,0
832,Jurgen Ekkelenkamp,Hertha BSC,8.0,16,2.01,12,0,0,2,1,1,0,0.00,0,0,0,0,0,0
833,Caleb Ekuban,Genoa,19.1,38,1.99,28,0,3,3,4,0,5,0.26,3,0,2,0,0,0
834,Anthony Elanga,Manchester Utd,13.5,21,1.56,12,0,2,1,4,2,5,0.37,2,0,1,0,1,1
835,Alberth Elis,Bordeaux,15.7,38,2.43,26,0,2,1,7,2,2,0.13,2,0,0,0,0,0
836,Harvey Elliott,Liverpool,3.8,25,6.52,18,1,0,4,2,0,2,0.52,2,0,0,0,0,0
837,Elif Elmas,Napoli,18.0,59,3.28,42,2,5,4,3,3,9,0.50,6,1,0,0,1,1
838,Mohamed Elneny,Arsenal,9.0,17,1.90,15,1,0,1,0,0,3,0.33,3,0,0,0,0,0
839,Aritz Elustondo,Real Sociedad,23.4,10,0.43,8,0,0,1,1,0,1,0.04,1,0,0,0,0,0
840,Nico Elvedi,M'Gladbach,27.0,15,0.56,12,0,1,1,0,1,2,0.07,2,0,0,0,0,0
841,Mohamed Elyounoussi,Southampton,22.7,57,2.51,42,0,5,6,3,1,6,0.26,3,0,0,3,0,0
842,Adri Embarba,Espanyol,22.1,92,4.17,44,26,9,5,6,2,6,0.27,2,3,0,1,0,0
843,Breel Embolo,M'Gladbach,24.1,82,3.56,60,0,3,4,14,1,10,0.43,7,0,0,1,1,1
844,Emerson,Tottenham,25.4,50,1.97,42,0,4,2,2,0,4,0.16,4,0,0,0,0,0
845,Emerson,Barcelona,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
846,Renaud Emond,Nantes,2.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
847,Youssef En-Nesyri,Sevilla,14.2,11,0.77,9,0,0,1,1,0,3,0.21,2,0,0,0,1,0
848,Keita Endo,Union Berlin,0.6,3,4.91,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
849,Wataru Endo,Stuttgart,32.2,63,1.96,52,0,2,4,3,2,3,0.09,3,0,0,0,0,0
850,Christian Eriksen,Brentford,10.4,57,5.46,26,27,1,1,1,1,7,0.67,2,5,0,0,0,0
851,Martin Erlic,Spezia,28.6,11,0.38,7,0,0,1,3,0,2,0.07,0,0,0,1,1,0
852,Gonzalo Escalante,Lazio,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
853,Gonzalo Escalante,Alavés,14.4,18,1.25,13,0,0,4,1,0,3,0.21,1,0,0,1,1,0
854,Aaron Escandell,Granada,3.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
855,Sergio Escudero,Granada,15.9,47,2.95,28,7,1,7,2,2,5,0.31,3,1,1,0,0,0
856,Alfonso Espino,Cádiz,37.0,75,2.03,58,10,1,2,1,3,3,0.08,2,1,0,0,0,0
858,Michael Esser,Bochum,3.0,1,0.33,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
859,Estanis,Barcelona,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
860,Maxime Esteve,Montpellier,20.6,8,0.39,6,1,0,1,0,0,0,0.00,0,0,0,0,0,0
861,Pervis Estupinan,Villarreal,17.5,29,1.66,24,3,0,2,0,0,5,0.29,5,0,0,0,0,0
862,Oghenekaro Etebo,Watford,4.5,5,1.12,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
863,Jonny Evans,Leicester City,15.0,10,0.67,8,2,0,0,0,0,2,0.13,1,1,0,0,0,0
864,Eberechi Eze,Crystal Palace,6.7,24,3.57,12,8,1,1,1,1,2,0.30,1,1,0,0,0,0
865,Abdessamad Ezzalzouli,Barcelona,6.4,17,2.64,9,0,6,1,1,0,2,0.31,1,0,0,1,0,0
866,Lukasz Fabianski,West Ham,37.0,3,0.08,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
867,Fabinho,Liverpool,25.7,53,2.06,42,0,0,3,6,2,5,0.19,3,0,0,2,0,0
868,Fabio,Nantes,18.5,28,1.51,19,3,3,1,1,1,5,0.27,4,0,0,0,1,0
869,Cesc Fabregas,Monaco,0.4,3,7.11,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
870,Wout Faes,Reims,37.0,23,0.62,20,0,0,2,1,0,0,0.00,0,0,0,0,0,0
871,Wahid Faghir,Stuttgart,1.4,4,2.90,1,0,3,0,0,0,1,0.73,0,0,1,0,0,0
872,Romain Faivre,Lyon,9.9,52,5.27,28,17,3,1,2,1,5,0.51,2,1,1,1,0,0
873,Romain Faivre,Brest,19.9,82,4.11,43,26,4,4,3,2,9,0.45,3,4,0,1,0,1
874,Radamel Falcao,Rayo Vallecano,9.3,17,1.83,8,0,2,4,2,1,4,0.43,0,0,0,3,1,0
875,Diego Falcinelli,Bologna,0.7,1,1.36,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
876,Wladimiro Falcone,Sampdoria,9.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
877,Fali,Cádiz,20.0,13,0.65,10,1,0,2,0,0,1,0.05,0,1,0,0,0,0
878,Paolo Farago,Cagliari,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
879,Omar Faraj,Levante,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
880,Davide Faraoni,Hellas Verona,28.6,47,1.64,35,3,1,5,3,0,8,0.28,7,0,0,1,0,0
881,Mohamed Fares,Genoa,6.5,21,3.23,13,3,0,4,1,0,3,0.46,3,0,0,0,0,0
882,Diego Farias,Cagliari,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
884,Wuilker Farinez,Lens,12.3,1,0.08,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
885,Omer Faruk Beyaz,Stuttgart,0.8,1,1.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
886,Noah Fatar,Angers,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
887,Ansu Fati,Barcelona,3.7,10,2.68,6,0,1,0,2,1,3,0.80,1,0,0,0,1,1
888,Julien Faussurier,Brest,5.4,20,3.67,16,3,1,0,0,0,1,0.18,0,1,0,0,0,0
889,Andrea Favilli,Genoa,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
890,Federico Fazio,Salernitana,15.9,17,1.07,13,0,2,2,0,0,2,0.13,1,0,0,1,0,0
891,Aleix Febas,Mallorca,1.3,2,1.54,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
892,Adrian Fein,Greuther Fürth,0.4,2,5.63,1,0,0,1,0,0,1,2.81,0,0,0,1,0,0
893,Nabil Fekir,Betis,31.0,170,5.47,84,48,20,4,11,3,19,0.61,12,5,2,0,0,0
894,Felipe,Atlético Madrid,16.7,11,0.66,10,0,0,1,0,0,2,0.12,2,0,0,0,0,0
895,Luiz Felipe,Lazio,27.7,14,0.51,12,0,0,0,1,1,1,0.04,0,0,0,0,1,0
896,Joao Felix,Atlético Madrid,14.0,49,3.49,32,1,7,2,7,0,9,0.64,8,0,1,0,0,0
897,Ohis Felix Uduokhai,Augsburg,8.7,5,0.57,5,0,0,0,0,0,1,0.11,1,0,0,0,0,0
898,Kiko Femenia,Watford,23.8,45,1.89,33,11,0,0,1,0,6,0.25,5,1,0,0,0,0
899,Evan Ferguson,Brighton,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
900,Nathan Ferguson,Crystal Palace,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
901,Bruno Fernandes,Manchester Utd,34.6,155,4.48,115,19,5,10,5,1,11,0.32,8,0,1,2,0,0
902,Edimilson Fernandes,Arminia,3.1,10,3.18,9,0,1,0,0,0,0,0.00,0,0,0,0,0,0
903,Aitor Fernandez,Levante,13.0,3,0.23,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
904,Alex Fernandez,Cádiz,22.8,45,1.97,29,11,0,4,0,1,3,0.13,3,0,0,0,0,0
905,Alvaro Fernandez,Brentford,12.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
906,Federico Fernandez,Newcastle Utd,5.8,4,0.69,1,0,0,3,0,0,1,0.17,0,0,0,1,0,0
907,Fernandinho,Manchester City,10.7,30,2.80,23,0,0,4,3,0,4,0.37,4,0,0,0,0,0
908,Fernando,Sevilla,20.6,26,1.26,23,1,0,1,0,1,4,0.19,2,1,0,1,0,0
910,Alex Ferrari,Sampdoria,18.3,10,0.55,8,1,0,1,0,0,1,0.05,1,0,0,0,0,0
911,Salvador Ferrer,Spezia,16.6,31,1.87,25,4,1,0,0,1,4,0.24,3,0,0,0,0,1
912,Jordan Ferri,Montpellier,32.3,89,2.75,76,2,1,3,6,1,5,0.15,5,0,0,0,0,0
913,Riccardo Fiamozzi,Empoli,6.9,9,1.30,5,3,0,0,0,1,2,0.29,1,1,0,0,0,0
914,Fidel,Elche,25.1,92,3.66,66,15,6,2,2,1,11,0.44,10,1,0,0,0,0
915,Karol Fila,Strasbourg,6.2,8,1.29,8,0,0,0,0,0,1,0.16,1,0,0,0,0,0
916,Alfred Finnbogason,Augsburg,3.2,6,1.85,4,0,0,2,0,0,2,0.62,1,0,0,1,0,0
917,Luca Fiordilino,Venezia,7.3,15,2.04,13,1,0,1,0,0,0,0.00,0,0,0,0,0,0
918,Vincenzo Fiorillo,Salernitana,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
919,Roberto Firmino,Liverpool,11.0,40,3.64,35,0,1,3,1,0,5,0.46,4,0,0,1,0,0
920,Junior Firpo,Leeds United,19.0,52,2.73,40,4,2,3,3,0,4,0.21,2,1,1,0,0,0
921,Mark Flekken,Freiburg,32.0,10,0.31,9,1,0,0,0,0,1,0.03,1,0,0,0,0,0
922,Ashley Fletcher,Watford,0.3,2,6.00,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
923,Alexis Flips,Reims,11.7,49,4.18,27,15,3,2,1,1,4,0.34,1,3,0,0,0,0
924,Alessandro Florenzi,Milan,12.8,34,2.65,25,6,0,1,1,1,2,0.16,2,0,0,0,0,0
925,Phil Foden,Manchester City,23.6,89,3.76,63,13,3,7,2,1,13,0.55,8,3,0,2,0,0
926,Mamadou Fofana,Metz,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
927,Seko Fofana,Lens,37.3,118,3.16,89,0,13,8,7,1,9,0.24,7,0,0,0,1,1
928,Wesley Fofana,Leicester City,7.0,4,0.57,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
929,Youssouf Fofana,Monaco,24.3,53,2.18,43,0,4,1,2,3,8,0.33,7,0,1,0,0,0
930,Thomas Foket,Reims,24.8,35,1.41,29,2,0,0,2,2,1,0.04,0,0,0,0,1,0
931,Thomas Fontaine,Lorient,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
932,Jose Fontan,Celta Vigo,3.1,4,1.30,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
933,Jose Fonte,Lille,38.0,31,0.82,27,1,0,2,0,1,5,0.13,4,0,0,1,0,0
934,Fernando Forestieri,Udinese,0.6,4,6.32,1,1,0,0,2,0,1,1.58,0,1,0,0,0,0
936,Pablo Fornals,West Ham,31.1,109,3.51,86,9,5,5,3,1,11,0.35,9,1,0,1,0,0
937,Emil Forsberg,RB Leipzig,19.0,56,2.96,39,8,5,2,2,0,7,0.37,4,1,1,0,1,0
938,Adam Forshaw,Leeds United,17.0,35,2.06,31,0,1,3,0,0,2,0.12,2,0,0,0,0,0
939,Marcus Forss,Brentford,2.3,1,0.43,0,0,0,1,0,0,1,0.43,0,0,0,1,0,0
940,Fraser Forster,Southampton,19.0,3,0.16,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
941,Philipp Forster,Stuttgart,10.7,29,2.70,22,1,2,4,0,0,2,0.19,2,0,0,0,0,0
942,Francesco Forte,Venezia,4.7,8,1.79,5,0,0,2,0,1,1,0.22,1,0,0,0,0,0
943,Steven Fortes,Lens,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
944,Ben Foster,Watford,26.0,8,0.31,8,0,0,0,0,0,1,0.04,1,0,0,0,0,0
945,Tariqe Fosu,Brentford,0.2,1,5.29,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
946,Timothy Fosu-Mensah,Leverkusen,1.6,2,1.24,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
947,Dimitri Foulquier,Granada,2.0,3,1.50,1,0,0,0,1,1,0,0.00,0,0,0,0,0,0
948,Dimitri Foulquier,Valencia,26.0,33,1.27,21,2,3,2,5,0,5,0.19,1,2,0,0,2,0
949,Juan Foyth,Villarreal,21.4,28,1.31,26,1,1,0,0,0,1,0.05,1,0,0,0,0,0
950,Gianluca Frabotta,Hellas Verona,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
951,Raphael Framberger,Augsburg,9.4,21,2.23,17,3,0,0,0,1,0,0.00,0,0,0,0,0,0
952,Przemyslaw Frankowski,Lens,27.2,68,2.50,58,2,4,2,2,0,8,0.29,7,0,0,0,1,0
