,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Progression - PrgC,Progression - PrgP,Progression - PrgR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG
357,Mehdi Bourabia,MA,MF,Sassuolo,Serie A,27,1991,17,10,925,10.3,1,2,3,1,0,0,7,1,0.3,0.3,0.5,0.7,22,58,15,0.10,0.19,0.29,0.10,0.29,0.03,0.04,0.07,0.03,0.07
358,Benjamin Bourigeaud,FR,MF,Rennes,Ligue 1,25,1994,25,21,1903,21.1,2,2,4,2,0,0,5,0,2.5,2.5,2.3,4.9,30,120,58,0.09,0.09,0.19,0.09,0.19,0.12,0.11,0.23,0.12,0.23
359,Bilal Boutobba,FR,MF,Montpellier,Ligue 1,20,1998,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
360,Jarrod Bowen,EN,"FW,MF",West Ham,Premier League,22,1996,13,11,917,10.2,1,4,5,1,0,0,0,0,2.3,2.3,2.7,5.0,33,19,80,0.10,0.39,0.49,0.10,0.49,0.22,0.27,0.49,0.22,0.49
361,Dedryck Boyata,BE,DF,Hertha BSC,Bundesliga,28,1990,28,28,2436,27.1,4,1,5,4,0,0,8,1,1.5,1.5,0.8,2.3,11,52,4,0.15,0.04,0.18,0.15,0.18,0.06,0.03,0.09,0.06,0.09
362,John Boye,GH,DF,Metz,Ligue 1,32,1987,24,24,2115,23.5,2,0,2,2,0,0,6,0,2.3,2.3,0.1,2.4,1,28,0,0.09,0.00,0.09,0.09,0.09,0.10,0.00,0.10,0.10,0.10
364,Can Bozdogan,DE,MF,Schalke 04,Bundesliga,18,2001,3,3,235,2.6,0,0,0,0,0,0,2,1,0.1,0.1,0.0,0.1,5,12,6,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
365,Domagoj Bradaric,HR,DF,Lille,Ligue 1,19,1999,18,16,1419,15.8,0,1,1,0,0,0,1,0,0.4,0.4,1.3,1.7,35,44,95,0.00,0.06,0.06,0.00,0.06,0.03,0.08,0.11,0.03,0.11
366,Filip Bradaric,HR,MF,Celta Vigo,La Liga,27,1992,14,7,706,7.8,0,0,0,0,0,0,2,1,0.3,0.3,0.1,0.4,7,31,5,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
367,Robbie Brady,IE,MF,Burnley,Premier League,27,1992,17,5,454,5.0,1,2,3,1,0,0,1,0,1.1,1.1,0.4,1.5,5,20,23,0.20,0.40,0.59,0.20,0.59,0.22,0.07,0.29,0.22,0.29
368,Martin Braithwaite,DK,"FW,MF",Barcelona,La Liga,28,1991,11,4,407,4.5,1,0,1,1,0,0,1,0,2.7,2.7,0.6,3.2,12,3,30,0.22,0.00,0.22,0.22,0.22,0.59,0.12,0.71,0.59,0.71
369,Martin Braithwaite,DK,"FW,MF",Leganés,La Liga,28,1991,24,21,1934,21.5,6,1,7,6,0,1,3,0,7.1,6.3,2.2,8.5,28,47,80,0.28,0.05,0.33,0.28,0.33,0.33,0.10,0.43,0.29,0.39
370,Federico Brancolini,IT,GK,Fiorentina,Serie A,18,2001,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
371,Brandon,ES,FW,Osasuna,La Liga,24,1995,8,5,406,4.5,0,1,1,0,0,0,4,0,1.3,1.3,0.5,1.8,11,5,36,0.00,0.22,0.22,0.00,0.22,0.28,0.11,0.39,0.28,0.39
372,Julian Brandt,DE,"MF,FW",Dortmund,Bundesliga,23,1996,33,25,2203,24.5,3,7,10,3,0,0,0,0,3.6,3.6,5.4,9.0,59,188,183,0.12,0.29,0.41,0.12,0.41,0.15,0.22,0.37,0.15,0.37
373,Jarrad Branthwaite,EN,DF,Everton,Premier League,17,2002,4,2,300,3.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
374,Darko Brasanac,RS,MF,Osasuna,La Liga,27,1992,31,27,2245,24.9,0,1,1,0,0,0,8,0,1.7,1.7,1.7,3.5,35,90,84,0.00,0.04,0.04,0.00,0.04,0.07,0.07,0.14,0.07,0.14
375,Claudio Bravo,CL,GK,Manchester City,Premier League,36,1983,4,3,347,3.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
376,Josip Brekalo,HR,"MF,FW",Wolfsburg,Bundesliga,21,1998,30,19,1670,18.6,3,4,7,3,0,0,0,0,3.8,3.8,5.8,9.7,82,89,146,0.16,0.22,0.38,0.16,0.38,0.21,0.31,0.52,0.21,0.52
377,Gleison Bremer,BR,DF,Torino,Serie A,22,1997,27,27,2270,25.2,3,1,4,3,0,0,6,2,1.7,1.7,0.4,2.0,16,57,3,0.12,0.04,0.16,0.12,0.16,0.07,0.01,0.08,0.07,0.08
378,Marco Brescianini,IT,MF,Milan,Serie A,19,2000,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
379,Anthony Briancon,FR,DF,Nîmes,Ligue 1,24,1994,22,20,1737,19.3,1,0,1,1,0,0,0,2,2.0,2.0,0.4,2.3,15,48,2,0.05,0.00,0.05,0.05,0.05,0.10,0.02,0.12,0.10,0.12
380,Jimmy Briand,FR,FW,Bordeaux,Ligue 1,33,1985,22,18,1525,16.9,7,1,8,6,1,1,1,0,5.2,4.5,0.8,5.3,9,15,73,0.41,0.06,0.47,0.35,0.41,0.31,0.05,0.36,0.26,0.31
381,Yan Brice Eteki,CM,MF,Granada,La Liga,21,1997,28,18,1499,16.7,0,0,0,0,0,0,4,0,0.4,0.4,0.1,0.5,12,44,8,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
382,Armando Broja,AL,FW,Chelsea,Premier League,17,2001,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
383,Dylan Bronn,TN,DF,Metz,Ligue 1,24,1995,9,9,810,9.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,11,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
384,David Brooks,WL,"MF,FW",Bournemouth,Premier League,22,1997,9,8,506,5.6,1,0,1,1,0,0,1,0,0.5,0.5,0.3,0.8,4,17,24,0.18,0.00,0.18,0.18,0.18,0.08,0.05,0.14,0.08,0.14
385,John Brooks,US,DF,Wolfsburg,Bundesliga,26,1993,25,25,2224,24.7,0,1,1,0,0,0,4,0,1.2,1.2,1.7,2.9,14,81,6,0.00,0.04,0.04,0.00,0.04,0.05,0.07,0.12,0.05,0.12
386,Daniel Brosinski,DE,DF,Mainz 05,Bundesliga,31,1988,26,16,1709,19.0,2,4,6,1,1,1,3,0,2.0,1.2,6.0,7.2,43,77,88,0.11,0.21,0.32,0.05,0.26,0.10,0.32,0.42,0.06,0.38
387,Josh Brownhill,EN,MF,Burnley,Premier League,23,1995,10,9,805,8.9,0,0,0,0,0,0,2,0,0.5,0.5,0.1,0.7,2,20,15,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08
388,Marcelo Brozovic,HR,MF,Inter,Serie A,26,1992,32,30,2701,30.0,3,6,9,3,0,0,9,0,3.2,3.2,2.8,5.9,47,240,40,0.10,0.20,0.30,0.10,0.30,0.11,0.09,0.20,0.11,0.20
390,Gaston Brugman,UY,MF,Parma,Serie A,26,1992,23,17,1458,16.2,0,2,2,0,0,0,5,0,0.3,0.3,1.3,1.6,19,65,12,0.00,0.12,0.12,0.00,0.12,0.02,0.08,0.10,0.02,0.10
391,Jeffrey Bruma,NL,DF,Wolfsburg,Bundesliga,27,1991,9,9,810,9.0,0,0,0,0,0,0,1,0,0.8,0.8,0.0,0.8,2,13,0,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09
392,Jeffrey Bruma,NL,DF,Mainz 05,Bundesliga,27,1991,8,8,675,7.5,0,0,0,0,0,0,3,0,0.6,0.6,0.0,0.6,3,18,0,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
393,Jacob Bruun Larsen,DK,"FW,MF",Hoffenheim,Bundesliga,20,1998,11,5,391,4.3,0,1,1,0,0,0,0,0,0.2,0.2,1.9,2.1,19,11,31,0.00,0.23,0.23,0.00,0.23,0.05,0.44,0.49,0.05,0.49
394,Jacob Bruun Larsen,DK,FW,Dortmund,Bundesliga,20,1998,4,0,68,0.8,0,1,1,0,0,0,0,0,0.0,0.0,0.5,0.5,2,1,8,0.00,1.32,1.32,0.00,1.32,0.00,0.62,0.62,0.00,0.62
395,Lucas Buades,FR,"MF,FW",Nîmes,Ligue 1,21,1997,6,1,121,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
396,Ante Budimir,HR,FW,Mallorca,La Liga,28,1991,35,33,2765,30.7,13,2,15,11,2,2,12,0,11.1,9.5,1.0,10.5,34,33,132,0.42,0.07,0.49,0.36,0.42,0.36,0.03,0.39,0.31,0.34
397,Emi Buendia,AR,"FW,MF",Norwich City,Premier League,22,1996,36,28,2464,27.4,1,7,8,1,0,0,6,1,2.2,2.2,6.8,9.0,68,194,106,0.04,0.26,0.29,0.04,0.29,0.08,0.25,0.33,0.08,0.33
398,Gianluigi Buffon,IT,GK,Juventus,Serie A,41,1978,9,9,810,9.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
399,Marius Bulter,DE,"MF,FW",Union Berlin,Bundesliga,26,1993,32,28,2321,25.8,7,1,8,7,0,0,1,0,3.7,3.7,3.8,7.5,70,49,132,0.27,0.04,0.31,0.27,0.31,0.14,0.15,0.29,0.14,0.29
400,Esteban Burgos,AR,DF,Eibar,La Liga,27,1992,15,11,1119,12.4,1,0,1,1,0,0,3,0,0.6,0.6,0.1,0.7,1,30,1,0.08,0.00,0.08,0.08,0.08,0.05,0.01,0.06,0.05,0.06
401,Guido Burgstaller,AT,FW,Schalke 04,Bundesliga,30,1989,21,13,1234,13.7,0,1,1,0,0,0,3,0,3.9,3.9,1.1,4.9,16,26,93,0.00,0.07,0.07,0.00,0.07,0.28,0.08,0.36,0.28,0.36
402,Burgui,ES,MF,Alavés,La Liga,25,1993,2,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
403,Jonathan Burkardt,DE,"FW,MF",Mainz 05,Bundesliga,19,2000,8,3,253,2.8,1,0,1,1,0,0,0,0,0.7,0.7,0.1,0.8,5,3,11,0.36,0.00,0.36,0.36,0.36,0.27,0.03,0.30,0.27,0.30
404,Oliver Burke,SC,"MF,FW",Alavés,La Liga,22,1997,31,14,1429,15.9,1,2,3,1,0,0,2,0,2.9,2.9,1.6,4.5,49,16,92,0.06,0.13,0.19,0.06,0.19,0.18,0.10,0.28,0.18,0.28
405,Roman Burki,CH,GK,Dortmund,Bundesliga,28,1990,31,31,2770,30.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
406,Dan Burn,EN,DF,Brighton,Premier League,27,1992,34,33,2880,32.0,0,0,0,0,0,0,5,0,1.2,1.2,1.3,2.5,52,135,93,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.08,0.04,0.08
407,Patrick Burner,MQ,DF,Nice,Ligue 1,23,1996,20,15,1434,15.9,1,1,2,1,0,0,6,1,0.3,0.3,0.8,1.1,20,101,32,0.06,0.06,0.13,0.06,0.13,0.02,0.05,0.07,0.02,0.07
408,Sergio Busquets,ES,MF,Barcelona,La Liga,31,1988,33,29,2483,27.6,2,2,4,2,0,0,9,0,1.3,1.3,2.8,4.1,12,220,17,0.07,0.07,0.14,0.07,0.14,0.05,0.10,0.15,0.05,0.15
409,Unai Bustinza,ES,DF,Leganés,La Liga,27,1992,33,31,2684,29.8,0,1,1,0,0,0,8,0,0.5,0.5,1.8,2.3,22,109,33,0.00,0.03,0.03,0.00,0.03,0.02,0.06,0.08,0.02,0.08
410,Ludovic Butelle,FR,GK,Angers,Ligue 1,36,1983,26,26,2340,26.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
411,Marcin Bulka,PL,GK,Paris S-G,Ligue 1,19,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
412,Sam Byram,EN,DF,Norwich City,Premier League,25,1993,17,15,1293,14.4,0,0,0,0,0,0,4,0,1.4,1.4,0.4,1.7,21,41,58,0.00,0.00,0.00,0.00,0.00,0.10,0.03,0.12,0.10,0.12
413,Erick Cabaco,UY,DF,Getafe,La Liga,24,1995,4,3,267,3.0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,13,0,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09
414,Erick Cabaco,UY,DF,Levante,La Liga,24,1995,11,9,809,9.0,0,0,0,0,0,0,4,0,0.3,0.3,0.1,0.4,2,24,0,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
416,Willy Caballero,AR,GK,Chelsea,Premier League,37,1981,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
417,Yohan Cabaye,FR,MF,Saint-Étienne,Ligue 1,33,1986,15,12,858,9.5,0,1,1,0,0,0,3,0,0.5,0.5,0.3,0.9,11,59,11,0.00,0.10,0.10,0.00,0.10,0.05,0.04,0.09,0.05,0.09
418,Manuel Cabit,MQ,DF,Metz,Ligue 1,26,1993,3,3,270,3.0,0,1,1,0,0,0,2,0,0.0,0.0,0.7,0.7,8,9,14,0.00,0.33,0.33,0.00,0.33,0.00,0.23,0.23,0.00,0.23
419,Ariday Cabrera,ES,MF,Mallorca,La Liga,30,1988,2,0,37,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,3,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13
420,Leandro Cabrera,UY,DF,Getafe,La Liga,28,1991,18,18,1530,17.0,2,0,2,2,0,0,3,0,1.0,1.0,0.4,1.4,6,64,5,0.12,0.00,0.12,0.12,0.12,0.06,0.02,0.08,0.06,0.08
421,Leandro Cabrera,UY,DF,Espanyol,La Liga,28,1991,17,17,1530,17.0,0,1,1,0,0,0,2,0,0.0,0.0,0.9,0.9,9,53,6,0.00,0.06,0.06,0.00,0.06,0.00,0.05,0.05,0.00,0.05
422,Fabrizio Cacciatore,IT,DF,Cagliari,Serie A,32,1986,16,14,1153,12.8,0,0,0,0,0,0,1,1,0.3,0.3,0.5,0.8,13,55,33,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
423,Martin Caceres,UY,DF,Fiorentina,Serie A,32,1987,27,27,2356,26.2,1,0,1,1,0,0,10,1,2.0,2.0,0.7,2.7,24,117,10,0.04,0.00,0.04,0.04,0.04,0.08,0.03,0.10,0.08,0.10
424,Anthony Caci,FR,DF,Strasbourg,Ligue 1,22,1997,8,8,691,7.7,1,4,5,1,0,0,0,0,0.4,0.4,1.9,2.3,12,52,20,0.13,0.52,0.65,0.13,0.65,0.05,0.25,0.30,0.05,0.30
425,Jhonder Cadiz,VE,"FW,MF",Dijon,Ligue 1,24,1995,17,7,799,8.9,2,2,4,2,0,0,3,0,3.2,3.2,0.9,4.1,25,20,64,0.23,0.23,0.45,0.23,0.45,0.36,0.10,0.46,0.36,0.46
426,Mathieu Cafaro,FR,"FW,MF",Reims,Ligue 1,22,1997,13,12,924,10.3,1,2,3,0,1,1,3,1,2.7,1.9,2.1,4.0,34,36,75,0.10,0.19,0.29,0.00,0.19,0.26,0.21,0.47,0.18,0.39
427,Jonathan Cafu,BR,DF,Bordeaux,Ligue 1,28,1991,3,2,201,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,8,2,16,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07
428,Gary Cahill,EN,DF,Crystal Palace,Premier League,33,1985,25,25,2167,24.1,0,1,1,0,0,0,1,0,1.6,1.6,0.2,1.8,5,48,2,0.00,0.04,0.04,0.00,0.04,0.06,0.01,0.07,0.06,0.07
429,Felipe Caicedo,EC,FW,Lazio,Serie A,30,1988,30,18,1406,15.6,9,2,11,9,0,1,7,0,5.5,4.7,3.1,7.8,13,31,121,0.58,0.13,0.70,0.58,0.70,0.35,0.20,0.55,0.30,0.50
430,Arturo Calabresi,IT,DF,Amiens,Ligue 1,23,1996,21,21,1878,20.9,1,1,2,1,0,0,5,0,0.8,0.8,1.1,1.9,20,68,23,0.05,0.05,0.10,0.05,0.10,0.04,0.05,0.09,0.04,0.09
431,Davide Calabria,IT,DF,Milan,Serie A,22,1996,25,16,1622,18.0,1,1,2,1,0,0,4,2,0.5,0.5,0.7,1.1,40,121,81,0.06,0.06,0.11,0.06,0.11,0.03,0.04,0.06,0.03,0.06
432,Riccardo Calafiori,IT,DF,Roma,Serie A,17,2002,1,1,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
433,Mattia Caldara,IT,DF,Atalanta,Serie A,25,1994,14,11,959,10.7,0,1,1,0,0,0,1,0,0.3,0.3,0.4,0.7,3,16,2,0.00,0.09,0.09,0.00,0.09,0.03,0.04,0.06,0.03,0.06
434,Marco Calderoni,IT,DF,Lecce,Serie A,30,1989,26,24,2064,22.9,3,2,5,3,0,0,7,0,0.7,0.7,2.4,3.1,39,59,97,0.13,0.09,0.22,0.13,0.22,0.03,0.10,0.13,0.03,0.13
435,Fernando Calero,ES,DF,Espanyol,La Liga,23,1995,15,12,1043,11.6,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,9,32,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
436,Duje Caleta-Car,HR,DF,Marseille,Ligue 1,22,1996,23,20,1886,21.0,1,1,2,1,0,0,6,0,1.4,1.4,0.5,1.9,20,75,3,0.05,0.05,0.10,0.05,0.10,0.07,0.02,0.09,0.07,0.09
437,Hakan Calhanoglu,TR,"MF,FW",Milan,Serie A,25,1994,35,34,2704,30.0,9,9,18,8,1,1,6,0,7.8,7.0,7.9,14.9,102,166,193,0.30,0.30,0.60,0.27,0.57,0.26,0.26,0.52,0.23,0.50
438,Daniel Caligiuri,IT,"MF,FW",Schalke 04,Bundesliga,31,1988,28,26,2293,25.5,2,2,4,1,1,1,5,0,3.4,2.6,3.2,5.8,66,105,131,0.08,0.08,0.16,0.04,0.12,0.13,0.12,0.26,0.10,0.23
439,Jose Callejon,ES,"FW,MF",Napoli,Serie A,32,1987,33,25,2172,24.1,4,7,11,4,0,0,2,0,5.2,5.2,6.5,11.8,38,96,224,0.17,0.29,0.46,0.17,0.46,0.22,0.27,0.49,0.22,0.49
440,Jonathan Calleri,AR,FW,Espanyol,La Liga,25,1993,27,20,1811,20.1,1,3,4,1,0,0,6,1,4.5,4.5,2.6,7.1,32,28,111,0.05,0.15,0.20,0.05,0.20,0.22,0.13,0.35,0.22,0.35
442,Dominic Calvert-Lewin,EN,FW,Everton,Premier League,22,1997,36,30,2626,29.2,13,1,14,13,0,0,9,0,15.3,15.3,1.5,16.8,40,50,156,0.45,0.03,0.48,0.45,0.48,0.52,0.05,0.57,0.52,0.57
443,Mahdi Camara,FR,MF,Saint-Étienne,Ligue 1,21,1998,12,10,901,10.0,0,0,0,0,0,0,2,1,0.3,0.3,0.2,0.5,19,30,13,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05
444,Souleymane Camara,SN,FW,Montpellier,Ligue 1,36,1982,13,0,163,1.8,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,1,8,14,0.00,0.00,0.00,0.00,0.00,0.17,0.24,0.41,0.17,0.41
445,Victor Camarasa,ES,FW,Crystal Palace,Premier League,25,1994,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
446,Victor Camarasa,ES,MF,Alavés,La Liga,25,1994,17,15,1293,14.4,0,1,1,0,0,0,1,0,0.3,0.3,2.2,2.5,9,55,34,0.00,0.07,0.07,0.00,0.07,0.02,0.15,0.17,0.02,0.17
447,Eduardo Camavinga,FR,MF,Rennes,Ligue 1,16,2002,25,24,2107,23.4,1,2,3,1,0,0,4,0,0.9,0.9,0.7,1.6,48,96,24,0.04,0.09,0.13,0.04,0.13,0.04,0.03,0.07,0.04,0.07
448,Sergio Camello,ES,FW,Atlético Madrid,La Liga,18,2001,2,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
449,Jose Campana,ES,MF,Levante,La Liga,26,1993,37,35,3156,35.1,2,7,9,2,0,0,4,1,2.4,2.4,5.2,7.6,137,258,158,0.06,0.20,0.26,0.06,0.26,0.07,0.15,0.22,0.07,0.22
450,Xisco Campos,ES,DF,Mallorca,La Liga,37,1982,9,4,473,5.3,0,1,1,0,0,0,2,0,0.3,0.3,0.4,0.6,2,5,1,0.00,0.19,0.19,0.00,0.19,0.05,0.07,0.12,0.05,0.12
451,Victor Campuzano,ES,FW,Espanyol,La Liga,22,1997,20,9,870,9.7,0,0,0,0,0,0,2,0,1.7,1.7,0.1,1.8,21,8,47,0.00,0.00,0.00,0.00,0.00,0.17,0.01,0.19,0.17,0.19
452,Emre Can,DE,MF,Juventus,Serie A,25,1994,8,2,284,3.2,0,0,0,0,0,0,2,0,1.2,1.2,0.1,1.2,11,13,18,0.00,0.00,0.00,0.00,0.00,0.37,0.03,0.39,0.37,0.39
453,Emre Can,DE,"MF,DF",Dortmund,Bundesliga,25,1994,12,10,955,10.6,2,0,2,2,0,0,5,0,1.2,1.2,0.5,1.7,18,54,15,0.19,0.00,0.19,0.19,0.19,0.11,0.05,0.16,0.11,0.16
454,Sergio Canales,ES,"MF,FW",Betis,La Liga,28,1991,36,36,3163,35.1,6,6,12,3,3,4,5,0,7.5,4.3,7.0,11.3,150,229,153,0.17,0.17,0.34,0.09,0.26,0.21,0.20,0.41,0.12,0.32
455,Joao Cancelo,PT,DF,Manchester City,Premier League,25,1994,17,13,1208,13.4,0,0,0,0,0,0,4,0,0.6,0.6,2.8,3.3,42,105,80,0.00,0.00,0.00,0.00,0.00,0.04,0.21,0.25,0.04,0.25
456,Antonio Candreva,IT,DF,Inter,Serie A,32,1987,32,24,1993,22.1,5,7,12,5,0,0,5,0,2.3,2.3,5.3,7.6,80,104,221,0.23,0.32,0.54,0.23,0.54,0.10,0.24,0.34,0.10,0.34
457,Gianmarco Cangiano,IT,"FW,MF",Bologna,Serie A,17,2001,3,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
458,Todd Cantwell,EN,"FW,MF",Norwich City,Premier League,21,1998,37,30,2489,27.7,6,2,8,6,0,0,6,0,5.4,5.4,1.9,7.3,75,99,138,0.22,0.07,0.29,0.22,0.29,0.19,0.07,0.26,0.19,0.26
459,Ander Capa,ES,DF,Athletic Club,La Liga,27,1992,35,32,2872,31.9,3,4,7,3,0,0,10,0,1.2,1.2,2.9,4.1,92,107,180,0.09,0.13,0.22,0.09,0.22,0.04,0.09,0.13,0.04,0.13
460,Pierrick Capelle,FR,"MF,DF",Angers,Ligue 1,32,1987,24,20,1747,19.4,1,2,3,1,0,0,7,0,2.6,2.6,2.6,5.2,50,68,102,0.05,0.10,0.15,0.05,0.15,0.14,0.13,0.27,0.14,0.27
461,Etienne Capoue,FR,MF,Watford,Premier League,31,1988,30,30,2627,29.2,0,3,3,0,0,0,8,0,0.8,0.8,3.3,4.1,16,132,23,0.00,0.10,0.10,0.00,0.10,0.03,0.11,0.14,0.03,0.14
462,Gianluca Caprari,IT,"FW,MF",Sampdoria,Serie A,26,1993,18,5,667,7.4,3,0,3,3,0,0,4,1,1.2,1.2,0.5,1.7,21,29,57,0.40,0.00,0.40,0.40,0.40,0.16,0.07,0.23,0.16,0.23
463,Gianluca Caprari,IT,"FW,MF",Parma,Serie A,26,1993,12,7,589,6.5,2,0,2,1,1,1,1,0,2.4,1.6,1.2,2.8,21,18,41,0.31,0.00,0.31,0.15,0.15,0.36,0.19,0.55,0.24,0.43
464,Francesco Caputo,IT,FW,Sassuolo,Serie A,31,1987,36,33,2931,32.6,21,7,28,19,2,2,3,0,13.9,12.4,5.7,18.1,53,48,256,0.64,0.21,0.86,0.58,0.80,0.43,0.18,0.60,0.38,0.56
465,Maxence Caqueret,FR,MF,Lyon,Ligue 1,19,2000,8,7,568,6.3,0,0,0,0,0,0,2,0,0.2,0.2,0.3,0.5,6,45,12,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07
466,Andrea Carboni,IT,DF,Cagliari,Serie A,18,2001,7,5,368,4.1,0,0,0,0,0,0,5,2,0.0,0.0,0.0,0.0,8,9,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
468,Irvin Cardona,FR,"FW,MF",Brest,Ligue 1,21,1997,21,15,1450,16.1,6,3,9,6,0,0,3,0,5.5,5.5,2.3,7.8,37,53,134,0.37,0.19,0.56,0.37,0.56,0.34,0.14,0.48,0.34,0.48
469,Marc Cardona,ES,FW,Osasuna,La Liga,24,1995,19,9,705,7.8,1,2,3,1,0,0,1,0,1.8,1.8,1.1,2.9,19,14,56,0.13,0.26,0.38,0.13,0.38,0.23,0.14,0.37,0.23,0.37
470,Diego Carlos,BR,DF,Sevilla,La Liga,26,1993,35,35,3134,34.8,2,0,2,2,0,0,7,0,2.3,2.3,0.6,3.0,6,76,2,0.06,0.00,0.06,0.06,0.06,0.07,0.02,0.09,0.07,0.09
471,Lionel Carole,FR,DF,Strasbourg,Ligue 1,28,1991,18,14,1272,14.1,0,0,0,0,0,0,3,0,0.2,0.2,0.9,1.1,32,81,61,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.08,0.01,0.08
