Player,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Progression - PrgC,Progression - PrgP,Progression - PrgR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR,Playing Time - Mn/MP,Playing Time - Min%,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%,Performance - GA,Performance - GA90,Performance - SoTA,Performance - Saves,Performance - Save%,Performance - W,Performance - D,Performance - L,Performance - CS,Performance - CS%,Penalty Kicks - PKatt,Penalty Kicks - PKA,Penalty Kicks - PKsv,Penalty Kicks - PKm,Penalty Kicks - Save%
Domingos Duarte,799,POR,DF,Granada,La Liga,26,1995,21,19,1687,18.7,1,0,1,1,0,0,7,1,0.9,0.9,0.5,1.4,4,44,3,0.05,0.0,0.05,0.05,0.05,0.05,0.03,0.08,0.05,0.08,18.7,1.0,6.0,1.0,16.7,0.32,0.05,0.17,1.0,9.2,0.0,0.0,0.0,0.16,0.1,0.1,567.0,738.0,76.8,11907.0,5152.0,182.0,215.0,84.7,286.0,337.0,84.9,92.0,164.0,56.1,0.0,0.5,0.1,-0.5,3.0,37.0,1.0,0.0,44.0,738,702,33,30,0,7,1,3,0,0,0,0,567,3,7,10,0.53,8,1,0,1,0,0,0,0.0,0,0,0,0,0,0,18.0,14.0,9.0,9.0,0.0,6.0,11.0,54.5,5.0,27.0,20.0,7.0,22.0,40.0,82.0,0.0,906.0,139.0,490.0,397.0,24.0,15.0,906.0,3.0,2.0,66.7,1.0,33.3,409.0,1938.0,1008.0,4.0,4.0,0.0,6.0,1.0,485.0,3.0,80.0,49.3,19.0,85.0,16.0,2.0,34.0,4.0,0.81,21.0,31.0,-10.0,-0.53,-0.17,19.1,30.3,-11.1,-0.59,-0.02,0.0,24.0,15.0,0.0,1.0,22.0,14.0,0.0,3.0,0.0,93.0,39.0,23.0,62.9,,,,,,,,,,,,,,,
Oscar Duarte,800,CRC,DF,Levante,La Liga,32,1989,23,20,1773,19.7,2,0,2,2,0,0,5,0,1.2,1.2,0.4,1.6,1,44,1,0.1,0.0,0.1,0.1,0.1,0.06,0.02,0.08,0.06,0.08,19.7,2.0,19.0,5.0,26.3,0.96,0.25,0.11,0.4,12.6,0.0,0.0,0.0,0.06,0.8,0.8,807.0,970.0,83.2,16792.0,7265.0,251.0,273.0,91.9,412.0,474.0,86.9,130.0,193.0,67.4,0.0,0.4,0.2,-0.4,3.0,37.0,0.0,0.0,44.0,970,918,47,43,0,4,0,0,0,0,0,0,807,5,4,9,0.46,6,0,0,2,0,1,0,0.0,0,0,0,0,0,0,18.0,8.0,12.0,6.0,0.0,8.0,23.0,34.8,15.0,18.0,9.0,9.0,24.0,42.0,102.0,0.0,1175.0,206.0,686.0,465.0,31.0,25.0,1175.0,2.0,1.0,50.0,1.0,50.0,585.0,2568.0,1365.0,1.0,0.0,0.0,5.0,1.0,702.0,1.0,77.0,51.8,20.0,84.0,15.0,3.0,33.0,10.0,1.09,25.0,36.0,-11.0,-0.56,0.21,25.9,25.9,0.0,0.0,-0.01,0.0,26.0,4.0,2.0,0.0,24.0,8.0,0.0,0.0,0.0,98.0,67.0,35.0,65.7,,,,,,,,,,,,,,,
Ruben Duarte,801,ESP,DF,Alavés,La Liga,25,1995,34,31,2621,29.1,0,4,4,0,0,0,12,1,0.4,0.4,2.5,2.8,35,85,46,0.0,0.14,0.14,0.0,0.14,0.01,0.09,0.1,0.01,0.1,29.1,0.0,9.0,3.0,33.3,0.31,0.1,0.0,0.0,23.8,0.0,0.0,0.0,0.04,-0.4,-0.4,897.0,1352.0,66.3,15269.0,7747.0,439.0,510.0,86.1,351.0,495.0,70.9,90.0,265.0,34.0,4.0,2.5,2.6,1.5,22.0,77.0,25.0,16.0,85.0,1352,1003,338,25,1,8,119,299,13,9,3,0,897,11,32,58,1.99,36,16,0,0,3,3,5,0.17,3,1,0,0,1,0,76.0,47.0,43.0,27.0,6.0,43.0,85.0,50.6,42.0,40.0,6.0,34.0,57.0,133.0,82.0,0.0,1676.0,101.0,535.0,737.0,415.0,16.0,1676.0,9.0,5.0,55.6,4.0,44.4,679.0,2885.0,1414.0,35.0,31.0,2.0,20.0,7.0,695.0,46.0,77.0,76.6,31.0,83.0,19.0,3.0,13.0,0.0,0.91,25.0,44.0,-19.0,-0.65,1.04,30.1,40.0,-9.9,-0.34,0.77,1.0,45.0,40.0,2.0,119.0,57.0,47.0,1.0,1.0,0.0,163.0,54.0,37.0,59.3,,,,,,,,,,,,,,,
Leo Dubois,802,FRA,DF,Lyon,Ligue 1,26,1994,23,20,1742,19.4,0,0,0,0,0,0,5,0,0.8,0.8,1.0,1.9,44,108,124,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.1,0.04,0.1,19.4,0.0,10.0,1.0,10.0,0.52,0.05,0.0,0.0,20.8,0.0,0.0,0.0,0.08,-0.8,-0.8,1125.0,1366.0,82.4,19088.0,5768.0,546.0,595.0,91.8,455.0,533.0,85.4,102.0,183.0,55.7,0.0,1.0,1.9,-1.0,17.0,86.0,25.0,8.0,108.0,1366,1168,195,22,2,7,76,168,5,0,4,1,1125,3,11,45,2.32,34,6,0,3,1,1,5,0.26,3,0,0,1,1,0,43.0,27.0,22.0,14.0,7.0,27.0,46.0,58.7,19.0,27.0,3.0,24.0,22.0,65.0,35.0,1.0,1552.0,56.0,373.0,786.0,408.0,24.0,1552.0,24.0,12.0,50.0,12.0,50.0,946.0,4571.0,2336.0,44.0,36.0,5.0,21.0,11.0,1030.0,124.0,76.0,50.9,20.0,82.0,14.0,3.0,32.0,6.0,1.39,27.0,26.0,1.0,0.05,-0.7,31.0,27.0,4.0,0.21,-0.24,0.0,18.0,14.0,1.0,76.0,22.0,27.0,1.0,0.0,0.0,94.0,21.0,19.0,52.5,,,,,,,,,,,,,,,
Martin Dubravka,803,SVK,GK,Newcastle Utd,Premier League,32,1989,26,26,2340,26.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,534.0,846.0,63.1,18819.0,14800.0,62.0,62.0,100.0,228.0,233.0,97.9,242.0,544.0,44.5,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,846,501,340,104,0,1,0,0,0,0,0,0,534,5,0,3,0.12,1,2,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,4.0,1.0,80.0,35.0,1.35,106.0,72.0,67.9,13.0,4.0,9.0,8.0,30.8,1.0,1.0,0.0,0.0,0.0
Ondrej Duda,804,SVK,"MF,FW",Köln,Bundesliga,26,1994,31,20,1611,17.9,2,0,2,2,0,0,5,0,3.9,3.9,2.2,6.1,25,83,81,0.11,0.0,0.11,0.11,0.11,0.22,0.12,0.34,0.22,0.34,17.9,2.0,42.0,14.0,33.3,2.35,0.78,0.05,0.14,19.8,0.0,0.0,0.0,0.1,-1.9,-1.9,491.0,678.0,72.4,8134.0,2310.0,237.0,304.0,78.0,164.0,222.0,73.9,60.0,83.0,72.3,0.0,2.2,2.1,-2.2,20.0,58.0,16.0,2.0,83.0,678,617,53,11,2,10,27,6,18,5,8,0,491,8,14,61,3.41,37,6,9,3,5,1,2,0.11,1,0,1,0,0,0,23.0,16.0,4.0,12.0,7.0,6.0,23.0,26.1,17.0,14.0,2.0,12.0,17.0,40.0,9.0,0.0,902.0,17.0,85.0,487.0,343.0,52.0,902.0,66.0,37.0,56.1,29.0,43.9,538.0,2596.0,923.0,25.0,15.0,10.0,66.0,24.0,600.0,81.0,52.0,52.6,20.0,72.0,3.0,11.0,16.0,1.0,1.48,18.0,31.0,-13.0,-0.73,-1.72,24.8,24.2,0.6,0.03,0.11,0.0,41.0,34.0,0.0,27.0,17.0,16.0,0.0,0.0,0.0,129.0,16.0,21.0,43.2,,,,,,,,,,,,,,,
Jeremy Dudziak,806,TUN,"MF,FW",Greuther Fürth,Bundesliga,25,1995,22,15,1134,12.6,2,0,2,2,0,0,1,0,2.4,2.4,1.1,3.5,18,33,62,0.16,0.0,0.16,0.16,0.16,0.19,0.09,0.28,0.19,0.28,12.6,2.0,16.0,4.0,25.0,1.27,0.32,0.13,0.5,14.3,0.0,0.0,0.0,0.16,-0.4,-0.4,222.0,341.0,65.1,3339.0,1028.0,118.0,159.0,74.2,74.0,99.0,74.7,15.0,39.0,38.5,0.0,1.1,1.4,-1.1,13.0,19.0,8.0,3.0,33.0,341,291,47,13,5,0,34,1,17,13,2,0,222,3,13,31,2.46,21,2,1,2,5,0,4,0.32,1,0,1,0,2,0,17.0,6.0,5.0,8.0,4.0,3.0,14.0,21.4,11.0,8.0,0.0,8.0,10.0,27.0,4.0,0.0,465.0,4.0,57.0,226.0,190.0,31.0,465.0,33.0,14.0,42.4,19.0,57.6,242.0,1442.0,593.0,18.0,17.0,8.0,29.0,23.0,273.0,62.0,52.0,37.1,15.0,70.0,3.0,7.0,12.0,3.0,0.64,12.0,26.0,-14.0,-1.11,0.76,14.2,19.3,-5.1,-0.41,0.77,0.0,11.0,24.0,3.0,34.0,10.0,6.0,2.0,0.0,0.0,55.0,9.0,19.0,32.1,,,,,,,,,,,,,,,
Shane Duffy,807,IRL,DF,Brighton,Premier League,29,1992,18,15,1436,16.0,1,0,1,1,0,0,7,0,1.0,1.0,0.2,1.2,3,41,3,0.06,0.0,0.06,0.06,0.06,0.06,0.01,0.07,0.06,0.07,16.0,1.0,22.0,5.0,22.7,1.38,0.31,0.05,0.2,11.3,0.0,0.0,0.0,0.04,0.0,0.0,906.0,1039.0,87.2,18829.0,5992.0,249.0,277.0,89.9,535.0,572.0,93.5,117.0,177.0,66.1,0.0,0.2,0.2,-0.2,4.0,50.0,1.0,0.0,41.0,1039,1018,20,12,0,10,1,8,0,0,0,0,906,1,3,9,0.56,7,0,0,2,0,0,1,0.06,0,0,0,1,0,0,15.0,12.0,12.0,3.0,0.0,8.0,14.0,57.1,6.0,24.0,18.0,6.0,16.0,31.0,76.0,1.0,1218.0,189.0,678.0,492.0,52.0,31.0,1218.0,1.0,1.0,100.0,0.0,0.0,627.0,2379.0,1312.0,3.0,7.0,0.0,7.0,0.0,851.0,3.0,80.0,42.0,15.0,90.0,15.0,3.0,29.0,12.0,1.39,15.0,19.0,-4.0,-0.25,-0.34,16.0,18.1,-2.0,-0.13,-0.37,0.0,15.0,5.0,1.0,1.0,16.0,12.0,0.0,0.0,0.0,68.0,65.0,26.0,71.4,,,,,,,,,,,,,,,
Unai Dufur,808,ESP,DF,Osasuna,La Liga,22,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,,,,,,,,,,,,,,,,,35.0,49.0,71.4,626.0,250.0,12.0,17.0,70.6,18.0,24.0,75.0,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,49,49,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,50.0,,,,,,,,,,,,,,,
Denzel Dumfries,809,NED,DF,Inter,Serie A,25,1996,33,21,2028,22.5,5,4,9,5,0,0,3,0,5.2,5.2,4.4,9.6,55,58,204,0.22,0.18,0.4,0.22,0.4,0.23,0.19,0.43,0.23,0.43,22.5,5.0,38.0,17.0,44.7,1.69,0.75,0.13,0.29,11.3,0.0,0.0,0.0,0.14,-0.2,-0.2,630.0,860.0,73.3,9792.0,2884.0,335.0,400.0,83.8,244.0,332.0,73.5,32.0,64.0,50.0,4.0,4.4,3.5,-0.4,28.0,31.0,22.0,7.0,58.0,860,712,143,2,0,2,36,141,0,0,0,0,630,5,30,63,2.79,49,4,3,4,3,0,7,0.31,5,1,0,0,1,0,32.0,12.0,9.0,14.0,9.0,16.0,32.0,50.0,16.0,15.0,6.0,9.0,9.0,41.0,26.0,0.0,1088.0,35.0,200.0,376.0,523.0,127.0,1088.0,30.0,15.0,50.0,15.0,50.0,568.0,3136.0,1540.0,55.0,24.0,27.0,39.0,23.0,683.0,204.0,61.0,59.3,21.0,83.0,13.0,12.0,24.0,5.0,2.15,54.0,14.0,40.0,1.78,1.0,51.3,22.8,28.5,1.26,0.35,0.0,32.0,37.0,4.0,36.0,9.0,12.0,2.0,1.0,0.0,89.0,43.0,32.0,57.3,,,,,,,,,,,,,,,
Paul Dummett,810,WAL,DF,Newcastle Utd,Premier League,29,1991,3,2,198,2.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,51.0,73.0,69.9,771.0,363.0,31.0,36.0,86.1,17.0,26.0,65.4,3.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,73,55,18,0,0,0,3,18,0,0,0,0,51,0,1,1,0.45,1,0,0,0,0,0,1,0.45,1,0,0,0,0,0,7.0,3.0,3.0,4.0,0.0,5.0,8.0,62.5,3.0,5.0,0.0,5.0,3.0,10.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,66.0,5.8,2.0,76.0,1.0,1.0,46.0,13.0,2.33,1.0,1.0,0.0,0.0,0.5,1.9,2.2,-0.3,-0.15,0.37,0.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,5.0,5.0,2.0,71.4,,,,,,,,,,,,,,,
Alfred Duncan,811,GHA,MF,Fiorentina,Serie A,28,1993,33,21,1931,21.5,2,2,4,2,0,0,3,0,0.9,0.9,2.0,2.9,29,129,71,0.09,0.09,0.19,0.09,0.19,0.04,0.09,0.14,0.04,0.14,21.5,2.0,11.0,3.0,27.3,0.51,0.14,0.18,0.67,18.5,0.0,0.0,0.0,0.08,1.1,1.1,740.0,947.0,78.1,14309.0,4015.0,304.0,361.0,84.2,298.0,365.0,81.6,121.0,160.0,75.6,2.0,2.0,1.7,0.0,26.0,101.0,27.0,9.0,129.0,947,918,23,11,4,20,44,9,3,1,0,0,740,6,26,50,2.33,45,1,0,2,1,1,4,0.19,4,0,0,0,0,0,34.0,19.0,13.0,16.0,5.0,11.0,32.0,34.4,21.0,32.0,3.0,29.0,10.0,44.0,7.0,0.0,1103.0,18.0,168.0,645.0,311.0,29.0,1103.0,23.0,13.0,56.5,10.0,43.5,685.0,3131.0,1559.0,29.0,27.0,6.0,26.0,16.0,808.0,71.0,59.0,56.5,21.0,76.0,5.0,12.0,29.0,5.0,1.76,30.0,25.0,5.0,0.23,0.05,28.9,20.1,8.8,0.41,-0.23,0.0,22.0,13.0,0.0,44.0,10.0,19.0,0.0,0.0,0.0,92.0,9.0,17.0,34.6,,,,,,,,,,,,,,,
Lewis Dunk,812,ENG,DF,Brighton,Premier League,29,1991,29,29,2573,28.6,1,0,1,1,0,0,3,1,1.3,1.3,0.4,1.8,14,83,3,0.03,0.0,0.03,0.03,0.03,0.05,0.01,0.06,0.05,0.06,28.6,1.0,19.0,7.0,36.8,0.66,0.24,0.05,0.14,10.8,0.0,0.0,0.0,0.07,-0.3,-0.3,1726.0,1958.0,88.2,35875.0,11690.0,467.0,508.0,91.9,1019.0,1077.0,94.6,228.0,338.0,67.5,0.0,0.4,0.4,-0.4,3.0,87.0,4.0,1.0,83.0,1958,1885,69,62,0,16,3,6,0,0,0,0,1726,4,4,20,0.7,16,1,0,3,0,0,3,0.1,2,1,0,0,0,0,10.0,8.0,5.0,5.0,0.0,5.0,11.0,45.5,6.0,32.0,28.0,4.0,27.0,37.0,113.0,3.0,2197.0,281.0,1180.0,949.0,76.0,37.0,2197.0,4.0,4.0,100.0,0.0,0.0,1306.0,5934.0,2863.0,14.0,7.0,2.0,11.0,3.0,1575.0,3.0,,,,,,,,,,,,,,,,,,,,0.0,9.0,4.0,0.0,3.0,27.0,8.0,0.0,0.0,0.0,170.0,81.0,37.0,68.6,,,,,,,,,,,,,,,
Erik Durm,813,GER,DF,Eint Frankfurt,Bundesliga,29,1992,7,7,474,5.3,0,1,1,0,0,0,1,0,0.0,0.0,0.4,0.4,14,22,20,0.0,0.19,0.19,0.0,0.19,0.0,0.08,0.08,0.0,0.08,,,,,,,,,,,,,,,,,183.0,278.0,65.8,3324.0,1157.0,74.0,88.0,84.1,89.0,123.0,72.4,18.0,53.0,34.0,1.0,0.4,0.3,0.6,3.0,15.0,4.0,2.0,22.0,278,211,66,2,0,1,14,64,0,0,0,0,183,1,10,7,1.33,6,1,0,0,0,0,3,0.57,3,0,0,0,0,0,13.0,7.0,6.0,5.0,2.0,10.0,13.0,76.9,3.0,8.0,1.0,7.0,10.0,23.0,7.0,0.0,334.0,13.0,83.0,181.0,72.0,4.0,334.0,1.0,0.0,0.0,1.0,100.0,162.0,911.0,470.0,14.0,11.0,1.0,6.0,4.0,167.0,20.0,,,,,,,,,,,,,,,,,,,,0.0,2.0,7.0,0.0,14.0,10.0,7.0,0.0,0.0,0.0,25.0,3.0,8.0,27.3,,,,,,,,,,,,,,,
Hugo Duro,814,ESP,"DF,MF",Getafe,La Liga,21,1999,1,0,12,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.61,0.61,0.61,0.1,0.0,2.0,1.0,50.0,15.0,7.5,0.0,0.0,16.8,0.0,0.0,0.0,0.04,-0.1,-0.1,271.0,391.0,69.3,3247.0,671.0,149.0,210.0,71.0,73.0,96.0,76.0,7.0,15.0,46.7,1.0,0.7,0.9,0.3,14.0,12.0,3.0,0.0,21.0,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,25.0,19.0,11.0,13.0,1.0,15.0,38.0,39.5,23.0,24.0,2.0,22.0,4.0,29.0,20.0,1.0,623.0,24.0,85.0,251.0,290.0,60.0,623.0,25.0,13.0,52.0,12.0,48.0,332.0,1196.0,454.0,12.0,15.0,8.0,57.0,32.0,413.0,87.0,61.0,53.6,22.0,76.0,4.0,8.0,20.0,1.0,1.2,27.0,28.0,-1.0,-0.05,0.18,20.1,21.9,-1.8,-0.09,0.31,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,66.7,,,,,,,,,,,,,,,
Jean-Kevin Duverne,816,HAI,DF,Brest,Ligue 1,24,1997,37,33,3007,33.4,1,3,4,1,0,0,1,0,1.0,1.0,2.2,3.2,76,169,107,0.03,0.09,0.12,0.03,0.12,0.03,0.07,0.1,0.03,0.1,33.4,1.0,12.0,3.0,25.0,0.36,0.09,0.08,0.33,17.1,0.0,0.0,0.0,0.08,0.0,0.0,1326.0,1782.0,74.4,24090.0,10768.0,624.0,743.0,84.0,504.0,661.0,76.2,171.0,306.0,55.9,3.0,2.2,1.9,0.8,25.0,151.0,27.0,17.0,169.0,1782,1472,307,28,0,13,74,279,0,0,0,0,1326,3,26,58,1.74,45,4,5,0,2,2,6,0.18,5,0,1,0,0,0,71.0,44.0,43.0,21.0,7.0,42.0,90.0,46.7,48.0,40.0,5.0,35.0,53.0,124.0,92.0,0.0,2151.0,126.0,698.0,1036.0,429.0,31.0,2151.0,42.0,19.0,45.2,23.0,54.8,1174.0,6682.0,3680.0,76.0,49.0,6.0,46.0,21.0,1205.0,107.0,81.0,87.9,33.0,89.0,31.0,4.0,18.0,1.0,1.22,44.0,50.0,-6.0,-0.18,0.26,38.5,50.8,-12.3,-0.37,-0.25,0.0,35.0,31.0,3.0,74.0,53.0,44.0,0.0,0.0,1.0,205.0,38.0,35.0,52.1,,,,,,,,,,,,,,,
Paulo Dybala,817,ARG,"FW,MF",Juventus,Serie A,27,1993,29,26,2061,22.9,10,5,15,9,1,2,3,0,7.6,6.0,4.5,10.5,50,103,155,0.44,0.22,0.66,0.39,0.61,0.33,0.2,0.53,0.26,0.46,22.9,10.0,97.0,36.0,37.1,4.24,1.57,0.09,0.25,23.0,10.0,1.0,2.0,0.06,2.4,3.0,912.0,1137.0,80.2,15325.0,3164.0,475.0,544.0,87.3,299.0,349.0,85.7,106.0,160.0,66.3,5.0,4.5,3.9,0.5,38.0,71.0,27.0,6.0,103.0,1137,1010,120,29,9,25,66,10,40,12,20,0,912,7,27,113,4.93,73,12,10,7,8,3,13,0.57,10,3,0,0,0,0,30.0,13.0,7.0,14.0,9.0,8.0,35.0,22.9,27.0,19.0,0.0,19.0,9.0,39.0,4.0,3.0,1451.0,5.0,155.0,690.0,628.0,86.0,1449.0,79.0,47.0,59.5,32.0,40.5,909.0,4692.0,1859.0,50.0,42.0,24.0,70.0,28.0,1100.0,155.0,71.0,60.3,26.0,76.0,11.0,3.0,28.0,0.0,1.59,34.0,23.0,11.0,0.48,-0.12,28.9,20.0,9.0,0.39,0.1,0.0,16.0,48.0,6.0,66.0,9.0,13.0,0.0,0.0,0.0,103.0,10.0,19.0,34.5,,,,,,,,,,,,,,,
Edin Dzeko,818,BIH,FW,Inter,Serie A,35,1986,36,27,2469,27.4,13,6,19,13,0,0,2,0,14.8,14.8,3.9,18.7,47,107,207,0.47,0.22,0.69,0.47,0.69,0.54,0.14,0.68,0.54,0.68,27.4,13.0,87.0,37.0,42.5,3.17,1.35,0.15,0.35,11.2,0.0,0.0,0.0,0.17,-1.8,-1.8,568.0,804.0,70.6,9317.0,2428.0,303.0,393.0,77.1,182.0,250.0,72.8,58.0,90.0,64.4,6.0,3.9,2.8,2.1,38.0,60.0,34.0,7.0,107.0,804,774,29,1,2,11,35,2,0,0,0,0,568,1,28,92,3.35,76,0,3,7,5,1,17,0.62,14,0,0,2,1,0,14.0,8.0,7.0,4.0,3.0,8.0,25.0,32.0,17.0,22.0,5.0,17.0,4.0,18.0,35.0,0.0,1139.0,49.0,121.0,503.0,524.0,178.0,1139.0,41.0,17.0,41.5,24.0,58.5,614.0,3167.0,1454.0,47.0,26.0,23.0,78.0,31.0,891.0,207.0,69.0,72.2,27.0,82.0,13.0,9.0,29.0,2.0,2.17,58.0,20.0,38.0,1.39,0.06,54.6,28.3,26.2,0.96,-0.59,0.0,27.0,39.0,5.0,35.0,4.0,8.0,2.0,0.0,0.0,81.0,84.0,74.0,53.2,,,,,,,,,,,,,,,
Enzo Ebosse,819,CMR,DF,Angers,Ligue 1,22,1999,27,21,1890,21.0,0,0,0,0,0,0,1,0,0.1,0.1,0.6,0.7,26,55,18,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.01,0.03,,,,,,,,,,,,,,,,,911.0,1086.0,83.9,16592.0,5963.0,359.0,407.0,88.2,439.0,491.0,89.4,96.0,149.0,64.4,0.0,0.6,0.5,-0.6,9.0,45.0,5.0,3.0,55.0,1086,1017,68,30,1,5,16,38,0,0,0,0,911,1,13,26,1.24,18,0,1,0,6,1,1,0.05,1,0,0,0,0,0,25.0,14.0,19.0,6.0,0.0,11.0,19.0,57.9,8.0,19.0,9.0,10.0,15.0,40.0,42.0,0.0,1246.0,86.0,536.0,638.0,84.0,6.0,1246.0,15.0,9.0,60.0,6.0,40.0,856.0,4677.0,2469.0,26.0,15.0,0.0,21.0,2.0,844.0,18.0,70.0,55.3,21.0,85.0,17.0,6.0,16.0,4.0,1.0,21.0,32.0,-11.0,-0.52,-0.52,27.2,30.0,-2.8,-0.13,-0.09,0.0,14.0,21.0,0.0,16.0,15.0,14.0,0.0,1.0,0.0,112.0,22.0,22.0,50.0,,,,,,,,,,,,,,,
