Player,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG
Michele Cremonesi,595,ITA,DF,SPAL,it Serie A,29.0,1988.0,5.0,4.0,385.0,4.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
Aaron Cresswell,596,GBR,DF,West Ham,eng Premier League,27.0,1989.0,36.0,35.0,3069.0,34.1,1.0,3.0,1.0,0.0,0.0,7.0,0.0,0.03,0.09,0.12,0.03,0.12,0.8,0.8,3.2,3.9,0.02,0.09,0.12,0.02,0.12
Lorenzo Crisetig,598,ITA,MF,Bologna,it Serie A,24.0,1993.0,8.0,6.0,558.0,6.2,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
Bryan Cristante,599,ITA,MF,Atalanta,it Serie A,22.0,1995.0,36.0,33.0,2824.0,31.4,9.0,2.0,9.0,0.0,1.0,4.0,0.0,0.29,0.06,0.35,0.29,0.35,8.2,7.5,4.9,12.3,0.26,0.16,0.42,0.24,0.39
Sebastián Cristóforo,600,URY,MF,Fiorentina,it Serie A,23.0,1993.0,7.0,3.0,268.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,0.04,0.13,0.17,0.04,0.17
Enzo Crivelli,601,FRA,FW,Angers,fr Ligue 1,22.0,1995.0,15.0,12.0,1022.0,11.4,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.09,0.09,0.18,0.09,0.18,2.1,2.1,0.7,2.8,0.19,0.06,0.25,0.19,0.25
Giovanni Crociata,603,ITA,"MF,FW",Crotone,it Serie A,19.0,1997.0,11.0,2.0,290.0,3.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.31,0.0,0.31,0.31,0.31,1.2,1.2,0.2,1.3,0.36,0.05,0.41,0.36,0.41
Luca Crosta,604,ITA,GK,Cagliari,it Serie A,19.0,1998.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peter Crouch,605,GBR,FW,Stoke City,eng Premier League,36.0,1981.0,31.0,14.0,1567.0,17.4,5.0,2.0,5.0,0.0,0.0,4.0,0.0,0.29,0.11,0.4,0.29,0.4,4.2,4.2,2.8,7.0,0.24,0.16,0.4,0.24,0.4
Juan Cruz,606,ESP,FW,Málaga,es La Liga,17.0,2000.0,1.0,0.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Cuadrado,607,COL,"FW,MF",Juventus,it Serie A,29.0,1988.0,21.0,15.0,1353.0,15.0,4.0,4.0,4.0,0.0,0.0,5.0,0.0,0.27,0.27,0.53,0.27,0.53,3.9,3.9,3.0,6.9,0.26,0.2,0.46,0.26,0.46
Iván Cuéllar,608,ESP,GK,Leganés,es La Liga,33.0,1984.0,35.0,35.0,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0
Mickaël Cuisance,609,FRA,"MF,FW",M'Gladbach,de Bundesliga,17.0,1999.0,24.0,9.0,1207.0,13.4,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.07,0.07,0.0,0.07,1.9,1.9,2.1,4.0,0.14,0.16,0.3,0.14,0.3
Josh Cullen,610,IRL,MF,West Ham,eng Premier League,21.0,1996.0,2.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Cutrone,611,ITA,FW,Milan,it Serie A,19.0,1998.0,28.0,17.0,1503.0,16.7,10.0,1.0,10.0,0.0,0.0,3.0,0.0,0.6,0.06,0.66,0.6,0.66,7.8,7.8,0.8,8.6,0.47,0.05,0.51,0.47,0.51
Wylan Cyprien,612,FRA,MF,Nice,fr Ligue 1,22.0,1995.0,16.0,10.0,951.0,10.6,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.19,0.19,0.38,0.19,0.38,1.2,1.2,1.7,2.8,0.11,0.16,0.27,0.11,0.27
Marco D'Alessandro,613,ITA,"MF,FW",Benevento,it Serie A,26.0,1991.0,16.0,12.0,1043.0,11.6,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.09,0.09,0.17,0.09,0.17,1.9,1.9,1.3,3.2,0.16,0.11,0.27,0.16,0.27
Danilo D'Ambrosio,614,ITA,DF,Inter,it Serie A,28.0,1988.0,34.0,34.0,2979.0,33.1,2.0,3.0,2.0,0.0,0.0,6.0,0.0,0.06,0.09,0.15,0.06,0.15,2.7,2.7,1.4,4.1,0.08,0.04,0.12,0.08,0.12
Damien Da Silva,615,FRA,DF,Caen,fr Ligue 1,29.0,1988.0,32.0,32.0,2836.0,31.5,4.0,0.0,4.0,0.0,0.0,7.0,0.0,0.13,0.0,0.13,0.13,0.13,1.7,1.7,0.0,1.7,0.05,0.0,0.05,0.05,0.05
Kouadio-Yves Dabila,616,CIV,DF,Lille,fr Ligue 1,20.0,1997.0,12.0,10.0,944.0,10.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.01,0.01,0.0,0.01
Bryan Dabo,617,BFA,MF,Fiorentina,it Serie A,25.0,1992.0,10.0,6.0,591.0,6.6,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.15,0.0,0.15,0.15,0.15,0.3,0.3,0.1,0.5,0.05,0.02,0.07,0.05,0.07
Mahmoud Dahoud,619,DEU,MF,Dortmund,de Bundesliga,21.0,1996.0,23.0,11.0,1146.0,12.7,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.31,0.31,0.0,0.31,2.2,2.2,4.2,6.4,0.17,0.33,0.5,0.17,0.5
Dario Dainelli,620,ITA,DF,Chievo,it Serie A,38.0,1979.0,21.0,17.0,1507.0,16.7,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,0.7,0.04,0.0,0.04,0.04,0.04
Felipe dal Belo,621,BRA,DF,SPAL,it Serie A,33.0,1984.0,30.0,30.0,2573.0,28.6,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.03,0.03,0.07,0.03,0.07,2.4,2.4,0.3,2.7,0.08,0.01,0.09,0.08,0.09
Charlie Daniels,622,GBR,"DF,MF",Bournemouth,eng Premier League,30.0,1986.0,35.0,34.0,3002.0,33.4,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.03,0.09,0.12,0.03,0.12,0.6,0.6,2.2,2.8,0.02,0.06,0.08,0.02,0.08
Danilo,624,BRA,DF,Manchester City,eng Premier League,26.0,1991.0,23.0,13.0,1349.0,15.0,3.0,2.0,3.0,0.0,0.0,2.0,0.0,0.2,0.13,0.33,0.2,0.33,1.1,1.1,0.2,1.3,0.07,0.01,0.09,0.07,0.09
Scott Dann,625,GBR,DF,Crystal Palace,eng Premier League,30.0,1987.0,17.0,16.0,1435.0,15.9,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.06,0.0,0.06,0.06,0.06,2.3,2.3,0.2,2.5,0.14,0.01,0.16,0.14,0.16
Kevin Danso,626,AUT,DF,Augsburg,de Bundesliga,18.0,1998.0,16.0,13.0,1105.0,12.3,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.16,0.0,0.16,0.16,0.16,1.8,1.8,0.4,2.3,0.15,0.03,0.18,0.15,0.18
Dante,627,BRA,DF,Nice,fr Ligue 1,33.0,1983.0,33.0,33.0,2919.0,32.4,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.03,0.0,0.03,0.03,0.03,2.4,2.4,0.8,3.2,0.07,0.03,0.1,0.07,0.1
Romain Danzé,628,FRA,DF,Rennes,fr Ligue 1,31.0,1986.0,12.0,9.0,681.0,7.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.02,0.02,0.0,0.02
Andrea Danzi,629,ITA,MF,Hellas Verona,it Serie A,18.0,1999.0,5.0,4.0,393.0,4.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
Stéphane Darbion,630,FRA,"FW,MF",Troyes,fr Ligue 1,33.0,1984.0,23.0,20.0,1706.0,19.0,3.0,2.0,3.0,0.0,0.0,2.0,0.0,0.16,0.11,0.26,0.16,0.26,2.6,2.6,2.7,5.3,0.14,0.14,0.28,0.14,0.28
Palkó Dárdai,631,HUN,"FW,MF",Hertha BSC,de Bundesliga,18.0,1999.0,2.0,0.0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sergi Darder,632,ESP,MF,Espanyol,es La Liga,23.0,1993.0,35.0,32.0,2782.0,30.9,1.0,2.0,1.0,0.0,0.0,7.0,0.0,0.03,0.06,0.1,0.03,0.1,1.1,1.1,2.4,3.5,0.04,0.08,0.11,0.04,0.11
Vladimír Darida,634,CZE,MF,Hertha BSC,de Bundesliga,26.0,1990.0,21.0,18.0,1635.0,18.2,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.17,0.17,0.0,0.17,1.0,1.0,1.9,2.9,0.06,0.11,0.16,0.06,0.16
Karl Darlow,635,GBR,GK,Newcastle Utd,eng Premier League,26.0,1990.0,10.0,10.0,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matteo Darmian,636,ITA,DF,Manchester Utd,eng Premier League,27.0,1989.0,8.0,5.0,444.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.01,0.01,0.01,0.01
Ben Davies,637,GB-WLS,DF,Tottenham,eng Premier League,24.0,1993.0,29.0,26.0,2324.0,25.8,2.0,6.0,2.0,0.0,0.0,3.0,0.0,0.08,0.23,0.31,0.08,0.31,1.1,1.1,3.2,4.3,0.04,0.12,0.16,0.04,0.16
Tom Davies,638,GBR,MF,Everton,eng Premier League,19.0,1998.0,33.0,20.0,1900.0,21.1,2.0,1.0,2.0,0.0,0.0,7.0,0.0,0.09,0.05,0.14,0.09,0.14,1.5,1.5,0.6,2.1,0.07,0.03,0.1,0.07,0.1
Steven Davis,639,NIC,MF,Southampton,eng Premier League,32.0,1985.0,23.0,17.0,1521.0,16.9,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.18,0.0,0.18,0.18,0.18,0.9,0.9,1.1,2.0,0.05,0.07,0.12,0.05,0.12
Salem Al-Dawsari,640,SAU,MF,Villarreal,es La Liga,25.0,1991.0,1.0,0.0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Craig Dawson,641,GBR,DF,West Brom,eng Premier League,27.0,1990.0,28.0,28.0,2510.0,27.9,2.0,0.0,2.0,0.0,0.0,6.0,0.0,0.07,0.0,0.07,0.07,0.07,2.3,2.3,1.2,3.5,0.08,0.04,0.13,0.08,0.13
Kevin De Bruyne,642,BEL,MF,Manchester City,eng Premier League,26.0,1991.0,37.0,36.0,3073.0,34.1,8.0,16.0,8.0,0.0,0.0,2.0,0.0,0.23,0.47,0.7,0.23,0.7,5.1,5.1,11.1,16.2,0.15,0.32,0.48,0.15,0.48
Sebastien De Maio,643,FRA,DF,Bologna,it Serie A,30.0,1987.0,26.0,22.0,2053.0,22.8,2.0,0.0,2.0,0.0,0.0,7.0,0.0,0.09,0.0,0.09,0.09,0.09,1.2,1.2,0.4,1.7,0.05,0.02,0.07,0.05,0.07
Rodrigo De Paul,644,ARG,"FW,MF",Udinese,it Serie A,23.0,1994.0,37.0,25.0,2319.0,25.8,4.0,8.0,0.0,4.0,4.0,4.0,0.0,0.16,0.31,0.47,0.0,0.31,6.3,3.2,7.6,10.8,0.24,0.29,0.54,0.12,0.42
Daniele De Rossi,645,ITA,MF,Roma,it Serie A,34.0,1983.0,22.0,21.0,1829.0,20.3,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.05,0.05,0.1,0.05,0.1,0.8,0.8,1.9,2.6,0.04,0.09,0.13,0.04,0.13
Mattia De Sciglio,646,ITA,DF,Juventus,it Serie A,24.0,1992.0,12.0,10.0,968.0,10.8,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.09,0.0,0.09,0.09,0.09,0.1,0.1,0.3,0.4,0.01,0.02,0.04,0.01,0.04
Lorenzo De Silvestri,647,ITA,DF,Torino,it Serie A,29.0,1988.0,35.0,35.0,2955.0,32.8,5.0,2.0,5.0,0.0,0.0,3.0,2.0,0.15,0.06,0.21,0.15,0.21,3.1,3.1,1.7,4.8,0.1,0.05,0.15,0.1,0.15
Lucas Deaux,648,FRA,MF,Guingamp,fr Ligue 1,28.0,1988.0,26.0,24.0,1943.0,21.6,2.0,1.0,2.0,0.0,0.0,7.0,1.0,0.09,0.05,0.14,0.09,0.14,2.2,2.2,1.6,3.8,0.1,0.08,0.18,0.1,0.18
Mathieu Debuchy,650,FRA,DF,Saint-Étienne,fr Ligue 1,32.0,1985.0,15.0,15.0,1314.0,14.6,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.27,0.0,0.27,0.27,0.27,2.7,2.7,1.2,3.9,0.18,0.08,0.27,0.18,0.27
Troy Deeney,651,GBR,FW,Watford,eng Premier League,29.0,1988.0,29.0,20.0,1844.0,20.5,5.0,2.0,2.0,3.0,5.0,1.0,1.0,0.24,0.1,0.34,0.1,0.2,6.9,2.8,2.8,5.7,0.33,0.14,0.47,0.14,0.28
Jermain Defoe,652,GBR,FW,Bournemouth,eng Premier League,34.0,1982.0,24.0,11.0,1088.0,12.1,4.0,1.0,4.0,0.0,0.0,1.0,0.0,0.33,0.08,0.41,0.33,0.41,3.5,3.5,1.1,4.6,0.29,0.09,0.38,0.29,0.38
Steven Defour,653,BEL,MF,Burnley,eng Premier League,29.0,1988.0,24.0,24.0,1997.0,22.2,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.05,0.05,0.09,0.05,0.09,0.8,0.8,1.1,1.9,0.03,0.05,0.09,0.03,0.09
Grégoire Defrel,654,MTQ,"FW,MF",Roma,it Serie A,26.0,1991.0,15.0,5.0,485.0,5.4,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.19,0.0,0.19,0.0,0.0,2.3,1.5,0.5,2.0,0.42,0.1,0.52,0.27,0.37
Alessandro Deiola,655,ITA,MF,Cagliari,it Serie A,21.0,1995.0,13.0,4.0,449.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.2,1.1,0.18,0.03,0.21,0.18,0.21
Lorenzo Del Pinto,656,ITA,MF,Benevento,it Serie A,27.0,1990.0,15.0,7.0,760.0,8.4,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.03,0.02,0.05,0.03,0.05
Damien Delaney,657,IRL,DF,Crystal Palace,eng Premier League,36.0,1981.0,2.0,1.0,96.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas Delaney,658,DNK,MF,Werder Bremen,de Bundesliga,25.0,1991.0,32.0,31.0,2796.0,31.1,3.0,4.0,3.0,0.0,0.0,5.0,0.0,0.1,0.13,0.23,0.1,0.23,3.4,3.4,2.8,6.2,0.11,0.09,0.2,0.11,0.2
Jonathan Delaplace,659,FRA,MF,Caen,fr Ligue 1,31.0,1986.0,12.0,5.0,583.0,6.5,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.15,0.15,0.0,0.15,0.4,0.4,0.6,0.9,0.06,0.09,0.15,0.06,0.15
Cristian Dell'Orco,660,ITA,DF,Sassuolo,it Serie A,23.0,1994.0,8.0,5.0,421.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.01,0.01,0.03,0.01,0.03
Andy Delort,661,DZA,FW,Toulouse,fr Ligue 1,25.0,1991.0,32.0,25.0,2333.0,25.9,5.0,5.0,4.0,1.0,2.0,5.0,0.0,0.19,0.19,0.39,0.15,0.35,9.0,7.4,5.1,12.5,0.35,0.2,0.54,0.29,0.48
Fabian Delph,662,GBR,DF,Manchester City,eng Premier League,27.0,1989.0,22.0,21.0,1741.0,19.3,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.05,0.1,0.16,0.05,0.16,0.3,0.3,1.2,1.5,0.01,0.06,0.08,0.01,0.08
Mousa Dembélé,663,BEL,MF,Tottenham,eng Premier League,30.0,1987.0,28.0,21.0,1879.0,20.9,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.7,1.1,0.02,0.03,0.05,0.02,0.05
Ousmane Dembélé,664,FRA,"FW,MF",Barcelona,es La Liga,20.0,1997.0,17.0,12.0,925.0,10.3,3.0,6.0,3.0,0.0,0.0,2.0,0.0,0.29,0.58,0.88,0.29,0.88,2.1,2.1,3.7,5.8,0.2,0.36,0.56,0.2,0.56
Jessy Deminguet,665,FRA,"MF,FW",Caen,fr Ligue 1,19.0,1998.0,12.0,5.0,534.0,5.9,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.17,0.17,0.34,0.17,0.34,0.3,0.3,0.9,1.2,0.06,0.15,0.2,0.06,0.2
Kerem Demirbay,666,DEU,MF,Hoffenheim,de Bundesliga,24.0,1993.0,19.0,13.0,1211.0,13.5,2.0,2.0,1.0,1.0,1.0,3.0,0.0,0.15,0.15,0.3,0.07,0.22,2.2,1.4,2.2,3.6,0.16,0.17,0.33,0.1,0.27
Ermedin Demirović,667,BIH,FW,Alavés,es La Liga,19.0,1998.0,3.0,2.0,182.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.49,0.49,0.99,0.49,0.99,1.7,1.7,0.0,1.8,0.86,0.02,0.89,0.86,0.89
Diego Demme,668,DEU,MF,RB Leipzig,de Bundesliga,25.0,1991.0,30.0,25.0,2284.0,25.4,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.12,0.12,0.0,0.12,0.5,0.5,2.2,2.7,0.02,0.09,0.1,0.02,0.1
Fabio Depaoli,669,ITA,"DF,MF",Chievo,it Serie A,20.0,1997.0,19.0,13.0,1192.0,13.2,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,1.1,0.02,0.06,0.08,0.02,0.08
Memphis Depay,670,NLD,FW,Lyon,fr Ligue 1,23.0,1994.0,36.0,28.0,2555.0,28.4,19.0,13.0,17.0,2.0,2.0,2.0,0.0,0.67,0.46,1.13,0.6,1.06,12.0,10.8,8.0,18.8,0.42,0.28,0.7,0.38,0.66
Mathieu Deplagne,671,FRA,DF,Troyes,fr Ligue 1,25.0,1991.0,28.0,28.0,2410.0,26.8,0.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,0.07,0.07,0.0,0.07,0.2,0.2,1.4,1.6,0.01,0.05,0.06,0.01,0.06
Laurent Depoitre,672,BEL,FW,Huddersfield,eng Premier League,28.0,1988.0,33.0,18.0,1820.0,20.2,6.0,1.0,6.0,0.0,0.0,1.0,0.0,0.3,0.05,0.35,0.3,0.35,3.7,3.7,1.4,5.1,0.18,0.07,0.25,0.18,0.25
Mike van der Hoorn,673,NLD,DF,Swansea City,eng Premier League,24.0,1992.0,24.0,24.0,1944.0,21.6,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.05,0.0,0.05,0.05,0.05,1.0,1.0,0.6,1.6,0.05,0.03,0.07,0.05,0.07
Gregory van der Wiel,674,NLD,DF,Cagliari,it Serie A,29.0,1988.0,5.0,3.0,288.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.02,0.02,0.01,0.02
Daniele Dessena,676,ITA,"MF,DF",Cagliari,it Serie A,30.0,1987.0,17.0,7.0,573.0,6.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.02,0.02,0.04,0.02,0.04
Mattia Destro,677,ITA,FW,Bologna,it Serie A,26.0,1991.0,26.0,19.0,1617.0,18.0,6.0,2.0,6.0,0.0,0.0,3.0,0.0,0.33,0.11,0.45,0.33,0.45,7.6,7.6,1.4,8.9,0.42,0.08,0.5,0.42,0.5
Gerard Deulofeu,678,ESP,"FW,MF",Watford,eng Premier League,23.0,1994.0,7.0,5.0,435.0,4.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21,0.5,0.5,0.6,1.1,0.11,0.13,0.24,0.11,0.24
Gianluca Di Chiara,680,ITA,DF,Benevento,it Serie A,23.0,1993.0,13.0,11.0,1007.0,11.2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.6,0.7,0.01,0.05,0.06,0.01,0.06
Federico Di Francesco,681,ITA,"FW,DF",Bologna,it Serie A,23.0,1994.0,24.0,20.0,1591.0,17.7,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.06,0.06,0.11,0.06,0.11,1.7,1.7,1.4,3.2,0.1,0.08,0.18,0.1,0.18
Davide Di Gennaro,682,ITA,MF,Lazio,it Serie A,29.0,1988.0,2.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ángel Di María,683,ARG,FW,Paris S-G,fr Ligue 1,29.0,1988.0,30.0,26.0,2111.0,23.5,11.0,6.0,11.0,0.0,0.0,1.0,0.0,0.47,0.26,0.72,0.47,0.72,12.1,12.1,7.8,19.9,0.51,0.33,0.85,0.51,0.85
Franco Di Santo,684,ARG,"FW,MF",Schalke 04,de Bundesliga,28.0,1989.0,30.0,22.0,1654.0,18.4,3.0,1.0,2.0,1.0,1.0,4.0,0.0,0.16,0.05,0.22,0.11,0.16,3.8,3.0,1.7,4.7,0.21,0.09,0.3,0.16,0.25
Cheick Diabaté,685,MLI,FW,Benevento,it Serie A,29.0,1988.0,11.0,7.0,664.0,7.4,8.0,0.0,8.0,0.0,0.0,1.0,2.0,1.08,0.0,1.08,1.08,1.08,5.0,5.0,0.1,5.1,0.68,0.02,0.69,0.68,0.69
Fousseni Diabaté,686,MLI,"MF,FW",Leicester City,eng Premier League,21.0,1995.0,14.0,5.0,587.0,6.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0.15,0.0,0.15,0.5,0.5,0.3,0.9,0.08,0.05,0.13,0.08,0.13
Moussa Diaby,687,FRA,MF,Crotone,it Serie A,18.0,1999.0,2.0,1.0,69.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fallou Diagne,688,SEN,"DF,MF",Metz,fr Ligue 1,27.0,1989.0,29.0,26.0,2238.0,24.9,1.0,1.0,1.0,0.0,0.0,8.0,2.0,0.04,0.04,0.08,0.04,0.08,0.8,0.8,0.4,1.1,0.03,0.01,0.05,0.03,0.05
Adama Diakhaby,689,FRA,FW,Monaco,fr Ligue 1,21.0,1996.0,22.0,10.0,850.0,9.4,2.0,3.0,2.0,0.0,0.0,2.0,1.0,0.21,0.32,0.53,0.21,0.53,2.2,2.2,0.6,2.9,0.24,0.07,0.3,0.24,0.3
Mouctar Diakhaby,690,GIN,DF,Lyon,fr Ligue 1,20.0,1996.0,12.0,8.0,728.0,8.1,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.12,0.0,0.12,0.12,0.12,0.5,0.5,0.0,0.5,0.06,0.0,0.06,0.06,0.06
Abdou Diallo,691,SEN,DF,Mainz 05,de Bundesliga,21.0,1996.0,27.0,27.0,2415.0,26.8,2.0,1.0,2.0,0.0,0.0,5.0,0.0,0.07,0.04,0.11,0.07,0.11,2.3,2.3,0.2,2.5,0.09,0.01,0.09,0.09,0.09
Abdoulaye Diallo,692,SEN,GK,Rennes,fr Ligue 1,25.0,1992.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Habib Diallo,693,SEN,"FW,MF",Metz,fr Ligue 1,22.0,1995.0,1.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mustapha Diallo,694,SEN,MF,Guingamp,fr Ligue 1,31.0,1986.0,26.0,16.0,1384.0,15.4,5.0,0.0,5.0,0.0,0.0,6.0,0.0,0.33,0.0,0.33,0.33,0.33,4.4,4.4,0.3,4.7,0.28,0.02,0.31,0.28,0.31
Mohamed Diamé,695,SEN,MF,Newcastle Utd,eng Premier League,30.0,1987.0,31.0,23.0,2041.0,22.7,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.09,0.0,0.09,0.09,0.09,1.4,1.4,0.7,2.1,0.06,0.03,0.09,0.06,0.09
Lassana Diarra,696,FRA,MF,Paris S-G,fr Ligue 1,32.0,1985.0,10.0,8.0,606.0,6.7,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.15,0.15,0.0,0.15,0.0,0.0,0.2,0.2,0.0,0.03,0.03,0.0,0.03
Amadou Diawara,697,GIN,MF,Napoli,it Serie A,20.0,1997.0,18.0,5.0,655.0,7.3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.14,0.0,0.14,0.14,0.14,0.2,0.2,0.2,0.4,0.02,0.03,0.05,0.02,0.05
Brahim Díaz,698,ESP,"FW,DF",Manchester City,eng Premier League,17.0,1999.0,5.0,0.0,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.79,0.0,0.79,0.79,0.79
