,Player,Squad,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
659,Moussa Diaby,Paris S-G,12.7,14,8,7,2,5,2,11,18.2,9,7,1,6,12,26,6,0
660,Adama Diakhaby,Huddersfield,6.1,6,3,4,1,1,3,11,27.3,8,7,0,7,1,7,2,0
661,Mouctar Diakhaby,Valencia,17.6,14,8,10,4,0,5,10,50.0,5,24,16,8,20,34,94,1
662,Bafode Diakite,Toulouse,7.0,15,7,5,9,1,10,14,71.4,4,15,3,12,11,26,29,0
663,Abdou Diallo,Dortmund,26.4,36,20,20,13,3,11,15,73.3,4,28,15,13,26,62,91,1
664,Abdoulaye Diallo,Rennes,5.5,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0
665,Mustapha Diallo,Nîmes,5.1,16,11,6,9,1,5,13,38.5,8,7,1,6,10,26,14,1
666,Mohamed Diame,Newcastle Utd,24.1,76,46,35,36,5,16,54,29.6,38,42,9,33,30,106,39,1
667,Grady Diangana,West Ham,6.8,20,9,8,8,4,5,14,35.7,9,11,0,11,1,21,4,0
668,Lassana Diarra,Paris S-G,1.8,2,1,0,2,0,0,1,0.0,1,0,0,0,2,4,3,0
669,Amadou Diawara,Napoli,7.3,12,4,1,9,2,4,5,80.0,1,6,0,6,11,23,12,0
670,Brahim Diaz,Real Madrid,4.2,9,7,5,4,0,3,8,37.5,5,2,0,2,0,9,0,0
671,Javier Diaz,Sevilla,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
672,Bakaye Dibassy,Amiens,32.7,38,26,18,16,4,18,27,66.7,9,40,21,19,44,82,102,0
673,Lorenzo Dickmann,SPAL,1.9,5,4,4,1,0,5,7,71.4,2,0,0,0,1,6,5,0
674,Daniel Didavi,Stuttgart,10.6,21,15,8,10,3,7,20,35.0,13,11,1,10,4,25,5,0
676,Etienne Didot,Guingamp,23.4,41,29,12,27,2,17,44,38.6,27,37,10,27,37,78,35,0
677,Adrian Dieguez,Huesca,8.3,16,10,11,4,1,9,16,56.3,7,9,4,5,12,28,46,1
678,Eric Dier,Tottenham,16.7,26,16,7,15,4,19,47,40.4,28,27,12,15,21,47,46,1
679,Tim Dierssen,Hannover 96,0.2,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0
680,Lucas Digne,Everton,32.9,71,46,45,18,8,28,45,62.2,17,43,9,34,60,131,116,0
681,Mitchell Dijks,Bologna,22.5,30,18,19,7,4,13,36,36.1,23,18,1,17,23,53,49,0
682,Javairo Dilrosun,Hertha BSC,10.0,14,10,7,5,2,3,7,42.9,4,18,2,16,7,21,9,0
683,Federico Dimarco,Parma,9.9,22,7,10,8,4,10,20,50.0,10,13,6,7,15,37,27,0
684,Stole Dimitrievski,Rayo Vallecano,21.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,8,1
685,Tristan Dingome,Reims,14.9,27,15,11,10,6,7,24,29.2,17,16,3,13,11,38,5,0
686,Ismael Diomande,Caen,14.4,28,15,15,12,1,11,20,55.0,9,17,7,10,10,38,37,0
687,Federico Dionisi,Frosinone,2.3,3,1,0,2,1,0,2,0.0,2,0,0,0,0,3,0,0
688,Lois Diony,Saint-Étienne,17.7,17,12,3,9,5,4,10,40.0,6,14,0,14,1,18,9,0
689,Issa Diop,West Ham,33.0,68,38,47,21,0,37,57,64.9,20,58,36,22,64,132,161,4
690,Papakouli Diop,Eibar,26.1,66,40,14,44,8,14,34,41.2,20,21,1,20,37,103,27,0
691,Sofiane Diop,Monaco,8.2,12,7,3,6,3,1,15,6.7,14,6,0,6,8,20,6,0
692,Assane Diousse,Chievo,9.9,24,16,11,8,5,10,23,43.5,13,14,4,10,19,43,13,2
693,Assane Diousse,Saint-Étienne,2.4,6,4,3,3,0,2,4,50.0,2,2,0,2,1,7,7,1
694,Axel Disasi,Reims,1.8,2,1,1,1,0,1,2,50.0,1,2,1,1,2,4,16,0
695,Djene,Getafe,33.1,54,34,43,11,0,26,43,60.5,17,27,11,16,74,128,154,3
696,Koffi Djidji,Torino,15.4,37,23,27,9,1,12,20,60.0,8,26,19,7,24,61,72,1
697,Koffi Djidji,Nantes,1.0,1,1,1,0,0,0,0,0.0,0,1,1,0,1,2,3,0
698,Alexander Djiku,Caen,30.6,48,37,33,13,2,23,43,53.5,20,56,31,25,83,131,183,3
699,Papy Djilobodji,Guingamp,1.9,1,1,1,0,0,0,0,0.0,0,4,2,2,0,1,11,0
700,Berat Djimsiti,Atalanta,20.1,32,22,18,12,2,13,29,44.8,16,21,11,10,34,66,96,0
702,Johan Djourou,SPAL,3.1,3,1,3,0,0,2,2,100.0,0,5,3,2,4,7,20,0
703,Marko Dmitrovic,Eibar,24.0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,11,3
704,Matt Doherty,Wolves,34.9,67,42,48,15,4,35,58,60.3,23,49,7,42,60,127,107,2
705,Keagan Dolly,Montpellier,1.0,1,1,0,1,0,0,3,0.0,3,0,0,0,0,1,0,0
706,Jaume Domenech,Valencia,4.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
707,Giulio Donati,Mainz 05,6.9,9,7,6,3,0,8,10,80.0,2,5,3,2,16,25,24,0
708,Ji Dong-won,Augsburg,9.9,10,6,5,3,2,6,16,37.5,10,13,2,11,8,18,10,0
709,Anastasios Donis,Stuttgart,10.7,15,13,8,4,3,3,11,27.3,8,7,0,7,4,19,0,0
710,Gianluigi Donnarumma,Milan,34.3,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,13,3
711,Godfred Donsah,Bologna,1.7,3,1,3,0,0,3,5,60.0,2,4,2,2,0,3,7,0
712,Riccardo Doratiotto,Cagliari,0.9,1,1,0,0,1,0,0,0.0,0,0,0,0,0,1,0,0
713,Gabriel Dos Santos,Lille,11.8,18,11,13,4,1,4,7,57.1,3,14,6,8,19,37,60,2
714,Mathieu Dossevi,Toulouse,27.4,42,28,20,11,11,13,40,32.5,27,29,1,28,33,75,13,0
715,Abdoulaye Doucoure,Watford,34.0,71,38,27,32,12,19,57,33.3,38,31,8,23,34,105,55,5
716,Cheick Doukoure,Levante,3.5,13,7,3,7,3,4,15,26.7,11,10,2,8,3,16,3,1
717,Moussa Doumbia,Reims,17.8,28,13,13,13,2,11,39,28.2,28,7,2,5,7,35,13,0
718,Seydou Doumbia,Girona,6.0,5,1,1,2,2,0,2,0.0,2,2,0,2,3,8,1,0
719,Souleyman Doumbia,Rennes,6.7,11,7,9,2,0,6,10,60.0,4,6,1,5,4,15,20,0
720,Aleksandar Dragovic,Leverkusen,14.8,18,12,14,4,0,9,14,64.3,5,15,8,7,25,43,66,0
721,Bartlomiej Dragowski,Fiorentina,2.5,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0
722,Bartlomiej Dragowski,Empoli,14.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,7,1
723,Julian Draxler,Paris S-G,22.7,41,22,11,19,11,16,43,37.2,27,20,1,19,15,56,2,1
724,Luke Dreher,Crystal Palace,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
725,Josip Drmic,M'Gladbach,2.5,2,0,0,2,0,1,2,50.0,1,1,0,1,1,3,0,0
726,Jaroslav Drobny,Düsseldorf,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
728,Oscar Duarte,Espanyol,7.3,12,5,7,5,0,4,7,57.1,3,7,7,0,13,25,34,0
729,Ruben Duarte,Alavés,30.8,72,35,45,20,7,34,64,53.1,30,46,12,34,57,129,130,1
730,Leo Dubois,Lyon,22.7,51,22,25,21,5,20,35,57.1,15,30,10,20,22,73,61,1
731,Martin Dubravka,Newcastle Utd,38.0,2,0,2,0,0,1,3,33.3,2,0,0,0,0,2,20,5
732,Marvin Ducksch,Düsseldorf,9.1,3,1,0,2,1,1,5,20.0,4,4,0,4,4,7,11,0
733,Ondrej Duda,Hertha BSC,28.5,54,33,13,35,6,15,55,27.3,40,36,4,32,15,69,17,1
734,Shane Duffy,Brighton,34.3,35,20,23,7,5,14,25,56.0,11,57,47,10,36,71,244,3
735,Demeaco Duhaney,Huddersfield,0.5,1,0,1,0,0,1,3,33.3,2,2,0,2,1,2,1,0
736,Paul Dummett,Newcastle Utd,22.1,34,22,24,9,1,19,32,59.4,13,25,11,14,37,71,133,0
737,Alfred Duncan,Sassuolo,20.5,33,21,15,15,3,19,48,39.6,29,20,6,14,15,48,18,0
738,Lewis Dunk,Brighton,35.0,42,26,31,10,1,17,39,43.6,22,49,38,11,46,88,196,5
739,Maxime Dupe,Nantes,10.4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,1
740,Erik Durm,Huddersfield,22.8,35,22,24,8,3,14,33,42.4,19,26,6,20,41,76,42,0
741,Jimmy Durmaz,Toulouse,21.1,34,22,8,13,13,15,38,39.5,23,14,2,12,11,45,16,1
742,Riza Durmisi,Lazio,3.6,4,4,2,0,2,2,3,66.7,1,0,0,0,1,5,9,0
743,Hugo Duro,Getafe,4.6,6,4,1,2,3,3,6,50.0,3,6,1,5,3,9,4,0
744,Raphael Dwamena,Levante,2.5,0,0,0,0,0,0,0,0.0,0,2,1,1,0,0,2,0
745,Paulo Dybala,Juventus,23.7,17,8,3,9,5,7,23,30.4,16,20,2,18,14,31,1,0
746,Edin Dzeko,Roma,28.7,13,7,3,5,5,4,16,25.0,12,10,1,9,0,13,36,1
747,Blerim Dzemaili,Bologna,19.4,44,27,22,19,3,19,58,32.8,39,22,1,21,17,61,12,1
748,Felix Eboa Eboa,Guingamp,27.0,47,33,26,20,1,16,22,72.7,6,37,24,13,39,86,136,2
749,Dennis Eckert,Celta Vigo,2.4,3,2,0,1,2,0,2,0.0,2,1,0,1,2,5,3,0
750,Bruno Ecuele Manga,Cardiff City,37.5,69,36,48,16,5,29,58,50.0,29,62,28,34,81,150,179,4
751,Simone Edera,Torino,0.9,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0
752,Simone Edera,Bologna,2.2,4,4,3,0,1,1,3,33.3,2,5,1,4,0,4,1,0
754,Ederson,Manchester City,38.0,3,3,2,1,0,3,3,100.0,0,0,0,0,1,4,12,2
755,Johannes Eggestein,Werder Bremen,12.4,13,9,7,4,2,5,19,26.3,14,13,0,13,4,17,7,0
756,Maximilian Eggestein,Werder Bremen,33.9,68,42,29,34,5,24,54,44.4,30,49,10,39,30,98,69,0
757,Albin Ekdal,Sampdoria,29.4,61,39,16,38,7,37,68,54.4,31,42,12,30,53,114,62,1
758,Josip Elez,Hannover 96,7.2,8,3,5,3,0,2,11,18.2,9,13,4,9,6,14,27,0
759,Harvey Elliott,Fulham,0.2,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0
760,Mohamed Elneny,Arsenal,4.2,13,4,9,1,3,1,2,50.0,1,7,4,3,2,15,8,0
761,Aritz Elustondo,Real Sociedad,25.0,47,29,31,14,2,26,41,63.4,15,23,7,16,39,86,150,0
762,Gorka Elustondo,Rayo Vallecano,3.2,7,5,4,3,0,5,8,62.5,3,6,1,5,6,13,10,0
763,Nico Elvedi,M'Gladbach,29.1,41,19,34,7,0,23,33,69.7,10,30,13,17,47,88,135,6
764,Rodrigo Ely,Alavés,4.8,8,5,5,3,0,5,7,71.4,2,9,7,2,7,15,30,0
765,Mohamed Elyounoussi,Southampton,8.8,16,12,7,6,3,6,19,31.6,13,11,1,10,6,22,5,0
766,Adri Embarba,Rayo Vallecano,25.4,54,26,20,24,10,22,61,36.1,39,38,2,36,29,83,22,0
767,Breel Embolo,Schalke 04,14.9,22,17,4,13,5,1,9,11.1,8,11,0,11,4,26,6,0
768,Emerson,Betis,3.5,9,7,6,1,2,3,10,30.0,7,6,0,6,7,16,12,0
769,Youssef En-Nesyri,Leganés,23.4,16,8,6,5,5,4,24,16.7,20,18,3,15,6,22,23,0
770,Bjorn Engels,Reims,33.0,11,8,6,5,0,6,16,37.5,10,30,24,6,44,55,181,3
771,Sergi Enrich,Eibar,28.7,27,17,3,11,13,7,30,23.3,23,11,1,10,6,33,14,0
772,Javier Eraso,Leganés,7.0,6,3,3,2,1,0,6,0.0,6,3,1,2,7,13,4,0
773,Christian Eriksen,Tottenham,30.8,41,25,8,20,13,17,59,28.8,42,26,3,23,15,56,13,0
774,Patrick Erras,Nürnberg,13.6,15,10,7,7,1,7,19,36.8,12,24,13,11,23,38,45,0
775,Gonzalo Escalante,Eibar,19.9,49,28,11,35,3,19,46,41.3,27,37,2,35,21,70,21,0
776,Sergio Escudero,Sevilla,17.2,43,29,20,18,5,18,35,51.4,17,22,4,18,24,67,52,0
777,Bernardo Espinosa,Girona,30.3,20,14,16,4,0,8,17,47.1,9,46,31,15,40,60,197,5
778,Michael Esser,Hannover 96,32.0,3,2,3,0,0,2,5,40.0,3,1,0,1,1,4,15,0
780,Alexander Esswein,Stuttgart,13.9,17,11,6,4,7,6,21,28.6,15,17,0,17,12,29,16,0
781,Neil Etheridge,Cardiff City,38.0,1,1,1,0,0,1,2,50.0,1,0,0,0,7,8,19,1
782,Benat Etxebarria,Athletic Club,22.6,47,24,14,25,8,19,59,32.2,40,18,1,17,24,71,11,0
783,Xabier Etxeita,Huesca,29.7,47,23,32,12,3,26,47,55.3,21,38,25,13,39,86,163,3
784,Lucas Evangelista,Nantes,8.0,30,17,11,12,7,14,25,56.0,11,10,0,10,9,39,6,0
785,Jonny Evans,Leicester City,22.2,24,13,20,4,0,13,18,72.2,5,28,10,18,33,57,152,3
786,Ewerton,Nürnberg,14.9,24,20,21,3,0,8,14,57.1,6,23,16,7,25,49,108,1
787,Valentin Eysseric,Fiorentina,4.0,6,5,3,2,1,2,4,50.0,2,6,1,5,4,10,1,0
788,Valentin Eysseric,Nantes,2.3,1,1,0,1,0,0,2,0.0,2,2,0,2,0,1,0,0
789,Marco Fabian,Eint Frankfurt,0.7,3,2,2,1,0,1,1,100.0,0,0,0,0,3,6,0,0
790,Lukasz Fabianski,West Ham,38.0,1,0,1,0,0,1,3,33.3,2,0,0,0,1,2,10,1
791,Fabinho,Liverpool,22.4,59,31,17,38,4,24,59,40.7,35,34,6,28,28,87,27,2
792,Fabio,Nantes,14.2,53,34,25,27,1,26,53,49.1,27,18,4,14,18,71,27,0
793,Cesc Fabregas,Chelsea,2.0,6,4,4,2,0,1,5,20.0,4,2,1,1,1,7,0,0
794,Cesc Fabregas,Monaco,10.7,14,10,5,5,4,8,28,28.6,20,12,3,9,9,23,5,1
795,Fabricio,Fulham,2.0,1,1,1,0,0,0,0,0.0,0,0,0,0,0,1,3,2
796,Ralf Fahrmann,Schalke 04,16.3,0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,10,4
797,Romain Faivre,Monaco,1.0,1,0,0,1,0,0,1,0.0,1,0,0,0,1,2,1,1
798,Faycal Fajr,Caen,36.0,65,32,22,33,10,25,66,37.9,41,27,6,21,29,94,19,2
799,Radamel Falcao,Monaco,28.4,34,15,6,16,12,8,27,29.6,19,11,6,5,3,37,23,2
800,Diego Falcinelli,Bologna,7.8,8,5,1,3,4,2,3,66.7,1,4,1,3,1,9,5,0
801,Simon Falette,Eint Frankfurt,6.7,9,6,7,1,1,2,6,33.3,4,11,5,6,14,23,32,0
802,Iago Falque,Torino,17.9,13,8,3,8,2,3,16,18.8,13,14,0,14,3,16,2,0
803,Paolo Farago,Cagliari,18.9,46,29,20,16,10,13,43,30.2,30,28,2,26,15,61,38,0
804,Mohamed Fares,SPAL,32.8,63,43,37,18,8,25,54,46.3,29,48,4,44,54,117,83,2
806,Diego Farias,Empoli,13.3,11,4,2,8,1,3,10,30.0,7,7,1,6,0,11,4,0
807,Diego Farias,Cagliari,7.8,13,9,3,7,3,2,11,18.2,9,7,1,6,1,14,5,0
808,Andrea Favilli,Genoa,1.9,1,1,0,0,1,0,1,0.0,1,1,0,1,0,1,1,0
809,Federico Fazio,Roma,31.2,28,20,14,11,3,12,25,48.0,13,45,33,12,53,81,171,2
810,Zouhair Feddal,Betis,18.9,38,23,31,6,1,16,28,57.1,12,19,8,11,31,69,94,2
811,Nabil Fekir,Lyon,22.1,51,31,16,19,16,13,38,34.2,25,42,0,42,7,58,3,0
812,Yassin Fekir,Lyon,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
813,Felipe,Hannover 96,12.2,23,15,21,2,0,9,17,52.9,8,17,9,8,35,58,71,0
814,Luiz Felipe,Lazio,14.3,27,18,20,7,0,13,20,65.0,7,27,15,12,26,53,57,1
815,Ohis Felix Uduokhai,Wolfsburg,2.7,13,7,7,5,1,9,10,90.0,1,6,2,4,6,19,11,1
816,Marouane Fellaini,Manchester Utd,8.4,21,13,11,9,1,9,17,52.9,8,9,5,4,4,25,34,1
817,Kiko Femenia,Watford,22.8,48,30,34,12,2,24,51,47.1,27,24,6,18,36,84,68,0
818,Edimilson Fernandes,Fiorentina,21.9,36,24,17,16,3,14,36,38.9,22,31,6,25,26,62,31,0
819,Gelson Fernandes,Eint Frankfurt,24.7,74,48,33,38,3,23,65,35.4,42,45,9,36,53,127,16,0
820,Aitor Fernandez,Levante,16.0,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,10,1
821,Andres Fernandez,Villarreal,6.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,4,1
822,Borja Fernandez,Valladolid,9.3,17,12,7,9,1,6,16,37.5,10,14,2,12,14,31,25,0
823,Federico Fernandez,Newcastle Utd,16.5,16,12,12,4,0,10,18,55.6,8,19,12,7,25,41,106,1
824,Joaquin Fernandez,Valladolid,9.3,16,9,14,1,1,8,16,50.0,8,9,7,2,17,33,45,0
825,Valery Fernandez,Girona,9.9,20,15,13,6,1,10,17,58.8,7,15,1,14,8,28,10,0
826,Fernandinho,Manchester City,26.4,57,43,19,30,8,26,47,55.3,21,28,4,24,41,98,70,0
827,Juan Ferney Otero,Amiens,24.2,29,13,11,12,6,13,46,28.3,33,23,3,20,22,51,18,0
828,Alex Ferrari,Sampdoria,6.0,10,8,4,6,0,5,7,71.4,2,7,4,3,9,19,26,0
829,David Ferreiro,Huesca,25.3,36,22,13,19,4,11,64,17.2,53,27,1,26,24,60,14,2
830,Facundo Ferreyra,Espanyol,2.3,5,2,0,4,1,1,3,33.3,2,3,0,3,0,5,5,0
832,Jordan Ferri,Nîmes,20.8,52,31,22,23,7,26,62,41.9,36,27,2,25,15,67,9,1
833,Jordan Ferri,Lyon,1.3,5,3,3,1,1,1,4,25.0,3,4,2,2,1,6,3,0
834,Oliver Fink,Düsseldorf,11.7,38,22,17,17,4,12,38,31.6,26,20,3,17,13,51,19,0
835,Alfred Finnbogason,Augsburg,14.8,7,3,2,5,0,1,9,11.1,8,6,1,5,3,10,11,0
836,Roberto Firmino,Liverpool,29.0,30,20,5,16,9,7,34,20.6,27,35,1,34,6,36,16,0
837,Junior Firpo,Betis,21.5,38,25,16,14,8,10,24,41.7,14,27,2,25,23,61,48,0
838,Mathieu Flamini,Getafe,5.0,9,4,4,4,1,4,7,57.1,3,3,1,2,5,14,4,0
839,Mark Flekken,Freiburg,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
840,Sergio Floccari,SPAL,10.8,13,5,1,5,7,1,7,14.3,6,6,2,4,2,15,6,0
841,Alessandro Florenzi,Roma,24.2,38,21,22,11,5,17,37,45.9,20,27,5,22,46,84,58,0
842,Phil Foden,Manchester City,3.7,7,6,1,3,3,2,9,22.2,7,1,0,1,4,11,1,0
843,Guessouma Fofana,Amiens,2.1,6,4,3,3,0,1,3,33.3,2,2,1,1,3,9,0,0
844,Guessouma Fofana,Guingamp,5.3,14,9,2,10,2,4,10,40.0,6,3,0,3,6,20,8,0
845,Seko Fofana,Udinese,29.3,25,13,14,10,1,6,36,16.7,30,20,7,13,29,54,18,3
846,Wesley Fofana,Saint-Étienne,1.8,7,6,5,2,0,6,13,46.2,7,1,0,1,4,11,9,0
847,Youssouf Fofana,Strasbourg,10.1,28,20,5,20,3,9,27,33.3,18,7,0,7,11,39,8,0
848,Thomas Foket,Reims,32.0,91,52,55,23,13,42,69,60.9,27,30,4,26,49,140,80,1
849,Thomas Fontaine,Reims,4.7,6,3,5,0,1,2,5,40.0,3,6,2,4,7,13,28,1
850,Jose Fonte,Lille,34.6,27,15,15,9,3,17,24,70.8,7,33,26,7,37,64,153,1
851,Rui Fonte,Lille,7.0,25,12,4,16,5,6,11,54.5,5,4,0,4,2,27,8,0
852,Pablo Fornals,Villarreal,27.5,49,26,14,26,9,15,54,27.8,39,32,4,28,24,73,19,0
853,Emil Forsberg,RB Leipzig,13.9,12,7,0,12,0,5,16,31.3,11,16,1,15,3,15,6,0
854,Fraser Forster,Southampton,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
855,Steven Fortes,Toulouse,1.5,3,1,1,2,0,0,0,0.0,0,1,1,0,2,5,9,2
856,Iver Fossum,Hannover 96,5.1,9,5,1,7,1,4,8,50.0,4,8,2,6,7,16,10,0
858,Ben Foster,Watford,38.0,2,2,2,0,0,2,6,33.3,4,0,0,0,2,4,34,3
859,Timothy Fosu-Mensah,Fulham,8.8,18,7,12,6,0,8,13,61.5,5,11,5,6,12,30,30,1
860,Dimitri Foulquier,Getafe,20.0,29,12,10,14,5,11,22,50.0,11,23,2,21,20,49,38,0
861,Juan Foyth,Tottenham,9.9,31,17,20,11,0,14,19,73.7,5,12,5,7,10,41,50,1
862,Raphael Framberger,Augsburg,6.1,8,6,4,4,0,0,3,0.0,3,10,3,7,11,19,15,1
863,Simon Francis,Bournemouth,13.7,25,14,19,5,1,12,24,50.0,12,15,7,8,19,44,73,1
864,Mike Frantz,Freiburg,24.6,34,26,15,15,4,6,20,30.0,14,24,4,20,21,55,32,0
865,Ryan Fraser,Bournemouth,35.2,19,11,9,8,2,10,32,31.3,22,23,6,17,22,41,33,0
866,Pierluigi Frattali,Parma,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
867,Fred,Manchester Utd,11.6,29,17,12,16,1,15,33,45.5,18,26,2,24,16,45,14,2
868,Ryan Fredericks,West Ham,12.1,38,23,33,5,0,21,32,65.6,11,15,5,10,13,51,49,1
869,Remo Freuler,Atalanta,33.6,84,45,34,34,16,30,70,42.9,40,62,12,50,38,122,45,0
870,Nicolas Frey,Chievo,2.5,3,1,2,1,0,0,3,0.0,3,3,3,0,7,10,18,0
871,Marco Friedl,Werder Bremen,5.3,8,6,4,3,1,3,11,27.3,8,9,6,3,13,21,21,0
872,Alexander Fuchs,Nürnberg,7.3,14,12,5,7,2,5,15,33.3,10,9,1,8,5,19,10,0
873,Christian Fuchs,Leicester City,2.3,4,3,0,4,0,1,2,50.0,1,0,0,0,4,8,8,0
874,Javi Fuego,Villarreal,2.6,6,3,5,1,0,4,8,50.0,4,2,0,2,3,9,9,0
875,Angelo Fulgini,Angers,18.2,38,22,18,13,7,12,31,38.7,19,21,3,18,28,66,15,0
876,Niclas Fullkrug,Hannover 96,12.4,3,0,0,1,2,1,5,20.0,4,10,4,6,1,4,17,0
877,Ramiro Funes Mori,Villarreal,29.2,41,29,30,9,2,19,44,43.2,25,36,24,12,42,83,149,2
878,Manolo Gabbiadini,Southampton,5.3,6,2,1,4,1,1,2,50.0,1,5,0,5,3,9,6,0
879,Manolo Gabbiadini,Sampdoria,9.0,5,2,1,3,1,3,11,27.3,8,6,1,5,4,9,4,0
880,Mijat Gacinovic,Eint Frankfurt,18.1,31,20,7,13,11,11,42,26.2,31,26,1,25,24,55,10,0
881,Gianluca Gaetano,Napoli,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
882,Roberto Gagliardini,Inter,12.1,23,14,13,8,2,10,27,37.0,17,21,3,18,16,39,19,0
884,Riccardo Gagliolo,Parma,33.8,69,45,52,15,2,33,68,48.5,35,60,33,27,66,135,213,2
885,Milan Gajic,Bordeaux,1.0,2,1,1,0,1,1,1,100.0,0,0,0,0,1,3,7,0
886,Javi Galan,Huesca,16.0,61,39,36,23,2,34,59,57.6,25,22,1,21,19,80,52,1
887,Sam Gallagher,Southampton,0.4,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,1,0
888,Alex Gallar,Huesca,11.2,15,9,6,5,4,8,19,42.1,11,9,1,8,9,24,5,0
889,Enric Gallego,Huesca,17.1,21,15,3,13,5,3,19,15.8,16,17,2,15,8,29,32,0
890,Alex Galvez,Rayo Vallecano,15.7,38,28,25,13,0,14,28,50.0,14,7,2,5,45,83,69,1
891,Kevin Gameiro,Valencia,17.9,14,9,4,6,4,1,6,16.7,5,12,2,10,5,19,3,0
892,Idrissa Gana Gueye,Everton,31.4,142,89,70,63,9,38,76,50.0,38,52,8,44,74,216,48,1
893,Ignatius Ganago,Nice,11.5,3,1,0,2,1,0,7,0.0,7,2,0,2,1,4,7,0
894,Cristian Ganea,Athletic Club,0.5,0,0,0,0,0,0,3,0.0,3,1,0,1,1,1,2,0
895,Ganso,Amiens,5.8,12,8,2,8,2,2,15,13.3,13,5,1,4,6,18,0,0
896,Ezequiel Garay,Valencia,23.7,20,17,15,3,2,9,18,50.0,9,30,23,7,16,36,140,0
897,Borja Garces,Atlético Madrid,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
898,Alberto Garcia,Rayo Vallecano,17.0,1,1,1,0,0,1,3,33.3,2,1,0,1,2,3,1,2
899,Aleix Garcia,Girona,18.5,37,19,17,20,0,13,36,36.1,23,21,6,15,21,58,18,0
900,Alvaro Garcia,Rayo Vallecano,19.6,22,19,11,7,4,4,25,16.0,21,24,0,24,19,41,30,0
901,Borja Garcia,Girona,29.2,39,27,17,15,7,22,44,50.0,22,23,2,21,38,77,17,0
902,Dani Garcia,Athletic Club,27.5,56,34,21,32,3,24,63,38.1,39,28,8,20,49,105,46,1
903,Javi Garcia,Betis,5.8,3,1,3,0,0,2,3,66.7,1,5,1,4,5,8,27,0
904,Manu Garcia,Alavés,25.9,83,48,29,40,14,24,77,31.2,53,42,7,35,23,106,67,0
905,Manu Garcia,Toulouse,20.5,37,26,14,17,6,15,49,30.6,34,16,1,15,15,52,5,0
906,Raul Garcia,Athletic Club,26.3,61,41,13,37,11,22,68,32.4,46,56,1,55,21,82,39,0
907,Raul Garcia,Leganés,4.2,8,6,4,4,0,6,8,75.0,2,5,2,3,6,14,28,1
908,Raul Garcia,Girona,9.4,21,12,11,7,3,11,16,68.8,5,14,4,10,11,32,35,1
910,Sergio Garcia,Espanyol,16.5,18,10,4,11,3,3,16,18.8,13,6,1,5,10,28,4,0
911,James Garner,Manchester Utd,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
912,Mario Gaspar,Villarreal,28.9,62,43,39,17,6,29,49,59.2,20,48,11,37,42,104,91,0
913,Paulo Gazzaniga,Tottenham,3.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
914,Marcello Gazzola,Parma,10.2,9,4,2,5,2,5,9,55.6,4,6,3,3,4,13,33,0
915,Jean-Philippe Gbamin,Mainz 05,29.7,51,31,29,15,7,23,51,45.1,28,39,5,34,30,81,32,1
916,David de Gea,Manchester Utd,38.0,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,11,4
917,Theodor Gebre Selassie,Werder Bremen,31.3,53,38,27,16,10,22,51,43.1,29,33,8,25,69,122,100,0
918,Dennis Geiger,Hoffenheim,2.7,2,1,1,1,0,1,6,16.7,5,1,0,1,3,5,1,0
919,Jeremy Gelin,Rennes,14.2,30,16,18,10,2,18,34,52.9,16,14,6,8,19,49,29,0
