Player,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG
Wassim Boullif,309,ESP,"DF,MF",Espanyol,La Liga,17.0,2005.0,3.0,0.0,69.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yassine Bounou,310,MAR,GK,Sevilla,La Liga,31.0,1991.0,12.0,12.0,1035.0,11.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ismaëlben Boura,312,FRA,"DF,FW",Lens,Ligue 1,22.0,2000.0,6.0,0.0,67.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.08,0.28,0.36,0.08,0.36
Mehdi Bourabia,313,MAR,MF,Spezia,Serie A,31.0,1991.0,14.0,14.0,1103.0,12.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.7,2.0,0.02,0.14,0.16,0.02,0.16
Benjamin Bourigeaud,314,FRA,"MF,FW",Rennes,Ligue 1,28.0,1994.0,14.0,14.0,1090.0,12.1,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.08,0.33,0.41,0.0,0.33,2.4,1.7,5.1,6.8,0.2,0.42,0.62,0.14,0.56
Edoardo Bove,315,ITA,"MF,FW",Roma,Serie A,20.0,2002.0,5.0,0.0,47.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.61,0.0,0.61,0.61,0.61
Jarrod Bowen,316,GBR,FW,West Ham,Premier League,25.0,1996.0,14.0,14.0,1250.0,13.9,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.14,0.0,0.14,0.07,0.07,4.1,3.1,1.6,4.7,0.3,0.11,0.41,0.22,0.34
Lucas Boyé,317,ARG,FW,Elche,La Liga,26.0,1996.0,12.0,9.0,730.0,8.1,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.12,0.25,0.37,0.12,0.37,1.7,0.9,0.6,1.5,0.2,0.08,0.28,0.11,0.19
Domagoj Bradarić,318,HRV,DF,Salernitana,Serie A,22.0,1999.0,9.0,3.0,410.0,4.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22,0.22,0.0,0.22,0.1,0.1,1.2,1.3,0.02,0.26,0.29,0.02,0.29
Bilal Brahimi,319,DZA,"FW,MF",Nice,Ligue 1,22.0,2000.0,9.0,3.0,326.0,3.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.55,0.0,0.55,0.2,0.2,0.7,1.0,0.06,0.2,0.27,0.06,0.27
Martin Braithwaite,320,DNK,"FW,MF",Espanyol,La Liga,31.0,1991.0,9.0,9.0,699.0,7.8,3.0,1.0,3.0,0.0,0.0,2.0,1.0,0.39,0.13,0.52,0.39,0.52,2.5,2.5,0.4,2.9,0.32,0.05,0.38,0.32,0.38
Juan Brandáriz,321,ESP,DF,Almería,La Liga,23.0,1999.0,7.0,4.0,388.0,4.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.04,0.0,0.04,0.04,0.04
Julian Brandt,322,DEU,"FW,MF",Dortmund,Bundesliga,26.0,1996.0,14.0,11.0,966.0,10.7,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.28,0.19,0.47,0.28,0.47,1.0,1.0,3.0,4.0,0.1,0.28,0.37,0.1,0.37
Darko Brašanac,323,SRB,MF,Osasuna,La Liga,30.0,1992.0,12.0,4.0,485.0,5.4,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.19,0.19,0.37,0.19,0.37,0.5,0.5,0.5,0.9,0.08,0.09,0.17,0.08,0.17
Lilian Brassier,324,FRA,DF,Brest,Ligue 1,23.0,1999.0,13.0,13.0,1110.0,12.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,0.9,0.01,0.06,0.08,0.01,0.08
Claudio Bravo,325,CHL,GK,Betis,La Liga,39.0,1983.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josip Brekalo,326,HRV,"MF,FW",Wolfsburg,Bundesliga,24.0,1998.0,6.0,3.0,271.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.33,0.1,0.1,0.4,0.5,0.03,0.14,0.17,0.03,0.17
Gleison Bremer,327,BRA,DF,Juventus,Serie A,25.0,1997.0,11.0,11.0,944.0,10.5,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.1,0.0,0.1,0.1,0.1,1.0,1.0,0.1,1.2,0.1,0.01,0.11,0.1,0.11
Armando Broja,328,ALB,FW,Chelsea,Premier League,21.0,2001.0,11.0,1.0,222.0,2.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.41,0.0,0.41,0.41,0.41,0.7,0.7,0.0,0.7,0.3,0.0,0.3,0.3,0.3
Dylan Bronn,329,TUN,DF,Salernitana,Serie A,27.0,1995.0,14.0,10.0,933.0,10.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,0.9,0.05,0.03,0.09,0.05,0.09
Marcelo Brozović,330,HRV,MF,Inter,Serie A,29.0,1992.0,9.0,7.0,609.0,6.8,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.3,0.0,0.3,0.3,0.3,1.6,1.6,0.3,1.9,0.23,0.04,0.28,0.23,0.28
Cédric Brunner,331,CHE,DF,Schalke 04,Bundesliga,28.0,1994.0,11.0,11.0,943.0,10.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.6,0.01,0.05,0.06,0.01,0.06
Jacob Bruun Larsen,332,DNK,FW,Hoffenheim,Bundesliga,24.0,1998.0,10.0,3.0,277.0,3.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.32,0.0,0.32,0.32,0.32,1.2,1.2,0.3,1.5,0.38,0.1,0.49,0.38,0.49
Andreas Bruus,333,DNK,"DF,MF",Troyes,Ligue 1,23.0,1999.0,8.0,4.0,416.0,4.6,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.22,0.22,0.0,0.22,0.0,0.0,0.7,0.7,0.0,0.14,0.14,0.0,0.14
Bryan,334,ESP,MF,Tottenham,Premier League,21.0,2001.0,1.0,0.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Bryan,335,GBR,"MF,DF",Nice,Ligue 1,29.0,1993.0,5.0,2.0,166.0,1.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.03,0.04,0.01,0.04
Lee Buchanan,336,GBR,DF,Werder Bremen,Bundesliga,21.0,2001.0,9.0,1.0,223.0,2.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4,0.0,0.4,0.4,0.4,0.2,0.2,0.4,0.6,0.1,0.15,0.25,0.1,0.25
Ante Budimir,338,HRV,FW,Osasuna,La Liga,31.0,1991.0,11.0,7.0,554.0,6.2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.16,0.0,0.16,0.16,0.16,2.1,2.1,0.5,2.5,0.34,0.08,0.41,0.34,0.41
Emi Buendía,339,ARG,"FW,MF",Aston Villa,Premier League,25.0,1996.0,14.0,6.0,653.0,7.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,2.3,2.3,0.8,3.1,0.32,0.11,0.43,0.32,0.43
Hugo Bueno,340,ESP,DF,Wolves,Premier League,20.0,2002.0,5.0,4.0,361.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.1,0.1,0.4,0.5,0.01,0.1,0.11,0.01,0.11
Santiago Bueno,341,URY,DF,Girona,La Liga,24.0,1998.0,14.0,14.0,1260.0,14.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.07,0.07,0.0,0.07,0.8,0.8,0.9,1.7,0.05,0.07,0.12,0.05,0.12
Adam Buksa,342,POL,"FW,MF",Lens,Ligue 1,26.0,1996.0,4.0,0.0,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marius Bülter,343,DEU,"FW,MF",Schalke 04,Bundesliga,29.0,1993.0,14.0,13.0,1108.0,12.3,3.0,0.0,1.0,2.0,2.0,3.0,0.0,0.24,0.0,0.24,0.08,0.08,3.2,1.7,2.2,3.8,0.26,0.17,0.44,0.14,0.31
Cristian Buonaiuto,344,ITA,"MF,FW",Cremonese,Serie A,29.0,1992.0,10.0,1.0,302.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.4,1.2,0.25,0.11,0.36,0.25,0.36
Alessandro Buongiorno,345,ITA,DF,Torino,Serie A,23.0,1999.0,11.0,9.0,855.0,9.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,0.05,0.01,0.06,0.05,0.06
Delano Burgzorg,346,NLD,"FW,MF",Mainz 05,Bundesliga,24.0,1998.0,10.0,0.0,211.0,2.3,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.43,0.43,0.0,0.43,0.2,0.2,0.1,0.2,0.07,0.02,0.09,0.07,0.09
Jonathan Burkardt,347,DEU,"MF,FW",Mainz 05,Bundesliga,22.0,2000.0,10.0,6.0,461.0,5.1,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.39,0.39,0.0,0.39,2.4,1.7,0.9,2.5,0.48,0.17,0.65,0.32,0.49
Oliver Burke,348,SYC,"FW,MF",Werder Bremen,Bundesliga,25.0,1997.0,13.0,1.0,249.0,2.8,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.72,0.0,0.72,0.72,0.72,1.0,1.0,0.3,1.3,0.37,0.1,0.47,0.37,0.47
Dan Burn,349,GBR,DF,Newcastle Utd,Premier League,30.0,1992.0,14.0,13.0,1134.0,12.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,0.03,0.01,0.04,0.03,0.04
Maxime Busi,350,BEL,DF,Reims,Ligue 1,23.0,1999.0,7.0,6.0,507.0,5.6,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.18,0.18,0.0,0.18,0.0,0.0,0.1,0.2,0.01,0.02,0.03,0.01,0.03
Sergio Busquets,351,ESP,MF,Barcelona,La Liga,34.0,1988.0,12.0,11.0,906.0,10.1,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.6,0.7,0.01,0.06,0.07,0.01,0.07
Marcin Bułka,352,POL,GK,Nice,Ligue 1,23.0,1999.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamie Bynoe-Gittens,353,GBR,FW,Dortmund,Bundesliga,18.0,2004.0,4.0,2.0,161.0,1.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.56,0.0,0.56,0.56,0.56,0.3,0.3,0.0,0.3,0.16,0.01,0.17,0.16,0.17
Juan Cabal,354,COL,DF,Hellas Verona,Serie A,21.0,2001.0,3.0,0.0,57.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07
Rémy Cabella,355,FRA,"MF,FW",Lille,Ligue 1,32.0,1990.0,8.0,7.0,635.0,7.1,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.43,0.57,0.99,0.43,0.99,2.0,2.0,2.3,4.3,0.28,0.33,0.61,0.28,0.61
Jimmy Cabot,356,FRA,"DF,MF",Lens,Ligue 1,28.0,1994.0,11.0,5.0,511.0,5.7,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.18,0.18,0.0,0.18,0.3,0.3,2.1,2.4,0.05,0.37,0.43,0.05,0.43
Leandro Cabrera,357,URY,DF,Espanyol,La Liga,31.0,1991.0,13.0,13.0,1107.0,12.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.4,1.9,0.12,0.04,0.15,0.12,0.15
Liberato Cacace,358,NZL,DF,Empoli,Serie A,22.0,2000.0,2.0,1.0,130.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.03,0.08,0.11,0.03,0.11
Anthony Caci,359,FRA,DF,Mainz 05,Bundesliga,25.0,1997.0,11.0,6.0,613.0,6.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15,0.2,0.2,0.5,0.7,0.03,0.07,0.1,0.03,0.1
Cafú,360,PRT,MF,Nott'ham Forest,Premier League,29.0,1993.0,1.0,0.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moisés Caicedo,361,ECU,MF,Brighton,Premier League,21.0,2001.0,13.0,13.0,1155.0,12.8,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.08,0.0,0.08,0.08,0.08,0.8,0.8,0.8,1.6,0.06,0.06,0.12,0.06,0.12
Tom Cairney,362,SYC,MF,Fulham,Premier League,31.0,1991.0,14.0,0.0,254.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.7,0.13,0.13,0.26,0.13,0.26
Jens Cajuste,364,SWE,MF,Reims,Ligue 1,23.0,1999.0,9.0,4.0,435.0,4.8,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.21,0.21,0.0,0.21,0.3,0.3,0.6,0.9,0.07,0.12,0.19,0.07,0.19
Cala,365,ESP,"DF,MF",Cádiz,La Liga,32.0,1989.0,2.0,0.0,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06
Davide Calabria,366,ITA,DF,Milan,Serie A,25.0,1996.0,7.0,7.0,518.0,5.8,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.17,0.17,0.0,0.17,0.3,0.3,0.3,0.6,0.05,0.05,0.1,0.05,0.1
Mattia Caldara,367,ITA,DF,Spezia,Serie A,28.0,1994.0,8.0,5.0,509.0,5.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.07,0.01,0.07,0.07,0.07
Luca Caldirola,368,ITA,DF,Monza,Serie A,31.0,1991.0,9.0,8.0,714.0,7.9,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.4,0.04,0.01,0.05,0.04,0.05
Fernando Calero,369,ESP,DF,Espanyol,La Liga,27.0,1995.0,12.0,10.0,873.0,9.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.01,0.01,0.02,0.01,0.02
Duje Ćaleta-Car,370,HRV,DF,Southampton,Premier League,26.0,1996.0,6.0,4.0,428.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.05,0.01,0.05,0.05,0.05
Hakan Çalhanoğlu,372,TUR,MF,Inter,Serie A,28.0,1994.0,13.0,12.0,982.0,10.9,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.18,0.37,0.55,0.09,0.46,1.7,0.9,1.9,2.8,0.15,0.18,0.33,0.08,0.26
Kerim Calhanoglu,373,DEU,DF,Schalke 04,Bundesliga,20.0,2002.0,3.0,0.0,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.04,0.23,0.27,0.04,0.27
Daniel Caligiuri,374,ITA,"DF,FW",Augsburg,Bundesliga,34.0,1988.0,10.0,2.0,258.0,2.9,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.35,0.0,0.35,0.35,0.35,0.4,0.4,0.2,0.6,0.13,0.08,0.21,0.13,0.21
Dominic Calvert-Lewin,375,GBR,FW,Everton,Premier League,25.0,1997.0,6.0,4.0,339.0,3.8,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.27,0.0,0.27,0.27,0.27,1.5,1.5,0.2,1.7,0.39,0.05,0.45,0.39,0.45
Mahdi Camara,376,FRA,MF,Brest,Ligue 1,24.0,1998.0,9.0,6.0,505.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2,0.6,0.09,0.03,0.11,0.09,0.11
Mohamed Camara,377,GIN,MF,Roma,Serie A,25.0,1997.0,7.0,4.0,323.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,0.03,0.09,0.12,0.03,0.12
Ousmane Camara,379,FRA,DF,Angers,Ligue 1,19.0,2003.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eduardo Camavinga,380,FRA,MF,Real Madrid,La Liga,20.0,2002.0,13.0,5.0,505.0,5.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.7,0.06,0.07,0.13,0.06,0.13
Nicolò Cambiaghi,381,ITA,"FW,MF",Empoli,Serie A,21.0,2000.0,8.0,1.0,210.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.07,0.04,0.11,0.07,0.11
Andrea Cambiaso,382,ITA,DF,Bologna,Serie A,22.0,2000.0,13.0,11.0,906.0,10.1,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2,0.2,0.0,0.2,0.4,0.4,1.3,1.7,0.04,0.12,0.16,0.04,0.16
Axel Camblan,383,FRA,"FW,MF",Brest,Ligue 1,19.0,2003.0,3.0,0.0,35.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.43,0.11,0.53,0.43,0.53
Sergio Camello,384,ESP,FW,Rayo Vallecano,La Liga,21.0,2001.0,13.0,11.0,902.0,10.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.2,0.4,2.6,2.6,1.5,4.1,0.26,0.15,0.41,0.26,0.41
Chem Campbell,385,GB-WLS,"FW,MF",Wolves,Premier League,19.0,2002.0,5.0,0.0,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.12,0.0,0.12,0.12,0.12
Emre Can,386,DEU,"MF,DF",Dortmund,Bundesliga,28.0,1994.0,9.0,2.0,341.0,3.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.07,0.0,0.07,0.07,0.07
Sergio Canales,387,ESP,"MF,FW",Betis,La Liga,31.0,1991.0,10.0,8.0,766.0,8.5,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.12,0.0,0.12,0.12,0.12,0.6,0.6,2.1,2.7,0.07,0.25,0.32,0.07,0.32
Matteo Cancellieri,388,ITA,FW,Lazio,Serie A,20.0,2002.0,11.0,0.0,129.0,1.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,0.1,0.28,0.39,0.1,0.39
João Cancelo,390,PRT,DF,Manchester City,Premier League,28.0,1994.0,13.0,13.0,1031.0,11.5,2.0,1.0,2.0,0.0,0.0,2.0,1.0,0.17,0.09,0.26,0.17,0.26,0.5,0.5,0.8,1.3,0.05,0.07,0.11,0.05,0.11
Antonio Candreva,391,ITA,"DF,MF",Salernitana,Serie A,35.0,1987.0,14.0,13.0,1149.0,12.8,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.16,0.08,0.23,0.16,0.23,1.2,1.2,1.8,3.1,0.1,0.14,0.24,0.1,0.24
Sergi Canós,392,ESP,"FW,DF",Brentford,Premier League,25.0,1997.0,4.0,0.0,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.09,0.03,0.12,0.09,0.12
Ander Capa,393,ESP,FW,Athletic Club,La Liga,30.0,1992.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierrick Capelle,394,FRA,"MF,DF",Angers,Ligue 1,35.0,1987.0,11.0,5.0,491.0,5.5,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.18,0.18,0.0,0.18,0.7,0.7,0.3,1.0,0.13,0.06,0.19,0.13,0.19
Étienne Capoue,395,FRA,MF,Villarreal,La Liga,34.0,1988.0,10.0,10.0,836.0,9.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.3,1.7,0.15,0.03,0.18,0.15,0.18
Gianluca Caprari,396,ITA,"FW,MF",Monza,Serie A,29.0,1993.0,13.0,12.0,864.0,9.6,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,0.21,0.1,0.21,2.1,2.1,0.8,2.9,0.22,0.08,0.3,0.22,0.3
Francesco Caputo,397,ITA,FW,Sampdoria,Serie A,35.0,1987.0,14.0,13.0,1059.0,11.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,1.9,1.9,0.4,2.3,0.16,0.04,0.19,0.16,0.19
Maxence Caqueret,398,FRA,MF,Lyon,Ligue 1,22.0,2000.0,13.0,10.0,907.0,10.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,0.1,0.6,0.6,1.3,1.9,0.06,0.13,0.19,0.06,0.19
Andrea Carboni,399,ITA,DF,Monza,Serie A,21.0,2001.0,3.0,1.0,155.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.03,0.0,0.03,0.03,0.03
Valentin Carboni,400,ITA,MF,Inter,Serie A,17.0,2005.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaac Carcelen,401,ESP,DF,Cádiz,La Liga,29.0,1993.0,6.0,4.0,362.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.01,0.07,0.08,0.01,0.08
Irvin Cardona,402,FRA,"FW,MF",Brest,Ligue 1,25.0,1997.0,10.0,1.0,233.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,0.08,0.12,0.2,0.08,0.2
Carlos,403,BRA,DF,Monza,Serie A,23.0,1999.0,12.0,12.0,1046.0,11.6,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.17,0.0,0.17,0.17,0.17,1.2,1.2,0.1,1.3,0.11,0.01,0.12,0.11,0.12
Diego Carlos,404,BRA,DF,Aston Villa,Premier League,29.0,1993.0,2.0,2.0,179.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.18,0.0,0.18,0.18,0.18
Juan Carlos,405,ESP,GK,Girona,La Liga,34.0,1988.0,10.0,10.0,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
José Carlos Lazo,406,ESP,"MF,FW",Almería,La Liga,26.0,1996.0,1.0,0.0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.27,0.0,0.27,0.27,0.27
Carmona,408,ESP,DF,Sevilla,La Liga,20.0,2002.0,9.0,4.0,442.0,4.9,2.0,1.0,2.0,0.0,0.0,4.0,0.0,0.41,0.2,0.61,0.41,0.61,0.8,0.8,0.4,1.2,0.17,0.07,0.24,0.17,0.24
Marco Carnesecchi,409,ITA,GK,Cremonese,Serie A,22.0,2000.0,5.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yannick Carrasco,410,BEL,"DF,FW",Atlético Madrid,La Liga,29.0,1993.0,13.0,8.0,739.0,8.2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.12,0.0,0.12,0.12,0.12,1.8,1.8,1.6,3.4,0.23,0.19,0.42,0.23,0.42
Dani Carvajal,411,ESP,DF,Real Madrid,La Liga,30.0,1992.0,12.0,10.0,872.0,9.7,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.1,0.0,0.1,0.2,0.2,1.1,1.3,0.02,0.12,0.13,0.02,0.13
Fabio Carvalho,412,PRT,"MF,FW",Liverpool,Premier League,20.0,2002.0,10.0,4.0,333.0,3.7,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.54,0.0,0.54,0.54,0.54,1.1,1.1,0.1,1.2,0.3,0.03,0.33,0.3,0.33
