,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,90s,Performance - GA,Performance - GA90,Performance - SoTA,Performance - Saves,Performance - Save%,Performance - W,Performance - D,Performance - L,Performance - CS,Performance - CS%,Penalty Kicks - PKatt,Penalty Kicks - PKA,Penalty Kicks - PKsv,Penalty Kicks - PKm,Penalty Kicks - Save%
118,Edouard Mendy,sn SEN,GK,Chelsea,Premier League,28.0,1992.0,31.0,31.0,2745.0,30.5,25.0,0.82,81.0,56.0,71.6,17.0,7.0,7.0,16.0,51.6,3.0,2.0,1.0,0.0,33.3
119,Edouard Mendy,sn SEN,GK,Rennes,Ligue 1,28.0,1992.0,1.0,1.0,90.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
120,Alex Meret,it ITA,GK,Napoli,Serie A,23.0,1997.0,22.0,22.0,1980.0,22.0,29.0,1.32,81.0,53.0,66.7,13.0,5.0,4.0,6.0,27.3,2.0,2.0,0.0,0.0,0.0
121,Illan Meslier,fr FRA,GK,Leeds United,Premier League,20.0,2000.0,35.0,35.0,3150.0,35.0,52.0,1.49,188.0,137.0,76.6,16.0,5.0,14.0,11.0,31.4,9.0,8.0,1.0,0.0,11.1
122,Vanja Milinković-Savić,rs SRB,GK,Torino,Serie A,23.0,1997.0,5.0,5.0,450.0,5.0,6.0,1.2,20.0,14.0,75.0,2.0,2.0,1.0,1.0,20.0,1.0,1.0,0.0,0.0,0.0
123,Antonio Mirante,it ITA,GK,Roma,Serie A,37.0,1983.0,13.0,13.0,1153.0,12.8,19.0,1.48,56.0,36.0,69.6,6.0,3.0,4.0,5.0,38.5,3.0,2.0,1.0,0.0,33.3
124,Lorenzo Montipò,it ITA,GK,Benevento,Serie A,24.0,1996.0,37.0,37.0,3330.0,37.0,74.0,2.0,172.0,103.0,59.3,7.0,11.0,19.0,7.0,18.9,5.0,4.0,1.0,0.0,20.0
125,Jessy Moulin,fr FRA,GK,Saint-Étienne,Ligue 1,34.0,1986.0,29.0,29.0,2610.0,29.0,42.0,1.45,100.0,60.0,62.0,8.0,9.0,12.0,9.0,31.0,4.0,4.0,0.0,0.0,0.0
126,Florian Müller,de GER,GK,Freiburg,Bundesliga,22.0,1997.0,31.0,31.0,2790.0,31.0,46.0,1.48,157.0,112.0,72.0,11.0,8.0,12.0,6.0,19.4,3.0,2.0,1.0,0.0,33.3
127,Juan Musso,ar ARG,GK,Udinese,Serie A,26.0,1994.0,35.0,35.0,3147.0,35.0,51.0,1.46,149.0,98.0,74.5,9.0,10.0,16.0,8.0,22.9,13.0,13.0,0.0,0.0,0.0
128,Paul Nardi,fr FRA,GK,Lorient,Ligue 1,26.0,1994.0,23.0,23.0,2070.0,23.0,43.0,1.87,111.0,68.0,64.9,6.0,4.0,13.0,3.0,13.0,5.0,4.0,0.0,1.0,0.0
130,Keylor Navas,cr CRC,GK,Paris S-G,Ligue 1,33.0,1986.0,29.0,29.0,2520.0,28.0,18.0,0.64,92.0,73.0,81.5,21.0,3.0,5.0,14.0,48.3,2.0,1.0,1.0,0.0,50.0
131,Neto,br BRA,GK,Barcelona,La Liga,31.0,1989.0,7.0,7.0,630.0,7.0,6.0,0.86,24.0,18.0,83.3,3.0,2.0,2.0,3.0,42.9,2.0,2.0,0.0,0.0,0.0
132,Manuel Neuer,de GER,GK,Bayern Munich,Bundesliga,34.0,1986.0,33.0,33.0,2970.0,33.0,42.0,1.27,123.0,80.0,66.7,24.0,5.0,4.0,9.0,27.3,3.0,1.0,1.0,1.0,50.0
133,Will Norris,eng ENG,GK,Burnley,Premier League,26.0,1993.0,2.0,2.0,180.0,2.0,4.0,2.0,6.0,2.0,33.3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
134,Alexander Nübel,de GER,GK,Bayern Munich,Bundesliga,23.0,1996.0,1.0,1.0,90.0,1.0,2.0,2.0,4.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
135,Jan Oblak,si SVN,GK,Atlético Madrid,La Liga,27.0,1993.0,38.0,38.0,3420.0,38.0,25.0,0.66,122.0,98.0,80.3,26.0,8.0,4.0,18.0,47.4,4.0,1.0,2.0,1.0,66.7
136,Robin Olsen,se SWE,GK,Everton,Premier League,30.0,1990.0,7.0,7.0,630.0,7.0,9.0,1.29,30.0,21.0,73.3,2.0,3.0,2.0,2.0,28.6,1.0,1.0,0.0,0.0,0.0
137,Jonas Omlin,ch SUI,GK,Montpellier,Ligue 1,26.0,1994.0,31.0,31.0,2673.0,29.7,51.0,1.72,155.0,106.0,74.2,10.0,10.0,11.0,2.0,6.5,11.0,11.0,0.0,0.0,0.0
138,Stefan Ortega,de GER,GK,Arminia,Bundesliga,27.0,1992.0,34.0,34.0,3060.0,34.0,52.0,1.53,170.0,118.0,72.4,9.0,8.0,17.0,11.0,32.4,6.0,5.0,1.0,0.0,16.7
139,David Ospina,co COL,GK,Napoli,Serie A,31.0,1988.0,16.0,16.0,1440.0,16.0,12.0,0.75,42.0,30.0,78.6,11.0,0.0,5.0,8.0,50.0,3.0,3.0,0.0,0.0,0.0
140,Alexandre Oukidja,dz ALG,GK,Metz,Ligue 1,32.0,1988.0,34.0,34.0,3058.0,34.0,38.0,1.12,127.0,89.0,77.2,12.0,10.0,12.0,8.0,23.5,10.0,9.0,1.0,0.0,10.0
141,Fernando Pacheco,es ESP,GK,Alavés,La Liga,28.0,1992.0,38.0,37.0,3349.0,37.2,57.0,1.53,141.0,84.0,61.7,9.0,11.0,17.0,9.0,24.3,3.0,3.0,0.0,0.0,0.0
142,Daniele Padelli,it ITA,GK,Inter,Serie A,34.0,1985.0,1.0,0.0,45.0,0.5,1.0,2.0,2.0,1.0,100.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
143,Alberto Paleari,it ITA,GK,Genoa,Serie A,27.0,1992.0,3.0,2.0,206.0,2.3,3.0,1.31,12.0,9.0,75.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,
144,Ivor Pandur,hr CRO,GK,Hellas Verona,Serie A,20.0,2000.0,4.0,4.0,332.0,3.7,6.0,1.63,13.0,7.0,53.8,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
145,Rui Patrício,pt POR,GK,Wolves,Premier League,32.0,1988.0,37.0,37.0,3329.0,37.0,51.0,1.38,148.0,99.0,70.3,12.0,9.0,16.0,10.0,27.0,8.0,7.0,1.0,0.0,12.5
146,Jiří Pavlenka,cz CZE,GK,Werder Bremen,Bundesliga,28.0,1992.0,34.0,34.0,3060.0,34.0,57.0,1.68,157.0,101.0,66.2,7.0,10.0,17.0,6.0,17.6,6.0,4.0,2.0,0.0,33.3
147,Bailey Peacock-Farrell,nir NIR,GK,Burnley,Premier League,23.0,1996.0,4.0,4.0,360.0,4.0,14.0,3.5,24.0,10.0,41.7,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,
148,Gianluca Pegolo,it ITA,GK,Sassuolo,Serie A,39.0,1981.0,1.0,1.0,90.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,
149,Yohann Pelé,fr FRA,GK,Marseille,Ligue 1,37.0,1982.0,1.0,1.0,90.0,1.0,2.0,2.0,5.0,3.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
150,Philipp Pentke,de GER,GK,Hoffenheim,Bundesliga,35.0,1985.0,3.0,3.0,270.0,3.0,3.0,1.0,13.0,10.0,76.9,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
151,Juan Pérez,es ESP,GK,Osasuna,La Liga,24.0,1996.0,3.0,3.0,270.0,3.0,3.0,1.0,8.0,5.0,75.0,1.0,1.0,1.0,1.0,33.3,1.0,1.0,0.0,0.0,0.0
152,Mattia Perin,it ITA,GK,Genoa,Serie A,27.0,1992.0,32.0,32.0,2879.0,32.0,44.0,1.38,158.0,116.0,76.6,9.0,11.0,12.0,8.0,25.0,7.0,7.0,0.0,0.0,0.0
153,Pavao Pervan,at AUT,GK,Wolfsburg,Bundesliga,32.0,1987.0,2.0,2.0,180.0,2.0,4.0,2.0,14.0,10.0,71.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
154,Jordan Pickford,eng ENG,GK,Everton,Premier League,26.0,1994.0,31.0,31.0,2742.0,30.5,39.0,1.28,128.0,90.0,71.1,15.0,5.0,11.0,10.0,32.3,3.0,2.0,0.0,1.0,0.0
156,Carlo Pinsoglio,it ITA,GK,Juventus,Serie A,30.0,1990.0,1.0,0.0,23.0,0.3,1.0,3.91,2.0,1.0,50.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
157,Nick Pope,eng ENG,GK,Burnley,Premier League,28.0,1992.0,32.0,32.0,2880.0,32.0,37.0,1.16,149.0,113.0,77.2,10.0,9.0,13.0,11.0,34.4,3.0,3.0,0.0,0.0,0.0
158,Ivan Provedel,it ITA,GK,Spezia,Serie A,26.0,1994.0,29.0,29.0,2610.0,29.0,55.0,1.9,131.0,75.0,62.6,6.0,10.0,13.0,4.0,13.8,7.0,6.0,1.0,0.0,14.3
159,Anthony Racioppi,ch SUI,GK,Dijon,Ligue 1,21.0,1998.0,21.0,21.0,1890.0,21.0,33.0,1.57,93.0,59.0,67.7,2.0,6.0,13.0,3.0,14.3,4.0,3.0,1.0,0.0,25.0
160,Ionuț Radu,ro ROU,GK,Inter,Serie A,23.0,1997.0,2.0,1.0,135.0,1.5,1.0,0.67,6.0,5.0,83.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
161,Rafael,br BRA,GK,Spezia,Serie A,38.0,1982.0,3.0,2.0,207.0,2.3,5.0,2.17,18.0,13.0,72.2,0.0,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,
162,Predrag Rajković,rs SRB,GK,Reims,Ligue 1,24.0,1995.0,37.0,37.0,3285.0,36.5,49.0,1.34,162.0,112.0,72.2,9.0,15.0,13.0,10.0,27.0,7.0,4.0,2.0,1.0,33.3
163,Aaron Ramsdale,eng ENG,GK,Sheffield Utd,Premier League,22.0,1998.0,38.0,38.0,3420.0,38.0,63.0,1.66,206.0,145.0,70.9,7.0,2.0,29.0,5.0,13.2,4.0,3.0,0.0,1.0,0.0
164,Darren Randolph,ie IRL,GK,West Ham,Premier League,33.0,1987.0,3.0,3.0,270.0,3.0,3.0,1.0,9.0,6.0,66.7,2.0,0.0,1.0,1.0,33.3,0.0,0.0,0.0,0.0,
165,Federico Ravaglia,it ITA,GK,Bologna,Serie A,20.0,1999.0,4.0,4.0,360.0,4.0,10.0,2.5,19.0,10.0,52.6,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
166,Pepe Reina,es ESP,GK,Lazio,Serie A,37.0,1982.0,29.0,29.0,2610.0,29.0,41.0,1.41,113.0,74.0,70.8,18.0,3.0,8.0,9.0,31.0,8.0,8.0,0.0,0.0,0.0
167,Álex Remiro,es ESP,GK,Real Sociedad,La Liga,25.0,1995.0,38.0,38.0,3420.0,38.0,38.0,1.0,105.0,67.0,66.7,17.0,11.0,10.0,14.0,36.8,5.0,3.0,1.0,1.0,25.0
168,Baptiste Reynet,fr FRA,GK,Nîmes,Ligue 1,29.0,1990.0,38.0,38.0,3420.0,38.0,71.0,1.87,196.0,122.0,66.8,9.0,8.0,21.0,8.0,21.1,10.0,6.0,3.0,1.0,33.3
169,Sergio Rico,es ESP,GK,Paris S-G,Ligue 1,26.0,1993.0,10.0,8.0,810.0,9.0,9.0,1.0,36.0,28.0,75.0,5.0,1.0,2.0,5.0,62.5,0.0,0.0,0.0,0.0,
170,Roberto,es ESP,GK,Valladolid,La Liga,34.0,1986.0,13.0,13.0,1170.0,13.0,17.0,1.31,46.0,29.0,67.4,1.0,7.0,5.0,1.0,7.7,3.0,2.0,0.0,1.0,0.0
171,Joel Robles,es ESP,GK,Betis,La Liga,30.0,1990.0,18.0,18.0,1620.0,18.0,25.0,1.39,61.0,37.0,65.6,9.0,2.0,7.0,6.0,33.3,5.0,4.0,1.0,0.0,20.0
172,Marek Rodák,sk SVK,GK,Fulham,Premier League,23.0,1996.0,2.0,2.0,180.0,2.0,5.0,2.5,9.0,4.0,55.6,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
173,Rubén,es ESP,GK,Osasuna,La Liga,36.0,1984.0,3.0,3.0,187.0,2.1,5.0,2.41,8.0,3.0,37.5,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
174,John Ruddy,eng ENG,GK,Wolves,Premier League,33.0,1986.0,2.0,1.0,91.0,1.0,1.0,0.99,4.0,3.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
175,Gerónimo Rulli,ar ARG,GK,Villarreal,La Liga,28.0,1992.0,2.0,2.0,180.0,2.0,4.0,2.0,8.0,4.0,50.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
176,Mathew Ryan,au AUS,GK,Arsenal,Premier League,28.0,1992.0,3.0,3.0,270.0,3.0,2.0,0.67,10.0,8.0,90.0,1.0,1.0,1.0,1.0,33.3,1.0,1.0,0.0,0.0,0.0
177,Mathew Ryan,au AUS,GK,Brighton,Premier League,28.0,1992.0,11.0,11.0,990.0,11.0,19.0,1.73,34.0,16.0,55.9,2.0,4.0,5.0,2.0,18.2,4.0,4.0,0.0,0.0,0.0
178,Frederik Rønnow,dk DEN,GK,Schalke 04,Bundesliga,27.0,1992.0,11.0,10.0,945.0,10.5,24.0,2.29,67.0,45.0,70.1,0.0,4.0,6.0,1.0,10.0,4.0,4.0,0.0,0.0,0.0
179,Romain Salin,fr FRA,GK,Rennes,Ligue 1,36.0,1984.0,15.0,15.0,1350.0,15.0,14.0,0.93,54.0,40.0,74.1,9.0,4.0,2.0,5.0,33.3,0.0,0.0,0.0,0.0,
180,Robert Sánchez,es ESP,GK,Brighton,Premier League,22.0,1997.0,27.0,27.0,2430.0,27.0,27.0,1.0,91.0,65.0,72.5,7.0,10.0,10.0,10.0,37.0,3.0,2.0,0.0,1.0,0.0
182,Kasper Schmeichel,dk DEN,GK,Leicester City,Premier League,33.0,1986.0,38.0,38.0,3420.0,38.0,50.0,1.32,136.0,88.0,66.2,20.0,6.0,12.0,11.0,28.9,4.0,4.0,0.0,0.0,0.0
183,Alexander Schwolow,de GER,GK,Hertha BSC,Bundesliga,28.0,1992.0,26.0,26.0,2340.0,26.0,39.0,1.5,108.0,69.0,69.4,6.0,10.0,10.0,8.0,30.8,6.0,6.0,0.0,0.0,0.0
184,Simone Scuffet,it ITA,GK,Udinese,Serie A,24.0,1996.0,1.0,1.0,90.0,1.0,2.0,2.0,4.0,2.0,75.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
185,Matz Sels,be BEL,GK,Strasbourg,Ligue 1,28.0,1992.0,6.0,6.0,540.0,6.0,13.0,2.17,26.0,13.0,57.7,1.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
186,Luigi Sepe,it ITA,GK,Parma,Serie A,29.0,1991.0,36.0,36.0,3240.0,36.0,76.0,2.11,181.0,108.0,59.1,3.0,11.0,22.0,5.0,13.9,2.0,2.0,0.0,0.0,0.0
187,Rui Silva,pt POR,GK,Granada,La Liga,26.0,1994.0,32.0,32.0,2880.0,32.0,55.0,1.72,137.0,79.0,63.5,12.0,6.0,14.0,8.0,25.0,10.0,5.0,4.0,1.0,44.4
188,Marco Silvestri,it ITA,GK,Hellas Verona,Serie A,29.0,1991.0,34.0,34.0,3060.0,34.0,42.0,1.24,131.0,91.0,72.5,11.0,9.0,14.0,7.0,20.6,7.0,6.0,0.0,1.0,0.0
189,Unai Simón,es ESP,GK,Athletic Club,La Liga,23.0,1997.0,37.0,37.0,3330.0,37.0,40.0,1.08,108.0,68.0,67.6,11.0,13.0,13.0,9.0,24.3,6.0,5.0,1.0,0.0,16.7
190,Tobias Sippel,de GER,GK,M'Gladbach,Bundesliga,32.0,1988.0,4.0,3.0,344.0,3.8,6.0,1.57,19.0,13.0,68.4,1.0,1.0,1.0,1.0,33.3,0.0,0.0,0.0,0.0,
191,Salvatore Sirigu,it ITA,GK,Torino,Serie A,33.0,1987.0,32.0,32.0,2880.0,32.0,62.0,1.94,134.0,72.0,59.7,5.0,13.0,14.0,7.0,21.9,9.0,8.0,0.0,1.0,0.0
192,Antonio Sivera,es ESP,GK,Alavés,La Liga,23.0,1996.0,1.0,1.0,71.0,0.8,,,1.0,1.0,,,,1.0,,,,,,,
193,Łukasz Skorupski,pl POL,GK,Bologna,Serie A,29.0,1991.0,28.0,28.0,2520.0,28.0,46.0,1.64,147.0,100.0,72.1,10.0,5.0,13.0,4.0,14.3,7.0,5.0,2.0,0.0,28.6
194,Yann Sommer,ch SUI,GK,M'Gladbach,Bundesliga,31.0,1988.0,31.0,31.0,2712.0,30.1,50.0,1.66,132.0,82.0,66.7,12.0,9.0,10.0,6.0,19.4,6.0,6.0,0.0,0.0,0.0
195,David Soria,es ESP,GK,Getafe,La Liga,27.0,1993.0,28.0,28.0,2520.0,28.0,31.0,1.11,81.0,52.0,69.1,6.0,8.0,14.0,10.0,35.7,7.0,6.0,1.0,0.0,14.3
196,Marco Sportiello,it ITA,GK,Atalanta,Serie A,28.0,1992.0,15.0,13.0,1261.0,14.0,21.0,1.5,47.0,25.0,57.4,9.0,1.0,3.0,2.0,15.4,2.0,1.0,1.0,0.0,50.0
197,Zack Steffen,us USA,GK,Manchester City,Premier League,25.0,1995.0,1.0,1.0,90.0,1.0,1.0,1.0,2.0,1.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
198,Thomas Strakosha,al ALB,GK,Lazio,Serie A,25.0,1995.0,9.0,9.0,810.0,9.0,14.0,1.56,38.0,24.0,68.4,3.0,2.0,4.0,3.0,33.3,2.0,2.0,0.0,0.0,0.0
199,Wojciech Szczęsny,pl POL,GK,Juventus,Serie A,30.0,1990.0,30.0,30.0,2677.0,29.7,32.0,1.08,98.0,66.0,71.4,16.0,8.0,6.0,5.0,16.7,6.0,4.0,2.0,0.0,33.3
200,Ciprian Tătărușanu,ro ROU,GK,Milan,Serie A,34.0,1986.0,1.0,1.0,90.0,1.0,3.0,3.0,7.0,4.0,71.4,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
201,Marc-André ter Stegen,de GER,GK,Barcelona,La Liga,28.0,1992.0,31.0,31.0,2790.0,31.0,32.0,1.03,106.0,76.0,72.6,21.0,5.0,5.0,11.0,35.5,3.0,3.0,0.0,0.0,0.0
202,Pietro Terracciano,it ITA,GK,Fiorentina,Serie A,30.0,1990.0,4.0,2.0,272.0,3.0,4.0,1.32,11.0,7.0,63.6,0.0,1.0,1.0,2.0,100.0,1.0,0.0,1.0,0.0,100.0
203,Kevin Trapp,de GER,GK,Eint Frankfurt,Bundesliga,30.0,1990.0,33.0,33.0,2970.0,33.0,52.0,1.58,150.0,99.0,68.0,15.0,12.0,6.0,4.0,12.1,6.0,4.0,1.0,1.0,20.0
204,Samir Ujkani,xk KVX,GK,Torino,Serie A,32.0,1988.0,1.0,1.0,90.0,1.0,1.0,1.0,3.0,2.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
205,Tomáš Vaclík,cz CZE,GK,Sevilla,La Liga,31.0,1989.0,5.0,5.0,450.0,5.0,5.0,1.0,14.0,9.0,64.3,3.0,0.0,2.0,2.0,40.0,0.0,0.0,0.0,0.0,
206,Koke Vegas,es ESP,GK,Levante,La Liga,24.0,1995.0,1.0,1.0,90.0,1.0,2.0,2.0,4.0,2.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
208,Guglielmo Vicario,it ITA,GK,Cagliari,Serie A,23.0,1996.0,4.0,4.0,360.0,4.0,6.0,1.5,21.0,15.0,71.4,3.0,0.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,
209,Iván Villar,es ESP,GK,Celta Vigo,La Liga,23.0,1997.0,21.0,19.0,1781.0,19.8,30.0,1.52,77.0,47.0,68.8,7.0,5.0,7.0,5.0,26.3,7.0,6.0,1.0,0.0,14.3
210,João Virgínia,pt POR,GK,Everton,Premier League,20.0,1999.0,1.0,0.0,48.0,0.5,0.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
211,Rubén Yáñez,es ESP,GK,Getafe,La Liga,26.0,1993.0,10.0,10.0,900.0,10.0,12.0,1.2,30.0,18.0,63.3,3.0,3.0,4.0,4.0,40.0,1.0,1.0,0.0,0.0,0.0
212,Yoel,es ESP,GK,Eibar,La Liga,31.0,1988.0,4.0,3.0,300.0,3.3,3.0,0.9,6.0,3.0,50.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
213,Robin Zentner,de GER,GK,Mainz 05,Bundesliga,25.0,1994.0,31.0,31.0,2790.0,31.0,46.0,1.48,142.0,97.0,71.1,9.0,9.0,13.0,5.0,16.1,6.0,5.0,0.0,1.0,0.0
214,Ron-Robert Zieler,de GER,GK,Köln,Bundesliga,31.0,1989.0,1.0,0.0,51.0,0.6,1.0,1.76,3.0,2.0,100.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
215,Jeroen Zoet,nl NED,GK,Spezia,Serie A,29.0,1991.0,7.0,7.0,603.0,6.7,12.0,1.79,29.0,17.0,69.0,3.0,1.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
