,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off
540,Roberto Canella,ESP,DF,Sporting Gijón,es La Liga,27.0,1988.0,9.0,703.0,78.0,20.6,7.8,8.0,85.0,6.0,1.0,21.0,6.0,0.78,10.0,22.0,-12.0,-1.54,-1.21
541,Cani,ESP,MF,La Coruña,es La Liga,33.0,1981.0,18.0,885.0,49.0,25.9,9.8,12.0,64.0,0.0,6.0,20.0,7.0,1.22,12.0,14.0,-2.0,-0.2,0.29
542,Paolo Cannavaro,ITA,DF,Sassuolo,it Serie A,34.0,1981.0,31.0,2643.0,85.0,77.3,29.4,30.0,,28.0,1.0,,2.0,1.74,40.0,31.0,9.0,0.31,0.31
543,Sergi Canós,ESP,"DF,FW",Liverpool,eng Premier League,18.0,1997.0,1.0,10.0,10.0,0.3,0.1,0.0,,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,-0.34
544,Russell Canouse,USA,MF,Hoffenheim,de Bundesliga,20.0,1995.0,1.0,24.0,24.0,0.8,0.3,0.0,,0.0,1.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.44
546,Ander Capa,ESP,DF,Eibar,es La Liga,23.0,1992.0,36.0,3121.0,87.0,91.3,34.7,34.0,89.0,33.0,2.0,45.0,0.0,1.17,48.0,54.0,-6.0,-0.17,1.63
547,Diego Capel,ESP,"FW,MF",Genoa,it Serie A,27.0,1988.0,21.0,716.0,34.0,20.9,8.0,5.0,,1.0,16.0,,15.0,0.95,7.0,10.0,-3.0,-0.38,-0.38
548,Pierrick Capelle,FRA,"FW,MF",Angers,fr Ligue 1,28.0,1987.0,28.0,1258.0,45.0,36.8,14.0,15.0,,2.0,13.0,,6.0,1.25,16.0,16.0,0.0,0.0,-0.08
549,Eneko Capilla,ESP,MF,Real Sociedad,es La Liga,20.0,1995.0,1.0,9.0,9.0,0.3,0.1,0.0,,0.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.08
550,Étienne Capoue,FRA,MF,Watford,eng Premier League,27.0,1988.0,33.0,2814.0,85.0,82.3,31.3,33.0,,25.0,0.0,,0.0,1.24,30.0,35.0,-5.0,-0.16,0.58
551,Elio Capradossi,ITA,DF,Roma,it Serie A,19.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
552,Carlos Carbonero,COL,"FW,MF",Sampdoria,it Serie A,25.0,1990.0,14.0,1033.0,74.0,30.2,11.5,11.0,,9.0,3.0,,6.0,0.86,17.0,18.0,-1.0,-0.09,0.37
553,Yoan Cardinale,FRA,GK,Nice,fr Ligue 1,21.0,1994.0,26.0,2307.0,89.0,67.5,25.6,25.0,,24.0,1.0,,11.0,1.62,33.0,27.0,6.0,0.23,-0.66
554,Miguel Filipe Nunes Cardoso,PRT,"FW,MF",La Coruña,es La Liga,21.0,1994.0,3.0,44.0,15.0,1.3,0.5,0.0,,0.0,3.0,15.0,3.0,0.67,2.0,1.0,1.0,2.05,2.5
555,Julien Cardy,FRA,MF,Guingamp,fr Ligue 1,33.0,1981.0,14.0,511.0,37.0,14.9,5.7,4.0,,2.0,10.0,,14.0,1.21,9.0,8.0,1.0,0.18,0.49
556,Baily Cargill,GBR,DF,Bournemouth,eng Premier League,20.0,1995.0,0.0,,,,,0.0,,0.0,0.0,,7.0,,,,,,
557,Massimiliano Carlini,ITA,"MF,FW",Frosinone,it Serie A,28.0,1986.0,14.0,385.0,28.0,11.3,4.3,2.0,,1.0,12.0,,16.0,0.64,3.0,8.0,-5.0,-1.17,-0.1
558,Juan Carlos,ESP,GK,Rayo Vallecano,es La Liga,27.0,1988.0,21.0,1803.0,86.0,52.7,20.0,19.0,90.0,19.0,2.0,47.0,16.0,1.1,28.0,36.0,-8.0,-0.4,0.32
559,José Carlos Lazo,ESP,MF,Real Madrid,es La Liga,19.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
560,Juan Carlos Paredes,ECU,"DF,MF",Watford,eng Premier League,28.0,1987.0,17.0,771.0,45.0,22.5,8.6,7.0,,3.0,10.0,,9.0,1.41,13.0,12.0,1.0,0.12,0.49
561,João Carlos Teixeira,PRT,MF,Liverpool,eng Premier League,22.0,1993.0,1.0,4.0,4.0,0.1,0.0,0.0,,0.0,1.0,,9.0,0.0,0.0,0.0,0.0,0.0,-0.34
562,Juan Carlos Valerón,ESP,MF,Las Palmas,es La Liga,40.0,1975.0,13.0,383.0,29.0,11.2,4.3,3.0,74.0,1.0,10.0,16.0,20.0,1.31,8.0,8.0,0.0,0.0,0.24
563,Carlos Carmona,CHL,MF,Atalanta,it Serie A,28.0,1987.0,8.0,471.0,59.0,13.8,5.2,5.0,,4.0,3.0,,2.0,1.0,4.0,8.0,-4.0,-0.76,-0.7
564,Carlos Carmona,ESP,MF,Sporting Gijón,es La Liga,28.0,1987.0,20.0,1213.0,61.0,35.5,13.5,16.0,70.0,2.0,4.0,25.0,10.0,1.4,17.0,13.0,4.0,0.3,1.36
565,David Carmona,ESP,DF,Sevilla,es La Liga,18.0,1997.0,1.0,90.0,90.0,2.6,1.0,1.0,90.0,1.0,0.0,,0.0,0.0,1.0,3.0,-2.0,-2.0,-2.08
566,Kerim Carolus,DEU,DF,Hamburger SV,de Bundesliga,21.0,1994.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,
567,Yannick Carrasco,BEL,"MF,FW",Atlético Madrid,es La Liga,21.0,1993.0,29.0,1496.0,52.0,43.7,16.6,16.0,66.0,1.0,13.0,34.0,1.0,2.38,27.0,7.0,20.0,1.2,0.03
568,Cédric Carrasso,FRA,GK,Bordeaux,fr Ligue 1,33.0,1981.0,20.0,1714.0,86.0,50.1,19.0,20.0,,18.0,0.0,,0.0,1.4,21.0,29.0,-8.0,-0.42,-0.47
569,Johann Carrasso,FRA,GK,Reims,fr Ligue 1,27.0,1988.0,10.0,900.0,90.0,26.3,10.0,10.0,,10.0,0.0,,0.0,0.7,13.0,21.0,-8.0,-0.8,-0.62
570,Michael Carrick,GBR,MF,Manchester Utd,eng Premier League,34.0,1981.0,28.0,1972.0,70.0,57.7,21.9,22.0,,15.0,6.0,,3.0,1.68,30.0,24.0,6.0,0.27,-0.22
572,Daniel Carriço,PRT,"DF,MF",Sevilla,es La Liga,26.0,1988.0,14.0,1051.0,75.0,30.7,11.7,11.0,88.0,10.0,3.0,28.0,5.0,1.43,16.0,13.0,3.0,0.26,0.33
573,Guido Carrillo,ARG,FW,Monaco,fr Ligue 1,24.0,1991.0,31.0,1602.0,52.0,46.8,17.8,15.0,,7.0,16.0,,3.0,1.71,28.0,29.0,-1.0,-0.06,-0.45
574,José Carrillo,ESP,DF,Getafe,es La Liga,20.0,1995.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
575,Andy Carroll,GBR,FW,West Ham,eng Premier League,26.0,1989.0,27.0,1440.0,53.0,42.1,16.0,13.0,,8.0,14.0,,1.0,1.7,31.0,23.0,8.0,0.5,0.23
576,Tom Carroll,GBR,MF,Tottenham,eng Premier League,23.0,1992.0,19.0,515.0,27.0,15.1,5.7,4.0,,1.0,15.0,,13.0,2.16,8.0,7.0,1.0,0.17,-0.85
577,Federico Cartabia,ARG,"MF,FW",La Coruña,es La Liga,22.0,1993.0,26.0,1353.0,52.0,39.6,15.0,15.0,73.0,3.0,11.0,23.0,6.0,0.96,17.0,23.0,-6.0,-0.4,0.04
578,Dani Carvajal,ESP,DF,Real Madrid,es La Liga,23.0,1992.0,22.0,1632.0,74.0,47.7,18.1,19.0,83.0,13.0,3.0,21.0,3.0,2.27,55.0,11.0,44.0,2.43,0.82
579,Ricardo Carvalho,PRT,DF,Monaco,fr Ligue 1,37.0,1978.0,33.0,2898.0,88.0,84.7,32.2,33.0,,29.0,0.0,,2.0,1.76,49.0,44.0,5.0,0.16,-0.19
580,Víctor Casadesús,ESP,"FW,MF",Levante,es La Liga,30.0,1985.0,23.0,951.0,41.0,27.8,10.6,8.0,78.0,4.0,15.0,22.0,7.0,0.83,8.0,20.0,-12.0,-1.14,-0.37
581,Come Casanova,FRA,MF,Gazélec Ajaccio,fr Ligue 1,16.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,
582,Casemiro,BRA,MF,Real Madrid,es La Liga,23.0,1992.0,23.0,1529.0,66.0,44.7,17.0,17.0,85.0,13.0,6.0,13.0,13.0,2.65,51.0,13.0,38.0,2.24,0.43
583,Nacho Cases,ESP,MF,Sporting Gijón,es La Liga,27.0,1987.0,24.0,1966.0,82.0,57.5,21.8,21.0,88.0,19.0,3.0,40.0,2.0,0.96,23.0,37.0,-14.0,-0.64,-0.15
584,Kiko Casilla,ESP,GK,Real Madrid,es La Liga,28.0,1986.0,4.0,360.0,90.0,10.5,4.0,4.0,90.0,4.0,0.0,,34.0,2.25,12.0,6.0,6.0,1.5,-0.56
585,Mattia Cassani,ITA,DF,Sampdoria,it Serie A,31.0,1983.0,25.0,2032.0,81.0,59.4,22.6,23.0,,21.0,2.0,,5.0,1.28,33.0,32.0,1.0,0.04,0.95
586,Antonio Cassano,ITA,"FW,MF",Sampdoria,it Serie A,33.0,1982.0,24.0,1213.0,51.0,35.5,13.5,14.0,,5.0,10.0,,8.0,1.0,15.0,21.0,-6.0,-0.45,-0.16
587,Francesco Cassata,ITA,MF,Juventus,it Serie A,18.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
588,Matheus Cassini,BRA,MF,Palermo,it Serie A,19.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,10.0,,,,,,
589,Luc Castaignos,NLD,FW,Eint Frankfurt,de Bundesliga,22.0,1992.0,19.0,936.0,49.0,30.6,10.4,12.0,,1.0,7.0,,3.0,1.0,14.0,14.0,0.0,0.0,0.76
590,Leandro Castán,BRA,DF,Roma,it Serie A,28.0,1986.0,5.0,380.0,76.0,11.1,4.2,4.0,,3.0,1.0,,31.0,1.2,5.0,6.0,-1.0,-0.24,-1.51
591,Koen Casteels,BEL,GK,Wolfsburg,de Bundesliga,23.0,1992.0,13.0,1170.0,90.0,38.2,13.0,13.0,,13.0,0.0,,17.0,1.92,21.0,10.0,11.0,0.85,1.47
592,Dani Castellano,ESP,DF,Las Palmas,es La Liga,27.0,1987.0,27.0,2245.0,83.0,65.6,24.9,25.0,88.0,22.0,2.0,25.0,1.0,1.15,32.0,35.0,-3.0,-0.12,0.26
593,Javi Castellano,ESP,MF,Las Palmas,es La Liga,27.0,1987.0,1.0,90.0,90.0,2.6,1.0,1.0,90.0,1.0,0.0,,0.0,0.0,0.0,1.0,-1.0,-1.0,-0.81
594,Luca Castellazzi,ITA,GK,Torino,it Serie A,40.0,1975.0,0.0,,,,,0.0,,0.0,0.0,,38.0,,,,,,
595,Samu Castillejo,ESP,MF,Villarreal,es La Liga,20.0,1995.0,28.0,1695.0,61.0,49.6,18.8,19.0,77.0,9.0,9.0,26.0,7.0,1.61,22.0,18.0,4.0,0.21,-0.05
596,Nicolás Castillo,CHL,FW,Frosinone,it Serie A,22.0,1993.0,6.0,308.0,51.0,9.0,3.4,3.0,,2.0,3.0,,7.0,0.67,0.0,10.0,-10.0,-2.92,-2.03
598,Carlos Castro,ESP,FW,Sporting Gijón,es La Liga,20.0,1995.0,25.0,1021.0,41.0,29.9,11.3,7.0,74.0,2.0,18.0,28.0,6.0,0.8,14.0,18.0,-4.0,-0.35,0.32
599,Chory Castro,URY,MF,Málaga,es La Liga,30.0,1984.0,16.0,1241.0,78.0,36.3,13.8,15.0,81.0,8.0,1.0,32.0,0.0,1.25,15.0,15.0,0.0,0.0,-0.12
600,Chory Castro,URY,MF,Real Sociedad,es La Liga,30.0,1984.0,8.0,158.0,20.0,4.6,1.8,1.0,56.0,0.0,7.0,15.0,2.0,0.75,3.0,3.0,0.0,0.0,0.08
601,Gonzalo Castro,DEU,MF,Dortmund,de Bundesliga,28.0,1987.0,25.0,1483.0,59.0,48.5,16.5,16.0,,7.0,9.0,,8.0,2.4,44.0,16.0,28.0,1.7,0.56
602,Jonny Castro,ESP,DF,Celta Vigo,es La Liga,21.0,1994.0,36.0,2956.0,82.0,86.4,32.8,34.0,86.0,28.0,2.0,13.0,0.0,1.5,44.0,53.0,-9.0,-0.27,-0.47
603,Lucas Castro,ARG,MF,Chievo,it Serie A,26.0,1989.0,34.0,2785.0,82.0,81.4,30.9,32.0,,28.0,2.0,,0.0,1.24,34.0,42.0,-8.0,-0.26,-1.11
604,Rubén Castro,ESP,FW,Betis,es La Liga,34.0,1981.0,38.0,3373.0,89.0,98.6,37.5,38.0,89.0,33.0,0.0,,0.0,1.18,34.0,50.0,-16.0,-0.43,3.4
605,Zé Castro,PRT,DF,Rayo Vallecano,es La Liga,32.0,1983.0,22.0,1714.0,78.0,50.1,19.0,22.0,78.0,16.0,0.0,,3.0,1.09,27.0,37.0,-10.0,-0.53,0.06
606,Danilo Cataldi,ITA,MF,Lazio,it Serie A,20.0,1994.0,20.0,1346.0,67.0,39.4,15.0,16.0,,8.0,4.0,,16.0,1.5,20.0,18.0,2.0,0.13,0.22
607,Craig Cathcart,NIC,DF,Watford,eng Premier League,26.0,1989.0,35.0,3034.0,87.0,88.7,33.7,34.0,,33.0,1.0,,1.0,1.2,37.0,46.0,-9.0,-0.27,-0.03
608,Lee Cattermole,GBR,MF,Sunderland,eng Premier League,27.0,1988.0,31.0,2210.0,71.0,64.6,24.6,27.0,,17.0,4.0,,1.0,1.19,34.0,35.0,-1.0,-0.04,0.93
609,Steven Caulker,SLE,DF,Southampton,eng Premier League,23.0,1991.0,3.0,146.0,49.0,4.3,1.6,1.0,,1.0,2.0,,10.0,1.33,1.0,1.0,0.0,0.0,-0.49
610,Steven Caulker,SLE,DF,Liverpool,eng Premier League,23.0,1991.0,3.0,5.0,2.0,0.1,0.1,0.0,,0.0,3.0,,1.0,1.33,2.0,1.0,1.0,18.0,17.68
611,Ivan Cavaleiro,PRT,"MF,FW",Monaco,fr Ligue 1,21.0,1993.0,12.0,511.0,43.0,14.9,5.7,6.0,,2.0,6.0,,6.0,2.0,6.0,7.0,-1.0,-0.18,-0.42
612,Edinson Cavani,URY,FW,Paris S-G,fr Ligue 1,28.0,1987.0,32.0,2309.0,72.0,67.5,25.7,24.0,,20.0,8.0,,2.0,2.5,71.0,12.0,59.0,2.3,0.36
613,Santi Cazorla,ESP,MF,Arsenal,eng Premier League,30.0,1984.0,15.0,1291.0,86.0,37.7,14.3,15.0,,12.0,0.0,,2.0,2.0,26.0,12.0,14.0,0.98,0.34
614,Dani Ceballos,ESP,MF,Betis,es La Liga,18.0,1996.0,34.0,2132.0,63.0,62.3,23.7,22.0,78.0,9.0,12.0,34.0,1.0,1.18,21.0,33.0,-12.0,-0.51,-0.09
615,Luca Ceccarelli,ITA,"DF,MF",Bologna,it Serie A,32.0,1983.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
616,Petr Čech,CZE,GK,Arsenal,eng Premier League,33.0,1982.0,34.0,3060.0,90.0,89.5,34.0,34.0,,34.0,0.0,,2.0,1.85,54.0,31.0,23.0,0.68,-0.82
617,Vincenzo Ceci,ITA,DF,Carpi,it Serie A,17.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
618,Álvaro Cejudo,ESP,MF,Betis,es La Liga,31.0,1984.0,30.0,1873.0,62.0,54.8,20.8,21.0,78.0,9.0,9.0,27.0,5.0,1.23,15.0,29.0,-14.0,-0.67,-0.44
619,Bersant Celina,XK,"FW,MF",Manchester City,eng Premier League,18.0,1996.0,1.0,14.0,14.0,0.4,0.2,0.0,,0.0,1.0,,2.0,0.0,1.0,0.0,1.0,6.43,5.66
620,Mattia Cella,ITA,MF,Genoa,it Serie A,19.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
621,Alessio Cerci,ITA,FW,Genoa,it Serie A,28.0,1987.0,11.0,546.0,50.0,16.0,6.1,6.0,,0.0,5.0,,3.0,1.09,7.0,10.0,-3.0,-0.49,-0.49
622,Alessio Cerci,ITA,"FW,MF",Milan,it Serie A,28.0,1987.0,13.0,757.0,58.0,22.1,8.4,8.0,,2.0,5.0,,5.0,1.23,11.0,6.0,5.0,0.59,0.56
624,Boštjan Cesar,SVN,DF,Chievo,it Serie A,33.0,1982.0,31.0,2717.0,88.0,79.4,30.2,30.0,,29.0,1.0,,4.0,1.35,38.0,32.0,6.0,0.2,1.22
625,Riccardo Cestaro,ITA,DF,Bologna,it Serie A,18.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
626,Nacer Chadli,BEL,MF,Tottenham,eng Premier League,25.0,1989.0,29.0,947.0,33.0,27.7,10.5,10.0,,5.0,19.0,,2.0,1.86,13.0,11.0,2.0,0.19,-0.97
627,Ilyes Chaïbi,DZA,FW,Monaco,fr Ligue 1,18.0,1996.0,1.0,11.0,11.0,0.3,0.1,0.0,,0.0,1.0,,4.0,0.0,0.0,0.0,0.0,0.0,-0.18
628,Florent Chaigneau,FRA,GK,Lorient,fr Ligue 1,31.0,1984.0,2.0,178.0,89.0,5.2,2.0,1.0,,1.0,1.0,,34.0,0.0,1.0,5.0,-4.0,-2.02,-1.83
629,Nathaniel Chalobah,GBR,"DF,MF",Napoli,it Serie A,20.0,1994.0,5.0,35.0,7.0,1.0,0.4,0.0,,0.0,5.0,,26.0,3.0,0.0,1.0,-1.0,-2.57,-3.87
630,Marouane Chamakh,MAR,FW,Crystal Palace,eng Premier League,31.0,1984.0,10.0,257.0,26.0,7.5,2.9,1.0,,0.0,9.0,,6.0,0.9,2.0,4.0,-2.0,-0.7,-0.42
631,Calum Chambers,GBR,"MF,DF",Arsenal,eng Premier League,20.0,1995.0,12.0,322.0,27.0,9.4,3.6,2.0,,2.0,10.0,,17.0,2.17,5.0,3.0,2.0,0.56,-0.23
632,Timothy Chandler,USA,DF,Eint Frankfurt,de Bundesliga,25.0,1990.0,12.0,667.0,56.0,21.8,7.4,5.0,,4.0,7.0,,3.0,1.08,5.0,17.0,-12.0,-1.62,-1.39
633,Clément Chantôme,FRA,MF,Bordeaux,fr Ligue 1,27.0,1987.0,26.0,2178.0,84.0,63.7,24.2,25.0,,22.0,1.0,,0.0,1.35,32.0,40.0,-8.0,-0.33,-0.4
634,Roman Chanturia,GEO,FW,Empoli,it Serie A,19.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,
635,Gaëtan Charbonnier,FRA,"FW,MF",Reims,fr Ligue 1,26.0,1988.0,22.0,1261.0,57.0,36.9,14.0,16.0,,3.0,6.0,,7.0,1.05,20.0,17.0,3.0,0.21,0.88
636,Charles,BRA,FW,Málaga,es La Liga,31.0,1984.0,35.0,3003.0,86.0,87.8,33.4,33.0,89.0,27.0,2.0,35.0,1.0,1.29,36.0,31.0,5.0,0.15,0.58
637,Luca Checchin,ITA,MF,Hellas Verona,it Serie A,18.0,1997.0,4.0,100.0,25.0,2.9,1.1,1.0,,0.0,3.0,,16.0,0.75,2.0,1.0,1.0,0.9,1.71
638,Chechu,ESP,DF,Rayo Vallecano,es La Liga,33.0,1982.0,10.0,470.0,47.0,13.7,5.2,4.0,76.0,1.0,6.0,28.0,16.0,1.2,4.0,8.0,-4.0,-0.77,-0.25
639,Pape Cheikh Diop,SEN,MF,Celta Vigo,es La Liga,17.0,1997.0,6.0,64.0,11.0,1.9,0.7,0.0,,0.0,6.0,11.0,6.0,1.5,2.0,3.0,-1.0,-1.41,-1.22
640,Zhang Chengdong,CHN,"DF,FW",Rayo Vallecano,es La Liga,26.0,1989.0,1.0,9.0,9.0,0.3,0.1,0.0,,0.0,1.0,9.0,3.0,0.0,0.0,2.0,-2.0,-20.0,-19.5
641,Amine Chermiti,TUN,"MF,FW",Gazélec Ajaccio,fr Ligue 1,27.0,1987.0,9.0,278.0,31.0,8.1,3.1,4.0,,0.0,5.0,,6.0,1.11,2.0,6.0,-4.0,-1.29,-0.81
642,Nicolò Cherubin,ITA,DF,Atalanta,it Serie A,28.0,1986.0,14.0,1031.0,74.0,30.1,11.5,10.0,,9.0,4.0,,22.0,1.36,13.0,11.0,2.0,0.17,0.48
643,Denis Cheryshev,RUS,"FW,MF",Real Madrid,es La Liga,24.0,1990.0,2.0,35.0,18.0,1.0,0.4,0.0,,0.0,2.0,18.0,6.0,3.0,1.0,1.0,0.0,0.0,-2.02
644,Denis Cheryshev,RUS,"MF,FW",Valencia,es La Liga,24.0,1990.0,7.0,478.0,68.0,14.0,5.3,6.0,74.0,1.0,1.0,32.0,0.0,1.29,6.0,4.0,2.0,0.38,0.5
645,James Chester,GB-WLS,DF,West Brom,eng Premier League,26.0,1989.0,13.0,964.0,74.0,28.2,10.7,9.0,,7.0,4.0,,24.0,0.92,7.0,18.0,-11.0,-1.03,-0.92
646,Raman Chibsah,GHA,MF,Frosinone,it Serie A,22.0,1993.0,22.0,1159.0,53.0,33.9,12.9,14.0,,5.0,8.0,,9.0,1.05,11.0,24.0,-13.0,-1.01,0.11
647,Giorgio Chiellini,ITA,DF,Juventus,it Serie A,30.0,1984.0,24.0,1787.0,74.0,52.3,19.9,21.0,,16.0,3.0,,2.0,2.21,41.0,12.0,29.0,1.46,0.03
648,Ben Chilwell,GBR,"DF,MF",Leicester City,eng Premier League,18.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,9.0,,,,,,
650,Vlad Chiricheș,ROU,DF,Napoli,it Serie A,25.0,1989.0,8.0,697.0,87.0,20.4,7.7,8.0,,7.0,0.0,,27.0,2.38,19.0,6.0,13.0,1.68,0.52
651,Pedro Chirivella,ESP,MF,Liverpool,eng Premier League,18.0,1997.0,1.0,45.0,45.0,1.3,0.5,1.0,,0.0,0.0,,2.0,0.0,0.0,2.0,-2.0,-4.0,-4.4
652,Ivaylo Chochev,BGR,MF,Palermo,it Serie A,22.0,1993.0,27.0,1744.0,65.0,51.0,19.4,21.0,,15.0,6.0,,10.0,1.04,22.0,40.0,-18.0,-0.93,-0.45
653,Andreas Christensen,DNK,DF,M'Gladbach,de Bundesliga,19.0,1996.0,31.0,2790.0,90.0,91.2,31.0,31.0,,31.0,0.0,,3.0,1.77,65.0,43.0,22.0,0.71,2.38
654,Anders Christiansen,DNK,MF,Chievo,it Serie A,25.0,1990.0,0.0,,,,,0.0,,0.0,0.0,,19.0,,,,,,
655,Max Christiansen,DEU,MF,Ingolstadt 04,de Bundesliga,18.0,1996.0,19.0,1031.0,54.0,33.7,11.5,12.0,,6.0,7.0,,10.0,1.11,13.0,16.0,-3.0,-0.26,0.0
656,Lazaros Christodoulopoulos,GRC,"MF,FW",Sampdoria,it Serie A,28.0,1986.0,10.0,354.0,35.0,10.4,3.9,3.0,,0.0,7.0,,18.0,1.2,6.0,7.0,-1.0,-0.25,0.1
657,Lee Chung-yong,KOR,MF,Crystal Palace,eng Premier League,27.0,1988.0,13.0,390.0,30.0,11.4,4.3,4.0,,0.0,9.0,,12.0,0.85,3.0,11.0,-8.0,-1.85,-1.73
658,Michaël Ciani,FRA,DF,Espanyol,es La Liga,31.0,1984.0,2.0,135.0,68.0,3.9,1.5,2.0,68.0,1.0,0.0,,6.0,0.0,0.0,9.0,-9.0,-6.0,-5.32
659,Cifu,ESP,"DF,MF",Málaga,es La Liga,24.0,1990.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,
660,Luca Cigarini,ITA,MF,Atalanta,it Serie A,29.0,1986.0,25.0,1820.0,73.0,53.2,20.2,21.0,,14.0,4.0,,7.0,1.28,26.0,24.0,2.0,0.1,0.55
661,Tolga Ciğerci,TUR,MF,Hertha BSC,de Bundesliga,23.0,1992.0,18.0,1028.0,57.0,33.6,11.4,13.0,,3.0,5.0,,10.0,1.28,12.0,16.0,-4.0,-0.35,-0.53
662,Per Ciljan Skjelbred,NOR,MF,Hertha BSC,de Bundesliga,28.0,1987.0,31.0,2689.0,87.0,87.9,29.9,31.0,,25.0,0.0,,0.0,1.55,41.0,39.0,2.0,0.07,0.55
663,Daniel Ciofani,ITA,FW,Frosinone,it Serie A,30.0,1985.0,37.0,2908.0,79.0,85.0,32.3,33.0,,24.0,4.0,,1.0,0.84,31.0,61.0,-30.0,-0.93,1.01
664,Matteo Ciofani,ITA,DF,Frosinone,it Serie A,27.0,1988.0,17.0,1282.0,75.0,37.5,14.2,14.0,,11.0,3.0,,20.0,0.61,13.0,34.0,-21.0,-1.47,-0.63
665,Thiago Cionek,POL,DF,Palermo,it Serie A,29.0,1986.0,5.0,450.0,90.0,13.2,5.0,5.0,,5.0,0.0,,12.0,2.0,8.0,5.0,3.0,0.6,1.51
666,Gilles Cioni,FRA,DF,Bastia,fr Ligue 1,31.0,1984.0,20.0,1587.0,79.0,46.4,17.6,17.0,,12.0,3.0,,8.0,1.2,15.0,20.0,-5.0,-0.28,-0.23
667,Ousseynou Cissé,MLI,"DF,MF",Rayo Vallecano,es La Liga,24.0,1991.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
668,Papiss Cissé,SEN,FW,Newcastle Utd,eng Premier League,30.0,1985.0,21.0,1067.0,51.0,31.2,11.9,14.0,,3.0,7.0,,4.0,1.19,12.0,20.0,-8.0,-0.67,-0.18
669,Aly Cissokho,FRA,DF,Aston Villa,eng Premier League,27.0,1987.0,18.0,1603.0,89.0,46.9,17.8,18.0,,17.0,0.0,,0.0,0.44,12.0,40.0,-28.0,-1.57,-0.53
670,Issa Cissokho,SEN,MF,Genoa,it Serie A,30.0,1985.0,13.0,646.0,50.0,18.9,7.2,6.0,,5.0,7.0,,3.0,0.92,5.0,9.0,-4.0,-0.56,-0.59
671,Renato Civelli,ARG,DF,Lille,fr Ligue 1,31.0,1983.0,32.0,2762.0,86.0,80.8,30.7,32.0,,29.0,0.0,,0.0,1.44,27.0,20.0,7.0,0.23,-0.46
672,Ciaran Clark,IRL,DF,Aston Villa,eng Premier League,25.0,1989.0,18.0,1442.0,80.0,42.2,16.0,16.0,,16.0,2.0,,13.0,0.67,11.0,31.0,-20.0,-1.25,0.07
673,Jake Clarke-Salter,GBR,DF,Chelsea,eng Premier League,17.0,1997.0,1.0,17.0,17.0,0.5,0.2,0.0,,0.0,1.0,,1.0,3.0,0.0,0.0,0.0,0.0,-0.16
674,Jordy Clasie,NLD,MF,Southampton,eng Premier League,24.0,1991.0,22.0,1538.0,70.0,45.0,17.1,20.0,,4.0,2.0,,6.0,1.95,22.0,17.0,5.0,0.29,-0.33
676,Pablo Clavería,ESP,MF,Rayo Vallecano,es La Liga,19.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
677,Cléber,BRA,DF,Hamburger SV,de Bundesliga,24.0,1990.0,23.0,1473.0,64.0,48.1,16.4,15.0,,14.0,8.0,,9.0,1.39,25.0,26.0,-1.0,-0.06,0.22
678,Christian Clemens,DEU,MF,Mainz 05,de Bundesliga,23.0,1991.0,28.0,1718.0,61.0,56.1,19.1,20.0,,8.0,8.0,,2.0,1.5,28.0,25.0,3.0,0.16,0.09
679,Jérémy Clément,FRA,MF,Saint-Étienne,fr Ligue 1,30.0,1984.0,27.0,2221.0,82.0,64.9,24.7,25.0,,21.0,2.0,,5.0,1.7,33.0,22.0,11.0,0.45,0.9
680,François Clerc,FRA,"DF,MF",Saint-Étienne,fr Ligue 1,32.0,1983.0,10.0,871.0,87.0,25.5,9.7,10.0,,8.0,0.0,,3.0,1.2,9.0,12.0,-3.0,-0.31,-0.59
