,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,90s,Performance - GA,Performance - GA90,Performance - SoTA,Performance - Saves,Performance - Save%,Performance - W,Performance - D,Performance - L,Performance - CS,Performance - CS%,Penalty Kicks - PKatt,Penalty Kicks - PKA,Penalty Kicks - PKsv,Penalty Kicks - PKm,Penalty Kicks - Save%
22,Yassine Bounou,ma MAR,GK,Girona,La Liga,27.0,1991.0,32.0,32.0,2862.0,31.8,43.0,1.35,166.0,124.0,77.7,8.0,10.0,14.0,8.0,25.0,6.0,6.0,0.0,0.0,0.0
23,Fabian Bredlow,de GER,GK,Nürnberg,Bundesliga,23.0,1995.0,14.0,12.0,1127.0,12.5,28.0,2.24,61.0,32.0,54.1,2.0,3.0,7.0,2.0,16.7,2.0,0.0,1.0,1.0,100.0
24,Gianluigi Buffon,it ITA,GK,Paris S-G,Ligue 1,40.0,1978.0,17.0,17.0,1530.0,17.0,18.0,1.06,65.0,49.0,73.8,13.0,1.0,3.0,6.0,35.3,2.0,1.0,1.0,0.0,50.0
26,Roman Bürki,ch SUI,GK,Dortmund,Bundesliga,27.0,1990.0,32.0,32.0,2880.0,32.0,40.0,1.25,128.0,88.0,71.9,21.0,7.0,4.0,10.0,31.3,4.0,4.0,0.0,0.0,0.0
27,Ludovic Butelle,fr FRA,GK,Angers,Ligue 1,35.0,1983.0,36.0,36.0,3239.0,36.0,48.0,1.33,161.0,113.0,72.0,9.0,15.0,12.0,11.0,30.6,5.0,3.0,2.0,0.0,40.0
28,David Button,eng ENG,GK,Brighton,Premier League,29.0,1989.0,4.0,4.0,360.0,4.0,5.0,1.25,18.0,13.0,83.3,1.0,1.0,2.0,1.0,25.0,2.0,2.0,0.0,0.0,0.0
29,Willy Caballero,ar ARG,GK,Chelsea,Premier League,36.0,1981.0,2.0,2.0,180.0,2.0,0.0,0.0,3.0,3.0,100.0,1.0,1.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,
30,Rafael Cabral,br BRA,GK,Sampdoria,Serie A,28.0,1990.0,2.0,2.0,180.0,2.0,0.0,0.0,2.0,2.0,100.0,1.0,1.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,
31,Marc-Aurèle Caillard,fr FRA,GK,Guingamp,Ligue 1,24.0,1994.0,21.0,21.0,1890.0,21.0,34.0,1.62,93.0,58.0,64.5,4.0,7.0,10.0,6.0,28.6,2.0,1.0,1.0,0.0,50.0
32,Yoan Cardinale,fr FRA,GK,Nice,Ligue 1,24.0,1994.0,3.0,3.0,270.0,3.0,6.0,2.0,12.0,6.0,58.3,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
33,Koen Casteels,be BEL,GK,Wolfsburg,Bundesliga,26.0,1992.0,26.0,26.0,2295.0,25.5,39.0,1.53,119.0,79.0,70.6,11.0,6.0,9.0,8.0,30.8,5.0,4.0,1.0,0.0,20.0
34,Petr Čech,cz CZE,GK,Arsenal,Premier League,36.0,1982.0,7.0,7.0,585.0,6.5,9.0,1.38,37.0,28.0,75.7,5.0,0.0,2.0,1.0,14.3,0.0,0.0,0.0,0.0,
35,Leandro Chichizola,ar ARG,GK,Getafe,La Liga,28.0,1990.0,1.0,1.0,90.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36,Jasper Cillessen,nl NED,GK,Barcelona,La Liga,29.0,1989.0,3.0,3.0,270.0,3.0,4.0,1.33,14.0,10.0,78.6,1.0,1.0,1.0,1.0,33.3,1.0,1.0,0.0,0.0,0.0
37,Joel Coleman,eng ENG,GK,Huddersfield,Premier League,22.0,1995.0,1.0,1.0,90.0,1.0,1.0,1.0,3.0,2.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
38,Andrea Consigli,it ITA,GK,Sassuolo,Serie A,31.0,1987.0,36.0,36.0,3213.0,35.7,56.0,1.57,155.0,98.0,66.5,9.0,15.0,12.0,12.0,33.3,8.0,4.0,3.0,1.0,42.9
39,Benoît Costil,fr FRA,GK,Bordeaux,Ligue 1,31.0,1987.0,37.0,37.0,3330.0,37.0,42.0,1.14,152.0,109.0,76.3,9.0,11.0,17.0,9.0,24.3,7.0,6.0,1.0,0.0,14.3
40,Thibaut Courtois,be BEL,GK,Real Madrid,La Liga,26.0,1992.0,27.0,27.0,2430.0,27.0,36.0,1.33,104.0,67.0,71.2,14.0,3.0,10.0,8.0,29.6,8.0,6.0,1.0,1.0,14.3
41,Alessio Cragno,it ITA,GK,Cagliari,Serie A,24.0,1994.0,38.0,38.0,3420.0,38.0,54.0,1.42,205.0,151.0,77.6,10.0,11.0,17.0,7.0,18.4,10.0,8.0,2.0,0.0,20.0
42,Iván Cuéllar,es ESP,GK,Leganés,La Liga,34.0,1984.0,34.0,34.0,3056.0,33.9,38.0,1.12,115.0,78.0,68.7,10.0,12.0,12.0,9.0,26.5,2.0,2.0,0.0,0.0,0.0
43,Abdoulaye Diallo,sn SEN,GK,Rennes,Ligue 1,26.0,1992.0,6.0,6.0,495.0,5.5,4.0,0.73,20.0,16.0,85.0,3.0,2.0,1.0,2.0,33.3,1.0,1.0,0.0,0.0,0.0
44,Javier Díaz,es ESP,GK,Sevilla,La Liga,21.0,1997.0,1.0,1.0,90.0,1.0,1.0,1.0,2.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
45,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,La Liga,24.0,1993.0,21.0,21.0,1890.0,21.0,35.0,1.67,95.0,59.0,69.5,5.0,4.0,12.0,3.0,14.3,7.0,6.0,1.0,0.0,14.3
46,Marko Dmitrović,rs SRB,GK,Eibar,La Liga,26.0,1992.0,24.0,24.0,2160.0,24.0,30.0,1.25,86.0,55.0,68.6,9.0,6.0,9.0,5.0,20.8,4.0,3.0,1.0,0.0,25.0
47,Jaume Doménech,es ESP,GK,Valencia,La Liga,27.0,1990.0,4.0,4.0,360.0,4.0,1.0,0.25,13.0,12.0,92.3,2.0,2.0,0.0,3.0,75.0,0.0,0.0,0.0,0.0,
48,Gianluigi Donnarumma,it ITA,GK,Milan,Serie A,19.0,1999.0,36.0,36.0,3092.0,34.3,31.0,0.9,126.0,95.0,77.8,18.0,11.0,7.0,11.0,30.6,4.0,3.0,1.0,0.0,25.0
49,Bartłomiej Drągowski,pl POL,GK,Fiorentina,Serie A,20.0,1997.0,3.0,2.0,225.0,2.5,2.0,0.8,8.0,6.0,75.0,0.0,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,
50,Bartłomiej Drągowski,pl POL,GK,Empoli,Serie A,20.0,1997.0,14.0,14.0,1260.0,14.0,24.0,1.71,96.0,71.0,78.1,5.0,2.0,7.0,3.0,21.4,4.0,3.0,1.0,0.0,25.0
52,Jaroslav Drobný,cz CZE,GK,Düsseldorf,Bundesliga,38.0,1979.0,2.0,2.0,180.0,2.0,3.0,1.5,9.0,6.0,66.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
53,Martin Dúbravka,sk SVK,GK,Newcastle Utd,Premier League,29.0,1989.0,38.0,38.0,3420.0,38.0,48.0,1.26,140.0,93.0,70.0,12.0,9.0,17.0,11.0,28.9,6.0,6.0,0.0,0.0,0.0
54,Maxime Dupé,fr FRA,GK,Nantes,Ligue 1,25.0,1993.0,11.0,10.0,939.0,10.4,17.0,1.63,34.0,16.0,55.9,5.0,3.0,2.0,1.0,10.0,3.0,2.0,1.0,0.0,33.3
55,Ederson,br BRA,GK,Manchester City,Premier League,24.0,1993.0,38.0,38.0,3420.0,38.0,23.0,0.61,81.0,58.0,76.5,32.0,2.0,4.0,20.0,52.6,4.0,4.0,0.0,0.0,0.0
56,Michael Esser,de GER,GK,Hannover 96,Bundesliga,30.0,1987.0,32.0,32.0,2880.0,32.0,66.0,2.06,214.0,148.0,71.5,5.0,6.0,21.0,5.0,15.6,6.0,5.0,1.0,0.0,16.7
57,Neil Etheridge,ph PHI,GK,Cardiff City,Premier League,28.0,1990.0,38.0,38.0,3420.0,38.0,69.0,1.82,207.0,135.0,68.6,10.0,4.0,24.0,10.0,26.3,7.0,4.0,3.0,0.0,42.9
58,Łukasz Fabiański,pl POL,GK,West Ham,Premier League,33.0,1985.0,38.0,38.0,3420.0,38.0,55.0,1.45,198.0,143.0,74.2,15.0,7.0,16.0,7.0,18.4,5.0,4.0,1.0,0.0,20.0
59,Fabricio,es ESP,GK,Fulham,Premier League,30.0,1987.0,2.0,2.0,180.0,2.0,5.0,2.5,21.0,16.0,76.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
60,Ralf Fährmann,de GER,GK,Schalke 04,Bundesliga,29.0,1988.0,17.0,16.0,1469.0,16.3,26.0,1.59,83.0,58.0,71.1,4.0,3.0,9.0,3.0,18.8,2.0,2.0,0.0,0.0,0.0
61,Aitor Fernández,es ESP,GK,Levante,La Liga,27.0,1991.0,16.0,16.0,1440.0,16.0,24.0,1.5,83.0,60.0,75.9,4.0,5.0,7.0,2.0,12.5,4.0,4.0,0.0,0.0,0.0
62,Andrés Fernández,es ESP,GK,Villarreal,La Liga,31.0,1986.0,6.0,6.0,540.0,6.0,7.0,1.17,23.0,16.0,73.9,3.0,2.0,1.0,2.0,33.3,1.0,1.0,0.0,0.0,0.0
63,Mark Flekken,nl NED,GK,Freiburg,Bundesliga,25.0,1993.0,1.0,1.0,90.0,1.0,1.0,1.0,5.0,4.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
64,Fraser Forster,eng ENG,GK,Southampton,Premier League,30.0,1988.0,1.0,1.0,90.0,1.0,3.0,3.0,6.0,3.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
65,Ben Foster,eng ENG,GK,Watford,Premier League,35.0,1983.0,38.0,38.0,3420.0,38.0,59.0,1.55,180.0,123.0,69.4,14.0,8.0,16.0,7.0,18.4,5.0,4.0,1.0,0.0,20.0
66,Pierluigi Frattali,it ITA,GK,Parma,Serie A,32.0,1985.0,1.0,1.0,90.0,1.0,2.0,2.0,8.0,7.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
67,Alberto García,es ESP,GK,Rayo Vallecano,La Liga,33.0,1985.0,17.0,17.0,1530.0,17.0,35.0,2.06,87.0,50.0,60.9,3.0,4.0,10.0,4.0,23.5,4.0,1.0,3.0,0.0,75.0
68,Paulo Gazzaniga,ar ARG,GK,Tottenham,Premier League,26.0,1992.0,3.0,3.0,270.0,3.0,2.0,0.67,13.0,11.0,84.6,2.0,0.0,1.0,1.0,33.3,0.0,0.0,0.0,0.0,
69,David de Gea,es ESP,GK,Manchester Utd,Premier League,27.0,1990.0,38.0,38.0,3420.0,38.0,54.0,1.42,171.0,120.0,71.9,19.0,9.0,10.0,7.0,18.4,6.0,6.0,0.0,0.0,0.0
70,Fabian Giefer,de GER,GK,Augsburg,Bundesliga,28.0,1990.0,4.0,4.0,360.0,4.0,7.0,1.75,19.0,12.0,63.2,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
71,Mauro Goicoechea,uy URU,GK,Toulouse,Ligue 1,30.0,1988.0,8.0,7.0,712.0,7.9,12.0,1.52,35.0,23.0,68.6,2.0,3.0,2.0,3.0,42.9,1.0,1.0,0.0,0.0,0.0
72,Pierluigi Gollini,it ITA,GK,Atalanta,Serie A,23.0,1995.0,20.0,20.0,1800.0,20.0,21.0,1.05,70.0,49.0,74.3,11.0,6.0,3.0,4.0,20.0,3.0,3.0,0.0,0.0,0.0
73,Alfred Gomis,sn SEN,GK,SPAL,Serie A,24.0,1993.0,20.0,19.0,1723.0,19.2,27.0,1.41,76.0,49.0,65.8,3.0,6.0,10.0,6.0,31.6,1.0,1.0,0.0,0.0,0.0
74,Mathieu Gorgelin,fr FRA,GK,Lyon,Ligue 1,27.0,1990.0,4.0,4.0,360.0,4.0,5.0,1.25,15.0,10.0,66.7,3.0,0.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,
75,Vicente Guaita,es ESP,GK,Crystal Palace,Premier League,31.0,1987.0,20.0,20.0,1755.0,19.5,23.0,1.18,85.0,63.0,74.1,10.0,4.0,6.0,7.0,35.0,1.0,1.0,0.0,0.0,0.0
76,Guido Guerrieri,it ITA,GK,Lazio,Serie A,22.0,1996.0,1.0,1.0,90.0,1.0,3.0,3.0,4.0,1.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
78,Péter Gulácsi,hu HUN,GK,RB Leipzig,Bundesliga,28.0,1990.0,33.0,33.0,2925.0,32.5,27.0,0.83,117.0,91.0,80.3,19.0,9.0,5.0,15.0,45.5,5.0,4.0,0.0,1.0,0.0
79,Angus Gunn,sct SCO,GK,Southampton,Premier League,22.0,1996.0,12.0,12.0,1080.0,12.0,18.0,1.5,50.0,31.0,64.0,4.0,4.0,4.0,3.0,25.0,1.0,0.0,1.0,0.0,100.0
80,Régis Gurtner,fr FRA,GK,Amiens,Ligue 1,31.0,1986.0,38.0,38.0,3420.0,38.0,52.0,1.37,166.0,114.0,72.3,9.0,11.0,18.0,11.0,28.9,9.0,6.0,2.0,1.0,25.0
81,Ben Hamer,eng ENG,GK,Huddersfield,Premier League,30.0,1987.0,7.0,7.0,553.0,6.1,21.0,3.42,42.0,22.0,57.1,0.0,1.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
82,Samir Handanović,si SVN,GK,Inter,Serie A,34.0,1984.0,38.0,38.0,3420.0,38.0,33.0,0.87,127.0,97.0,76.4,20.0,9.0,9.0,17.0,44.7,5.0,3.0,0.0,2.0,0.0
83,Joe Hart,eng ENG,GK,Burnley,Premier League,31.0,1987.0,19.0,19.0,1710.0,19.0,41.0,2.16,116.0,75.0,65.5,3.0,3.0,13.0,4.0,21.1,2.0,1.0,1.0,0.0,50.0
84,Tom Heaton,eng ENG,GK,Burnley,Premier League,32.0,1986.0,19.0,19.0,1710.0,19.0,27.0,1.42,83.0,59.0,68.7,8.0,4.0,7.0,4.0,21.1,1.0,1.0,0.0,0.0,0.0
85,Wayne Hennessey,wls WAL,GK,Crystal Palace,Premier League,31.0,1987.0,18.0,17.0,1575.0,17.5,26.0,1.49,69.0,42.0,66.7,4.0,3.0,10.0,5.0,29.4,4.0,3.0,1.0,0.0,25.0
86,Iago Herrerín,es ESP,GK,Athletic Club,La Liga,30.0,1988.0,31.0,31.0,2790.0,31.0,32.0,1.03,87.0,55.0,66.7,12.0,10.0,9.0,10.0,32.3,3.0,3.0,0.0,0.0,0.0
87,Marwin Hitz,ch SUI,GK,Dortmund,Bundesliga,30.0,1987.0,2.0,2.0,180.0,2.0,4.0,2.0,6.0,2.0,33.3,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,
88,Lukáš Hrádecký,fi FIN,GK,Leverkusen,Bundesliga,28.0,1989.0,32.0,32.0,2880.0,32.0,47.0,1.47,127.0,81.0,65.4,18.0,4.0,10.0,9.0,28.1,4.0,3.0,1.0,0.0,25.0
89,Salvador Ichazo,uy URU,GK,Torino,Serie A,26.0,1992.0,3.0,2.0,250.0,2.8,2.0,0.72,9.0,7.0,88.9,1.0,1.0,0.0,1.0,50.0,1.0,1.0,0.0,0.0,0.0
90,Gorka Iraizoz,es ESP,GK,Girona,La Liga,37.0,1981.0,7.0,6.0,558.0,6.2,10.0,1.61,39.0,30.0,79.5,1.0,0.0,5.0,1.0,16.7,2.0,2.0,0.0,0.0,0.0
91,Jandrei,br BRA,GK,Genoa,Serie A,25.0,1993.0,1.0,1.0,90.0,1.0,1.0,1.0,3.0,2.0,66.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
92,Rune Jarstein,no NOR,GK,Hertha BSC,Bundesliga,33.0,1984.0,31.0,31.0,2745.0,30.5,48.0,1.57,143.0,96.0,67.8,9.0,10.0,12.0,8.0,25.8,4.0,2.0,1.0,1.0,33.3
93,Karl-Johan Johnsson,se SWE,GK,Guingamp,Ligue 1,28.0,1990.0,17.0,17.0,1530.0,17.0,34.0,2.0,78.0,43.0,59.0,1.0,5.0,11.0,4.0,23.5,4.0,2.0,1.0,1.0,33.3
94,Aleksandar Jovanović,rs SRB,GK,Huesca,La Liga,25.0,1992.0,12.0,12.0,1080.0,12.0,19.0,1.58,46.0,28.0,63.0,1.0,4.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
95,Stefanos Kapino,gr GRE,GK,Werder Bremen,Bundesliga,24.0,1994.0,1.0,0.0,45.0,0.5,1.0,2.0,3.0,2.0,66.7,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
96,Orestis Karnezis,gr GRE,GK,Napoli,Serie A,33.0,1985.0,9.0,9.0,810.0,9.0,7.0,0.78,27.0,20.0,77.8,6.0,2.0,1.0,4.0,44.4,1.0,1.0,0.0,0.0,0.0
97,Eiji Kawashima,jp JPN,GK,Strasbourg,Ligue 1,35.0,1983.0,1.0,1.0,90.0,1.0,0.0,0.0,1.0,1.0,100.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,
98,Gregor Kobel,ch SUI,GK,Hoffenheim,Bundesliga,20.0,1997.0,1.0,1.0,90.0,1.0,1.0,1.0,7.0,6.0,100.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
99,Gregor Kobel,ch SUI,GK,Augsburg,Bundesliga,20.0,1997.0,16.0,16.0,1390.0,15.4,42.0,2.72,93.0,51.0,55.9,4.0,2.0,10.0,3.0,18.8,2.0,1.0,1.0,0.0,50.0
100,Tomáš Koubek,cz CZE,GK,Rennes,Ligue 1,25.0,1992.0,33.0,32.0,2925.0,32.5,48.0,1.48,138.0,90.0,67.4,10.0,11.0,11.0,9.0,28.1,4.0,3.0,1.0,0.0,25.0
101,Thomas Kraft,de GER,GK,Hertha BSC,Bundesliga,30.0,1988.0,4.0,3.0,315.0,3.5,9.0,2.57,16.0,7.0,56.3,2.0,0.0,1.0,1.0,33.3,2.0,2.0,0.0,0.0,0.0
102,Alban Lafont,fr FRA,GK,Fiorentina,Serie A,19.0,1999.0,34.0,34.0,3015.0,33.5,40.0,1.19,128.0,90.0,72.7,8.0,15.0,11.0,8.0,23.5,6.0,5.0,1.0,0.0,16.7
104,Benjamin Lecomte,fr FRA,GK,Montpellier,Ligue 1,27.0,1991.0,37.0,37.0,3330.0,37.0,42.0,1.14,143.0,102.0,72.7,15.0,13.0,9.0,11.0,29.7,5.0,3.0,1.0,1.0,25.0
105,Bernd Leno,de GER,GK,Arsenal,Premier League,26.0,1992.0,32.0,31.0,2835.0,31.5,42.0,1.33,145.0,104.0,75.9,16.0,7.0,8.0,7.0,22.6,7.0,7.0,0.0,0.0,0.0
106,Hugo Lloris,fr FRA,GK,Tottenham,Premier League,31.0,1986.0,33.0,33.0,2970.0,33.0,33.0,1.0,130.0,98.0,76.9,21.0,2.0,10.0,12.0,36.4,5.0,3.0,2.0,0.0,40.0
107,Anthony Lopes,pt POR,GK,Lyon,Ligue 1,27.0,1990.0,34.0,34.0,3060.0,34.0,42.0,1.24,134.0,95.0,72.4,18.0,9.0,7.0,9.0,26.5,5.0,5.0,0.0,0.0,0.0
108,Diego López,es ESP,GK,Espanyol,La Liga,36.0,1981.0,38.0,38.0,3420.0,38.0,50.0,1.32,167.0,117.0,73.7,14.0,11.0,13.0,10.0,26.3,8.0,6.0,2.0,0.0,25.0
109,Pau López,es ESP,GK,Betis,La Liga,23.0,1994.0,33.0,33.0,2970.0,33.0,47.0,1.42,134.0,86.0,67.2,12.0,7.0,14.0,10.0,30.3,4.0,3.0,1.0,0.0,25.0
110,Jonas Lössl,dk DEN,GK,Huddersfield,Premier League,29.0,1989.0,31.0,30.0,2777.0,30.9,54.0,1.75,141.0,86.0,64.5,3.0,5.0,22.0,5.0,16.7,5.0,4.0,1.0,0.0,20.0
111,Andriy Lunin,ua UKR,GK,Leganés,La Liga,19.0,1999.0,5.0,4.0,364.0,4.1,5.0,1.24,19.0,13.0,78.9,1.0,0.0,3.0,2.0,50.0,2.0,1.0,1.0,0.0,50.0
112,Andreas Luthe,de GER,GK,Augsburg,Bundesliga,31.0,1987.0,15.0,14.0,1310.0,14.6,22.0,1.51,78.0,57.0,71.8,3.0,5.0,6.0,2.0,14.3,0.0,0.0,0.0,0.0,
113,Mike Maignan,fr FRA,GK,Lille,Ligue 1,23.0,1995.0,38.0,38.0,3420.0,38.0,33.0,0.87,125.0,90.0,78.4,22.0,9.0,7.0,15.0,39.5,10.0,6.0,2.0,2.0,25.0
114,Steve Mandanda,fr FRA,GK,Marseille,Ligue 1,33.0,1985.0,31.0,31.0,2736.0,30.4,40.0,1.32,113.0,72.0,69.9,14.0,5.0,12.0,9.0,29.0,7.0,6.0,1.0,0.0,14.3
115,Federico Marchetti,it ITA,GK,Genoa,Serie A,35.0,1983.0,4.0,4.0,360.0,4.0,10.0,2.5,18.0,9.0,44.4,2.0,0.0,2.0,1.0,25.0,0.0,0.0,0.0,0.0,
116,Jordi Masip,es ESP,GK,Valladolid,La Liga,29.0,1989.0,35.0,35.0,3150.0,35.0,45.0,1.29,143.0,96.0,72.0,10.0,9.0,16.0,9.0,25.7,8.0,5.0,3.0,0.0,37.5
117,Christian Mathenia,de GER,GK,Nürnberg,Bundesliga,26.0,1992.0,22.0,22.0,1933.0,21.5,40.0,1.86,118.0,80.0,67.8,1.0,7.0,14.0,2.0,9.1,2.0,2.0,0.0,0.0,0.0
118,Alex McCarthy,eng ENG,GK,Southampton,Premier League,28.0,1989.0,25.0,25.0,2250.0,25.0,44.0,1.76,119.0,78.0,64.7,5.0,8.0,12.0,4.0,16.0,2.0,2.0,0.0,0.0,0.0
119,Edouard Mendy,sn SEN,GK,Reims,Ligue 1,26.0,1992.0,38.0,38.0,3420.0,38.0,42.0,1.11,150.0,110.0,76.7,13.0,16.0,9.0,14.0,36.8,7.0,7.0,0.0,0.0,0.0
