,Player,Squad,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off
532,Jack Butland,Crystal Palace,9,765,85,22.4,8.5,8,90,8,1,45,29,1.11,12,13,-1,-0.12,-0.29,8.7,8.9,-0.2,-0.02,-0.22
533,Adrian Butzke,Granada,1,1,1,0.0,0.0,0,0.0,0,1,1,9,3.00,1,0,+1,+90.00,+90.47,0.4,0.0,+0.4,+38.85,+39.44
534,Marcin Bulka,Nice,1,90,90,2.6,1.0,1,90,1,0,0.0,37,0.00,0,1,-1,-1.00,-1.46,1.0,1.5,-0.6,-0.58,-0.95
535,Jamie Bynoe-Gittens,Dortmund,4,134,34,4.4,1.5,1,62,0,3,24,1,1.50,5,3,+2,+1.34,+0.39,5.0,1.7,+3.4,+2.25,+1.81
536,Sam Byram,Norwich City,15,1027,68,30.0,11.4,11,85,10,4,23,6,0.73,7,27,-20,-1.75,-0.21,10.1,24.7,-14.6,-1.28,-0.21
537,Erick Cabaco,Getafe,10,403,40,11.8,4.5,5,70,0,5,11,12,0.73,3,6,-3,-0.67,-0.52,3.2,5.4,-2.2,-0.49,-0.28
538,Willy Caballero,Southampton,2,180,90,5.3,2.0,2,90,2,0,0.0,19,0.50,2,5,-3,-1.50,-0.92,1.3,3.0,-1.7,-0.87,-0.50
539,Remy Cabella,Montpellier,5,313,63,9.2,3.5,3,84,1,2,31,0,0.40,4,8,-4,-1.15,-0.92,5.2,6.0,-0.7,-0.21,+0.18
540,Jimmy Cabot,Angers,24,2008,84,58.7,22.3,24,84,20,0,0.0,0,1.21,29,27,+2,+0.09,+0.92,27.4,26.4,+1.1,+0.05,+0.34
541,Jovane Cabral,Lazio,3,190,63,5.6,2.1,2,62,0,1,67,12,1.00,5,4,+1,+0.47,-0.03,5.3,2.0,+3.3,+1.57,+1.45
542,Leandro Cabrera,Espanyol,37,3330,90,97.4,37.0,37,90,37,0,0.0,0,1.14,39,49,-10,-0.27,+2.73,35.3,48.8,-13.5,-0.37,+0.56
543,Liberato Cacace,Empoli,10,466,47,13.6,5.2,5,77,2,5,17,5,0.90,5,9,-4,-0.77,-0.29,5.4,8.7,-3.3,-0.63,-0.08
544,Martin Caceres,Cagliari,14,832,59,24.3,9.2,9,76,6,5,29,0,0.64,8,17,-9,-0.97,-0.10,8.6,13.9,-5.4,-0.58,-0.01
546,Martin Caceres,Levante,10,663,66,19.4,7.4,9,69,2,1,45,3,1.10,6,13,-7,-0.95,-0.36,7.2,10.5,-3.2,-0.44,-0.55
547,Anthony Caci,Strasbourg,37,2395,65,70.0,26.6,26,85,19,11,16,0,1.68,39,24,+15,+0.56,+0.39,38.6,28.9,+9.7,+0.36,+0.15
548,Mathieu Cafaro,Reims,4,192,48,5.6,2.1,3,53,0,1,34,3,1.00,3,4,-1,-0.47,-0.47,1.5,3.7,-2.1,-1.01,-0.82
549,Yannick Cahuzac,Lens,17,618,36,18.1,6.9,6,85,2,11,10,19,1.67,14,15,-1,-0.15,-0.63,10.2,8.6,+1.5,+0.22,+0.03
550,Felipe Caicedo,Genoa,9,284,32,8.3,3.2,1,90,1,8,24,0,0.67,6,6,0,0.00,+0.95,5.5,5.2,+0.3,+0.11,+0.60
551,Felipe Caicedo,Lazio,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,Felipe Caicedo,Inter,3,23,8,0.7,0.3,0,0.0,0,3,8,10,1.67,0,0,0,0.00,-1.38,0.2,0.9,-0.6,-2.45,-3.59
553,Moises Caicedo,Brighton,8,660,83,19.3,7.3,8,83,4,0,0.0,11,2.13,13,6,+7,+0.95,+1.25,10.1,7.2,+2.9,+0.40,+0.39
554,Marc-Aurele Caillard,Metz,19,1542,81,45.1,17.1,17,90,17,2,6,15,0.89,16,30,-14,-0.82,+0.14,12.9,31.1,-18.2,-1.06,-0.34
555,Jens Cajuste,Reims,8,364,46,10.6,4.0,4,64,0,4,28,0,0.63,4,8,-4,-0.99,-1.08,6.1,5.4,+0.6,+0.16,+0.43
556,Cala,Cádiz,14,947,68,27.7,10.5,10,85,8,4,25,20,0.80,9,23,-14,-1.33,-1.26,8.0,17.3,-9.3,-0.88,-0.90
557,Davide Calabria,Milan,26,2119,82,62.0,23.5,24,87,17,2,20,1,2.42,40,17,+23,+0.98,-0.06,37.1,22.0,+15.0,+0.64,+0.03
558,Riccardo Calafiori,Genoa,3,82,27,2.4,0.9,1,45,0,2,19,8,0.67,0,3,-3,-3.29,-2.48,0.1,3.3,-3.2,-3.47,-3.10
559,Riccardo Calafiori,Roma,6,174,29,5.1,1.9,2,72,0,4,8,12,2.50,3,3,0,0.00,-0.44,2.6,1.8,+0.7,+0.39,-0.33
560,Mattia Caldara,Venezia,31,2704,87,79.1,30.0,30,90,30,1,4,5,0.81,27,52,-25,-0.83,+0.42,27.2,56.2,-29.0,-0.97,-0.17
561,Calderon,Betis,1,65,65,1.9,0.7,0,0.0,0,1,65,2,1.00,1,0,+1,+1.38,+0.82,0.4,0.1,+0.4,+0.49,+0.23
562,Fernando Calero,Espanyol,16,1090,68,31.9,12.1,13,81,8,3,12,15,0.88,11,17,-6,-0.50,-0.23,10.0,14.3,-4.3,-0.35,+0.04
563,Duje Caleta-Car,Marseille,26,2057,79,60.1,22.9,24,84,17,2,17,9,1.65,33,25,+8,+0.35,-0.77,32.3,26.3,+6.0,+0.26,-0.61
564,Hakan Calhanoglu,Inter,34,2480,73,72.5,27.6,33,75,7,1,5,2,2.12,59,21,+38,+1.38,+0.04,54.2,26.6,+27.5,+1.00,-0.44
565,Daniel Caligiuri,Augsburg,28,2004,72,65.5,22.3,24,80,8,4,20,4,1.21,26,38,-12,-0.54,-0.11,24.7,36.5,-11.8,-0.53,+0.28
566,Jose Callejon,Fiorentina,30,1298,43,38.0,14.4,16,67,3,14,16,8,1.53,21,24,-3,-0.21,-0.67,19.8,19.5,+0.3,+0.02,-0.79
567,Lucas Calodat,Saint-Étienne,1,4,4,0.1,0.0,0,0.0,0,1,4,0,0.00,0,1,-1,-22.50,-21.60,0.0,0.3,-0.2,-4.38,-3.86
568,Dominic Calvert-Lewin,Everton,17,1283,75,37.5,14.3,15,84,9,2,15,3,1.18,23,31,-8,-0.56,+0.07,18.9,21.6,-2.7,-0.19,+0.30
569,Ibrahima Camara,Atlético Madrid,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,Mahdi Camara,Saint-Étienne,35,3073,88,89.9,34.1,34,89,30,1,46,0,0.74,36,68,-32,-0.94,-0.16,33.4,51.2,-17.7,-0.52,+0.05
572,Mamadou Camara,Troyes,3,40,13,1.2,0.4,0,0.0,0,3,13,5,1.00,1,1,0,0.00,+0.43,0.3,0.6,-0.4,-0.82,-0.52
573,Mamadou Camara,Lens,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,Victor Camarasa,Betis,7,108,15,3.2,1.2,0,0.0,0,7,15,2,1.86,1,2,-1,-0.83,-1.46,1.0,1.9,-0.9,-0.75,-1.04
575,Eduardo Camavinga,Real Madrid,26,1236,48,36.1,13.7,13,71,6,13,24,8,2.42,33,13,+20,+1.46,+0.26,27.7,19.1,+8.6,+0.63,-0.17
576,Eduardo Camavinga,Rennes,4,143,36,4.2,1.6,1,68,0,3,25,0,1.25,2,4,-2,-1.26,-2.47,1.3,3.5,-2.2,-1.38,-1.99
577,Andrea Cambiaso,Genoa,26,1790,69,52.3,19.9,21,78,13,5,28,3,0.62,13,31,-18,-0.91,-0.08,16.2,25.5,-9.3,-0.47,-0.05
578,Axel Camblan,Brest,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,Sergio Camello,Atlético Madrid,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,Jose Campana,Levante,20,1422,71,41.6,15.8,16,79,8,4,40,0,0.95,21,28,-7,-0.44,+0.37,20.6,21.6,-0.9,-0.06,-0.11
581,Chem Campbell,Wolves,1,13,13,0.4,0.1,0,0.0,0,1,13,6,0.00,0,0,0,0.00,+0.13,0.3,0.1,+0.1,+0.83,+1.35
582,Gaizka Campos Bahillo,Celta Vigo,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,Emre Can,Dortmund,24,1690,70,55.2,18.8,19,84,14,5,19,0,2.13,45,22,+23,+1.22,+0.57,33.9,23.0,+10.9,+0.58,+0.13
584,Sergio Canales,Betis,34,2791,82,81.6,31.0,33,84,19,1,27,0,1.74,48,31,+17,+0.55,-0.17,38.1,33.0,+5.1,+0.16,-0.55
585,Matteo Cancellieri,Hellas Verona,12,227,19,6.6,2.5,1,61,0,11,15,19,0.17,4,6,-2,-0.79,-1.02,3.7,3.9,-0.2,-0.07,-0.12
586,Joao Cancelo,Manchester City,36,3227,90,94.4,35.9,36,90,35,0,0.0,1,2.42,88,25,+63,+1.76,-2.91,80.9,23.7,+57.2,+1.59,-1.60
587,Fali Cande,Metz,11,973,88,28.5,10.8,11,88,9,0,0.0,0,0.64,5,18,-13,-1.20,-0.43,6.7,17.9,-11.3,-1.04,-0.23
588,Antonio Candreva,Sampdoria,36,3119,87,91.2,34.7,36,87,24,0,0.0,0,1.00,44,56,-12,-0.35,+1.15,34.2,48.2,-14.0,-0.40,+1.19
589,Simone Canestrelli,Empoli,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,Gianmarco Cangiano,Bologna,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,Lorenzo Cannavale,Salernitana,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,Sergi Canos,Brentford,31,2083,67,60.9,23.1,25,79,9,6,19,2,1.06,25,35,-10,-0.43,-0.57,25.2,29.0,-3.8,-0.16,-0.24
593,Alex Cantero,Levante,25,610,24,17.8,6.8,4,68,0,21,16,11,0.68,16,16,0,0.00,+0.80,14.0,11.5,+2.5,+0.36,+0.44
594,Todd Cantwell,Norwich City,8,441,55,12.9,4.9,5,74,2,3,24,4,0.38,2,15,-13,-2.65,-1.20,3.3,11.9,-8.5,-1.74,-0.69
595,Ander Capa,Athletic Club,1,4,4,0.1,0.0,0,0.0,0,1,4,29,3.00,0,0,0,0.00,-0.18,0.1,0.0,+0.1,+1.75,+1.45
596,Pierrick Capelle,Angers,30,1193,40,34.9,13.3,12,77,2,18,15,5,1.10,16,15,+1,+0.08,+0.56,17.2,16.7,+0.5,+0.04,+0.20
598,Leonardo Capezzi,Salernitana,5,175,35,5.1,1.9,2,65,0,3,15,8,0.80,3,6,-3,-1.54,-0.38,1.8,3.0,-1.2,-0.60,+0.16
599,Capita,Lille,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,Etienne Capoue,Villarreal,30,2290,76,67.0,25.4,26,83,15,4,33,3,1.43,36,23,+13,+0.51,-0.52,37.0,26.5,+10.5,+0.41,-0.30
601,Gianluca Caprari,Hellas Verona,35,2739,78,80.1,30.4,33,81,15,2,27,0,1.51,56,40,+16,+0.53,+1.85,41.9,36.9,+5.0,+0.16,+0.63
602,Amay Caprice,Marseille,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,Francesco Caputo,Sampdoria,36,2790,78,81.6,31.0,31,85,19,5,33,0,0.97,41,53,-12,-0.39,+0.33,30.7,46.5,-15.9,-0.51,-0.01
604,Francesco Caputo,Sassuolo,2,156,78,4.6,1.7,2,78,0,0,0.0,0,2.00,3,2,+1,+0.58,+0.66,3.0,2.9,+0.2,+0.09,+0.39
605,Maxence Caqueret,Lyon,31,2335,75,68.3,25.9,26,85,22,5,27,0,1.58,40,35,+5,+0.19,-0.64,44.7,35.3,+9.4,+0.36,+0.12
606,Andrea Carboni,Cagliari,30,2215,74,64.8,24.6,25,84,18,5,21,7,0.77,24,41,-17,-0.69,+0.58,27.5,36.4,-8.9,-0.36,+0.61
607,Franco Carboni,Inter,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,Isaac Carcelen,Cádiz,25,1544,62,45.1,17.2,17,81,9,8,21,4,0.96,16,22,-6,-0.35,+0.13,17.0,25.2,-8.1,-0.47,-0.45
609,Cardenas,Levante,24,2160,90,63.2,24.0,24,90,24,0,0.0,12,1.00,36,46,-10,-0.42,+0.65,38.6,36.4,+2.2,+0.09,+0.24
610,Irvin Cardona,Brest,32,1334,42,39.0,14.8,13,68,0,19,24,3,1.09,18,30,-12,-0.81,-0.98,17.6,24.1,-6.5,-0.44,-0.17
611,Lazar Carevic,Barcelona,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,Igor Carioca,Lorient,28,1578,56,46.1,17.5,17,86,13,11,11,10,0.86,16,33,-17,-0.97,-0.43,17.7,25.8,-8.1,-0.46,-0.41
613,Carlo,Villarreal,1,7,7,0.2,0.1,0,0.0,0,1,7,3,3.00,0,0,0,0.00,-0.69,0.6,0.0,+0.6,+7.55,+7.06
614,Diego Carlos,Sevilla,34,2957,87,86.5,32.9,34,87,30,0,0.0,0,1.88,48,27,+21,+0.64,+0.25,37.8,31.4,+6.4,+0.20,+0.39
615,Carmona,Sevilla,1,24,24,0.7,0.3,0,0.0,0,1,24,14,1.00,0,0,0,0.00,-0.61,0.0,0.1,0.0,-0.11,-0.26
616,Marc Carmona,Mallorca,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,Matteo Carnelos,Udinese,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,Yannick Carrasco,Atlético Madrid,34,2583,76,75.5,28.7,28,83,14,6,45,0,1.91,52,34,+18,+0.63,+0.20,42.2,24.7,+17.5,+0.61,+0.23
619,Coke Carrillo,Celta Vigo,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,Guido Carrillo,Elche,29,1168,40,34.2,13.0,11,76,5,18,18,6,1.00,12,20,-8,-0.62,-0.46,12.8,18.7,-5.9,-0.45,+0.33
621,Thomas Carrique,Celta Vigo,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,Scott Carson,Manchester City,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,Dani Carvajal,Real Madrid,24,1551,65,45.4,17.2,17,81,9,7,25,4,2.46,37,13,+24,+1.39,+0.19,34.0,16.5,+17.5,+1.01,+0.52
625,Matis Carvalho,Montpellier,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,William Carvalho,Betis,33,1805,55,52.8,20.1,20,79,8,13,18,2,1.82,37,25,+12,+0.60,+0.04,32.8,29.1,+3.7,+0.18,-0.17
627,Cesare Casadei,Inter,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,Nicolo Casale,Hellas Verona,36,2586,72,75.6,28.7,30,80,18,6,33,0,1.36,42,40,+2,+0.07,-0.36,37.8,36.9,+0.9,+0.03,-0.03
629,Casemiro,Real Madrid,32,2569,80,75.1,28.5,31,82,22,1,30,2,2.13,52,23,+29,+1.02,-1.10,50.0,33.3,+16.7,+0.59,-0.59
630,Matty Cash,Aston Villa,38,3377,89,98.7,37.5,38,89,35,0,0.0,0,1.18,52,50,+2,+0.05,+8.43,43.6,46.6,-3.0,-0.08,+4.08
631,Kiko Casilla,Elche,14,1260,90,36.8,14.0,14,90,14,0,0.0,20,0.93,12,17,-5,-0.36,-0.07,11.8,18.9,-7.2,-0.51,+0.25
632,Moreto Cassama,Reims,17,801,47,23.4,8.9,11,59,0,6,25,9,1.29,11,11,0,0.00,+0.03,8.1,10.6,-2.5,-0.28,-0.06
633,Francesco Cassata,Genoa,1,7,7,0.2,0.1,0,0.0,0,1,7,1,1.00,0,0,0,0.00,+0.87,0.0,0.0,0.0,0.00,+0.44
634,Riccardo Castagnaviz,Udinese,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,Timothy Castagne,Leicester City,27,2127,79,62.2,23.6,22,88,20,5,39,2,1.52,42,30,+12,+0.51,+1.13,31.8,34.3,-2.6,-0.11,+0.51
636,Koen Casteels,Wolfsburg,28,2520,90,82.4,28.0,28,90,28,0,0.0,0,1.39,39,40,-1,-0.04,+1.63,40.5,38.7,+1.8,+0.06,+0.29
637,Jean-Charles Castelletto,Nantes,28,2510,90,73.4,27.9,28,90,26,0,0.0,0,1.57,40,35,+5,+0.18,-0.02,36.8,37.5,-0.7,-0.03,+0.61
638,Samu Castillejo,Milan,5,125,25,3.7,1.4,1,45,0,4,20,17,2.00,6,0,+6,+4.32,+3.45,2.4,1.3,+1.1,+0.80,+0.18
639,Gonzalo Castro,Arminia,12,436,36,14.2,4.8,4,78,1,8,15,3,0.83,3,9,-6,-1.24,-0.55,2.9,9.1,-6.2,-1.29,-0.25
640,Javier Castro,Celta Vigo,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,Jonny Castro,Wolves,13,1024,79,29.9,11.4,10,89,8,3,45,4,0.85,13,22,-9,-0.79,-0.94,10.7,19.3,-8.6,-0.75,-0.34
642,Gaetano Castrovilli,Fiorentina,23,1391,60,40.7,15.5,16,73,5,7,33,2,1.74,18,19,-1,-0.06,-0.46,25.0,15.6,+9.4,+0.61,+0.16
643,Danilo Cataldi,Lazio,32,1707,53,49.9,19.0,19,73,1,13,24,2,1.69,40,29,+11,+0.58,+0.16,26.9,21.3,+5.6,+0.30,+0.19
644,Catena,Rayo Vallecano,36,3240,90,94.7,36.0,36,90,36,0,0.0,0,1.17,39,46,-7,-0.19,+1.81,41.6,45.6,-4.0,-0.11,+0.71
645,Craig Cathcart,Watford,31,2396,77,70.1,26.6,27,88,24,4,8,4,0.74,28,55,-27,-1.01,+0.39,31.0,45.8,-14.8,-0.56,+0.29
646,Edinson Cavani,Manchester Utd,15,766,51,22.4,8.5,7,81,4,8,25,0,1.47,13,10,+3,+0.35,+0.45,12.5,10.8,+1.6,+0.19,+0.15
647,Nicolo Cavuoti,Cagliari,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,Dani Ceballos,Real Madrid,11,276,25,8.1,3.1,2,80,1,9,13,6,2.64,8,2,+6,+1.96,+0.73,8.0,4.7,+3.3,+1.08,+0.38
650,Pietro Ceccaroni,Venezia,35,3122,89,91.3,34.7,35,89,34,0,0.0,1,0.66,31,63,-32,-0.92,-0.02,35.3,66.3,-30.9,-0.89,+0.43
651,Federico Ceccherini,Hellas Verona,34,2358,69,68.9,26.2,29,74,11,5,43,2,1.44,41,41,0,0.00,-0.51,33.6,31.6,+1.9,+0.07,+0.12
652,Emil Ceide,Sassuolo,6,53,9,1.5,0.6,0,0.0,0,6,9,8,1.67,1,3,-2,-3.40,-3.40,0.9,2.6,-1.7,-2.84,-2.60
653,Zeki Celik,Lille,32,2696,84,78.8,30.0,30,88,27,2,23,3,1.38,38,38,0,0.00,0.00,41.0,32.5,+8.6,+0.29,+0.03
654,Fabien Centonze,Metz,19,1586,83,46.4,17.6,18,86,17,1,45,0,0.84,21,34,-13,-0.74,+0.29,13.6,25.7,-12.1,-0.68,+0.36
655,Luca Ceppitelli,Cagliari,24,1445,60,42.3,16.1,16,82,9,8,16,6,0.79,14,31,-17,-1.06,-0.28,16.7,25.1,-8.3,-0.52,+0.10
656,Michele Cerofolini,Fiorentina,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,Noa Cervantes,Reims,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,Franco Cervi,Celta Vigo,33,1801,55,52.7,20.0,21,70,3,12,28,2,1.24,31,22,+9,+0.45,+0.95,22.1,22.8,-0.7,-0.04,+0.07
659,Cesar,Elche,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,Damir Ceter,Cagliari,1,6,6,0.2,0.1,0,0.0,0,1,6,10,0.00,0,0,0,0.00,+0.90,0.0,0.1,-0.1,-1.77,-1.20
661,Julian Chabot,Sampdoria,11,490,45,14.3,5.4,4,90,4,7,19,11,1.09,3,13,-10,-1.84,-1.62,3.9,9.3,-5.3,-0.98,-0.55
662,Julian Chabot,Köln,4,209,52,6.8,2.3,2,89,1,2,16,9,1.50,3,3,0,0.00,-0.09,3.2,3.8,-0.5,-0.23,-0.23
663,El Chadaille Bitshiabu,Paris S-G,1,5,5,0.1,0.1,0,0.0,0,1,5,10,3.00,0,0,0,0.00,-1.42,0.0,0.0,0.0,0.00,-0.97
664,Nassim Chadli,Troyes,8,96,12,2.8,1.1,1,32,0,7,9,11,1.25,1,0,+1,+0.94,+1.40,1.2,0.9,+0.4,+0.34,+0.66
665,Kayky Chagas,Manchester City,1,7,7,0.2,0.1,0,0.0,0,1,7,2,3.00,1,0,+1,+12.86,+10.96,1.0,0.0,+1.0,+12.30,+10.63
666,Mehdi Chahiri,Strasbourg,1,16,16,0.5,0.2,0,0.0,0,1,16,3,0.00,0,1,-1,-5.63,-6.10,0.1,0.3,-0.2,-1.13,-1.46
667,Trevoh Chalobah,Chelsea,20,1449,72,42.4,16.1,17,82,13,3,20,13,2.30,38,9,+29,+1.80,+1.16,27.6,12.0,+15.7,+0.97,+0.31
668,Calum Chambers,Arsenal,2,170,85,5.0,1.9,2,85,1,0,0.0,4,0.00,0,7,-7,-3.71,-4.26,1.1,5.6,-4.5,-2.39,-2.92
669,Calum Chambers,Aston Villa,11,831,76,24.3,9.2,9,88,8,2,22,6,1.36,17,9,+8,+0.87,+1.21,13.2,11.5,+1.7,+0.18,+0.41
670,Dylan Chambost,Troyes,19,753,40,22.0,8.4,9,70,2,10,12,19,1.00,7,9,-2,-0.24,+0.23,8.6,12.6,-4.0,-0.47,-0.22
671,Timothy Chandler,Eint Frankfurt,17,1212,71,39.6,13.5,15,80,8,2,5,14,1.41,18,21,-3,-0.22,-0.17,15.5,18.2,-2.7,-0.20,-0.07
672,Chapela,Cádiz,9,398,44,11.6,4.4,4,64,0,5,29,11,0.78,4,9,-5,-1.13,-0.80,2.3,6.8,-4.6,-1.03,-0.90
673,Brendan Chardonnet,Brest,32,2686,84,78.5,29.8,31,86,29,1,13,0,1.28,41,38,+3,+0.10,+1.45,34.2,41.3,-7.0,-0.24,+0.48
674,Kgagelo Chauke,Southampton,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,Xavier Chavalerin,Troyes,34,2717,80,79.4,30.2,31,85,22,3,24,0,1.09,32,40,-8,-0.26,+0.76,31.7,37.1,-5.4,-0.18,+0.61
677,Xavier Chavalerin,Reims,3,220,73,6.4,2.4,2,90,2,1,40,0,1.00,3,3,0,0.00,+0.03,2.4,2.8,-0.4,-0.17,+0.06
678,Justin Che,Hoffenheim,2,41,21,1.3,0.5,0,0.0,0,2,21,9,0.00,0,1,-1,-2.20,-2.17,0.6,0.3,+0.3,+0.61,+0.51
679,Chema,Getafe,1,45,45,1.3,0.5,1,45,0,0,0.0,10,0.00,0,4,-4,-8.00,-7.89,0.2,0.8,-0.6,-1.28,-1.05
680,Rayan Cherki,Lyon,16,440,28,12.9,4.9,3,72,1,13,17,7,1.63,5,8,-3,-0.61,-1.16,7.2,6.6,+0.6,+0.12,-0.24
681,Vladislav Cherny,Arminia,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,Denis Cheryshev,Valencia,17,563,33,16.5,6.3,5,71,0,12,17,12,1.47,12,9,+3,+0.48,+0.73,10.5,10.2,+0.3,+0.05,+0.34
683,Daniel Chesters,West Ham,1,1,1,0.0,0.0,0,0.0,0,1,1,1,0.00,0,0,0,0.00,-0.24,0.0,0.1,-0.1,-11.88,-11.83
684,Raman Chibsah,Bochum,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,Giorgio Chiellini,Juventus,21,1354,64,39.6,15.0,16,78,11,5,22,6,1.86,18,12,+6,+0.40,-0.21,20.4,14.1,+6.3,+0.42,+0.12
686,Federico Chiesa,Juventus,14,863,62,25.2,9.6,11,73,3,3,21,0,1.79,15,11,+4,+0.42,-0.15,14.7,8.5,+6.2,+0.64,+0.39
687,Mattia Chiesa,Hellas Verona,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,Ben Chilwell,Chelsea,7,542,77,15.8,6.0,6,90,6,1,2,6,2.71,19,2,+17,+2.82,+2.01,13.1,4.1,+9.0,+1.49,+0.83
689,Chinchu,Getafe,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,Chiquinho,Wolves,8,208,26,6.1,2.3,1,90,1,7,17,7,1.00,5,5,0,0.00,+0.14,3.1,3.5,-0.4,-0.17,+0.36
691,Vlad Chiriches,Sassuolo,29,2300,79,67.3,25.6,27,85,21,2,4,8,1.41,43,43,0,0.00,+0.16,35.4,44.5,-9.1,-0.36,-0.23
