,Player,Squad,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG
706,Deyverson,Alavés,9.7,1,14,2,14.3,1.44,0.21,0.07,0.50,16.6,0,0,0,1.5,1.5,0.10,-0.5,-0.5
707,Jacopo Dezi,Parma,0.9,0,1,0,0.0,1.14,0.00,0.00,0.0,21.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1
708,Samuel Di Carmine,Hellas Verona,5.6,0,9,2,22.2,1.62,0.36,0.00,0.00,7.3,0,0,0,1.4,1.4,0.23,-1.4,-1.4
709,Samuel Di Carmine,Crotone,5.3,0,6,1,16.7,1.14,0.19,0.00,0.00,12.1,0,0,0,0.5,0.5,0.09,-0.5,-0.5
710,Giovanni Di Lorenzo,Napoli,36.0,3,28,12,42.9,0.78,0.33,0.11,0.25,12.4,0,0,0,3.8,3.8,0.14,-0.8,-0.8
711,Angel Di Maria,Paris S-G,20.6,4,60,17,28.3,2.91,0.83,0.07,0.24,21.5,6,0,0,4.7,4.7,0.08,-0.7,-0.7
712,Alessandro Di Pardo,Juventus,0.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
713,Giuseppe Di Serio,Benevento,3.2,0,4,2,50.0,1.23,0.62,0.00,0.00,16.6,0,0,0,0.6,0.6,0.16,-0.6,-0.6
714,Boulaye Dia,Reims,32.6,14,58,22,37.9,1.78,0.68,0.16,0.41,16.2,0,5,5,12.5,8.6,0.15,+1.5,+0.4
715,Abdoulay Diaby,Getafe,0.2,0,1,0,0.0,5.00,0.00,0.00,0.0,15.0,0,0,0,0.3,0.3,0.26,-0.3,-0.3
716,Moussa Diaby,Leverkusen,26.5,4,50,25,50.0,1.88,0.94,0.08,0.16,18.6,0,0,0,4.6,4.6,0.09,-0.6,-0.6
717,Mbaye Diagne,West Brom,13.2,3,25,9,36.0,1.89,0.68,0.12,0.33,10.4,0,0,0,6.6,6.6,0.27,-3.6,-3.6
718,Mouctar Diakhaby,Valencia,23.1,1,11,4,36.4,0.48,0.17,0.09,0.25,11.7,0,0,0,1.2,1.2,0.10,-0.2,-0.2
719,Abdou Diallo,Paris S-G,16.6,0,4,0,0.0,0.24,0.00,0.00,0.0,14.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2
720,Amad Diallo,Manchester Utd,1.8,0,1,1,100.0,0.54,0.54,0.00,0.00,25.7,0,0,0,0.0,0.0,0.03,0.0,0.0
721,Amad Diallo,Atalanta,0.2,0,1,0,0.0,6.43,0.00,0.00,0.0,23.3,0,0,0,0.0,0.0,0.03,0.0,0.0
722,Habib Diallo,Strasbourg,25.8,9,52,20,38.5,2.02,0.78,0.15,0.40,16.8,0,1,1,7.6,6.8,0.13,+1.4,+1.2
723,Habib Diallo,Metz,1.6,0,2,0,0.0,1.26,0.00,0.00,0.0,9.2,0,0,0,0.4,0.4,0.20,-0.4,-0.4
724,Ibrahima Diallo,Southampton,11.3,0,7,1,14.3,0.62,0.09,0.00,0.00,22.4,0,0,0,0.5,0.5,0.07,-0.5,-0.5
725,Ibrahima Diallo,Brest,4.9,0,1,0,0.0,0.20,0.00,0.00,0.0,36.5,0,0,0,0.0,0.0,0.02,0.0,0.0
726,Amadou Diambo,Benevento,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
728,Grady Diangana,West Brom,13.7,1,14,4,28.6,1.02,0.29,0.07,0.25,17.4,0,0,0,1.1,1.1,0.08,-0.1,-0.1
729,Stephane Diarra,Lorient,2.2,0,2,2,100.0,0.91,0.91,0.00,0.00,23.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1
730,Ruben Dias,Manchester City,31.6,1,14,6,42.9,0.44,0.19,0.07,0.17,8.3,0,0,0,1.9,1.9,0.13,-0.9,-0.9
731,Krepin Diatta,Monaco,4.3,1,3,1,33.3,0.69,0.23,0.33,1.00,16.0,0,0,0,0.4,0.4,0.14,+0.6,+0.6
732,Amadou Diawara,Roma,7.3,1,7,4,57.1,0.96,0.55,0.14,0.25,18.1,0,0,0,0.9,0.9,0.18,+0.1,+0.1
733,Brahim Diaz,Milan,13.6,4,26,8,30.8,1.91,0.59,0.15,0.50,16.8,0,0,0,3.4,3.4,0.13,+0.6,+0.6
734,Victor Diaz,Granada,9.2,0,5,1,20.0,0.54,0.11,0.00,0.00,26.6,0,0,0,0.4,0.4,0.09,-0.4,-0.4
735,Daniel Didavi,Stuttgart,10.8,4,23,7,30.4,2.13,0.65,0.17,0.57,18.6,4,0,0,2.8,2.8,0.12,+1.2,+1.2
736,Bamba Dieng,Marseille,1.4,0,1,0,0.0,0.70,0.00,0.00,0.0,4.3,0,0,0,0.2,0.2,0.25,-0.2,-0.2
737,Eric Dier,Tottenham,28.0,0,14,2,14.3,0.50,0.07,0.00,0.00,22.2,8,0,0,1.2,1.2,0.08,-1.2,-1.2
738,Daan Dierckx,Parma,5.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
739,Lucas Digne,Everton,29.8,0,13,0,0.0,0.44,0.00,0.00,0.0,23.7,3,0,0,0.5,0.5,0.04,-0.5,-0.5
740,Mitchell Dijks,Bologna,16.5,0,2,0,0.0,0.12,0.00,0.00,0.0,13.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1
741,Javairo Dilrosun,Hertha BSC,5.9,0,8,1,12.5,1.36,0.17,0.00,0.00,18.3,0,0,0,0.4,0.4,0.05,-0.4,-0.4
742,Federico Dimarco,Hellas Verona,29.0,5,38,12,31.6,1.31,0.41,0.13,0.42,21.0,6,0,0,2.8,2.8,0.08,+2.2,+2.2
743,Junior Dina Ebimbe,Dijon,23.8,1,45,13,28.9,1.89,0.55,0.02,0.08,18.3,0,0,0,3.4,3.4,0.08,-2.4,-2.4
744,Tristan Dingome,Reims,0.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
745,Eren Dinkci,Werder Bremen,1.2,1,3,2,66.7,2.50,1.67,0.33,0.50,12.9,0,0,0,0.5,0.5,0.17,+0.5,+0.5
746,Sinaly Diomande,Lyon,12.6,0,16,3,18.8,1.27,0.24,0.00,0.00,15.4,0,0,0,1.3,1.3,0.08,-1.3,-1.3
747,Lois Diony,Angers,19.4,5,28,13,46.4,1.44,0.67,0.14,0.31,15.3,0,1,1,4.0,3.3,0.12,+1.0,+0.7
748,Issa Diop,West Ham,15.3,2,3,2,66.7,0.20,0.13,0.67,1.00,9.6,0,0,0,0.5,0.5,0.16,+1.5,+1.5
749,Papakouli Diop,Eibar,25.8,1,28,9,32.1,1.08,0.35,0.04,0.11,18.7,0,0,0,1.7,1.6,0.06,-0.7,-0.6
750,Sofiane Diop,Monaco,22.5,7,44,17,38.6,1.96,0.76,0.16,0.41,19.8,1,0,0,4.8,4.8,0.11,+2.2,+2.2
751,Andy Diouf,Rennes,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
752,Yehvann Diouf,Reims,1.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
754,Assane Diousse,Saint-Étienne,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
755,Jonas Dirkner,Hertha BSC,0.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
756,Axel Disasi,Monaco,22.3,3,18,6,33.3,0.81,0.27,0.17,0.50,11.6,0,0,0,2.4,2.4,0.14,+0.6,+0.6
757,Tiago Djalo,Lille,9.7,0,2,0,0.0,0.21,0.00,0.00,0.0,28.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
758,Djene,Getafe,32.7,0,2,0,0.0,0.06,0.00,0.00,0.0,9.9,0,0,0,0.2,0.2,0.09,-0.2,-0.2
759,Moussa Djenepo,Southampton,13.8,1,14,2,14.3,1.02,0.15,0.07,0.50,20.2,0,0,0,0.8,0.8,0.06,+0.2,+0.2
760,Koffi Djidji,Crotone,16.9,1,4,2,50.0,0.24,0.12,0.25,0.50,10.8,0,0,0,0.3,0.3,0.07,+0.7,+0.7
761,Alexander Djiku,Strasbourg,28.4,0,16,3,18.8,0.56,0.11,0.00,0.00,17.1,1,0,0,2.0,2.0,0.14,-2.0,-2.0
762,Berat Djimsiti,Atalanta,29.2,0,20,1,5.0,0.69,0.03,0.00,0.00,11.2,0,0,0,1.7,1.7,0.09,-1.7,-1.7
763,Marko Dmitrovic,Eibar,34.7,1,1,0,0.0,0.03,0.00,0.00,0.0,46.8,0,1,2,1.6,0.0,0.04,-0.6,0.0
764,Ritsu Doan,Arminia,30.8,5,69,21,30.4,2.24,0.68,0.07,0.24,19.9,7,0,0,5.2,5.1,0.07,-0.2,-0.1
765,Mihai Dobre,Dijon,5.9,0,9,1,11.1,1.53,0.17,0.00,0.00,16.8,0,0,0,0.5,0.5,0.05,-0.5,-0.5
766,Matt Doherty,Tottenham,13.8,0,3,1,33.3,0.22,0.07,0.00,0.00,16.7,0,0,0,0.4,0.4,0.12,-0.4,-0.4
767,Jeremy Doku,Rennes,25.7,2,36,7,19.4,1.40,0.27,0.06,0.29,18.2,0,0,0,2.8,2.8,0.08,-0.8,-0.8
768,Kasper Dolberg,Nice,21.4,6,35,16,45.7,1.63,0.75,0.11,0.25,13.5,1,2,2,8.4,6.8,0.19,-2.4,-2.8
769,Keagan Dolly,Montpellier,5.0,0,5,0,0.0,1.00,0.00,0.00,0.0,26.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
770,Jaume Domenech,Valencia,28.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
771,Carlos Dominguez,Celta Vigo,4.0,0,1,1,100.0,0.25,0.25,0.00,0.00,8.4,0,0,0,0.1,0.1,0.12,-0.1,-0.1
772,Nicolas Dominguez,Bologna,13.9,1,18,5,27.8,1.29,0.36,0.06,0.20,19.7,0,0,0,1.2,1.2,0.06,-0.2,-0.2
773,John Donald,Elche,0.6,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
774,Ji Dong-won,Mainz 05,0.7,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
775,Anastasios Donis,Reims,1.1,0,1,0,0.0,0.93,0.00,0.00,0.0,29.3,0,0,0,0.0,0.0,0.03,0.0,0.0
776,Gianluigi Donnarumma,Milan,37.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
777,Gabriel Dos Santos,Arsenal,22.2,2,16,4,25.0,0.72,0.18,0.13,0.50,12.6,0,0,0,1.3,1.3,0.08,+0.7,+0.7
778,Bas Dost,Eint Frankfurt,9.1,4,14,8,57.1,1.54,0.88,0.21,0.38,10.5,0,1,1,4.0,3.2,0.23,0.0,-0.2
780,Abdoulaye Doucoure,Everton,27.1,2,18,5,27.8,0.66,0.18,0.11,0.40,17.4,0,0,0,2.3,2.3,0.13,-0.3,-0.3
781,Cheick Doucoure,Lens,29.2,2,35,5,14.3,1.20,0.17,0.06,0.40,25.8,0,0,0,1.3,1.3,0.04,+0.7,+0.7
782,Fode Doucoure,Reims,3.7,0,3,2,66.7,0.81,0.54,0.00,0.00,22.6,0,0,0,0.3,0.3,0.10,-0.3,-0.3
783,Mahamadou Doucoure,Nîmes,0.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
784,Cheick Doukoure,Levante,1.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
785,Idrissa Doumbia,Huesca,8.7,0,4,0,0.0,0.46,0.00,0.00,0.0,22.0,0,0,0,0.4,0.4,0.09,-0.4,-0.4
786,Moussa Doumbia,Reims,10.0,0,15,3,20.0,1.50,0.30,0.00,0.00,22.8,0,0,0,0.6,0.6,0.04,-0.6,-0.6
787,Souleyman Doumbia,Angers,24.7,0,7,2,28.6,0.28,0.08,0.00,0.00,21.3,0,0,0,0.6,0.6,0.09,-0.6,-0.6
788,Aleksandar Dragovic,Leverkusen,12.6,1,4,2,50.0,0.32,0.16,0.25,0.50,19.1,0,0,0,0.2,0.2,0.06,+0.8,+0.8
789,Bartlomiej Dragowski,Fiorentina,35.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
790,Denis Dragus,Crotone,2.0,0,4,0,0.0,2.03,0.00,0.00,0.0,25.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2
791,Radu Dragusin,Juventus,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
792,Mouhamadou Drammeh,Reims,1.9,0,1,0,0.0,0.52,0.00,0.00,0.0,30.0,0,0,0,0.0,0.0,0.03,0.0,0.0
793,Julian Draxler,Paris S-G,11.8,4,11,4,36.4,0.93,0.34,0.36,1.00,17.0,0,0,0,1.6,1.6,0.15,+2.4,+2.4
794,Dominick Drexler,Köln,13.7,2,12,2,16.7,0.88,0.15,0.17,1.00,13.6,0,0,0,2.1,2.1,0.17,-0.1,-0.1
795,Matthieu Dreyer,Lorient,15.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
796,Domingos Duarte,Granada,26.3,1,6,2,33.3,0.23,0.08,0.17,0.50,8.4,0,0,0,1.4,1.4,0.23,-0.4,-0.4
797,Leo Duarte,Milan,0.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
798,Oscar Duarte,Levante,22.9,1,7,3,42.9,0.31,0.13,0.14,0.33,10.0,0,0,0,0.8,0.8,0.11,+0.2,+0.2
799,Ruben Duarte,Alavés,28.3,1,14,2,14.3,0.50,0.07,0.07,0.50,20.6,0,0,0,1.4,1.4,0.10,-0.4,-0.4
800,Leo Dubois,Lyon,32.3,2,20,3,15.0,0.62,0.09,0.10,0.67,21.1,0,0,0,1.1,1.1,0.06,+0.9,+0.9
801,Martin Dubravka,Newcastle Utd,13.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
802,Ondrej Duda,Köln,28.2,7,46,13,28.3,1.63,0.46,0.09,0.31,22.7,4,3,4,6.4,3.3,0.07,+0.6,+0.7
803,Unai Dufur,Eibar,0.7,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
804,Haris Duljevic,Nîmes,8.6,0,15,5,33.3,1.75,0.58,0.00,0.00,22.1,0,0,0,1.2,1.2,0.08,-1.2,-1.2
806,Paul Dummett,Newcastle Utd,13.9,1,3,1,33.3,0.22,0.07,0.33,1.00,9.2,0,0,0,0.3,0.3,0.11,+0.7,+0.7
807,Alfred Duncan,Fiorentina,1.8,0,1,0,0.0,0.56,0.00,0.00,0.0,26.5,0,0,0,0.0,0.0,0.03,0.0,0.0
808,Alfred Duncan,Cagliari,11.9,0,7,0,0.0,0.59,0.00,0.00,0.0,26.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2
809,Lewis Dunk,Brighton,32.6,5,32,14,43.8,0.98,0.43,0.16,0.36,15.2,3,0,0,2.2,2.2,0.07,+2.8,+2.8
810,Jimmy Dunne,Burnley,3.0,1,7,1,14.3,2.33,0.33,0.14,1.00,11.5,0,0,0,0.5,0.5,0.07,+0.5,+0.5
811,Erik Durm,Eint Frankfurt,16.4,1,20,6,30.0,1.22,0.36,0.05,0.17,20.0,0,0,0,1.4,1.4,0.07,-0.4,-0.4
812,Hugo Duro,Real Madrid,0.6,0,1,0,0.0,1.64,0.00,0.00,0.0,7.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
813,Jean-Kevin Duverne,Brest,22.5,1,10,1,10.0,0.44,0.04,0.10,1.00,13.2,0,0,0,0.6,0.6,0.06,+0.4,+0.4
814,Paulo Dybala,Juventus,12.6,4,51,15,29.4,4.05,1.19,0.08,0.27,19.3,5,0,0,4.6,4.6,0.09,-0.6,-0.6
815,Edin Dzeko,Roma,20.3,7,69,24,34.8,3.40,1.18,0.10,0.29,13.1,0,0,1,13.2,12.4,0.18,-6.2,-5.4
816,Steeve-Mike Ebongue,Genoa,0.6,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
817,Enzo Ebosse,Angers,2.9,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
818,Bruno Ecuele Manga,Dijon,38.0,2,31,8,25.8,0.82,0.21,0.06,0.25,11.2,0,0,0,2.4,2.4,0.08,-0.4,-0.4
819,Simone Edera,Torino,0.6,0,3,1,33.3,5.19,1.73,0.00,0.00,29.5,2,0,0,0.1,0.1,0.05,-0.1,-0.1
820,Ederson,Manchester City,36.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
821,Kyle Edwards,West Brom,1.3,0,2,1,50.0,1.53,0.76,0.00,0.00,15.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1
822,John Egan,Sheffield Utd,29.2,0,14,3,21.4,0.48,0.10,0.00,0.00,11.9,0,0,0,0.8,0.8,0.06,-0.8,-0.8
823,Johannes Eggestein,Werder Bremen,0.4,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
824,Maximilian Eggestein,Werder Bremen,32.7,2,22,5,22.7,0.67,0.15,0.09,0.40,24.6,0,0,0,1.0,1.0,0.05,+1.0,+1.0
825,Lilian Egloff,Stuttgart,0.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
826,Kingsley Ehizibue,Köln,12.6,0,9,1,11.1,0.71,0.08,0.00,0.00,22.1,0,0,0,0.6,0.6,0.07,-0.6,-0.6
827,Albin Ekdal,Sampdoria,25.5,2,14,3,21.4,0.55,0.12,0.14,0.67,18.1,0,0,0,0.9,0.9,0.06,+1.1,+1.1
828,Hugo Ekitike,Reims,1.0,0,3,1,33.3,3.07,1.02,0.00,0.00,14.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2
829,Anthony Elanga,Manchester Utd,1.7,1,2,1,50.0,1.16,0.58,0.50,1.00,11.9,0,0,0,0.4,0.4,0.22,+0.6,+0.6
830,Niclas Eliasson,Nîmes,20.0,4,25,10,40.0,1.25,0.50,0.16,0.40,16.8,6,0,0,3.6,3.6,0.15,+0.4,+0.4
832,Elif Elmas,Napoli,8.2,2,13,6,46.2,1.58,0.73,0.15,0.33,16.8,0,0,0,1.4,1.4,0.11,+0.6,+0.6
833,Ahmed Elmohamady,Aston Villa,9.3,0,9,1,11.1,0.97,0.11,0.00,0.00,11.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4
834,Mohamed Elneny,Arsenal,17.2,1,9,2,22.2,0.52,0.12,0.11,0.50,21.5,0,0,0,0.4,0.4,0.05,+0.6,+0.6
835,Aritz Elustondo,Real Sociedad,20.9,1,5,1,20.0,0.24,0.05,0.20,1.00,12.3,0,0,0,0.5,0.5,0.11,+0.5,+0.5
836,Nico Elvedi,M'Gladbach,28.2,3,12,6,50.0,0.43,0.21,0.25,0.50,10.1,0,0,0,1.7,1.7,0.14,+1.3,+1.3
837,Rodrigo Ely,Alavés,5.2,1,4,2,50.0,0.77,0.38,0.25,0.50,8.3,0,0,0,0.6,0.6,0.15,+0.4,+0.4
838,Breel Embolo,M'Gladbach,16.0,5,41,20,48.8,2.56,1.25,0.12,0.25,13.3,0,0,0,7.7,7.7,0.20,-2.7,-2.7
839,Emerson,Betis,33.2,1,11,3,27.3,0.33,0.09,0.09,0.33,16.6,0,0,0,1.5,1.5,0.14,-0.5,-0.5
840,Renaud Emond,Nantes,3.9,2,8,4,50.0,2.03,1.02,0.25,0.50,9.0,0,0,0,1.5,1.5,0.19,+0.5,+0.5
841,Alan Empereur,Hellas Verona,2.4,0,1,0,0.0,0.41,0.00,0.00,0.0,7.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1
842,Youssef En-Nesyri,Sevilla,25.7,18,78,27,34.6,3.04,1.05,0.23,0.67,12.2,0,0,0,15.6,15.6,0.21,+2.4,+2.4
843,Keita Endo,Union Berlin,5.1,1,8,3,37.5,1.58,0.59,0.13,0.33,15.4,0,0,0,1.4,1.4,0.17,-0.4,-0.4
844,Wataru Endo,Stuttgart,32.8,3,28,14,50.0,0.85,0.43,0.11,0.21,19.9,0,0,0,2.6,2.6,0.09,+0.4,+0.4
845,Sergi Enrich,Eibar,15.6,3,44,13,29.5,2.82,0.83,0.07,0.23,9.9,0,0,1,7.8,7.0,0.16,-4.8,-4.0
846,Christian Eriksen,Inter,15.4,3,30,12,40.0,1.95,0.78,0.10,0.25,23.5,7,0,0,1.4,1.4,0.05,+1.6,+1.6
847,Martin Erlic,Spezia,20.0,3,10,3,30.0,0.50,0.15,0.30,1.00,12.3,0,0,0,1.2,1.2,0.12,+1.8,+1.8
848,Patrick Erras,Werder Bremen,0.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
849,Gonzalo Escalante,Lazio,8.1,0,7,3,42.9,0.86,0.37,0.00,0.00,24.5,0,0,0,0.7,0.7,0.10,-0.7,-0.7
850,Aaron Escandell,Granada,5.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
851,Dani Escriche,Huesca,9.5,1,10,1,10.0,1.05,0.11,0.10,1.00,14.1,0,0,0,2.1,2.1,0.21,-1.1,-1.1
852,Sergio Escudero,Sevilla,6.3,1,6,1,16.7,0.96,0.16,0.17,1.00,20.8,1,0,0,0.2,0.2,0.04,+0.8,+0.8
853,Alfonso Espino,Cádiz,28.9,0,8,4,50.0,0.28,0.14,0.00,0.00,23.7,0,0,0,0.2,0.2,0.03,-0.2,-0.2
854,Vicente Esquerdo,Valencia,2.6,0,1,0,0.0,0.39,0.00,0.00,0.0,31.3,0,0,0,0.0,0.0,0.02,0.0,0.0
855,Nahuel Estevez,Spezia,19.6,0,24,8,33.3,1.22,0.41,0.00,0.00,19.7,2,0,0,1.9,1.9,0.08,-1.9,-1.9
856,Pervis Estupinan,Villarreal,13.0,0,10,5,50.0,0.77,0.39,0.00,0.00,18.4,2,0,0,0.5,0.5,0.05,-0.5,-0.5
858,Yoann Etienne,Lorient,1.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
859,Xabier Etxeita,Getafe,9.8,0,4,0,0.0,0.41,0.00,0.00,0.0,8.8,0,0,0,0.4,0.4,0.10,-0.4,-0.4
860,Jonny Evans,Leicester City,27.5,2,8,3,37.5,0.29,0.11,0.25,0.67,7.8,0,0,0,1.7,1.7,0.21,+0.3,+0.3
861,Edu Exposito,Eibar,27.3,0,41,8,19.5,1.50,0.29,0.00,0.00,23.8,0,0,2,3.3,1.7,0.04,-3.3,-1.7
862,Valentin Eysseric,Fiorentina,8.1,2,13,5,38.5,1.60,0.62,0.15,0.40,17.4,1,0,0,1.3,1.3,0.10,+0.7,+0.7
863,Eberechi Eze,Crystal Palace,28.4,4,37,13,35.1,1.30,0.46,0.11,0.31,21.7,4,0,0,2.2,2.2,0.06,+1.8,+1.8
864,Jokin Ezkieta,Athletic Club,1.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
865,Lukasz Fabianski,West Ham,35.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
866,Fabinho,Liverpool,28.5,0,10,1,10.0,0.35,0.04,0.00,0.00,23.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3
867,Fabio,Nantes,16.7,0,7,1,14.3,0.42,0.06,0.00,0.00,21.5,0,0,0,0.3,0.3,0.04,-0.3,-0.3
868,Cesc Fabregas,Monaco,9.7,2,8,2,25.0,0.82,0.21,0.00,0.00,20.1,1,2,2,3.2,1.6,0.20,-1.2,-1.6
869,Bandiougou Fadiga,Paris S-G,0.7,0,1,1,100.0,1.43,1.43,0.00,0.00,31.1,0,0,0,0.0,0.0,0.03,0.0,0.0
870,Bandiougou Fadiga,Brest,0.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
871,Wout Faes,Reims,32.2,1,11,1,9.1,0.34,0.03,0.09,1.00,10.8,0,0,0,1.2,1.2,0.11,-0.2,-0.2
872,Nicolo Fagioli,Juventus,0.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
873,Ralf Fahrmann,Schalke 04,20.8,0,1,0,0.0,0.05,0.00,0.00,0.0,7.2,0,0,0,0.1,0.1,0.14,-0.1,-0.1
874,Romain Faivre,Brest,32.1,6,62,22,35.5,1.93,0.68,0.08,0.23,20.6,8,1,1,6.2,5.4,0.09,-0.2,-0.4
875,Fali,Cádiz,29.3,0,10,2,20.0,0.34,0.07,0.00,0.00,13.0,1,0,0,0.7,0.7,0.07,-0.7,-0.7
876,Iago Falque,Benevento,4.0,1,11,1,9.1,2.77,0.25,0.09,1.00,21.1,0,0,0,0.4,0.4,0.04,+0.6,+0.6
877,Andri Fannar Baldursson,Bologna,2.4,0,2,0,0.0,0.83,0.00,0.00,0.0,9.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2
878,Paolo Farago,Bologna,0.3,0,1,0,0.0,3.91,0.00,0.00,0.0,10.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1
879,Paolo Farago,Cagliari,4.1,0,3,0,0.0,0.73,0.00,0.00,0.0,17.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2
880,Davide Faraoni,Hellas Verona,32.1,4,34,9,26.5,1.06,0.28,0.12,0.44,13.8,0,0,0,3.1,3.1,0.09,+0.9,+0.9
881,Mohamed Fares,Lazio,12.7,0,14,4,28.6,1.11,0.32,0.00,0.00,18.7,0,0,0,0.7,0.5,0.04,-0.7,-0.5
882,Diego Farias,Spezia,16.8,4,32,10,31.3,1.90,0.59,0.13,0.40,16.9,2,0,0,3.2,3.2,0.10,+0.8,+0.8
884,Wuilker Farinez,Lens,1.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
885,Noah Fatar,Angers,0.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
886,Ansu Fati,Barcelona,4.8,4,14,7,50.0,2.92,1.46,0.29,0.57,15.5,0,0,0,1.8,1.8,0.13,+2.2,+2.2
887,Julien Faussurier,Brest,10.6,0,5,2,40.0,0.47,0.19,0.00,0.00,14.6,0,0,0,0.4,0.4,0.08,-0.4,-0.4
888,Andrea Favilli,Hellas Verona,3.8,2,13,4,30.8,3.45,1.06,0.15,0.50,13.3,0,0,0,1.6,1.6,0.12,+0.4,+0.4
