,Player,Squad,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
718,Yadaly Diaby,Clermont Foot,0.7,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,2,0
719,Mouctar Diakhaby,Valencia,21.6,35,24,18,15,2,13,23,56.5,10,29,17,12,30,65,87,3
720,Ibrahim Diakite,Reims,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
721,Abdou Diallo,Paris S-G,9.7,22,14,10,9,3,8,14,57.1,6,6,2,4,10,32,19,1
722,Habib Diallo,Strasbourg,17.1,9,5,0,8,1,0,8,0.0,8,13,4,9,4,13,11,0
723,Ibrahima Diallo,Southampton,11.4,22,11,10,9,3,10,24,41.7,14,7,0,7,9,31,10,0
724,Mouhamadou Diarra,Strasbourg,1.2,2,1,1,1,0,1,1,100.0,0,0,0,0,0,2,0,0
725,Stephane Diarra,Lorient,5.8,11,9,7,3,1,5,10,50.0,5,4,0,4,7,18,1,0
726,Ruben Dias,Manchester City,26.7,26,19,11,12,3,8,15,53.3,7,19,13,6,23,49,66,0
728,Krepin Diatta,Monaco,3.2,3,2,1,0,2,1,3,33.3,2,2,0,2,1,4,0,0
729,Amadou Diawara,Roma,1.9,7,2,5,2,0,1,3,33.3,2,2,0,2,0,7,1,0
730,Brahim Diaz,Milan,20.6,23,17,3,11,9,8,22,36.4,14,11,0,11,8,31,4,0
731,Javier Diaz,Sevilla,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
732,Luis Diaz,Liverpool,10.6,9,7,3,5,1,2,8,25.0,6,7,0,7,4,13,2,0
733,Victor Diaz,Granada,16.7,23,15,14,9,0,12,25,48.0,13,19,11,8,17,40,71,1
734,Daniel Didavi,Stuttgart,3.1,6,2,0,4,2,4,7,57.1,3,4,1,3,1,7,1,0
735,Bamba Dieng,Marseille,10.8,17,11,5,5,7,4,14,28.6,10,7,0,7,5,22,8,0
736,Eric Dier,Tottenham,34.1,15,9,6,8,1,7,14,50.0,7,37,32,5,27,42,142,1
737,Elhadji Dieye,Saint-Étienne,0.4,3,2,2,1,0,0,1,0.0,1,2,0,2,1,4,0,0
738,Lucas Digne,Aston Villa,14.1,13,10,8,3,2,9,19,47.4,10,15,8,7,23,36,40,0
739,Lucas Digne,Everton,13.0,33,19,26,4,3,21,28,75.0,7,16,5,11,14,47,30,0
740,Mitchell Dijks,Bologna,7.7,15,6,6,6,3,5,12,41.7,7,11,2,9,3,18,10,1
741,Javairo Dilrosun,Bordeaux,19.2,13,4,2,8,3,7,24,29.2,17,14,1,13,11,24,5,0
742,Javairo Dilrosun,Hertha BSC,1.5,3,1,1,2,0,1,1,100.0,0,1,0,1,0,3,0,0
743,Federico Dimarco,Inter,15.9,28,15,10,15,3,13,24,54.2,11,6,1,5,19,47,19,0
744,Landry Dimata,Espanyol,6.0,2,2,1,1,0,1,4,25.0,3,0,0,0,1,3,7,0
745,Stole Dimitrievski,Rayo Vallecano,30.8,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,14,3
746,Junior Dina Ebimbe,Paris S-G,3.5,9,4,3,4,2,2,3,66.7,1,5,3,2,2,11,1,0
747,Tristan Dingome,Troyes,12.0,23,11,10,12,1,10,18,55.6,8,7,1,6,9,32,3,0
748,Sinaly Diomande,Lyon,6.4,6,3,4,2,0,5,6,83.3,1,6,6,0,12,18,26,0
749,Issa Diop,West Ham,10.7,10,8,5,5,0,4,11,36.4,7,14,13,1,7,17,44,0
750,Sofiane Diop,Monaco,21.6,38,20,12,19,7,15,47,31.9,32,10,0,10,23,61,4,0
751,Andy Diouf,Rennes,0.2,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,0,0
752,Assane Diousse,Saint-Étienne,0.3,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
754,Axel Disasi,Monaco,30.2,42,27,20,21,1,23,39,59.0,16,40,30,10,26,68,75,0
755,Filippo Distefano,Fiorentina,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
756,Matias Dituro,Celta Vigo,38.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,10,5
757,Tiago Djalo,Lille,25.9,60,39,39,19,2,26,39,66.7,13,26,10,16,24,84,71,0
758,Djene,Getafe,34.6,44,26,24,16,4,23,34,67.6,11,24,5,19,59,103,109,2
759,Moussa Djenepo,Southampton,5.1,9,3,3,5,1,3,11,27.3,8,6,1,5,2,11,6,1
760,Koffi Djidji,Torino,19.3,48,29,21,23,4,14,18,77.8,4,20,9,11,34,82,60,0
761,Alexander Djiku,Strasbourg,29.9,50,37,33,13,4,18,35,51.4,17,30,13,17,61,111,90,2
762,Bryan Djile Nokoue,Saint-Étienne,0.6,3,3,1,2,0,2,2,100.0,0,1,0,1,1,4,2,0
763,Berat Djimsiti,Atalanta,25.1,43,24,21,20,2,29,46,63.0,17,21,11,10,31,74,56,0
764,Ouparine Djoco,Clermont Foot,23.5,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,14,2
765,Nais Djouahra,Real Sociedad,2.4,7,3,2,2,3,4,8,50.0,4,3,0,3,2,9,2,0
766,Marko Dmitrovic,Sevilla,6.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,1
767,Lewis Dobbin,Everton,0.4,2,1,0,1,1,1,2,50.0,1,0,0,0,0,2,0,0
768,Matt Doherty,Tottenham,9.7,18,12,5,11,2,8,14,57.1,6,11,2,9,13,31,20,0
769,Jeremy Doku,Rennes,5.2,10,5,3,5,2,3,6,50.0,3,4,0,4,3,13,0,0
770,Kasper Dolberg,Nice,16.6,9,4,4,3,2,3,9,33.3,6,15,1,14,6,15,17,0
771,Jaume Domenech,Valencia,3.8,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,1
772,Brandon Domingues,Troyes,2.6,6,2,2,4,0,2,3,66.7,1,3,0,3,3,9,0,0
773,Carlos Dominguez,Celta Vigo,3.8,4,1,4,0,0,4,6,66.7,2,2,1,1,4,8,21,0
774,Mario Dominguez,Valencia,0.3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
775,Nicolas Dominguez,Bologna,22.4,76,45,36,32,8,32,76,42.1,44,38,9,29,32,108,34,1
776,John Donald,Elche,2.0,7,4,4,2,1,5,8,62.5,3,5,3,2,3,10,3,0
777,Lee Dongjun,Hertha BSC,1.3,2,1,0,2,0,1,3,33.3,2,2,0,2,2,4,1,0
778,Anastasios Donis,Reims,4.1,8,7,4,2,2,2,6,33.3,4,3,0,3,0,8,1,0
780,Gianluigi Donnarumma,Paris S-G,17.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,9,2
781,Niklas Dorsch,Augsburg,25.8,76,47,47,23,6,30,60,50.0,30,34,12,22,35,111,36,3
782,Gabriel Dos Santos,Arsenal,34.0,50,30,36,12,2,30,41,73.2,11,34,26,8,13,63,112,4
783,Jodel Dossou,Clermont Foot,22.3,36,17,15,14,7,15,43,34.9,28,14,0,14,5,41,7,0
784,Lohann Doucet,Nantes,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0
785,Abdoulaye Doucoure,Everton,28.2,75,43,30,37,8,32,71,45.1,39,33,8,25,28,103,32,0
786,Cheick Doucoure,Lens,32.7,75,43,34,34,7,35,79,44.3,44,30,7,23,68,143,24,0
787,Fode Doucoure,Reims,1.7,12,9,9,3,0,9,11,81.8,2,1,0,1,4,16,6,0
788,Ismael Doukoure,Strasbourg,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
789,Kamory Doumbia,Reims,3.9,8,2,2,5,1,5,13,38.5,8,9,3,6,3,11,3,0
790,Moussa Doumbia,Reims,1.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
791,Souleyman Doumbia,Angers,24.7,30,20,16,9,5,13,27,48.1,14,25,4,21,39,69,51,0
792,Kieran Dowell,Norwich City,10.1,18,7,8,7,3,9,32,28.1,23,10,1,9,7,25,4,0
793,Bartlomiej Dragowski,Fiorentina,6.2,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,5,2
794,Radu Dragusin,Sampdoria,6.9,4,3,2,2,0,2,6,33.3,4,8,4,4,10,14,33,0
795,Radu Dragusin,Salernitana,5.4,5,4,2,3,0,4,10,40.0,6,7,3,4,13,18,17,0
796,Cody Drameh,Leeds United,1.4,4,2,3,1,0,1,3,33.3,2,0,0,0,1,5,4,0
797,Julian Draxler,Paris S-G,6.1,3,2,0,3,0,0,4,0.0,4,3,0,3,5,8,3,0
798,Matthieu Dreyer,Lorient,16.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,9,0
799,Domingos Duarte,Granada,18.7,18,14,9,9,0,6,11,54.5,5,27,20,7,22,40,82,0
800,Oscar Duarte,Levante,19.7,18,8,12,6,0,8,23,34.8,15,18,9,9,24,42,102,0
801,Ruben Duarte,Alavés,29.1,76,47,43,27,6,43,85,50.6,42,40,6,34,57,133,82,0
802,Leo Dubois,Lyon,19.4,43,27,22,14,7,27,46,58.7,19,27,3,24,22,65,35,1
803,Martin Dubravka,Newcastle Utd,26.0,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,8,2
804,Ondrej Duda,Köln,17.9,23,16,4,12,7,6,23,26.1,17,14,2,12,17,40,9,0
806,Jeremy Dudziak,Greuther Fürth,12.6,17,6,5,8,4,3,14,21.4,11,8,0,8,10,27,4,0
807,Shane Duffy,Brighton,16.0,15,12,12,3,0,8,14,57.1,6,24,18,6,16,31,76,1
808,Unai Dufur,Osasuna,1.0,0,0,0,0,0,0,0,0.0,0,1,0,1,4,4,4,0
809,Denzel Dumfries,Inter,22.5,32,12,9,14,9,16,32,50.0,16,15,6,9,9,41,26,0
810,Paul Dummett,Newcastle Utd,2.2,7,3,3,4,0,5,8,62.5,3,5,0,5,3,10,5,0
811,Alfred Duncan,Fiorentina,21.5,34,19,13,16,5,11,32,34.4,21,32,3,29,10,44,7,0
812,Lewis Dunk,Brighton,28.6,10,8,5,5,0,5,11,45.5,6,32,28,4,27,37,113,3
813,Erik Durm,Eint Frankfurt,5.3,13,7,6,5,2,10,13,76.9,3,8,1,7,10,23,7,0
814,Hugo Duro,Getafe,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
815,Hugo Duro,Valencia,20.4,25,19,11,13,1,15,38,39.5,23,24,2,22,4,29,20,1
816,Jean-Kevin Duverne,Brest,33.4,71,44,43,21,7,42,90,46.7,48,40,5,35,53,124,92,0
817,Paulo Dybala,Juventus,22.9,30,13,7,14,9,8,35,22.9,27,19,0,19,9,39,4,3
818,Edin Dzeko,Inter,27.4,14,8,7,4,3,8,25,32.0,17,22,5,17,4,18,35,0
819,Enzo Ebosse,Angers,21.0,25,14,19,6,0,11,19,57.9,8,19,9,10,15,40,42,0
820,Tyronne Ebuehi,Venezia,12.6,28,12,16,8,4,10,18,55.6,8,13,3,10,16,44,38,1
821,Ederson,Manchester City,37.0,2,1,2,0,0,0,2,0.0,2,0,0,0,0,2,12,0
822,Ederson,Salernitana,12.7,29,18,11,14,4,14,26,53.8,12,11,2,9,19,48,8,0
823,Odsonne Edouard,Crystal Palace,17.4,16,10,2,7,7,7,21,33.3,14,20,5,15,0,16,18,0
824,CJ Egan-Riley,Manchester City,0.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
825,Maximilian Eggestein,Freiburg,24.4,48,28,17,25,6,22,50,44.0,28,35,11,24,30,78,32,1
826,Lilian Egloff,Stuttgart,0.3,1,0,0,1,0,0,0,0.0,0,1,0,1,0,1,0,0
827,Kingsley Ehizibue,Köln,7.6,32,18,27,5,0,15,24,62.5,9,13,4,9,9,41,26,0
828,Julian Eitschberger,Hertha BSC,0.5,0,0,0,0,0,0,1,0.0,1,1,1,0,2,2,2,0
829,Albin Ekdal,Sampdoria,18.2,43,28,17,21,5,26,56,46.4,30,27,7,20,29,72,25,0
830,Hugo Ekitike,Reims,14.1,18,10,8,6,4,4,11,36.4,7,9,2,7,6,24,15,0
832,Jurgen Ekkelenkamp,Hertha BSC,8.0,8,3,2,6,0,2,7,28.6,5,9,2,7,4,12,5,0
833,Caleb Ekuban,Genoa,19.1,19,12,2,12,5,7,23,30.4,16,19,5,14,9,28,6,0
834,Anthony Elanga,Manchester Utd,13.5,26,20,12,12,2,15,29,51.7,14,17,1,16,9,35,7,0
835,Alberth Elis,Bordeaux,15.7,19,10,5,5,9,11,25,44.0,14,9,0,9,7,26,10,0
836,Harvey Elliott,Liverpool,3.8,3,0,1,1,1,0,6,0.0,6,8,1,7,4,7,2,0
837,Elif Elmas,Napoli,18.0,25,15,10,10,5,12,28,42.9,16,13,2,11,8,33,17,0
838,Mohamed Elneny,Arsenal,9.0,16,8,10,5,1,7,12,58.3,5,7,1,6,14,30,13,0
839,Aritz Elustondo,Real Sociedad,23.4,21,14,16,5,0,10,20,50.0,10,19,13,6,29,50,86,0
840,Nico Elvedi,M'Gladbach,27.0,40,24,23,17,0,22,36,61.1,14,33,22,11,34,74,83,1
841,Mohamed Elyounoussi,Southampton,22.7,36,17,14,15,7,11,39,28.2,28,23,2,21,12,48,28,0
842,Adri Embarba,Espanyol,22.1,44,29,22,15,7,26,69,37.7,43,35,3,32,19,63,30,0
843,Breel Embolo,M'Gladbach,24.1,16,11,1,12,3,3,8,37.5,5,14,2,12,6,22,7,0
844,Emerson,Tottenham,25.4,72,47,50,16,6,36,67,53.7,31,25,2,23,22,94,92,1
845,Emerson,Barcelona,1.0,3,3,2,1,0,1,2,50.0,1,1,0,1,2,5,1,0
846,Renaud Emond,Nantes,2.1,1,0,0,1,0,0,4,0.0,4,2,1,1,0,1,1,0
847,Youssef En-Nesyri,Sevilla,14.2,10,5,5,2,3,4,11,36.4,7,9,1,8,4,14,18,0
848,Keita Endo,Union Berlin,0.6,1,1,1,0,0,0,0,0.0,0,1,0,1,0,1,0,0
849,Wataru Endo,Stuttgart,32.2,73,41,34,34,5,31,72,43.1,41,43,12,31,30,103,64,0
850,Christian Eriksen,Brentford,10.4,13,6,4,5,4,8,17,47.1,9,9,1,8,9,22,14,0
851,Martin Erlic,Spezia,28.6,28,16,18,10,0,10,18,55.6,8,54,39,15,28,56,122,1
852,Gonzalo Escalante,Lazio,0.1,1,0,1,0,0,1,1,100.0,0,2,1,1,1,2,0,0
853,Gonzalo Escalante,Alavés,14.4,30,14,9,20,1,13,34,38.2,21,27,2,25,21,51,28,0
854,Aaron Escandell,Granada,3.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,4,0
855,Sergio Escudero,Granada,15.9,46,24,25,17,4,26,54,48.1,28,18,3,15,26,72,35,0
856,Alfonso Espino,Cádiz,37.0,107,63,58,39,10,44,112,39.3,68,45,10,35,54,161,87,1
858,Michael Esser,Bochum,3.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0
859,Estanis,Barcelona,0.1,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
860,Maxime Esteve,Montpellier,20.6,27,18,22,4,1,15,27,55.6,12,31,24,7,22,49,69,1
861,Pervis Estupinan,Villarreal,17.5,36,22,20,11,5,17,24,70.8,7,13,5,8,25,61,29,2
862,Oghenekaro Etebo,Watford,4.5,11,8,7,4,0,3,8,37.5,5,3,1,2,5,16,5,0
863,Jonny Evans,Leicester City,15.0,24,14,14,8,2,14,22,63.6,8,17,13,4,20,44,59,0
864,Eberechi Eze,Crystal Palace,6.7,10,6,5,2,3,6,11,54.5,5,4,1,3,5,15,1,0
865,Abdessamad Ezzalzouli,Barcelona,6.4,17,9,9,5,3,5,8,62.5,3,3,0,3,9,26,0,0
866,Lukasz Fabianski,West Ham,37.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,11,0
867,Fabinho,Liverpool,25.7,46,25,17,23,6,24,70,34.3,46,33,10,23,39,85,25,1
868,Fabio,Nantes,18.5,61,40,31,23,7,36,74,48.6,38,29,7,22,35,96,31,1
869,Cesc Fabregas,Monaco,0.4,1,0,0,1,0,1,1,100.0,0,0,0,0,1,2,0,0
870,Wout Faes,Reims,37.0,40,24,30,9,1,25,33,75.8,8,47,37,10,53,93,169,2
871,Wahid Faghir,Stuttgart,1.4,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,0,0
872,Romain Faivre,Lyon,9.9,10,4,2,6,2,4,13,30.8,9,4,0,4,3,13,2,0
873,Romain Faivre,Brest,19.9,30,18,12,13,5,12,30,40.0,18,11,0,11,13,43,10,0
874,Radamel Falcao,Rayo Vallecano,9.3,2,1,0,1,1,1,4,25.0,3,4,1,3,2,4,11,0
875,Diego Falcinelli,Bologna,0.7,2,2,2,0,0,0,0,0.0,0,0,0,0,1,3,1,0
876,Wladimiro Falcone,Sampdoria,9.5,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,5,0
877,Fali,Cádiz,20.0,32,19,24,8,0,17,32,53.1,15,26,16,10,24,56,82,0
878,Paolo Farago,Cagliari,0.2,1,1,1,0,0,0,0,0.0,0,2,0,2,0,1,0,0
879,Omar Faraj,Levante,0.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
880,Davide Faraoni,Hellas Verona,28.6,62,40,38,21,3,29,62,46.8,33,38,5,33,23,85,62,1
881,Mohamed Fares,Genoa,6.5,4,2,1,3,0,0,4,0.0,4,8,3,5,8,12,11,0
882,Diego Farias,Cagliari,0.7,1,1,0,1,0,1,3,33.3,2,0,0,0,0,1,0,0
884,Wuilker Farinez,Lens,12.3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,4,0
885,Omer Faruk Beyaz,Stuttgart,0.8,4,3,1,3,0,1,5,20.0,4,0,0,0,2,6,0,0
886,Noah Fatar,Angers,0.1,1,0,0,0,1,0,1,0.0,1,0,0,0,1,2,0,0
887,Ansu Fati,Barcelona,3.7,3,2,0,2,1,1,1,100.0,0,4,0,4,1,4,0,0
888,Julien Faussurier,Brest,5.4,10,6,3,3,4,6,13,46.2,7,12,1,11,5,15,6,0
889,Andrea Favilli,Genoa,0.4,1,1,0,0,1,0,0,0.0,0,0,0,0,0,1,2,0
890,Federico Fazio,Salernitana,15.9,17,11,10,6,1,9,12,75.0,3,21,16,5,27,44,67,1
891,Aleix Febas,Mallorca,1.3,4,1,0,4,0,2,4,50.0,2,0,0,0,0,4,0,0
892,Adrian Fein,Greuther Fürth,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,0,0
893,Nabil Fekir,Betis,31.0,43,29,5,25,13,7,36,19.4,29,14,0,14,7,50,7,0
894,Felipe,Atlético Madrid,16.7,20,15,11,8,1,8,18,44.4,10,17,11,6,28,48,77,0
895,Luiz Felipe,Lazio,27.7,41,23,21,16,4,20,34,58.8,14,40,33,7,33,74,102,1
896,Joao Felix,Atlético Madrid,14.0,5,2,1,4,0,1,5,20.0,4,4,1,3,7,12,8,0
897,Ohis Felix Uduokhai,Augsburg,8.7,9,6,6,3,0,6,11,54.5,5,13,8,5,9,18,33,0
898,Kiko Femenia,Watford,23.8,35,22,23,10,2,21,37,56.8,16,24,8,16,37,72,51,0
899,Evan Ferguson,Brighton,0.3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
900,Nathan Ferguson,Crystal Palace,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
901,Bruno Fernandes,Manchester Utd,34.6,54,28,26,22,6,26,91,28.6,65,36,0,36,17,71,42,2
902,Edimilson Fernandes,Arminia,3.1,2,0,1,1,0,1,4,25.0,3,2,2,0,2,4,6,0
903,Aitor Fernandez,Levante,13.0,2,1,2,0,0,2,2,100.0,0,0,0,0,0,2,7,0
904,Alex Fernandez,Cádiz,22.8,47,31,22,17,8,21,61,34.4,40,30,7,23,30,77,31,0
905,Alvaro Fernandez,Brentford,12.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,5,2
906,Federico Fernandez,Newcastle Utd,5.8,3,0,3,0,0,2,5,40.0,3,10,10,0,4,7,28,0
907,Fernandinho,Manchester City,10.7,21,10,7,10,4,9,27,33.3,18,8,2,6,8,29,13,1
908,Fernando,Sevilla,20.6,24,17,14,9,1,12,33,36.4,21,21,13,8,29,53,32,2
910,Alex Ferrari,Sampdoria,18.3,40,22,28,9,3,19,33,57.6,14,31,22,9,39,79,63,1
911,Salvador Ferrer,Spezia,16.6,32,18,15,9,8,12,25,48.0,13,24,12,12,18,50,46,0
912,Jordan Ferri,Montpellier,32.3,55,35,28,23,4,29,87,33.3,58,21,5,16,30,85,35,0
913,Riccardo Fiamozzi,Empoli,6.9,7,5,2,2,3,2,4,50.0,2,6,5,1,7,14,12,0
914,Fidel,Elche,25.1,44,23,18,17,9,14,57,24.6,43,9,1,8,7,51,20,0
915,Karol Fila,Strasbourg,6.2,10,8,5,4,1,4,8,50.0,4,7,2,5,4,14,6,0
916,Alfred Finnbogason,Augsburg,3.2,3,1,0,2,1,2,4,50.0,2,5,1,4,2,5,8,0
917,Luca Fiordilino,Venezia,7.3,21,13,11,6,4,13,27,48.1,14,14,4,10,11,32,12,0
918,Vincenzo Fiorillo,Salernitana,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
919,Roberto Firmino,Liverpool,11.0,23,14,5,8,10,3,16,18.8,13,20,0,20,4,27,3,0
920,Junior Firpo,Leeds United,19.0,61,29,30,26,5,31,59,52.5,28,22,6,16,24,85,37,0
921,Mark Flekken,Freiburg,32.0,0,0,0,0,0,0,2,0.0,2,1,0,1,2,2,10,1
922,Ashley Fletcher,Watford,0.3,2,1,1,1,0,1,1,100.0,0,1,1,0,0,2,0,0
923,Alexis Flips,Reims,11.7,37,21,21,9,7,22,45,48.9,23,21,0,21,24,61,17,0
924,Alessandro Florenzi,Milan,12.8,28,14,14,7,7,14,32,43.8,18,9,2,7,27,55,10,1
925,Phil Foden,Manchester City,23.6,16,8,10,4,2,7,17,41.2,10,9,0,9,11,27,5,0
926,Mamadou Fofana,Metz,0.4,1,1,0,1,0,1,2,50.0,1,2,1,1,1,2,2,0
927,Seko Fofana,Lens,37.3,27,19,11,13,3,12,58,20.7,46,24,2,22,26,53,17,1
928,Wesley Fofana,Leicester City,7.0,12,8,11,1,0,7,11,63.6,4,5,2,3,12,24,26,1
929,Youssouf Fofana,Monaco,24.3,69,43,19,41,9,29,56,51.8,27,29,7,22,32,101,22,2
930,Thomas Foket,Reims,24.8,28,19,12,13,3,18,40,45.0,22,26,4,22,33,61,35,0
931,Thomas Fontaine,Lorient,1.9,2,0,1,0,1,0,1,0.0,1,3,3,0,2,4,4,0
932,Jose Fontan,Celta Vigo,3.1,5,3,3,2,0,1,5,20.0,4,3,1,2,10,15,10,0
933,Jose Fonte,Lille,38.0,23,12,14,7,2,11,25,44.0,14,39,32,7,44,67,159,1
934,Fernando Forestieri,Udinese,0.6,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0
936,Pablo Fornals,West Ham,31.1,54,28,21,21,12,22,84,26.2,62,49,2,47,27,81,16,1
937,Emil Forsberg,RB Leipzig,19.0,21,12,2,11,8,7,22,31.8,15,18,0,18,2,23,2,1
938,Adam Forshaw,Leeds United,17.0,53,23,21,27,5,21,54,38.9,33,17,1,16,19,72,12,2
939,Marcus Forss,Brentford,2.3,3,3,0,2,1,2,4,50.0,2,5,0,5,1,4,0,0
940,Fraser Forster,Southampton,19.0,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,23,2
941,Philipp Forster,Stuttgart,10.7,20,13,4,12,4,11,26,42.3,15,12,1,11,3,23,2,0
942,Francesco Forte,Venezia,4.7,3,2,0,2,1,2,5,40.0,3,1,0,1,0,3,2,0
943,Steven Fortes,Lens,1.0,2,0,2,0,0,1,2,50.0,1,2,1,1,0,2,4,0
944,Ben Foster,Watford,26.0,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,9,4
945,Tariqe Fosu,Brentford,0.2,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0
946,Timothy Fosu-Mensah,Leverkusen,1.6,5,3,3,1,1,4,4,100.0,0,1,0,1,2,7,2,0
947,Dimitri Foulquier,Granada,2.0,0,0,0,0,0,0,1,0.0,1,2,1,1,1,1,2,0
948,Dimitri Foulquier,Valencia,26.0,36,17,17,15,4,21,34,61.8,13,19,3,16,29,65,49,0
949,Juan Foyth,Villarreal,21.4,69,49,35,28,6,35,47,74.5,12,29,7,22,20,89,50,0
950,Gianluca Frabotta,Hellas Verona,0.2,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0
951,Raphael Framberger,Augsburg,9.4,26,19,12,10,4,13,27,48.1,14,8,2,6,9,35,25,0
952,Przemyslaw Frankowski,Lens,27.2,57,39,22,27,8,36,74,48.6,38,27,0,27,28,85,52,0
953,Enric Franquesa,Levante,6.9,5,3,4,0,1,0,1,0.0,1,4,0,4,7,12,11,0
954,Fransergio,Bordeaux,14.0,24,10,8,12,4,12,43,27.9,31,18,6,12,23,47,23,0
955,Ryan Fraser,Newcastle Utd,16.3,10,3,5,3,2,5,13,38.5,8,11,1,10,11,21,11,0
956,Davide Frattesi,Sassuolo,31.7,46,16,26,18,2,26,52,50.0,26,44,12,32,29,75,62,1
957,Fred,Manchester Utd,22.5,63,27,32,24,7,22,79,27.8,57,38,11,27,32,95,24,0
958,Ryan Fredericks,West Ham,3.4,2,2,2,0,0,0,1,0.0,1,2,1,1,4,6,6,0
959,Morten Frendrup,Genoa,7.7,40,24,19,13,8,13,29,44.8,16,19,2,17,17,57,7,1
960,Remo Freuler,Atalanta,26.3,69,39,22,33,14,30,70,42.9,40,48,8,40,35,104,26,1
962,Marvin Friedrich,M'Gladbach,6.7,14,8,10,4,0,9,11,81.8,2,5,3,2,5,19,26,0
963,Marvin Friedrich,Union Berlin,13.0,17,5,14,3,0,10,16,62.5,6,13,7,6,23,40,47,0
964,Jeremie Frimpong,Leverkusen,22.8,32,18,19,12,1,12,23,52.2,11,24,6,18,17,49,40,2
965,Christian Fruchtl,Bayern Munich,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
966,Jorge de Frutos,Levante,19.6,33,15,14,11,8,10,51,19.6,41,11,1,10,12,45,13,0
967,Leo Fuhr Hjelde,Leeds United,1.7,5,4,3,2,0,3,3,100.0,0,3,3,0,4,9,7,0
968,Chris Fuhrich,Stuttgart,19.0,28,16,10,10,8,18,39,46.2,21,31,2,29,8,36,9,0
969,Angelo Fulgini,Angers,32.5,35,25,8,18,9,14,44,31.8,30,21,5,16,22,57,5,1
970,Marius Funk,Greuther Fürth,8.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,8,1
971,Stephan Furstner,Mainz 05,0.1,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0
972,Matteo Gabbia,Milan,6.0,4,3,1,3,0,0,4,0.0,4,2,2,0,8,12,12,0
973,Manolo Gabbiadini,Sampdoria,12.7,6,4,3,2,1,1,7,14.3,6,5,2,3,3,9,10,0
974,Mijat Gacinovic,Hoffenheim,1.2,3,3,1,1,1,3,3,100.0,0,1,0,1,1,4,2,0
975,Gianluca Gaetano,Napoli,0.2,1,1,1,0,0,1,2,50.0,1,0,0,0,2,3,0,0
976,Luca Gagliano,Cagliari,0.1,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,1,0
977,Roberto Gagliardini,Inter,7.2,12,6,7,4,1,1,13,7.7,12,14,5,9,9,21,7,0
978,Riccardo Gagliolo,Salernitana,12.6,23,12,16,4,3,16,27,59.3,11,15,8,7,28,51,52,0
