,Player,Squad,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks
678,David Datro Fofana,Chelsea,0.8,9,9,0,0,1,0,1,0,0,0,0,0,7,0,0
679,Jonathan David,Lille,35.2,875,817,52,1,6,1,7,5,0,0,0,0,716,6,32
680,Alphonso Davies,Bayern Munich,22.7,1567,1378,181,26,2,9,25,155,0,0,0,0,1361,8,22
681,Ben Davies,Tottenham,25.4,1281,1190,87,27,1,8,35,60,0,0,0,0,1040,4,22
682,Tom Davies,Everton,6.0,234,227,6,5,3,3,2,1,0,0,0,0,173,1,6
683,Pawel Dawidowicz,Hellas Verona,18.1,827,756,70,31,1,1,13,39,0,0,0,0,613,1,11
684,Craig Dawson,West Ham,8.0,310,299,9,8,0,2,2,1,0,0,0,0,245,2,3
685,Craig Dawson,Wolves,15.7,926,897,27,22,0,4,0,5,0,0,0,0,780,2,3
686,Kevin De Bruyne,Manchester City,26.9,1626,1454,160,53,28,27,226,31,72,20,32,6,1192,12,41
687,Charles De Ketelaere,Milan,12.4,383,362,21,2,2,2,10,9,0,0,0,0,299,0,13
688,Manuel De Luca,Sampdoria,0.5,8,8,0,0,0,0,0,0,0,0,0,0,5,0,0
689,Tommaso De Nipoti,Atalanta,0.0,5,5,0,0,0,1,0,0,0,0,0,0,3,0,0
690,Rodrigo De Paul,Atlético Madrid,21.4,1421,1335,74,47,17,32,47,15,8,2,4,0,1160,12,27
691,Mattia De Sciglio,Juventus,11.6,569,475,93,7,0,6,26,86,0,0,0,0,450,1,4
692,Lorenzo De Silvestri,Bologna,7.5,430,352,78,6,1,1,7,72,0,0,0,0,330,0,6
693,Thibault De Smet,Reims,19.5,1123,918,198,7,0,1,48,187,4,0,2,0,878,7,23
694,Koni De Winter,Empoli,11.4,494,473,21,13,0,0,0,1,0,0,0,0,424,0,2
695,Gregoire Defrel,Sassuolo,13.0,250,219,31,0,1,1,1,1,2,1,0,0,211,0,5
696,Duccio Degl'Innocenti,Empoli,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,Brecht Dejaegere,Toulouse,20.1,664,619,40,2,5,3,19,8,1,1,0,0,518,5,18
698,Romain Del Castillo,Brest,15.8,673,580,89,24,8,4,101,20,42,19,23,0,448,4,15
699,Alberto Del Moral,Villarreal,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
700,Thomas Delaine,Strasbourg,11.9,537,432,104,4,1,1,66,100,0,0,0,0,356,1,24
702,Thomas Delaney,Sevilla,3.4,164,159,4,3,0,1,4,1,0,0,0,0,140,1,1
703,Thomas Delaney,Hoffenheim,3.3,162,156,6,6,0,2,3,0,0,0,0,0,110,0,6
704,Sacha Delaye,Montpellier,0.2,14,12,2,0,0,0,0,2,0,0,0,0,8,0,1
705,Fran Delgado,Betis,0.1,8,7,1,0,0,0,1,1,0,0,0,0,7,0,0
706,Andy Delort,Nice,8.7,230,211,17,1,1,2,15,0,0,0,0,0,139,2,4
707,Andy Delort,Nantes,5.2,138,127,10,0,0,1,17,2,1,0,1,0,73,1,3
708,Karamoko Dembele,Brest,2.0,89,76,12,4,0,0,14,3,5,1,2,0,59,1,3
709,Moussa Dembele,Lyon,9.7,191,176,15,0,0,0,2,1,0,0,0,0,138,0,10
710,Ousmane Dembele,Barcelona,15.7,854,768,80,7,13,4,106,8,65,17,19,1,642,6,38
711,Siriki Dembele,Bournemouth,1.2,47,45,2,0,0,0,3,2,0,0,0,0,37,0,1
712,Siriki Dembele,Auxerre,4.1,97,94,3,1,0,0,6,1,1,1,0,0,78,0,3
713,Merih Demiral,Atalanta,17.1,653,587,66,41,0,3,2,2,0,0,0,0,560,0,1
714,Kerem Demirbay,Leverkusen,17.2,1069,940,124,56,3,8,90,7,55,29,20,0,827,5,19
715,Ermedin Demirovic,Augsburg,26.3,533,501,27,0,2,2,19,5,0,0,0,0,268,5,32
716,Diego Demme,Napoli,1.6,191,187,4,4,0,0,0,0,0,0,0,0,181,0,1
717,Sepp van den Berg,Schalke 04,7.7,334,319,14,9,0,3,0,5,0,0,0,0,277,1,0
718,Branco van den Boomen,Toulouse,32.1,2214,1891,310,89,12,70,282,21,169,58,101,0,1684,13,37
719,Leander Dendoncker,Aston Villa,7.7,284,278,5,4,0,0,2,1,0,0,0,0,248,1,5
720,Leander Dendoncker,Wolves,2.4,99,96,3,3,0,2,1,0,0,0,0,0,86,0,5
721,Emmanuel Dennis,Nott'ham Forest,8.0,183,178,4,0,0,0,11,3,0,0,0,0,124,1,14
722,Fabio Depaoli,Hellas Verona,24.1,685,499,183,5,1,2,60,176,2,1,1,0,440,3,17
723,Fabio Depaoli,Sampdoria,1.5,95,75,20,1,1,0,8,19,0,0,0,0,74,0,1
724,Kastriot Dermaku,Lecce,0.4,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
725,Halil Dervisoglu,Brentford,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,Remy Descamps,Nantes,1.0,26,18,8,2,0,0,0,0,0,0,0,0,22,0,0
728,Mikkel Desler,Toulouse,25.1,1573,1338,230,22,1,2,42,208,0,0,0,0,1336,5,36
729,Cyriel Dessers,Cremonese,17.6,280,250,29,0,1,1,8,3,0,0,0,0,180,1,9
730,Sergino Dest,Milan,3.7,198,154,44,1,0,1,4,43,0,0,0,0,169,0,5
731,Mattia Destro,Empoli,6.4,79,74,5,0,0,0,2,0,0,0,0,0,44,0,5
732,Gerard Deulofeu,Udinese,13.5,588,475,110,27,1,0,59,14,43,20,14,0,443,3,14
733,Kiernan Dewsbury-Hall,Leicester City,25.6,1154,1120,24,9,9,20,46,3,7,7,0,0,872,10,26
734,Samuel Di Carmine,Cremonese,0.3,8,7,1,0,0,0,0,0,0,0,0,0,6,0,0
735,Federico Di Francesco,Lecce,22.6,511,466,42,2,7,3,45,11,29,0,2,0,340,3,24
736,Michele Di Gregorio,Monza,37.0,1515,1162,350,103,0,9,0,0,0,0,0,0,1151,3,0
737,Giovanni Di Lorenzo,Napoli,36.2,2687,2311,366,58,5,25,88,304,2,0,0,0,2272,10,61
738,Angel Di Maria,Juventus,15.1,675,571,97,29,7,14,97,16,44,16,25,0,487,7,21
739,Boulaye Dia,Salernitana,28.0,589,566,20,0,2,7,6,3,0,0,0,0,449,3,30
740,Moussa Diaby,Leverkusen,30.0,1003,938,57,6,12,5,95,28,13,4,5,0,741,8,31
741,Mouctar Diakhaby,Valencia,27.2,1185,1141,42,37,0,12,1,1,0,0,0,0,971,2,6
742,Mamadou Diakhon,Reims,0.2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
743,Bafode Diakite,Lille,29.5,1944,1657,285,47,0,5,19,237,0,0,0,0,1728,2,26
744,Ibrahim Diakite,Reims,1.5,68,48,20,1,0,0,7,19,0,0,0,0,48,0,2
745,Abdou Diallo,RB Leipzig,5.3,381,365,15,13,1,3,1,2,0,0,0,0,323,1,2
746,Baila Diallo,Clermont Foot,1.0,47,32,15,0,0,0,5,15,0,0,0,0,32,0,2
747,Habib Diallo,Strasbourg,32.0,597,575,17,1,7,4,7,0,0,0,0,0,397,5,31
748,Ibrahima Diallo,Southampton,9.1,402,395,7,7,0,2,4,0,0,0,0,0,317,0,9
749,Ismael Diallo,Ajaccio,24.2,1078,882,193,11,4,5,35,182,0,0,0,0,804,3,25
750,Mamady Diarra,Cádiz,0.7,9,9,0,0,0,0,0,0,0,0,0,0,8,0,1
751,Mouhamadou Diarra,Strasbourg,18.1,660,628,32,3,3,3,48,20,1,0,0,0,506,0,13
752,Moussa Diarra,Toulouse,13.6,646,552,89,21,0,5,13,68,0,0,0,0,537,5,15
754,Stephane Diarra,Lorient,11.8,328,313,15,1,0,0,15,10,4,2,0,0,240,0,15
755,Youba Diarra,Cádiz,1.1,49,49,0,0,1,0,0,0,0,0,0,0,40,0,1
756,Ruben Dias,Manchester City,22.2,2080,2029,51,38,1,6,1,7,0,0,0,0,1928,0,7
757,Krepin Diatta,Monaco,23.0,771,746,19,1,0,2,54,18,0,0,0,0,581,6,21
758,Mory Diaw,Clermont Foot,37.0,1467,1034,430,175,0,8,0,0,0,0,0,0,1034,3,1
759,Brahim Diaz,Milan,21.4,719,677,37,8,11,2,20,9,6,0,4,0,575,5,24
760,Luis Diaz,Liverpool,11.1,462,453,7,0,0,7,8,6,1,0,0,0,376,2,15
761,Justin Diehl,Köln,0.2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
762,Bamba Dieng,Marseille,2.2,43,39,4,0,0,0,1,0,0,0,0,0,27,0,1
763,Bamba Dieng,Lorient,8.3,141,135,6,0,1,0,5,2,0,0,0,0,106,0,9
764,Eric Dier,Tottenham,31.3,2001,1929,68,58,2,17,11,8,0,0,0,0,1708,4,15
765,Florian Dietz,Köln,4.4,76,66,9,0,0,0,4,2,0,0,0,0,39,1,3
766,Lucas Digne,Aston Villa,16.7,927,749,177,23,0,4,77,142,12,5,4,0,696,1,23
767,Federico Dimarco,Inter,23.0,1257,1035,220,39,0,21,207,116,60,16,36,0,925,2,21
768,Stole Dimitrievski,Rayo Vallecano,36.9,1124,717,398,99,0,4,0,0,0,0,0,0,690,9,1
769,Junior Dina Ebimbe,Eint Frankfurt,11.8,505,448,53,3,2,0,8,50,0,0,0,0,366,4,9
770,Tristan Dingome,Troyes,1.1,78,68,9,2,0,0,5,2,5,2,1,0,55,1,1
771,Eren Dinkci,Werder Bremen,2.6,77,68,7,0,0,1,4,5,0,0,0,0,50,2,1
772,Sinaly Diomande,Lyon,21.7,1468,1369,98,43,0,2,2,53,0,0,0,0,1257,1,18
773,Lois Diony,Angers,5.6,142,127,15,0,0,1,3,2,0,0,0,0,109,0,3
774,Edan Diop,Monaco,2.5,121,113,6,1,1,0,7,5,0,0,0,0,89,2,5
775,Issa Diop,Fulham,22.4,1399,1352,46,41,0,8,2,1,0,0,0,0,1216,1,8
776,Sofiane Diop,Nice,13.6,703,655,47,11,6,11,44,7,28,12,8,0,556,1,15
777,Sofiane Diop,Monaco,0.7,33,26,7,1,0,0,7,0,6,4,2,0,20,0,1
778,Yehvann Diouf,Reims,31.0,1063,813,246,61,0,5,0,0,0,0,0,0,851,4,0
780,Axel Disasi,Monaco,37.0,1957,1882,71,50,2,25,14,21,0,0,0,0,1630,4,17
781,Tiago Djalo,Lille,22.4,1599,1511,84,36,0,3,3,20,0,0,0,0,1481,4,11
782,Djene,Getafe,31.6,1154,1094,52,31,1,4,23,21,0,0,0,0,884,8,21
783,Moussa Djenepo,Southampton,7.9,244,216,27,3,0,2,12,24,0,0,0,0,179,1,11
784,Koffi Djidji,Torino,26.9,1441,1408,30,15,1,10,13,14,0,0,0,0,1249,3,20
785,Alexander Djiku,Strasbourg,29.7,1507,1431,72,56,0,20,6,9,0,0,0,0,1215,4,13
786,Berat Djimsiti,Atalanta,20.0,1093,1047,45,29,0,3,0,15,0,0,0,0,953,1,8
787,Moussa Djitte,Ajaccio,1.5,32,32,0,0,0,0,0,0,0,0,0,0,24,0,1
788,Ouparine Djoco,Clermont Foot,1.0,40,28,12,2,0,0,0,0,0,0,0,0,26,0,0
789,Marko Dmitrovic,Sevilla,14.1,508,330,173,42,0,1,0,0,0,0,0,0,271,5,2
790,Alan Do Marcolino,Rennes,0.2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
791,Ben Doak,Liverpool,0.3,14,14,0,0,0,0,0,0,0,0,0,0,10,0,1
792,Ritsu Doan,Freiburg,26.9,625,616,5,1,4,5,30,1,3,1,2,0,437,4,33
793,Dodo,Fiorentina,25.9,1504,1272,229,21,2,8,61,208,0,0,0,0,1222,3,28
794,Danilho Doekhi,Union Berlin,24.6,955,932,23,15,0,4,10,2,0,0,0,0,756,0,13
795,Matt Doherty,Tottenham,7.4,408,345,61,2,0,1,18,59,0,0,0,0,329,2,8
796,Matt Doherty,Atlético Madrid,0.2,9,7,2,1,0,0,0,1,0,0,0,0,6,0,0
797,Josh Doig,Hellas Verona,15.0,534,412,119,1,0,0,46,116,2,2,0,0,360,3,21
798,Jeremy Doku,Rennes,14.3,521,516,3,2,2,3,24,1,0,0,0,0,433,2,13
799,Kasper Dolberg,Sevilla,2.2,28,24,3,0,0,0,0,0,0,0,0,0,19,1,0
800,Kasper Dolberg,Hoffenheim,4.5,79,73,4,0,0,0,1,2,0,0,0,0,55,2,1
801,Carlos Dominguez,Celta Vigo,1.2,34,34,0,0,0,0,0,0,0,0,0,0,28,0,1
802,Nicolas Dominguez,Bologna,25.6,1420,1335,73,43,19,14,19,26,0,0,0,0,1169,12,25
803,John Donald,Elche,12.1,427,419,5,4,0,2,0,1,0,0,0,0,356,3,7
804,Giulio Donati,Monza,4.7,321,285,34,9,0,4,9,24,1,0,0,0,273,2,4
806,Kyliane Dong,Troyes,2.4,53,51,2,0,1,1,6,0,2,1,0,0,35,0,5
807,Jordan Dongmo,Troyes,0.2,10,9,1,1,0,0,0,0,0,0,0,0,9,0,0
808,Gianluigi Donnarumma,Paris S-G,37.9,935,681,254,47,0,1,0,0,0,0,0,0,811,0,1
809,Niklas Dorsch,Augsburg,5.4,183,172,11,11,1,0,1,0,0,0,0,0,140,0,2
810,Gabriel Dos Santos,Arsenal,37.9,2411,2318,89,60,1,11,5,6,0,0,0,0,2155,4,19
811,Jodel Dossou,Clermont Foot,2.9,59,55,4,0,0,0,10,4,0,0,0,0,39,0,2
812,Lohann Doucet,Nantes,1.0,79,76,3,2,0,2,0,1,0,0,0,0,67,0,1
813,Abdoulaye Doucoure,Everton,17.0,548,530,16,0,1,0,8,0,0,0,0,0,430,2,14
814,Cheick Doucoure,Crystal Palace,30.8,1247,1229,16,16,3,2,6,0,0,0,0,0,1038,2,30
815,Ckene Doucoure,Lorient,1.5,46,44,1,0,1,0,0,0,1,0,0,0,29,1,3
816,Desire Doue,Rennes,12.4,453,437,15,1,3,1,30,1,12,6,3,0,351,1,4
817,Guela Doue,Rennes,0.1,10,9,1,1,0,0,0,0,0,0,0,0,9,0,0
818,Ismael Doukoure,Strasbourg,25.5,1106,1010,95,44,3,13,11,50,0,0,0,0,910,1,16
819,Kamory Doumbia,Reims,12.8,538,523,9,3,5,1,9,4,1,0,0,0,428,6,14
820,Souleyman Doumbia,Angers,19.9,952,779,173,16,0,0,48,154,3,3,0,0,762,0,26
821,Flynn Downes,West Ham,8.5,331,323,7,2,0,2,3,0,0,0,0,0,289,1,6
822,Kami Doyle,Southampton,0.1,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
823,Bartlomiej Dragowski,Spezia,32.7,1173,889,282,86,0,3,0,0,0,0,0,0,808,2,1
824,Cody Drameh,Leeds United,0.8,38,31,7,1,0,0,1,6,0,0,0,0,30,0,1
825,Dion Drena Beljo,Augsburg,12.5,250,242,5,0,0,0,5,1,0,0,0,0,159,3,4
826,Dominick Drexler,Schalke 04,15.2,498,464,32,5,2,0,47,14,12,6,3,0,325,2,27
827,Domingos Duarte,Getafe,29.5,963,927,34,31,0,10,0,3,0,0,0,0,742,2,4
828,Martin Dubravka,Newcastle Utd,1.7,54,38,16,1,0,0,0,0,0,0,0,0,49,0,0
829,Marvin Ducksch,Werder Bremen,31.7,956,742,206,69,8,15,164,6,91,25,46,1,583,8,15
830,Ondrej Duda,Hellas Verona,11.8,433,400,30,10,2,6,14,2,7,4,1,0,323,3,9
832,Ondrej Duda,Köln,7.7,279,259,19,6,0,7,12,2,1,1,0,0,208,1,10
833,Shane Duffy,Fulham,0.2,20,19,1,0,0,0,0,0,0,0,0,0,16,0,0
834,Remy Dugimont,Auxerre,1.3,61,59,2,0,0,1,0,0,0,0,0,0,41,0,3
835,Denzel Dumfries,Inter,24.6,1004,833,168,6,1,2,82,162,0,0,0,0,745,3,27
836,Alfred Duncan,Fiorentina,12.3,540,518,19,9,4,2,26,6,4,0,4,0,421,3,10
837,Lewis Dunk,Brighton,36.0,3223,3064,156,111,4,21,2,10,0,0,0,0,2911,3,13
838,Maxime Dupe,Toulouse,38.0,1271,918,352,88,0,2,0,0,0,0,0,0,994,1,1
839,Jhon Duran,Aston Villa,1.5,29,26,3,0,0,0,2,1,0,0,0,0,16,0,1
840,Pablo Duran,Celta Vigo,0.4,21,21,0,0,0,0,1,0,0,0,0,0,14,0,0
841,Julien Duranville,Dortmund,0.3,17,16,1,0,0,0,7,1,0,0,0,0,11,0,1
842,Hugo Duro,Valencia,15.4,277,248,27,2,0,3,2,1,0,0,0,0,203,2,9
843,Jean-Kevin Duverne,Brest,27.9,1480,1188,285,16,0,9,85,269,0,0,0,0,1059,7,39
844,Paulo Dybala,Roma,19.3,833,734,97,23,5,28,82,10,54,14,37,0,650,2,28
845,Edin Dzeko,Inter,19.2,528,505,20,1,6,8,24,1,0,0,0,0,364,3,16
846,Malcolm Ebiowei,Crystal Palace,0.4,10,10,0,0,0,0,3,0,0,0,0,0,5,0,2
847,Festy Ebosele,Udinese,4.6,151,137,14,1,1,0,16,13,0,0,0,0,101,0,6
848,Enzo Ebosse,Udinese,10.3,557,479,77,17,0,11,15,59,1,0,0,0,453,1,3
849,Tyronne Ebuehi,Empoli,21.4,881,684,192,7,0,0,28,185,0,0,0,0,688,5,28
850,Ederson,Manchester City,35.0,1257,1049,207,55,1,8,0,0,0,0,0,0,1079,1,1
851,Ederson,Atalanta,24.6,1091,1061,28,19,1,20,15,2,4,2,0,0,884,2,28
852,Odsonne Edouard,Crystal Palace,20.0,412,390,20,0,1,0,4,0,0,0,0,0,295,2,12
853,Samuel Edozie,Southampton,6.3,164,163,0,0,1,0,11,0,0,0,0,0,111,1,12
854,Maximilian Eggestein,Freiburg,27.2,864,852,9,9,2,2,12,0,0,0,0,0,660,3,31
855,Lilian Egloff,Stuttgart,2.7,73,66,4,0,2,0,2,1,0,0,0,0,42,3,2
856,Inigo Eguaras,Almería,10.7,543,524,15,11,5,5,3,1,2,0,0,0,458,4,7
858,Kingsley Ehizibue,Udinese,17.1,565,493,72,1,0,2,37,70,1,0,0,0,412,0,30
859,Kingsley Ehizibue,Köln,0.7,24,18,6,1,0,0,0,5,0,0,0,0,15,0,1
860,Julian Eitschberger,Hertha BSC,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
861,Chidera Ejuke,Hertha BSC,9.9,292,282,8,1,3,2,16,4,3,1,1,0,227,2,6
862,Albin Ekdal,Spezia,19.3,782,756,24,20,1,4,4,2,0,0,0,0,606,2,14
863,Hugo Ekitike,Paris S-G,12.8,331,310,20,1,3,1,2,0,0,0,0,0,271,1,6
864,Emmanuel Ekong,Empoli,0.2,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
865,Anthony Elanga,Manchester Utd,4.7,130,127,3,0,0,1,7,2,0,0,0,0,95,0,2
866,Alberth Elis,Brest,2.9,44,43,1,0,1,0,2,0,0,0,0,0,33,0,2
867,Mikael Ellertsson,Spezia,1.9,40,39,1,0,0,0,3,0,1,1,0,0,24,0,1
868,Harvey Elliott,Liverpool,17.9,1009,962,39,0,8,4,34,10,2,1,0,0,809,8,24
869,Elif Elmas,Napoli,18.1,1012,968,40,10,3,3,30,11,16,3,9,0,879,4,11
870,Mohamed Elneny,Arsenal,1.3,60,58,2,2,0,0,0,0,0,0,0,0,57,0,1
871,Aritz Elustondo,Real Sociedad,16.1,809,680,125,14,0,1,9,111,0,0,0,0,653,4,9
872,Nico Elvedi,M'Gladbach,31.4,2149,2072,74,55,2,3,0,1,0,0,0,0,1967,3,13
873,Rodrigo Ely,Almería,35.1,1475,1393,78,75,2,16,3,2,0,0,0,0,1197,4,6
874,Mohamed Elyounoussi,Southampton,24.1,633,610,21,2,7,1,34,16,1,1,0,0,426,2,22
875,Adri Embarba,Almería,16.4,557,474,80,15,0,7,127,7,58,29,17,1,356,3,24
876,Adri Embarba,Espanyol,0.4,6,5,1,1,0,0,2,0,0,0,0,0,4,0,0
877,Breel Embolo,Monaco,20.7,448,424,16,1,3,3,4,1,0,0,0,0,307,8,21
878,Emerson,Tottenham,19.3,1060,884,170,23,2,6,46,146,1,0,0,0,848,6,37
879,Youssef En-Nesyri,Sevilla,18.5,241,204,35,0,1,2,4,2,0,0,0,0,156,2,5
880,Wataru Endo,Stuttgart,32.5,1477,1448,24,20,7,10,7,4,0,0,0,0,1170,5,31
881,Arne Engels,Augsburg,16.0,619,507,108,39,2,8,101,5,64,29,33,1,397,4,24
882,Christian Eriksen,Manchester Utd,22.8,1485,1373,106,32,9,20,81,7,62,27,16,2,1203,6,28
884,Martin Erlic,Sassuolo,25.9,1295,1236,57,53,2,20,2,4,0,0,0,0,1111,2,8
885,Tjark Ernst,Hertha BSC,1.0,35,19,16,3,0,1,0,0,0,0,0,0,26,0,0
886,Gonzalo Escalante,Cremonese,6.2,290,279,8,4,0,1,1,0,0,0,0,0,222,3,8
887,Gonzalo Escalante,Cádiz,12.5,433,419,11,6,2,4,4,0,0,0,0,0,325,3,4
888,Sergio Escudero,Valladolid,16.0,743,548,189,23,0,6,56,147,19,5,13,0,528,6,23
889,Alfonso Espino,Cádiz,34.7,1542,1206,328,40,4,15,110,280,8,1,5,0,989,8,53
890,Bernardo Espinosa,Girona,13.6,913,881,30,26,0,5,0,2,0,0,0,0,812,2,2
891,Salvatore Esposito,Spezia,10.8,653,570,81,41,1,9,54,1,39,25,10,0,500,2,12
892,Maxime Esteve,Montpellier,18.3,748,712,35,30,0,0,1,4,0,0,0,0,609,1,8
893,Pervis Estupinan,Brighton,29.7,1926,1687,234,31,5,8,101,199,4,0,3,0,1576,5,57
894,Jonny Evans,Leicester City,11.7,789,764,24,23,0,2,0,1,0,0,0,0,690,1,4
895,Edu Exposito,Espanyol,12.9,530,479,49,21,3,5,48,2,13,6,3,0,389,2,10
896,Eberechi Eze,Crystal Palace,29.3,1178,1019,149,70,11,5,78,7,51,22,12,1,923,10,15
897,Kimberly Ezekwem,Freiburg,0.1,8,7,1,0,0,0,0,1,0,0,0,0,6,0,0
898,Nicolas Ezequiel Fernandez,Elche,5.7,240,203,37,5,1,3,33,23,9,3,5,0,178,0,13
899,Abdessamad Ezzalzouli,Osasuna,16.7,549,516,26,3,3,5,76,16,7,1,2,0,365,7,33
900,Lukasz Fabianski,West Ham,34.6,930,587,339,90,0,2,0,0,0,0,0,0,598,4,0
901,Fabinho,Liverpool,29.7,1832,1789,38,31,5,6,5,7,0,0,0,0,1617,5,18
902,Fabio,Nantes,2.5,117,94,21,1,0,0,6,20,0,0,0,0,87,2,2
903,Noah Fadiga,Brest,14.5,625,504,120,8,0,1,10,112,0,0,0,0,499,1,14
904,Wout Faes,Leicester City,31.0,1846,1789,54,48,2,9,0,1,0,0,0,0,1581,3,10
905,Wout Faes,Reims,3.0,115,106,8,7,1,0,0,0,0,0,0,0,95,1,1
906,Nicolo Fagioli,Juventus,16.9,607,574,32,11,5,10,23,12,9,2,4,0,505,1,14
907,Ralf Fahrmann,Schalke 04,11.4,442,320,121,38,0,0,0,0,0,0,0,0,304,1,0
908,Romain Faivre,Lorient,13.8,543,496,44,16,4,2,26,6,19,11,3,0,452,3,11
910,Romain Faivre,Lyon,3.3,170,149,19,8,0,1,17,0,10,8,2,0,145,2,1
911,Radamel Falcao,Rayo Vallecano,6.8,167,157,9,0,0,1,0,0,1,0,0,0,123,1,5
912,Wladimiro Falcone,Lecce,38.0,1167,771,387,105,0,4,0,0,0,0,0,0,597,9,0
913,Fali,Cádiz,19.0,593,567,25,25,2,13,2,0,0,0,0,0,455,1,4
914,Fallou Fall,Reims,0.4,13,13,0,0,0,0,0,0,0,0,0,0,12,0,0
915,Mamadou Fall,Villarreal,0.3,16,11,5,0,0,1,1,5,0,0,0,0,13,0,1
916,Davide Faraoni,Hellas Verona,16.5,592,451,137,7,1,6,37,130,0,0,0,0,394,4,15
917,Ansu Fati,Barcelona,15.5,609,590,14,3,1,3,9,3,5,1,0,0,509,5,21
918,Khalil Fayad,Montpellier,8.0,341,330,10,6,2,2,10,1,3,2,1,0,283,1,3
919,Cheikh Faye,Montpellier,0.4,9,6,2,0,0,0,0,0,0,0,0,0,5,1,0
920,Federico Fazio,Salernitana,11.9,536,503,33,18,0,8,4,15,0,0,0,0,410,0,6
921,Jacopo Fazzini,Empoli,9.2,326,305,19,8,1,1,11,2,5,3,2,0,257,2,10
922,Zouhair Feddal,Valladolid,4.2,201,187,13,11,0,5,1,0,0,0,0,0,159,1,1
923,Nabil Fekir,Betis,10.7,484,416,66,27,2,3,48,4,33,13,16,0,378,2,7
924,Felipe,Nott'ham Forest,15.8,568,545,20,13,0,3,2,7,0,0,0,0,411,3,11
925,Felipe,Atlético Madrid,2.2,132,128,3,2,0,0,0,1,0,0,0,0,121,1,1
926,Luiz Felipe,Betis,19.6,884,843,39,36,0,9,2,3,0,0,0,0,753,2,11
927,Joao Felix,Chelsea,10.5,356,314,39,5,5,4,19,5,12,2,9,0,274,3,9
928,Joao Felix,Atlético Madrid,7.2,228,209,18,6,7,2,8,3,4,3,0,0,171,1,5
929,Ohis Felix Uduokhai,Augsburg,16.1,734,702,29,25,0,6,1,3,0,0,0,0,558,3,13
930,Kiko Femenia,Villarreal,12.6,778,661,114,16,0,1,31,97,1,0,0,0,667,3,14
931,Evan Ferguson,Brighton,10.6,225,203,21,0,1,0,2,0,0,0,0,0,180,1,3
932,Lewis Ferguson,Bologna,25.7,1218,1190,25,11,4,0,13,12,0,0,0,0,1039,3,20
933,Bruno Fernandes,Manchester Utd,36.8,2030,1838,182,32,35,36,141,24,83,20,23,2,1498,10,65
934,Edimilson Fernandes,Mainz 05,27.1,1190,1051,133,44,0,16,80,42,47,24,22,0,832,6,26
936,Aitor Fernandez,Osasuna,21.0,793,528,261,87,0,2,0,0,0,0,0,0,518,4,0
937,Alex Fernandez,Cádiz,17.5,720,656,63,34,2,10,37,1,21,8,6,0,602,1,7
938,Alvaro Fernandez,Espanyol,11.0,358,203,153,50,0,2,0,0,0,0,0,0,231,2,0
939,Carlos Fernandez,Real Sociedad,7.0,148,143,5,0,1,0,0,1,0,0,0,0,96,0,1
940,Enzo Fernandez,Chelsea,17.2,1440,1381,56,51,11,17,14,2,3,1,1,0,1269,3,13
941,Federico Fernandez,Elche,1.0,14,13,1,1,0,0,0,0,0,0,0,0,8,0,0
942,Joaquin Fernandez,Valladolid,24.0,994,943,46,31,0,14,1,8,0,0,0,0,820,5,9
943,Valery Fernandez,Girona,10.7,356,323,33,3,0,0,23,27,2,0,0,0,295,0,11
944,Fernando,Almería,36.5,1313,836,472,131,0,2,0,0,0,0,0,0,919,5,1
945,Fernando,Sevilla,17.5,873,836,31,25,0,21,2,3,0,0,0,0,768,6,6
946,Alex Ferrari,Sampdoria,9.6,456,433,23,21,0,3,4,2,0,0,0,0,384,0,8
947,Alex Ferrari,Cremonese,11.2,458,415,43,18,0,4,6,25,0,0,0,0,339,0,8
948,Salvador Ferrer,Spezia,1.5,95,81,14,1,0,0,1,13,0,0,0,0,73,0,1
949,Jordan Ferri,Montpellier,30.4,1989,1880,101,83,7,17,30,14,1,0,0,0,1695,8,25
950,Fidel,Elche,19.0,897,842,46,9,7,14,57,6,31,14,10,0,631,9,35
951,Karol Fila,Strasbourg,0.5,41,39,2,0,0,0,3,2,0,0,0,0,33,0,0
952,Vincenzo Fiorillo,Salernitana,1.0,24,17,7,2,0,0,0,0,0,0,0,0,16,0,0
953,Roberto Firmino,Liverpool,13.5,566,548,16,1,8,0,12,6,0,0,0,0,444,2,21
954,Junior Firpo,Leeds United,15.2,621,505,114,8,1,1,12,106,0,0,0,0,454,2,18
