,Player,Squad,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks
738,Daan Dierckx,Parma,5.2,211,206,5,3,0,3,0,0,0,0,0,0,185,0,1
739,Lucas Digne,Everton,29.8,1736,1373,355,64,0,8,215,247,44,23,17,1,1231,8,52
740,Mitchell Dijks,Bologna,16.5,794,635,159,8,0,0,37,151,0,0,0,0,602,0,23
741,Javairo Dilrosun,Hertha BSC,5.9,175,169,5,0,1,1,9,4,1,0,0,0,128,1,6
742,Federico Dimarco,Hellas Verona,29.0,1859,1472,378,112,0,17,262,147,119,38,74,0,1298,9,43
743,Junior Dina Ebimbe,Dijon,23.8,800,780,15,8,3,5,27,6,0,0,0,0,634,5,23
744,Tristan Dingome,Reims,0.2,15,15,0,0,0,0,0,0,0,0,0,0,12,0,1
745,Eren Dinkci,Werder Bremen,1.2,23,23,0,0,0,0,0,0,0,0,0,0,18,0,0
746,Sinaly Diomande,Lyon,12.6,739,714,25,16,1,2,2,9,0,0,0,0,638,0,5
747,Lois Diony,Angers,19.4,390,356,34,0,2,1,38,1,0,0,0,0,235,0,22
748,Issa Diop,West Ham,15.3,585,572,12,11,0,0,0,1,0,0,0,0,480,1,5
749,Papakouli Diop,Eibar,25.8,882,864,12,12,1,11,10,0,0,0,0,0,605,6,15
750,Sofiane Diop,Monaco,22.5,985,948,35,15,0,6,39,10,10,1,5,1,770,2,21
751,Andy Diouf,Rennes,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
752,Yehvann Diouf,Reims,1.5,52,39,13,1,0,0,0,0,0,0,0,0,41,0,0
754,Assane Diousse,Saint-Étienne,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
755,Jonas Dirkner,Hertha BSC,0.2,3,2,1,1,0,0,0,0,0,0,0,0,1,0,0
756,Axel Disasi,Monaco,22.3,1558,1491,62,27,0,17,4,35,0,0,0,0,1336,5,6
757,Tiago Djalo,Lille,9.7,711,630,79,8,0,1,6,71,0,0,0,0,614,2,8
758,Djene,Getafe,32.7,1042,965,74,51,0,5,10,23,0,0,0,0,757,3,6
759,Moussa Djenepo,Southampton,13.8,407,386,19,3,0,1,9,14,0,0,0,0,290,2,20
760,Koffi Djidji,Crotone,16.9,757,679,76,22,0,4,5,54,0,0,0,0,606,2,11
761,Alexander Djiku,Strasbourg,28.4,1351,1307,42,39,1,12,8,2,1,0,1,0,1134,2,8
762,Berat Djimsiti,Atalanta,29.2,1798,1706,91,40,0,10,9,51,0,0,0,0,1568,1,17
763,Marko Dmitrovic,Eibar,34.7,1071,714,355,122,0,5,0,0,0,0,0,0,585,2,0
764,Ritsu Doan,Arminia,30.8,838,690,145,76,4,10,138,11,57,27,21,1,518,3,32
765,Mihai Dobre,Dijon,5.9,171,165,6,0,0,1,4,3,0,0,0,0,123,0,11
766,Matt Doherty,Tottenham,13.8,841,700,139,7,0,4,31,132,0,0,0,0,657,2,20
767,Jeremy Doku,Rennes,25.7,969,958,7,3,4,3,57,4,0,0,0,0,773,4,27
768,Kasper Dolberg,Nice,21.4,313,269,42,0,0,1,3,0,0,0,0,0,251,2,6
769,Keagan Dolly,Montpellier,5.0,177,163,13,3,0,0,13,1,8,3,3,0,150,1,4
770,Jaume Domenech,Valencia,28.0,894,552,337,94,0,1,0,0,0,0,0,0,612,5,0
771,Carlos Dominguez,Celta Vigo,4.0,157,156,1,1,0,0,0,0,0,0,0,0,126,0,1
772,Nicolas Dominguez,Bologna,13.9,716,679,33,29,1,3,11,3,0,0,0,0,614,4,7
773,John Donald,Elche,0.6,18,18,0,0,0,0,0,0,0,0,0,0,18,0,0
774,Ji Dong-won,Mainz 05,0.7,29,27,2,0,0,0,0,0,0,0,0,0,15,0,0
775,Anastasios Donis,Reims,1.1,24,24,0,0,0,0,5,0,0,0,0,0,12,0,2
776,Gianluigi Donnarumma,Milan,37.0,1232,957,271,64,0,4,0,0,0,0,0,0,979,4,1
777,Gabriel Dos Santos,Arsenal,22.2,1559,1526,28,26,1,6,2,2,0,0,0,0,1332,5,10
778,Bas Dost,Eint Frankfurt,9.1,304,295,7,1,1,0,0,1,0,0,0,0,196,2,4
780,Abdoulaye Doucoure,Everton,27.1,1354,1339,11,10,3,4,9,0,1,0,0,0,1141,4,28
781,Cheick Doucoure,Lens,29.2,1453,1432,17,16,1,19,3,0,0,0,0,0,1252,4,21
782,Fode Doucoure,Reims,3.7,198,159,39,4,0,0,8,35,0,0,0,0,152,0,3
783,Mahamadou Doucoure,Nîmes,0.5,12,11,1,0,0,0,1,0,0,0,0,0,9,0,0
784,Cheick Doukoure,Levante,1.1,43,42,1,1,0,0,0,0,0,0,0,0,36,0,2
785,Idrissa Doumbia,Huesca,8.7,415,412,3,3,1,2,0,0,0,0,0,0,382,0,3
786,Moussa Doumbia,Reims,10.0,397,377,18,7,0,3,34,0,11,6,4,0,317,2,10
787,Souleyman Doumbia,Angers,24.7,1272,1022,249,10,0,4,64,239,0,0,0,0,1009,1,27
788,Aleksandar Dragovic,Leverkusen,12.6,1076,994,82,27,1,16,12,54,0,0,0,0,952,0,8
789,Bartlomiej Dragowski,Fiorentina,35.0,1055,669,380,120,0,2,0,0,0,0,0,0,699,6,0
790,Denis Dragus,Crotone,2.0,69,67,2,0,0,2,2,0,0,0,0,0,48,0,2
791,Radu Dragusin,Juventus,0.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
792,Mouhamadou Drammeh,Reims,1.9,55,52,3,3,0,0,0,0,0,0,0,0,44,0,1
793,Julian Draxler,Paris S-G,11.8,639,605,31,6,1,2,29,5,20,11,3,0,549,3,10
794,Dominick Drexler,Köln,13.7,547,520,26,6,1,2,37,19,0,0,0,0,414,1,17
795,Matthieu Dreyer,Lorient,15.0,358,211,146,38,0,2,0,0,0,0,0,0,225,1,1
796,Domingos Duarte,Granada,26.3,964,915,46,40,0,8,1,6,0,0,0,0,742,3,9
797,Leo Duarte,Milan,0.2,12,12,0,0,0,0,0,0,0,0,0,0,12,0,0
798,Oscar Duarte,Levante,22.9,1235,1186,47,39,1,12,1,2,0,0,0,0,1028,2,2
799,Ruben Duarte,Alavés,28.3,1348,1029,315,55,1,11,110,240,20,7,10,2,938,4,29
800,Leo Dubois,Lyon,32.3,2283,1797,476,70,0,9,212,316,90,1,59,0,1785,10,45
801,Martin Dubravka,Newcastle Utd,13.0,438,272,166,44,0,4,0,0,0,0,0,0,322,0,1
802,Ondrej Duda,Köln,28.2,1253,1073,167,57,5,23,133,3,77,26,40,0,888,13,32
803,Unai Dufur,Eibar,0.7,48,33,15,0,0,0,0,15,0,0,0,0,36,0,2
804,Haris Duljevic,Nîmes,8.6,300,283,15,4,2,4,18,3,2,2,0,0,223,2,5
806,Paul Dummett,Newcastle Utd,13.9,575,516,54,12,0,1,10,42,0,0,0,0,423,5,7
807,Alfred Duncan,Fiorentina,1.8,90,84,5,4,0,2,1,0,0,0,0,0,67,1,1
808,Alfred Duncan,Cagliari,11.9,598,584,13,10,1,5,12,3,0,0,0,0,482,1,10
809,Lewis Dunk,Brighton,32.6,2240,2153,83,71,0,22,1,12,0,0,0,0,2000,4,4
810,Jimmy Dunne,Burnley,3.0,153,153,0,0,0,0,0,0,0,0,0,0,105,0,1
811,Erik Durm,Eint Frankfurt,16.4,732,576,155,3,1,3,48,152,0,0,0,0,504,1,18
812,Hugo Duro,Real Madrid,0.6,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0
813,Jean-Kevin Duverne,Brest,22.5,1361,1297,61,42,0,14,10,19,0,0,0,0,1135,3,10
814,Paulo Dybala,Juventus,12.6,705,604,98,19,1,7,65,4,53,5,36,0,576,3,13
815,Edin Dzeko,Roma,20.3,512,464,42,0,0,8,16,3,0,0,0,0,338,6,23
816,Steeve-Mike Ebongue,Genoa,0.6,27,27,0,0,0,0,0,0,0,0,0,0,20,0,4
817,Enzo Ebosse,Angers,2.9,151,134,16,5,0,0,4,11,0,0,0,0,129,1,3
818,Bruno Ecuele Manga,Dijon,38.0,1972,1894,75,69,0,10,2,6,0,0,0,0,1666,3,7
819,Simone Edera,Torino,0.6,22,17,5,4,0,0,5,0,1,0,1,0,17,0,1
820,Ederson,Manchester City,36.0,1122,897,223,70,0,5,0,0,0,0,0,0,939,2,1
821,Kyle Edwards,West Brom,1.3,35,35,0,0,0,0,1,0,0,0,0,0,31,0,1
822,John Egan,Sheffield Utd,29.2,1135,1109,22,18,0,6,4,4,0,0,0,0,923,4,5
823,Johannes Eggestein,Werder Bremen,0.4,16,16,0,0,0,0,1,0,0,0,0,0,11,0,0
824,Maximilian Eggestein,Werder Bremen,32.7,1367,1331,33,20,5,10,17,11,1,0,0,0,1034,3,31
825,Lilian Egloff,Stuttgart,0.2,5,4,1,0,0,0,0,0,1,0,0,0,4,0,1
826,Kingsley Ehizibue,Köln,12.6,584,448,136,11,0,1,38,125,0,0,0,0,431,0,16
827,Albin Ekdal,Sampdoria,25.5,1049,990,59,57,0,6,2,2,0,0,0,0,878,0,9
828,Hugo Ekitike,Reims,1.0,30,27,3,0,0,1,0,0,0,0,0,0,25,0,0
829,Anthony Elanga,Manchester Utd,1.7,55,54,1,0,0,1,2,0,0,0,0,0,41,0,2
830,Niclas Eliasson,Nîmes,20.0,530,415,112,41,0,1,142,14,57,27,26,0,307,3,11
832,Elif Elmas,Napoli,8.2,355,348,6,3,0,0,5,2,1,0,0,0,319,1,5
833,Ahmed Elmohamady,Aston Villa,9.3,618,491,126,18,0,4,39,108,0,0,0,0,468,1,6
834,Mohamed Elneny,Arsenal,17.2,1019,995,21,17,0,6,2,4,0,0,0,0,944,3,7
835,Aritz Elustondo,Real Sociedad,20.9,1245,1191,53,37,2,12,5,16,0,0,0,0,1058,1,2
836,Nico Elvedi,M'Gladbach,28.2,1902,1857,44,38,0,5,0,6,0,0,0,0,1734,1,19
837,Rodrigo Ely,Alavés,5.2,165,152,10,10,0,0,0,0,0,0,0,0,127,3,0
838,Breel Embolo,M'Gladbach,16.0,450,418,27,3,2,1,6,0,0,0,0,0,324,5,22
839,Emerson,Betis,33.2,1936,1573,357,46,0,4,90,311,0,0,0,0,1533,6,52
840,Renaud Emond,Nantes,3.9,86,77,9,0,0,0,2,2,0,0,0,0,58,0,1
841,Alan Empereur,Hellas Verona,2.4,111,108,3,3,0,1,0,0,0,0,0,0,90,0,3
842,Youssef En-Nesyri,Sevilla,25.7,396,361,32,0,0,2,13,3,0,0,0,0,260,3,10
843,Keita Endo,Union Berlin,5.1,111,111,0,0,0,0,9,0,0,0,0,0,75,0,4
844,Wataru Endo,Stuttgart,32.8,1830,1794,31,25,4,4,2,6,0,0,0,0,1526,5,32
845,Sergi Enrich,Eibar,15.6,450,424,22,0,0,6,8,1,0,0,0,0,338,4,10
846,Christian Eriksen,Inter,15.4,1061,942,113,36,0,9,103,1,75,26,37,0,863,6,13
847,Martin Erlic,Spezia,20.0,1075,1011,62,57,0,13,2,5,0,0,0,0,911,2,4
848,Patrick Erras,Werder Bremen,0.3,31,30,1,0,0,0,0,0,0,0,0,0,18,0,0
849,Gonzalo Escalante,Lazio,8.1,481,474,6,5,0,2,4,0,0,0,0,0,422,1,6
850,Aaron Escandell,Granada,5.0,159,97,61,28,0,0,0,0,0,0,0,0,78,1,0
851,Dani Escriche,Huesca,9.5,271,263,7,0,1,1,8,2,1,0,0,0,194,1,10
852,Sergio Escudero,Sevilla,6.3,401,328,71,16,1,3,21,50,5,0,3,0,340,2,4
853,Alfonso Espino,Cádiz,28.9,1043,772,262,23,0,15,80,239,0,0,0,0,650,9,28
854,Vicente Esquerdo,Valencia,2.6,99,96,2,1,0,3,3,1,0,0,0,0,81,1,2
855,Nahuel Estevez,Spezia,19.6,923,848,67,26,0,9,91,8,33,0,24,0,679,8,23
856,Pervis Estupinan,Villarreal,13.0,662,559,102,9,1,3,65,93,0,0,0,0,516,1,29
858,Yoann Etienne,Lorient,1.0,36,27,9,0,0,0,5,9,0,0,0,0,23,0,1
859,Xabier Etxeita,Getafe,9.8,319,302,15,15,0,7,0,0,0,0,0,0,198,2,4
860,Jonny Evans,Leicester City,27.5,1854,1814,38,36,1,4,0,2,0,0,0,0,1592,2,5
861,Edu Exposito,Eibar,27.3,1162,1092,61,20,2,9,84,4,35,18,17,0,853,9,20
862,Valentin Eysseric,Fiorentina,8.1,357,330,26,11,0,11,33,3,12,6,4,0,256,1,9
863,Eberechi Eze,Crystal Palace,28.4,1188,1046,134,36,1,4,86,6,63,26,13,9,945,8,25
864,Jokin Ezkieta,Athletic Club,1.0,25,16,9,2,0,0,0,0,0,0,0,0,22,0,0
865,Lukasz Fabianski,West Ham,35.0,1015,633,377,105,0,1,0,0,0,0,0,0,622,5,0
866,Fabinho,Liverpool,28.5,2117,2080,36,29,0,6,1,7,0,0,0,0,1910,1,5
867,Fabio,Nantes,16.7,881,688,191,13,1,2,32,177,1,1,0,0,675,2,14
868,Cesc Fabregas,Monaco,9.7,809,711,96,33,2,7,69,5,56,24,21,2,634,2,15
869,Bandiougou Fadiga,Paris S-G,0.7,35,34,0,0,0,0,0,0,0,0,0,0,33,1,0
870,Bandiougou Fadiga,Brest,0.5,29,28,1,1,0,0,1,0,0,0,0,0,24,0,1
871,Wout Faes,Reims,32.2,1608,1577,25,22,0,14,0,3,0,0,0,0,1380,6,5
872,Nicolo Fagioli,Juventus,0.2,20,18,2,1,0,0,1,0,1,0,1,0,18,0,0
873,Ralf Fahrmann,Schalke 04,20.8,824,558,263,80,0,0,0,0,0,0,0,0,533,3,1
874,Romain Faivre,Brest,32.1,1476,1299,171,58,0,10,138,13,92,55,22,0,1172,6,26
875,Fali,Cádiz,29.3,731,671,58,51,2,9,19,6,0,0,0,0,505,2,4
876,Iago Falque,Benevento,4.0,212,189,23,6,1,1,30,2,12,7,4,0,159,0,6
877,Andri Fannar Baldursson,Bologna,2.4,73,69,4,2,0,1,0,0,0,0,0,0,54,0,3
878,Paolo Farago,Bologna,0.3,13,12,1,0,0,0,0,1,0,0,0,0,11,0,1
879,Paolo Farago,Cagliari,4.1,225,185,40,5,0,1,11,35,0,0,0,0,190,0,6
880,Davide Faraoni,Hellas Verona,32.1,1447,1163,274,30,0,6,62,244,0,0,0,0,1024,10,37
881,Mohamed Fares,Lazio,12.7,540,468,70,6,0,1,60,64,0,0,0,0,412,2,18
882,Diego Farias,Spezia,16.8,654,637,13,4,1,7,21,5,4,0,1,0,530,4,14
884,Wuilker Farinez,Lens,1.2,28,17,11,2,0,0,0,0,0,0,0,0,18,0,0
885,Noah Fatar,Angers,0.2,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0
886,Ansu Fati,Barcelona,4.8,202,194,8,0,3,0,4,1,4,2,0,0,168,0,2
887,Julien Faussurier,Brest,10.6,608,483,124,8,0,16,52,110,6,0,2,0,455,1,16
888,Andrea Favilli,Hellas Verona,3.8,80,75,5,0,0,2,0,0,0,0,0,0,54,0,2
889,Federico Fazio,Roma,4.5,317,307,10,9,1,3,4,1,0,0,0,0,272,0,3
890,Nabil Fekir,Betis,29.1,1309,1150,152,41,4,11,115,11,83,27,30,2,1048,7,26
891,Felipe,Atlético Madrid,22.9,1054,1017,33,29,0,6,1,4,0,0,0,0,889,4,5
892,Luiz Felipe,Lazio,10.1,548,528,20,17,0,3,2,3,0,0,0,0,500,0,0
893,Joao Felix,Atlético Madrid,17.5,689,667,17,4,8,5,11,6,1,1,0,0,567,5,16
894,Ohis Felix Uduokhai,Augsburg,29.0,1491,1408,79,58,0,15,5,21,0,0,0,0,1215,4,20
895,Zinedine Ferhat,Nîmes,32.9,1242,1156,80,15,5,11,124,24,39,10,18,1,819,6,31
896,Bruno Fernandes,Manchester Utd,34.4,2338,2097,220,63,12,43,166,40,59,27,21,2,1733,21,68
897,Edimilson Fernandes,Mainz 05,9.3,362,319,41,9,0,7,26,19,13,6,7,0,266,2,8
898,Aitor Fernandez,Levante,29.0,928,655,272,65,0,2,0,1,0,0,0,0,709,1,0
899,Alex Fernandez,Cádiz,21.6,936,760,171,74,0,14,123,13,75,34,32,1,692,5,22
900,Alvaro Fernandez,Huesca,22.0,816,572,236,63,0,2,0,0,0,0,0,0,615,8,0
901,Andres Fernandez,Huesca,16.0,574,400,167,47,1,3,0,0,0,0,0,0,395,7,1
902,Augusto Fernandez,Cádiz,4.1,119,117,2,2,0,4,1,0,0,0,0,0,91,0,3
903,Carlos Fernandez,Sevilla,1.6,38,37,1,0,0,0,0,0,0,0,0,0,28,0,1
904,Carlos Fernandez,Real Sociedad,4.3,115,113,1,0,2,0,3,0,0,0,0,0,74,1,8
905,Federico Fernandez,Newcastle Utd,23.1,894,814,76,33,0,13,13,43,0,0,0,0,715,4,9
906,Joaquin Fernandez,Valladolid,23.0,778,751,27,26,0,8,1,1,0,0,0,0,615,0,3
907,Fernandinho,Manchester City,13.2,1026,1002,22,18,1,12,6,4,0,0,0,0,889,2,9
908,Fernando,Sevilla,28.3,1591,1525,60,51,3,25,1,9,0,0,0,0,1423,6,10
910,Alex Ferrari,Sampdoria,9.8,493,428,63,18,0,2,4,44,0,0,0,0,411,2,6
911,David Ferreiro,Huesca,28.1,1090,910,169,68,0,19,245,11,88,31,37,0,701,11,40
912,Salvador Ferrer,Spezia,13.2,908,731,176,20,0,7,57,154,2,0,0,0,676,1,31
913,Facundo Ferreyra,Celta Vigo,3.3,50,46,4,0,0,0,1,1,0,0,0,0,33,0,2
914,Jordan Ferri,Montpellier,28.6,1646,1603,39,33,2,36,27,5,1,0,0,0,1396,4,31
915,Marco Festa,Crotone,1.0,36,23,13,3,0,0,0,0,0,0,0,0,31,0,0
916,Fidel,Elche,26.6,1237,1027,204,56,0,20,165,89,59,24,27,0,892,6,31
917,Sam Field,West Brom,0.7,25,24,0,0,0,0,0,0,0,0,0,0,15,1,0
918,Alfred Finnbogason,Augsburg,6.0,177,169,7,0,2,0,4,0,1,0,0,0,110,1,7
919,Roberto Firmino,Liverpool,31.5,1333,1287,44,4,5,1,14,16,2,0,0,0,1065,2,29
920,Junior Firpo,Barcelona,3.2,229,202,24,5,0,0,4,19,0,0,0,0,202,3,5
921,John Fleck,Sheffield Utd,28.6,1245,1122,119,31,2,5,96,6,61,39,9,4,971,4,29
922,Mark Flekken,Freiburg,3.0,123,88,35,8,0,0,0,0,0,0,0,0,92,0,0
923,Florian Flick,Schalke 04,4.0,95,95,0,0,0,1,1,0,0,0,0,0,73,0,2
924,Alexis Flips,Reims,0.5,17,15,2,1,0,1,5,0,1,1,0,0,9,0,0
925,Alessandro Florenzi,Paris S-G,17.1,1009,902,105,9,0,10,80,93,3,2,1,0,815,2,12
926,Kingsley Fobi,Granada,0.5,11,6,5,0,0,0,0,5,0,0,0,0,7,0,0
927,Phil Foden,Manchester City,18.0,845,778,63,3,2,2,74,5,49,9,28,1,689,4,17
928,Mamadou Fofana,Metz,11.9,452,439,13,13,0,0,0,0,0,0,0,0,376,0,3
929,Seko Fofana,Lens,25.7,1218,1201,14,5,0,12,19,2,0,0,0,0,1049,3,21
930,Wesley Fofana,Leicester City,25.1,1740,1649,89,41,1,12,2,48,0,0,0,0,1501,2,8
931,Wesley Fofana,Saint-Étienne,3.5,184,171,10,5,1,1,0,5,0,0,0,0,149,3,1
932,Youssouf Fofana,Monaco,31.9,1703,1643,54,36,3,20,37,2,16,5,10,0,1435,6,14
933,Thomas Foket,Reims,36.9,1923,1523,395,29,0,18,59,364,0,0,0,0,1506,5,43
934,Ramon Folch,Elche,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,Lamine Fomba,Nîmes,24.2,699,689,10,9,0,4,2,1,0,0,0,0,564,0,10
937,Thomas Fontaine,Lorient,3.6,102,93,9,9,0,0,0,0,0,0,0,0,89,0,1
938,Jose Fontan,Celta Vigo,7.2,351,325,25,3,0,5,9,22,0,0,0,0,285,1,6
939,Jose Fonte,Lille,35.4,2386,2307,76,70,0,33,12,5,1,0,0,0,2146,3,12
940,Fernando Forestieri,Udinese,6.1,194,182,10,2,1,0,10,2,0,0,0,0,150,2,4
941,Pablo Fornals,West Ham,28.6,1118,1083,28,5,1,5,45,7,2,0,1,0,853,7,38
942,Emil Forsberg,RB Leipzig,17.1,616,548,64,12,3,1,41,4,31,9,18,0,468,4,21
943,Fraser Forster,Southampton,8.0,273,170,101,37,0,0,0,0,0,0,0,0,154,2,1
944,Philipp Forster,Stuttgart,16.8,697,660,33,10,3,3,21,12,9,6,3,0,550,4,26
945,Steven Fortes,Lens,15.9,937,904,33,32,0,13,1,1,0,0,0,0,814,0,6
946,Yassin Fortune,Angers,0.2,4,3,1,0,0,0,0,0,0,0,0,0,3,0,0
947,Timothy Fosu-Mensah,Manchester Utd,0.9,74,70,4,0,0,0,4,4,0,0,0,0,64,0,1
948,Timothy Fosu-Mensah,Leverkusen,4.5,357,310,47,6,0,5,9,41,0,0,0,0,302,0,6
949,Daam Foulon,Benevento,11.3,447,354,92,12,0,0,27,79,1,0,1,0,321,1,13
950,Dimitri Foulquier,Granada,29.6,1130,789,339,13,0,5,54,326,0,0,0,0,817,2,36
951,Juan Foyth,Villarreal,13.0,734,673,61,20,1,4,1,41,0,0,0,0,642,0,10
952,Gianluca Frabotta,Juventus,7.7,477,412,64,8,0,0,32,56,0,0,0,0,400,1,8
953,Raphael Framberger,Augsburg,17.1,745,564,177,8,0,3,55,169,0,0,0,0,478,4,28
954,Tyrese Francois,Fulham,0.2,15,13,2,0,0,0,0,2,0,0,0,0,14,0,0
955,Ryan Fraser,Newcastle Utd,10.3,372,308,64,10,0,1,103,7,45,14,26,0,240,0,16
956,Fred,Manchester Utd,26.6,1828,1765,58,50,5,15,9,8,0,0,0,0,1590,5,41
957,Ryan Fredericks,West Ham,6.3,282,246,36,3,1,0,23,33,0,0,0,0,205,0,10
958,Remo Freuler,Atalanta,30.1,2122,2030,89,66,2,18,19,21,2,0,0,0,1876,3,25
959,Marco Friedl,Werder Bremen,30.9,1724,1580,140,84,0,64,27,42,13,5,4,0,1370,4,21
960,Marvin Friedrich,Union Berlin,34.0,1827,1774,45,40,1,14,13,5,0,0,0,0,1443,8,26
962,Jeremie Frimpong,Leverkusen,4.8,283,241,41,1,0,0,21,40,0,0,0,0,232,1,13
963,Jorge de Frutos,Levante,24.3,728,656,67,6,2,5,109,27,34,8,10,0,481,5,34
964,Christian Fuchs,Leicester City,7.8,597,519,77,16,0,1,11,61,0,0,0,0,476,1,9
965,Angelo Fulgini,Angers,30.3,1620,1485,129,45,9,8,100,5,57,17,30,0,1289,6,31
966,Niclas Fullkrug,Werder Bremen,9.7,262,253,8,0,0,1,4,4,0,0,0,0,151,1,4
967,Ramiro Funes Mori,Villarreal,8.1,491,465,23,13,0,2,1,10,0,0,0,0,423,3,3
968,Darnell Furlong,West Brom,32.6,1204,900,295,15,0,3,99,280,0,0,0,0,682,9,33
969,Daniel Fuzato,Roma,5.0,152,107,45,15,0,0,0,0,0,0,0,0,114,0,0
970,Baptiste Gabard,Saint-Étienne,1.5,57,56,1,1,0,0,0,0,0,0,0,0,44,0,3
971,Matteo Gabbia,Milan,6.2,361,353,8,7,0,5,0,1,0,0,0,0,331,0,0
972,Manolo Gabbiadini,Sampdoria,9.7,220,215,3,1,1,1,6,0,0,0,0,0,161,2,4
973,Mijat Gacinovic,Hoffenheim,9.1,444,374,69,4,0,3,27,60,5,1,3,0,328,1,17
974,Roberto Gagliardini,Inter,13.7,601,590,9,6,0,8,10,2,1,0,0,0,517,2,9
975,Riccardo Gagliolo,Parma,21.7,1349,1195,148,36,0,12,38,111,0,0,0,0,1074,6,13
976,Adolfo Gaich,Benevento,8.5,134,126,7,0,0,0,1,0,0,0,0,0,76,1,4
977,Andrey Galabinov,Spezia,4.8,103,82,19,1,0,0,2,0,0,0,0,0,73,2,1
978,Javi Galan,Huesca,34.1,1806,1404,394,40,0,23,156,331,23,15,4,0,1399,8,47
979,Conor Gallagher,West Brom,28.1,960,897,60,15,1,6,66,1,27,18,3,1,737,3,20
980,Enric Gallego,Osasuna,9.0,258,250,8,0,0,0,10,0,0,0,0,0,146,0,11
981,Kevin Gameiro,Valencia,12.0,270,241,26,0,0,0,2,4,0,0,0,0,206,3,7
982,Idrissa Gana Gueye,Paris S-G,17.6,1700,1662,36,28,1,4,7,8,0,0,0,0,1569,2,13
983,Ignatius Ganago,Lens,14.5,280,259,21,0,1,1,15,2,0,0,0,0,193,0,7
984,Aleix Garcia,Eibar,4.9,279,251,26,6,0,9,26,1,19,10,9,0,227,2,3
985,Borja Garcia,Huesca,12.4,561,539,16,5,1,6,12,0,1,0,0,0,480,6,11
986,Dani Garcia,Athletic Club,21.3,1039,1007,29,25,0,18,6,4,0,0,0,0,865,3,8
988,David Garcia,Osasuna,35.0,1380,1322,52,49,0,21,1,3,0,0,0,0,988,6,5
989,Eric Garcia,Manchester City,4.3,342,337,4,2,1,1,0,2,0,0,0,0,325,1,0
990,Manu Garcia,Alavés,12.5,409,397,9,4,0,3,5,1,0,0,0,0,280,3,9
991,Raul Garcia,Valladolid,5.6,290,222,67,2,0,2,37,65,0,0,0,0,199,1,14
992,Raul Garcia,Athletic Club,19.4,582,572,5,0,4,3,19,0,0,0,0,0,348,5,26
993,Ruben Garcia,Osasuna,30.2,1210,1063,140,50,0,37,162,27,57,24,27,1,778,7,34
994,Sergi Garcia,Alavés,0.2,7,5,2,0,0,0,0,2,0,0,0,0,4,0,1
995,Unai Garcia,Osasuna,13.8,434,406,27,26,0,14,4,1,0,0,0,0,329,1,3
996,Mario Gaspar,Villarreal,20.6,1125,893,224,27,0,6,37,196,1,0,0,0,921,8,22
997,Manuel Gasparini,Udinese,0.0,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0
998,Dwight Gayle,Newcastle Utd,5.7,118,103,14,0,1,0,5,4,0,0,0,0,96,1,3
999,Paulo Gazzaniga,Elche,8.0,244,149,94,31,0,0,0,0,0,0,0,0,146,1,0
1000,Jean-Philippe Gbamin,Everton,0.1,9,9,0,0,0,0,0,0,0,0,0,0,6,0,1
1001,Yann Gboho,Rennes,3.4,117,115,1,1,2,1,3,0,0,0,0,0,89,1,6
1002,David de Gea,Manchester Utd,25.5,592,382,207,35,0,0,0,0,0,0,0,0,464,3,0
1003,Christian Gebauer,Arminia,7.6,179,175,3,0,0,1,9,3,0,0,0,0,114,1,12
1004,Theodor Gebre Selassie,Werder Bremen,33.7,1559,1215,338,10,0,4,58,328,0,0,0,0,1160,6,26
1005,Emrehan Gedikli,Leverkusen,0.3,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
1006,Dennis Geiger,Hoffenheim,7.3,347,298,47,23,1,2,33,1,23,8,12,0,283,2,5
1007,Christian Gentner,Union Berlin,11.5,480,462,14,9,0,3,10,1,0,0,0,0,360,4,11
1008,Yannick Gerhardt,Wolfsburg,21.5,745,699,40,5,1,3,39,23,8,6,1,0,540,6,24
1009,Valere Germain,Marseille,9.5,285,266,16,1,0,2,8,3,0,0,0,0,192,3,9
1010,Gervinho,Parma,22.5,536,515,17,0,0,1,12,2,0,0,0,0,432,4,20
1011,Willem Geubbels,Monaco,3.3,126,120,6,1,1,1,6,1,0,0,0,0,88,0,3
1012,Hamadi Al Ghaddioui,Stuttgart,0.5,15,15,0,0,1,0,0,0,0,0,0,0,10,0,0
1014,Anwar El Ghazi,Aston Villa,17.9,628,578,48,11,0,3,87,16,21,15,5,1,432,2,32
1015,Paolo Ghiglione,Genoa,15.1,609,511,98,7,0,3,85,88,3,0,3,0,401,0,27
