,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Progression - PrgC,Progression - PrgP,Progression - PrgR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG
330,Andreas Christensen,DK,DF,Barcelona,La Liga,28,1996,1,0,27,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
331,Ryan Christie,SC,MF,Bournemouth,Premier League,29,1995,2,1,91,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,8,4,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13
332,Samuel Chukwueze,NG,FW,Milan,Serie A,25,1999,2,1,64,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,11,0.00,0.00,0.00,0.00,0.00,0.13,0.04,0.17,0.13,0.17
333,Aaron Ciammaglichella,IT,MF,Torino,Serie A,19,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
334,Jasper Cillessen,NL,GK,Las Palmas,La Liga,35,1989,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
335,Alessandro Circati,AU,DF,Parma,Serie A,20,2003,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
336,Pathe Ciss,SN,MF,Rayo Vallecano,La Liga,30,1994,3,1,122,1.4,0,1,1,0,0,0,2,0,0.0,0.0,0.2,0.2,2,8,1,0.00,0.74,0.74,0.00,0.74,0.00,0.17,0.17,0.00,0.17
338,Seydouba Cisse,GN,MF,Leganés,La Liga,23,2001,3,3,219,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,6,4,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
339,Jonathan Clauss,FR,"DF,MF",Nice,Ligue 1,31,1992,2,2,180,2.0,1,0,1,1,0,0,0,0,0.5,0.5,0.1,0.7,5,8,9,0.50,0.00,0.50,0.50,0.50,0.26,0.07,0.33,0.26,0.33
340,Marcus Coco,FR,"DF,FW",Nantes,Ligue 1,28,1996,2,1,87,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,3,3,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
341,Saul Coco,GQ,DF,Torino,Serie A,25,1999,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
342,Nathan Collins,IE,DF,Brentford,Premier League,23,2001,2,2,180,2.0,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,2,4,0,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.21,0.21,0.21
343,Lorenzo Colombo,IT,FW,Empoli,Serie A,22,2002,2,2,170,1.9,1,1,2,0,1,1,0,0,1.6,0.8,0.4,1.2,2,1,10,0.53,0.53,1.06,0.00,0.53,0.86,0.22,1.08,0.44,0.66
344,Andrea Colpani,IT,MF,Fiorentina,Serie A,25,1999,2,1,95,1.1,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,5,6,12,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.29,0.29,0.29
345,Levi Colwill,EN,DF,Chelsea,Premier League,21,2003,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
346,Kingsley Coman,FR,FW,Bayern Munich,Bundesliga,28,1996,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.81,0.00,0.81
347,Eray Comert,CH,"DF,MF",Valladolid,La Liga,26,1998,2,2,171,1.9,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,3,0,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11
348,Santi Comesana,ES,MF,Villarreal,La Liga,27,1996,3,3,252,2.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,21,6,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
349,Pietro Comuzzo,IT,DF,Fiorentina,Serie A,19,2005,2,2,149,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
350,Diego Conde,ES,GK,Villarreal,La Liga,25,1998,3,3,270,3.0,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.33,0.33,0.00,0.33,0.00,0.02,0.02,0.00,0.02
351,Tomas Conechny,AR,"FW,MF",Alavés,La Liga,26,1998,2,2,127,1.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3,1,8,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.06,0.04,0.06
352,Sirlord Conteh,DE,FW,Heidenheim,Bundesliga,28,1996,1,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
353,Lewis Cook,EN,MF,Bournemouth,Premier League,27,1997,2,2,173,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,3,10,1,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.18,0.00,0.18
354,Copete,ES,MF,Mallorca,La Liga,24,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
355,Diego Coppola,IT,DF,Hellas Verona,Serie A,20,2003,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
356,Derek Cornelius,CA,DF,Marseille,Ligue 1,26,1997,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
357,Angel Correa,AR,"FW,MF",Atlético Madrid,La Liga,29,1995,3,0,84,0.9,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,2,3,10,0.00,0.00,0.00,0.00,0.00,0.37,0.17,0.55,0.37,0.55
358,Thierry Correia,PT,DF,Valencia,La Liga,25,1999,3,2,168,1.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,7,11,7,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
359,David Pereira da Costa,PT,MF,Lens,Ligue 1,23,2001,1,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,5,0,0.00,0.00,0.00,0.00,0.00,0.09,0.31,0.40,0.09,0.40
360,Logan Costa,CV,DF,Villarreal,La Liga,23,2001,1,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
361,Logan Costa,CV,DF,Toulouse,Ligue 1,23,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,1,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.50
362,Samu Costa,PT,MF,Mallorca,La Liga,23,2000,3,3,270,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.3,2,12,7,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.08,0.05,0.08
364,Vladimir Coufal,CZ,DF,West Ham,Premier League,32,1992,2,2,146,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,4,4,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.08,0.01,0.08
365,Lassana Coulibaly,ML,MF,Lecce,Serie A,28,1996,2,0,50,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.53,0.53,0.00,0.53
366,Lasso Coulibaly,GH,"FW,MF",Auxerre,Ligue 1,21,2002,2,0,38,0.4,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,0,0,3,2.37,0.00,2.37,2.37,2.37,0.52,0.00,0.52,0.52,0.52
367,Tanguy Coulibaly,FR,FW,Montpellier,Ligue 1,23,2001,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
368,Woyo Coulibaly,FR,"DF,FW",Parma,Serie A,25,1999,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8,7,4,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
369,Thibaut Courtois,BE,GK,Real Madrid,La Liga,32,1992,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
370,Aaron Cresswell,EN,DF,West Ham,Premier League,34,1989,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
371,Charlie Cresswell,EN,DF,Toulouse,Ligue 1,22,2002,2,2,180,2.0,0,0,0,0,0,0,0,0,0.2,0.2,0.5,0.7,4,6,1,0.00,0.00,0.00,0.00,0.00,0.10,0.23,0.33,0.10,0.33
372,Bryan Cristante,IT,MF,Roma,Serie A,29,1995,2,2,151,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,13,3,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06
373,Domen Crnigoj,SI,MF,Venezia,Serie A,28,1995,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
374,Juan Cruz Armada,ES,DF,Osasuna,La Liga,32,1992,1,0,31,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
375,Juan Cruz,ES,"FW,MF",Leganés,La Liga,24,2000,3,2,156,1.7,2,0,2,2,0,0,0,0,0.4,0.4,0.3,0.7,3,7,7,1.15,0.00,1.15,1.15,1.15,0.26,0.15,0.41,0.26,0.41
376,Pau Cubarsi,ES,DF,Barcelona,La Liga,17,2007,3,3,243,2.7,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0,9,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
377,Marc Cucurella,ES,DF,Chelsea,Premier League,26,1998,2,2,161,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,6,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
378,Matheus Cunha,BR,"MF,FW",Wolves,Premier League,25,1999,2,1,101,1.1,1,0,1,1,0,0,0,0,1.0,1.0,0.3,1.3,5,1,7,0.89,0.00,0.89,0.89,0.89,0.88,0.31,1.18,0.88,1.18
379,Patrick Cutrone,IT,FW,Como,Serie A,26,1998,2,2,152,1.7,1,0,1,1,0,0,0,0,0.6,0.6,0.0,0.6,2,2,14,0.59,0.00,0.59,0.59,0.59,0.34,0.02,0.36,0.34,0.36
380,Tomas Cvancara,CZ,MF,Gladbach,Bundesliga,24,2000,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.53,0.53,0.00,0.53
381,Wylan Cyprien,FR,MF,Parma,Serie A,29,1995,2,0,28,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,2,0,0.00,0.00,0.00,0.00,0.00,0.63,0.00,0.63,0.63,0.63
382,Lucas Da Cunha,FR,MF,Como,Serie A,23,2001,2,2,112,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,6,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
383,Thijs Dallinga,NL,FW,Bologna,Serie A,24,2000,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.42,0.00,0.42
384,Diogo Dalot,PT,DF,Manchester Utd,Premier League,25,1999,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.3,2,7,12,0.00,0.00,0.00,0.00,0.00,0.01,0.12,0.14,0.01,0.14
385,Mikkel Damsgaard,DK,MF,Brentford,Premier League,24,2000,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
386,Danilo,BR,MF,Nott'ham Forest,Premier League,23,2001,1,1,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
387,Danilo,BR,DF,Juventus,Serie A,33,1991,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
388,Arnaut Danjuma,NL,FW,Villarreal,La Liga,27,1997,3,3,200,2.2,2,0,2,2,0,0,1,0,0.8,0.8,0.0,0.8,4,1,17,0.90,0.00,0.90,0.90,0.90,0.37,0.01,0.38,0.37,0.38
390,Kevin Danois,FR,DF,Auxerre,Ligue 1,20,2004,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
391,Kevin Danso,AT,DF,Lens,Ligue 1,25,1998,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0,6,0,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04
392,Dante,BR,DF,Nice,Ligue 1,40,1983,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,15,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
393,Pape Daouda Diongue,SN,MF,Strasbourg,Ligue 1,NULL,0.0,1,1,45,0.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,0,2,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.32,0.32,0.32
394,Sergi Darder,ES,MF,Mallorca,La Liga,30,1993,3,3,236,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,11,8,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
395,Matteo Darmian,IT,DF,Inter,Serie A,34,1989,2,2,136,1.5,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.4,1,4,12,0.66,0.00,0.66,0.66,0.66,0.29,0.00,0.29,0.29,0.29
396,Lukas Daschner,DE,MF,Bochum,Bundesliga,25,1998,1,1,62,0.7,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.5,1,0,1,0.00,0.00,0.00,0.00,0.00,0.39,0.38,0.78,0.39,0.78
397,Juan David Cabal,CO,DF,Juventus,Serie A,23,2001,2,2,166,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,5,4,6,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05
398,Jonathan David,CA,FW,Lille,Ligue 1,24,2000,2,1,133,1.5,1,0,1,1,0,0,0,0,0.5,0.5,0.1,0.6,1,3,8,0.68,0.00,0.68,0.68,0.68,0.37,0.07,0.43,0.37,0.43
399,Alphonso Davies,CA,DF,Bayern Munich,Bundesliga,23,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
400,Keinan Davis,EN,FW,Udinese,Serie A,26,1998,2,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
401,Leif Davis,EN,DF,Ipswich Town,Premier League,24,2000,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,4,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
402,Zuriko Davitashvili,GE,MF,Saint-Étienne,Ligue 1,23,2001,2,2,151,1.7,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,3,3,8,0.00,0.00,0.00,0.00,0.00,0.07,0.05,0.12,0.07,0.12
403,Pawel Dawidowicz,PL,DF,Hellas Verona,Serie A,29,1995,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
404,Craig Dawson,EN,DF,Wolves,Premier League,34,1990,2,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
405,Kevin De Bruyne,BE,MF,Manchester City,Premier League,33,1991,2,2,179,2.0,1,1,2,1,0,0,0,0,0.9,0.9,0.7,1.6,8,21,8,0.50,0.50,1.01,0.50,1.01,0.44,0.37,0.82,0.44,0.82
406,Charles De Ketelaere,BE,"MF,FW",Atalanta,Serie A,23,2001,2,2,152,1.7,0,0,0,0,0,0,0,0,0.7,0.7,0.2,0.9,5,12,20,0.00,0.00,0.00,0.00,0.00,0.39,0.11,0.51,0.39,0.51
407,Rodrigo De Paul,AR,MF,Atlético Madrid,La Liga,30,1994,3,2,146,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.8,0.8,2,19,11,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.51,0.00,0.51
408,Koni De Winter,BE,DF,Genoa,Serie A,22,2002,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
409,Alessandro Deiola,IT,MF,Cagliari,Serie A,29,1995,2,2,180,2.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,1,3,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
410,Romain Del Castillo,FR,FW,Brest,Ligue 1,28,1996,2,2,180,2.0,0,1,1,0,0,1,0,0,1.1,0.3,0.3,0.6,4,8,21,0.00,0.50,0.50,0.00,0.50,0.53,0.14,0.67,0.14,0.28
411,Enrico Del Prato,IT,"DF,FW",Parma,Serie A,24,1999,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
412,Liam Delap,EN,FW,Ipswich Town,Premier League,21,2003,2,2,155,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,3,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13
413,Fisayo Dele-Bashiru,NG,MF,Lazio,Serie A,23,2001,2,2,149,1.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,3,11,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07
414,Ali Dembele,FR,DF,Torino,Serie A,20,2004,2,0,27,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
416,Ousmane Dembele,FR,FW,Paris S-G,Ligue 1,27,1997,2,1,81,0.9,1,2,3,1,0,0,1,0,0.5,0.5,1.5,2.0,7,0,19,1.11,2.22,3.33,1.11,3.33,0.50,1.70,2.20,0.50,2.20
417,Ermedin Demirovic,BA,FW,Stuttgart,Bundesliga,26,1998,1,1,90,1.0,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,1,1,4,1.00,0.00,1.00,1.00,1.00,0.08,0.00,0.08,0.08,0.08
418,Arthur Desmas,FR,GK,Le Havre,Ligue 1,30,1994,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
419,Kiernan Dewsbury-Hall,EN,MF,Chelsea,Premier League,25,1998,2,0,39,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
420,Michele Di Gregorio,IT,GK,Juventus,Serie A,27,1997,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
421,Giovanni Di Lorenzo,IT,DF,Napoli,Serie A,31,1993,2,2,180,2.0,1,0,1,1,0,0,0,0,0.8,0.8,0.3,1.1,3,14,8,0.50,0.00,0.50,0.50,0.50,0.39,0.17,0.56,0.39,0.56
422,Boulaye Dia,SN,MF,Lazio,Serie A,27,1996,1,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,2,1,0.00,0.00,0.00,0.00,0.00,0.10,0.32,0.42,0.10,0.42
423,Mamadou Diakhon,FR,"MF,FW",Reims,Ligue 1,18,2005,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.27,0.00,0.27
424,Bafode Diakite,FR,DF,Lille,Ligue 1,23,2001,2,2,180,2.0,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,1,9,0,0.50,0.00,0.50,0.50,0.50,0.08,0.00,0.08,0.08,0.08
425,Oumar Diakite,CI,FW,Reims,Ligue 1,20,2003,2,2,125,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,3,5,7,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11
426,Amad Diallo,CI,FW,Manchester Utd,Premier League,22,2002,2,2,149,1.7,1,0,1,1,0,0,1,0,0.3,0.3,0.1,0.4,7,5,18,0.60,0.00,0.60,0.60,0.60,0.20,0.07,0.27,0.20,0.27
427,Habib Diarra,SN,MF,Strasbourg,Ligue 1,20,2004,2,2,159,1.8,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,6,5,4,0.57,0.00,0.57,0.57,0.57,0.05,0.00,0.05,0.05,0.05
428,Moussa Diarra,ML,DF,Alavés,La Liga,23,2000,3,2,155,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
429,Ruben Dias,PT,DF,Manchester City,Premier League,27,1997,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,5,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
430,Kandet Diawara,GN,FW,Le Havre,Ligue 1,24,2000,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
431,Mahamadou Diawara,FR,MF,Lyon,Ligue 1,19,2005,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
432,Brahim Diaz,MA,FW,Real Madrid,La Liga,25,1999,2,0,25,0.3,1,1,2,1,0,0,0,0,0.3,0.3,0.0,0.3,4,4,5,3.60,3.60,7.20,3.60,7.20,1.07,0.15,1.22,1.07,1.22
433,Luis Diaz,CO,FW,Liverpool,Premier League,27,1997,2,2,161,1.8,1,1,2,1,0,0,0,0,1.2,1.2,1.0,2.2,12,6,18,0.56,0.56,1.12,0.56,1.12,0.66,0.55,1.21,0.66,1.21
434,Pedro Diaz,ES,FW,Rayo Vallecano,La Liga,26,1998,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
435,Tyler Dibling,EN,MF,Southampton,Premier League,18,2006,2,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,1,4,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07
436,Diego,ES,FW,Leganés,La Liga,24,2000,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.31,0.31,0.31
437,Justin Diehl,DE,DF,Stuttgart,Bundesliga,19,2004,1,0,26,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,0,9,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.22,0.22,0.22
438,Eric Dier,EN,DF,Bayern Munich,Bundesliga,30,1994,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
439,Lucas Digne,FR,DF,Aston Villa,Premier League,31,1993,2,2,148,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,1,6,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.14
440,Federico Dimarco,IT,DF,Inter,Serie A,26,1997,2,2,145,1.6,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.7,1,6,12,0.00,0.00,0.00,0.00,0.00,0.29,0.14,0.42,0.29,0.42
442,Lois Diony,FR,FW,Angers,Ligue 1,31,1992,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
443,Issa Diop,FR,DF,Fulham,Premier League,27,1997,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
444,Andy Diouf,FR,MF,Lens,Ligue 1,21,2003,2,1,108,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.6,4,5,4,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.48,0.00,0.48
445,Yehvann Diouf,FR,GK,Reims,Ligue 1,24,1999,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
