,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,90s,Performance - GA,Performance - GA90,Performance - SoTA,Performance - Saves,Performance - Save%,Performance - W,Performance - D,Performance - L,Performance - CS,Performance - CS%,Penalty Kicks - PKatt,Penalty Kicks - PKA,Penalty Kicks - PKsv,Penalty Kicks - PKm,Penalty Kicks - Save%
139,Heinz Müller,de GER,GK,Mainz 05,Bundesliga,35.0,1978.0,10.0,10.0,855.0,9.5,18.0,1.89,65.0,47.0,72.3,4.0,0.0,5.0,2.0,20.0,,,,,
140,Boaz Myhill,wls WAL,GK,West Brom,Premier League,30.0,1982.0,14.0,14.0,1260.0,14.0,21.0,1.5,62.0,41.0,66.1,3.0,5.0,6.0,3.0,21.4,,,,,
141,Guy N'dy Assembé,cm CMR,GK,Guingamp,Ligue 1,27.0,1986.0,19.0,19.0,1710.0,19.0,20.0,1.05,77.0,57.0,74.0,5.0,7.0,7.0,5.0,26.3,,,,,
142,Keylor Navas,cr CRC,GK,Levante,La Liga,26.0,1986.0,37.0,37.0,3249.0,36.1,39.0,1.08,192.0,153.0,79.7,12.0,12.0,13.0,16.0,43.2,,,,,
143,Neto,br BRA,GK,Fiorentina,Serie A,24.0,1989.0,35.0,35.0,3150.0,35.0,38.0,1.09,165.0,127.0,77.0,18.0,7.0,10.0,12.0,34.3,,,,,
144,Manuel Neuer,de GER,GK,Bayern Munich,Bundesliga,27.0,1986.0,31.0,31.0,2745.0,30.5,18.0,0.59,99.0,81.0,81.8,26.0,2.0,2.0,15.0,48.4,,,,,
145,Macedo Novaes,br BRA,GK,Valenciennes,Ligue 1,30.0,1983.0,10.0,10.0,900.0,10.0,18.0,1.8,46.0,28.0,60.9,2.0,1.0,7.0,2.0,20.0,,,,,
146,Guillermo Ochoa,mx MEX,GK,Ajaccio,Ligue 1,28.0,1985.0,37.0,37.0,3330.0,37.0,71.0,1.92,218.0,147.0,67.4,4.0,10.0,23.0,2.0,5.4,,,,,
147,Kévin Olimpa,fr FRA,GK,Bordeaux,Ligue 1,25.0,1988.0,2.0,1.0,141.0,1.6,2.0,1.28,5.0,3.0,60.0,0.0,2.0,0.0,0.0,0.0,,,,,
148,David Ospina,co COL,GK,Nice,Ligue 1,24.0,1988.0,29.0,29.0,2570.0,28.6,25.0,0.88,126.0,101.0,80.2,12.0,6.0,11.0,13.0,44.8,,,,,
149,Juan Pablo Carrizo,ar ARG,GK,Inter,Serie A,29.0,1984.0,4.0,2.0,310.0,3.4,7.0,2.03,15.0,8.0,53.3,1.0,0.0,1.0,0.0,0.0,,,,,
150,Daniele Padelli,it ITA,GK,Torino,Serie A,27.0,1985.0,38.0,38.0,3380.0,37.6,48.0,1.28,168.0,120.0,71.4,15.0,12.0,11.0,8.0,21.1,,,,,
151,Costel Pantilimon,ro ROU,GK,Manchester City,Premier League,26.0,1987.0,7.0,7.0,630.0,7.0,7.0,1.0,24.0,17.0,70.8,5.0,1.0,1.0,3.0,42.9,,,,,
152,Germán Parreño,es ESP,GK,Espanyol,La Liga,20.0,1993.0,1.0,1.0,90.0,1.0,4.0,4.0,7.0,3.0,42.9,0.0,0.0,1.0,0.0,0.0,,,,,
153,Nicola Pavarini,it ITA,GK,Parma,Serie A,39.0,1974.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,
154,Gianluca Pegolo,it ITA,GK,Sassuolo,Serie A,32.0,1981.0,33.0,33.0,2970.0,33.0,55.0,1.67,172.0,117.0,68.0,9.0,7.0,17.0,5.0,15.2,,,,,
156,Yohann Pelé,fr FRA,GK,Sochaux,Ligue 1,30.0,1982.0,15.0,15.0,1350.0,15.0,17.0,1.13,69.0,52.0,75.4,7.0,3.0,5.0,6.0,40.0,,,,,
157,Nicolas Penneteau,fr FRA,GK,Valenciennes,Ligue 1,32.0,1981.0,28.0,28.0,2520.0,28.0,47.0,1.68,118.0,71.0,60.2,5.0,7.0,16.0,1.0,3.6,,,,,
158,Mattia Perin,it ITA,GK,Genoa,Serie A,20.0,1992.0,37.0,37.0,3330.0,37.0,50.0,1.35,190.0,140.0,73.7,10.0,11.0,16.0,11.0,29.7,,,,,
159,Marjan Petković,de GER,GK,Braunschweig,Bundesliga,34.0,1979.0,5.0,5.0,450.0,5.0,12.0,2.4,28.0,16.0,57.1,0.0,1.0,4.0,0.0,0.0,,,,,
160,Laurent Pionnier,fr FRA,GK,Montpellier,Ligue 1,31.0,1982.0,5.0,4.0,420.0,4.7,12.0,2.57,23.0,11.0,47.8,0.0,2.0,3.0,0.0,0.0,,,,,
161,Johny Placide,ht HAI,GK,Reims,Ligue 1,25.0,1988.0,4.0,4.0,360.0,4.0,5.0,1.25,23.0,18.0,78.3,1.0,1.0,2.0,1.0,25.0,,,,,
162,Alberto Pomini,it ITA,GK,Sassuolo,Serie A,32.0,1981.0,3.0,3.0,270.0,3.0,11.0,3.67,26.0,15.0,57.7,0.0,0.0,3.0,0.0,0.0,,,,,
163,Simon Pouplin,fr FRA,GK,Sochaux,Ligue 1,28.0,1985.0,17.0,17.0,1530.0,17.0,33.0,1.94,85.0,52.0,61.2,1.0,6.0,10.0,3.0,17.6,,,,,
164,Christian Puggioni,it ITA,GK,Chievo,Serie A,32.0,1981.0,23.0,23.0,2070.0,23.0,32.0,1.39,98.0,66.0,67.3,4.0,6.0,13.0,7.0,30.4,,,,,
165,Lukas Raeder,de GER,GK,Bayern Munich,Bundesliga,19.0,1993.0,2.0,1.0,135.0,1.5,2.0,1.33,5.0,3.0,60.0,1.0,1.0,0.0,1.0,100.0,,,,,
166,Rafael,br BRA,GK,Hellas Verona,Serie A,31.0,1982.0,37.0,37.0,3330.0,37.0,63.0,1.7,222.0,159.0,71.6,16.0,6.0,15.0,7.0,18.9,,,,,
167,Patrick Rakovsky,de GER,GK,Nürnberg,Bundesliga,20.0,1993.0,2.0,1.0,135.0,1.5,5.0,3.33,16.0,11.0,68.8,0.0,1.0,1.0,0.0,0.0,,,,,
168,Pepe Reina,es ESP,GK,Napoli,Serie A,30.0,1982.0,30.0,30.0,2597.0,28.9,29.0,1.01,134.0,105.0,78.4,18.0,6.0,6.0,9.0,30.0,,,,,
169,Baptiste Reynet,fr FRA,GK,Lorient,Ligue 1,22.0,1990.0,6.0,4.0,470.0,5.2,4.0,0.77,16.0,12.0,75.0,0.0,2.0,1.0,0.0,0.0,,,,,
170,Asier Riesgo,es ESP,GK,Osasuna,La Liga,29.0,1983.0,2.0,1.0,120.0,1.3,1.0,0.75,6.0,5.0,83.3,1.0,1.0,0.0,1.0,100.0,,,,,
171,Rémy Riou,fr FRA,GK,Nantes,Ligue 1,25.0,1987.0,34.0,34.0,3060.0,34.0,40.0,1.18,137.0,97.0,70.8,10.0,9.0,15.0,12.0,35.3,,,,,
172,Roberto,es ESP,GK,Granada,La Liga,34.0,1979.0,32.0,32.0,2880.0,32.0,43.0,1.34,166.0,123.0,74.1,11.0,4.0,17.0,11.0,34.4,,,,,
173,Joel Robles,es ESP,GK,Everton,Premier League,23.0,1990.0,2.0,1.0,157.0,1.7,2.0,1.15,7.0,5.0,71.4,1.0,1.0,0.0,0.0,0.0,,,,,
174,Flavio Roma,it ITA,GK,Monaco,Ligue 1,39.0,1974.0,1.0,1.0,43.0,0.5,1.0,2.09,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,
175,Sergio Romero,ar ARG,GK,Monaco,Ligue 1,26.0,1987.0,3.0,2.0,227.0,2.5,1.0,0.4,3.0,2.0,66.7,2.0,1.0,0.0,1.0,50.0,,,,,
176,Antonio Rosati,it ITA,GK,Fiorentina,Serie A,30.0,1983.0,3.0,3.0,270.0,3.0,6.0,2.0,14.0,8.0,57.1,1.0,1.0,1.0,1.0,33.3,,,,,
177,Antonio Rosati,it ITA,GK,Sassuolo,Serie A,30.0,1983.0,2.0,2.0,180.0,2.0,6.0,3.0,14.0,8.0,57.1,0.0,0.0,2.0,0.0,0.0,,,,,
178,Rubén,es ESP,GK,Rayo Vallecano,La Liga,29.0,1984.0,34.0,34.0,2994.0,33.3,64.0,1.92,162.0,98.0,60.5,12.0,3.0,18.0,9.0,26.5,,,,,
179,Rubinho,br BRA,GK,Juventus,Serie A,30.0,1982.0,1.0,0.0,38.0,0.4,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,,,,,,
180,John Ruddy,eng ENG,GK,Norwich City,Premier League,26.0,1986.0,38.0,38.0,3420.0,38.0,62.0,1.63,189.0,127.0,67.2,8.0,9.0,21.0,12.0,31.6,,,,,
182,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,Ligue 1,26.0,1986.0,38.0,38.0,3420.0,38.0,34.0,0.89,116.0,82.0,70.7,20.0,9.0,9.0,16.0,42.1,,,,,
183,Mamadou Samassa,ml MLI,GK,Guingamp,Ligue 1,23.0,1990.0,19.0,19.0,1710.0,19.0,22.0,1.16,86.0,64.0,74.4,6.0,2.0,11.0,5.0,26.3,,,,,
184,Brice Samba,fr FRA,GK,Marseille,Ligue 1,19.0,1994.0,1.0,0.0,69.0,0.8,0.0,0.0,1.0,1.0,100.0,1.0,0.0,0.0,1.0,,,,,,
185,Guillermo Sara,ar ARG,GK,Betis,La Liga,25.0,1987.0,15.0,15.0,1305.0,14.5,26.0,1.79,93.0,67.0,72.0,2.0,4.0,8.0,4.0,26.7,,,,,
186,Raphael Schäfer,de GER,GK,Nürnberg,Bundesliga,34.0,1979.0,33.0,33.0,2925.0,32.5,65.0,2.0,221.0,156.0,70.6,5.0,10.0,17.0,4.0,12.1,,,,,
187,Mark Schwarzer,au AUS,GK,Chelsea,Premier League,40.0,1972.0,4.0,4.0,360.0,4.0,3.0,0.75,18.0,15.0,83.3,2.0,1.0,1.0,2.0,50.0,,,,,
188,Alexander Schwolow,de GER,GK,Freiburg,Bundesliga,21.0,1992.0,1.0,1.0,90.0,1.0,3.0,3.0,10.0,7.0,70.0,0.0,0.0,1.0,0.0,0.0,,,,,
189,Simone Scuffet,it ITA,GK,Udinese,Serie A,17.0,1996.0,16.0,16.0,1440.0,16.0,22.0,1.37,71.0,49.0,69.0,6.0,5.0,5.0,6.0,37.5,,,,,
190,Marco Silvestri,it ITA,GK,Cagliari,Serie A,22.0,1991.0,3.0,3.0,234.0,2.6,5.0,1.92,21.0,16.0,76.2,0.0,2.0,1.0,1.0,33.3,,,,,
191,Salvatore Sirigu,it ITA,GK,Paris S-G,Ligue 1,26.0,1987.0,37.0,37.0,3330.0,37.0,23.0,0.62,107.0,84.0,78.5,26.0,8.0,3.0,19.0,51.4,,,,,
192,Oumar Sissoko,ml MLI,GK,Ajaccio,Ligue 1,25.0,1987.0,1.0,1.0,90.0,1.0,1.0,1.0,3.0,2.0,66.7,0.0,1.0,0.0,0.0,0.0,,,,,
193,Łukasz Skorupski,pl POL,GK,Roma,Serie A,22.0,1991.0,2.0,2.0,180.0,2.0,2.0,1.0,9.0,7.0,77.8,0.0,0.0,2.0,0.0,0.0,,,,,
194,Julián Speroni,ar ARG,GK,Crystal Palace,Premier League,34.0,1979.0,37.0,37.0,3330.0,37.0,46.0,1.24,164.0,118.0,72.0,13.0,6.0,18.0,12.0,32.4,,,,,
195,Marco Sportiello,it ITA,GK,Atalanta,Serie A,21.0,1992.0,3.0,3.0,270.0,3.0,3.0,1.0,16.0,13.0,81.3,2.0,0.0,1.0,1.0,33.3,,,,,
196,Lorenzo Squizzi,it ITA,GK,Chievo,Serie A,39.0,1974.0,1.0,1.0,90.0,1.0,1.0,1.0,3.0,2.0,66.7,1.0,0.0,0.0,0.0,0.0,,,,,
197,Tom Starke,de GER,GK,Bayern Munich,Bundesliga,32.0,1981.0,2.0,2.0,180.0,2.0,3.0,1.5,12.0,9.0,75.0,2.0,0.0,0.0,1.0,50.0,,,,,
198,Maarten Stekelenburg,nl NED,GK,Fulham,Premier League,30.0,1982.0,19.0,19.0,1680.0,18.7,43.0,2.3,125.0,82.0,65.6,2.0,2.0,13.0,1.0,5.3,,,,,
199,David Stockdale,eng ENG,GK,Fulham,Premier League,27.0,1985.0,21.0,19.0,1740.0,19.3,42.0,2.17,116.0,74.0,63.8,7.0,3.0,11.0,3.0,15.8,,,,,
200,Dejan Stojanović,at AUT,GK,Bologna,Serie A,20.0,1993.0,1.0,1.0,90.0,1.0,1.0,1.0,7.0,6.0,85.7,0.0,0.0,1.0,0.0,0.0,,,,,
201,Alexander Stolz,de GER,GK,Hoffenheim,Bundesliga,29.0,1983.0,1.0,0.0,18.0,0.2,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,,,,,,
202,Marco Storari,it ITA,GK,Juventus,Serie A,36.0,1977.0,6.0,5.0,515.0,5.7,3.0,0.52,15.0,12.0,80.0,5.0,0.0,0.0,3.0,60.0,,,,,
203,Danijel Subašić,hr CRO,GK,Monaco,Ligue 1,28.0,1984.0,35.0,35.0,3150.0,35.0,29.0,0.83,129.0,100.0,77.5,21.0,10.0,4.0,13.0,37.1,,,,,
204,Wojciech Szczęsny,pl POL,GK,Arsenal,Premier League,23.0,1990.0,37.0,37.0,3330.0,37.0,41.0,1.11,147.0,106.0,72.1,23.0,7.0,7.0,16.0,43.2,,,,,
205,Thomas Sørensen,dk DEN,GK,Stoke City,Premier League,37.0,1976.0,4.0,4.0,315.0,3.5,9.0,2.57,19.0,10.0,52.6,0.0,0.0,3.0,0.0,0.0,,,,,
206,Marc-André ter Stegen,de GER,GK,M'Gladbach,Bundesliga,21.0,1992.0,34.0,34.0,3060.0,34.0,43.0,1.26,185.0,142.0,76.8,16.0,7.0,11.0,9.0,26.5,,,,,
208,Toño,es ESP,GK,Elche,La Liga,33.0,1979.0,9.0,9.0,795.0,8.8,15.0,1.7,34.0,19.0,55.9,2.0,3.0,4.0,2.0,22.2,,,,,
209,Kevin Trapp,de GER,GK,Eint Frankfurt,Bundesliga,23.0,1990.0,34.0,34.0,3046.0,33.8,57.0,1.68,188.0,131.0,69.7,9.0,9.0,16.0,9.0,26.5,,,,,
210,Gerhard Tremmel,de GER,GK,Swansea City,Premier League,34.0,1978.0,12.0,12.0,1080.0,12.0,22.0,1.83,53.0,31.0,58.5,2.0,3.0,7.0,1.0,8.3,,,,,
211,Sven Ulreich,de GER,GK,Stuttgart,Bundesliga,24.0,1988.0,31.0,31.0,2790.0,31.0,58.0,1.87,171.0,113.0,66.1,7.0,6.0,18.0,4.0,12.9,,,,,
212,Víctor Valdés,es ESP,GK,Barcelona,La Liga,31.0,1982.0,26.0,26.0,2272.0,25.2,21.0,0.83,89.0,68.0,76.4,20.0,3.0,3.0,12.0,46.2,,,,,
213,Javi Varas,es ESP,GK,Sevilla,La Liga,30.0,1982.0,6.0,5.0,495.0,5.5,6.0,1.09,26.0,20.0,76.9,2.0,2.0,2.0,1.0,20.0,,,,,
214,Rémy Vercoutre,fr FRA,GK,Lyon,Ligue 1,33.0,1980.0,5.0,5.0,444.0,4.9,8.0,1.62,20.0,12.0,60.0,2.0,2.0,1.0,0.0,0.0,,,,,
215,Lucas Veronese,fr FRA,GK,Nice,Ligue 1,22.0,1991.0,5.0,5.0,450.0,5.0,11.0,2.2,23.0,12.0,52.2,0.0,1.0,4.0,0.0,0.0,,,,,
216,Michel Vorm,nl NED,GK,Swansea City,Premier League,29.0,1983.0,26.0,26.0,2340.0,26.0,32.0,1.23,102.0,70.0,68.6,9.0,6.0,11.0,7.0,26.9,,,,,
217,Roman Weidenfeller,de GER,GK,Dortmund,Bundesliga,32.0,1980.0,30.0,30.0,2700.0,30.0,33.0,1.1,106.0,73.0,68.9,19.0,4.0,7.0,10.0,33.3,,,,,
218,Keiren Westwood,ie IRL,GK,Sunderland,Premier League,28.0,1984.0,10.0,10.0,852.0,9.5,22.0,2.32,49.0,27.0,55.1,1.0,1.0,7.0,0.0,0.0,,,,,
219,Christian Wetklo,de GER,GK,Mainz 05,Bundesliga,33.0,1980.0,2.0,1.0,135.0,1.5,5.0,3.33,9.0,4.0,44.4,0.0,1.0,1.0,0.0,0.0,,,,,
220,Felix Wiedwald,de GER,GK,Eint Frankfurt,Bundesliga,23.0,1990.0,1.0,0.0,14.0,0.2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,
221,Raphael Wolf,de GER,GK,Werder Bremen,Bundesliga,25.0,1988.0,21.0,21.0,1890.0,21.0,43.0,2.05,121.0,78.0,64.5,6.0,6.0,9.0,6.0,28.6,,,,,
222,Yoel,es ESP,GK,Celta Vigo,La Liga,24.0,1988.0,35.0,35.0,3150.0,35.0,52.0,1.49,166.0,114.0,68.7,12.0,7.0,16.0,7.0,20.0,,,,,
223,Ron-Robert Zieler,de GER,GK,Hannover 96,Bundesliga,24.0,1989.0,34.0,34.0,3060.0,34.0,59.0,1.74,184.0,125.0,67.9,12.0,6.0,16.0,6.0,17.6,,,,,
224,Eñaut Zubikarai,es ESP,GK,Real Sociedad,La Liga,29.0,1984.0,1.0,1.0,90.0,1.0,1.0,1.0,7.0,6.0,85.7,0.0,0.0,1.0,0.0,0.0,,,,,
