,Player,Squad,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def
84,Hugo Alvarez,Celta Vigo,11.6,29,2.50,22,0,4,3,0,0,5,0.43,3,0,2,0,0,0
85,Julian Alvarez,Atlético Madrid,9.5,37,3.89,25,2,3,6,0,1,5,0.53,4,0,0,1,0,0
86,Yeray Alvarez,Athletic Club,8.0,8,1.00,6,0,0,0,0,2,1,0.12,1,0,0,0,0,0
87,Skelly Alvero,Werder Bremen,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
88,Selim Amallah,Valladolid,7.5,15,2.00,8,2,4,0,0,1,1,0.13,1,0,0,0,0,0
89,Amath,Valladolid,3.3,8,2.46,6,0,1,1,0,0,1,0.31,1,0,0,0,0,0
90,Jordan Amavi,Brest,8.3,11,1.33,10,0,0,1,0,0,1,0.12,1,0,0,0,0,0
91,Aurele Amenda,Eint Frankfurt,0.8,2,2.54,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
92,Kelvin Amian,Nantes,7.9,15,1.89,11,3,0,1,0,0,0,0.00,0,0,0,0,0,0
93,Michael Amir Murillo,Marseille,10.8,17,1.57,14,0,1,1,0,1,0,0.00,0,0,0,0,0,0
94,Nadiem Amiri,Mainz 05,10.1,45,4.48,28,13,1,2,1,0,4,0.40,4,0,0,0,0,0
95,Samuel Amo-Ameyaw,Southampton,0.1,2,18.00,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
96,Mathis Amougou,Saint-Étienne,7.5,13,1.73,11,0,2,0,0,0,0,0.00,0,0,0,0,0,0
97,Mohamed Amoura,Wolfsburg,9.0,24,2.68,16,0,1,5,2,0,6,0.67,6,0,0,0,0,0
98,Sofyan Amrabat,Fiorentina,2.0,4,2.00,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
99,Joachim Andersen,Crystal Palace,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
100,Joachim Andersen,Fulham,7.7,6,0.79,3,0,0,3,0,0,0,0.00,0,0,0,0,0,0
101,Elliot Anderson,Nott'ham Forest,7.8,34,4.38,14,9,5,5,1,0,6,0.77,2,2,0,1,1,0
102,Andre,Wolves,5.9,8,1.35,8,0,0,0,0,0,1,0.17,1,0,0,0,0,0
104,Benjamin Andre,Lille,10.9,18,1.65,16,0,0,1,1,0,3,0.27,2,0,0,1,0,0
105,Marcos Andre,Valladolid,3.3,5,1.52,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0
106,Robert Andrich,Leverkusen,8.3,17,2.05,12,0,1,3,0,1,1,0.12,1,0,0,0,0,0
107,Angelino,Roma,13.0,31,2.39,23,8,0,0,0,0,2,0.15,2,0,0,0,0,0
108,Lorenzo Anghele,Juventus,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
109,Faustino Anjorin,Empoli,5.8,11,1.89,9,0,2,0,0,0,1,0.17,1,0,0,0,0,0
110,Waldemar Anton,Dortmund,8.7,14,1.61,14,0,0,0,0,0,2,0.23,2,0,0,0,0,0
111,Michail Antonio,West Ham,9.0,22,2.45,14,0,1,5,1,1,4,0.45,0,0,0,4,0,0
112,Antoniu,Espanyol,0.7,4,6.00,2,0,1,0,1,0,0,0.00,0,0,0,0,0,0
113,Antony,Manchester Utd,0.3,2,6.43,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
114,Anuar,Valladolid,4.7,4,0.85,3,0,0,0,1,0,1,0.21,0,0,0,0,1,0
115,Dennis Appiah,Saint-Étienne,9.3,18,1.93,14,3,1,0,0,0,2,0.21,1,1,0,0,0,0
116,Aritz Arambarri,Leganés,2.0,1,0.51,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
117,Mauro Arambarri,Getafe,10.7,13,1.21,10,0,0,2,0,1,1,0.09,0,0,0,1,0,0
118,Jon Aramburu,Real Sociedad,10.3,17,1.65,15,1,1,0,0,0,1,0.10,1,0,0,0,0,0
119,Julian Araujo,Bournemouth,3.9,2,0.51,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
120,Cameron Archer,Southampton,7.8,5,0.65,0,0,2,2,1,0,0,0.00,0,0,0,0,0,0
121,Carlens Arcus,Angers,11.0,16,1.45,14,0,1,0,0,1,0,0.00,0,0,0,0,0,0
122,Alphonse Areola,West Ham,7.5,1,0.13,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
123,Adu Ares,Athletic Club,0.2,1,4.74,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
124,Jesus Areso,Osasuna,13.8,24,1.74,21,2,0,0,1,0,2,0.14,2,0,0,0,0,0
125,David Arguelles,Getafe,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
126,Joe Aribo,Southampton,7.5,13,1.73,11,0,0,1,1,0,0,0.00,0,0,0,0,0,0
127,Adam Armstrong,Southampton,6.9,12,1.74,7,1,1,3,0,0,3,0.43,1,0,0,2,0,0
128,Harrison Armstrong,Everton,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
130,Jose Arnaiz,Osasuna,0.4,2,5.45,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
131,Hakon Arnar Haraldsson,Lille,2.2,6,2.69,5,0,0,0,1,0,1,0.45,1,0,0,0,0,0
132,Marko Arnautovic,Inter,0.8,2,2.54,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
133,Maximilian Arnold,Wolfsburg,10.4,26,2.50,15,7,1,1,2,0,3,0.29,2,1,0,0,0,0
134,Jann-Fiete Arp,Holstein Kiel,3.8,14,3.72,7,3,1,1,2,0,1,0.27,0,1,0,0,0,0
135,Kepa Arrizabalaga,Bournemouth,8.0,2,0.25,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
136,Arthur,Leverkusen,1.2,1,0.86,1,0,0,0,0,0,1,0.86,1,0,0,0,0,0
137,Takuma Asano,Mallorca,3.5,4,1.13,2,0,1,1,0,0,0,0.00,0,0,0,0,0,0
138,Raul Asencio,Real Madrid,2.7,4,1.49,4,0,0,0,0,0,1,0.37,1,0,0,0,0,0
139,Marco Asensio,Paris S-G,6.6,32,4.82,25,1,1,5,0,0,7,1.05,7,0,0,0,0,0
140,Kristjan Asllani,Inter,2.6,7,2.68,5,2,0,0,0,0,1,0.38,1,0,0,0,0,0
141,Iago Aspas,Celta Vigo,11.9,36,3.03,29,1,2,2,2,0,7,0.59,5,0,0,1,1,0
142,Yaser Asprilla,Girona,4.4,21,4.74,17,4,0,0,0,0,4,0.90,3,1,0,0,0,0
143,Lorenz Assignon,Rennes,7.5,15,2.00,11,4,0,0,0,0,2,0.27,2,0,0,0,0,0
144,Dehmaine Assoumani,Nantes,0.4,5,11.25,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
145,Valentin Atangana Edoa,Reims,12.2,23,1.88,17,0,2,1,2,1,1,0.08,1,0,0,0,0,0
146,Arthur Atta,Udinese,0.7,2,2.73,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
147,Noah Atubolu,Freiburg,10.0,3,0.30,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
148,Emil Audero,Como,8.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
149,Tommaso Augello,Cagliari,10.9,30,2.76,20,9,1,0,0,0,2,0.18,2,0,0,0,0,0
150,Carlos Augusto,Inter,2.9,2,0.68,0,1,0,0,1,0,0,0.00,0,0,0,0,0,0
151,Yann Aurel Bisseck,Inter,5.3,5,0.95,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
152,Ezequiel Avila,Betis,5.0,24,4.79,18,0,1,2,3,0,2,0.40,2,0,0,0,0,0
153,Taiwo Awoniyi,Nott'ham Forest,1.9,3,1.54,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
154,Yasin Ayari,Brighton,7.3,25,3.42,10,6,3,2,3,1,1,0.14,1,0,0,0,0,0
156,Florian Aye,Auxerre,3.4,1,0.29,1,0,0,0,0,0,1,0.29,1,0,0,0,0,0
157,Andre Ayew,Le Havre,5.1,5,0.99,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0
158,Jordan Ayew,Crystal Palace,0.2,1,4.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
159,Jordan Ayew,Leicester City,6.6,8,1.21,7,0,0,1,0,0,1,0.15,1,0,0,0,0,0
160,Neil El Aynaoui,Lens,2.1,4,1.91,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0
161,Ayman Azhil,Dortmund,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
162,Adam Aznou,Bayern Munich,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
163,Cesar Azpilicueta,Atlético Madrid,5.3,3,0.56,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
164,Paulo Azzi,Cagliari,4.7,15,3.17,9,2,1,2,0,1,0,0.00,0,0,0,0,0,0
165,Papa Ba,Girona,0.5,2,3.75,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
166,Shavy Babicka,Toulouse,4.8,15,3.15,10,0,2,0,1,2,1,0.21,0,0,1,0,0,0
167,Aliou Badara Balde,Bochum,1.0,3,2.93,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
168,Loic Bade,Sevilla,10.2,7,0.68,6,0,0,1,0,0,1,0.10,1,0,0,0,0,0
169,Milan Badelj,Genoa,9.2,17,1.84,14,0,0,2,1,0,1,0.11,0,0,0,1,0,0
170,Benoit Badiashile,Chelsea,1.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
171,Alex Baena,Villarreal,11.2,72,6.41,47,19,0,4,2,0,7,0.62,6,1,0,0,0,0
172,Leon Bailey,Aston Villa,6.8,16,2.37,11,1,2,0,2,0,2,0.30,2,0,0,0,0,0
173,Eric Bailly,Villarreal,5.9,2,0.34,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
174,Theo Bair,Auxerre,4.2,8,1.89,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
175,Cedric Bakambu,Betis,3.0,4,1.32,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
176,Mitchel Bakker,Atalanta,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
177,Mitchel Bakker,Lille,3.8,9,2.26,7,0,1,1,0,0,0,0.00,0,0,0,0,0,0
178,Ridle Baku,Wolfsburg,10.0,19,1.90,14,1,0,2,1,1,3,0.30,2,0,0,0,1,0
179,Dilane Bakwa,Strasbourg,12.6,50,3.97,28,13,5,1,2,1,4,0.32,4,0,0,0,0,0
180,Tommaso Baldanzi,Roma,4.3,16,3.68,10,0,2,2,1,1,3,0.69,2,0,0,0,0,1
182,Alejandro Balde,Barcelona,10.3,32,3.09,21,3,1,1,6,0,6,0.58,4,0,0,0,2,0
183,Carlos Baleba,Brighton,7.5,19,2.54,16,0,1,1,0,1,1,0.13,0,0,0,0,0,1
184,Leonardo Balerdi,Marseille,9.0,16,1.77,14,0,2,0,0,0,2,0.22,2,0,0,0,0,0
185,Ivan Balliu,Rayo Vallecano,6.6,8,1.21,6,1,0,0,1,0,1,0.15,1,0,0,0,0,0
186,Botond Balogh,Parma,12.7,7,0.55,6,0,0,0,0,1,1,0.08,1,0,0,0,0,0
187,Folarin Balogun,Monaco,5.2,16,3.07,11,0,1,3,1,0,2,0.38,0,0,1,1,0,0
188,Mario Balotelli,Genoa,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
189,Abdoulaye Bamba,Angers,4.8,4,0.84,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0
190,Jonathan Bamba,Celta Vigo,8.0,24,3.01,21,0,2,1,0,0,3,0.38,3,0,0,0,0,0
191,Mohamed Bamba,Reims,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
192,Samuel Bamba,Bochum,0.1,1,10.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
193,Lameck Banda,Lecce,5.6,18,3.24,11,1,2,1,3,0,1,0.18,1,0,0,0,0,0
194,Daniel Bandeira,Hellas Verona,3.8,6,1.58,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0
195,Mattia Bani,Genoa,5.9,5,0.85,4,0,0,1,0,0,2,0.34,1,0,0,1,0,0
196,Scott Banks,St. Pauli,0.6,2,3.27,0,0,1,1,0,0,1,1.64,0,0,0,1,0,0
197,Antonin Barak,Fiorentina,0.6,3,5.00,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
198,Federico Barba,Como,3.6,3,0.83,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
199,Valentin Barco,Sevilla,3.2,10,3.12,5,4,0,1,0,0,0,0.00,0,0,0,0,0,0
200,Bradley Barcola,Paris S-G,10.0,43,4.31,34,0,5,2,2,0,9,0.90,7,0,1,1,0,0
201,Melvin Bard,Nice,6.2,6,0.97,4,0,2,0,0,0,0,0.00,0,0,0,0,0,0
202,Nicolo Barella,Inter,8.7,33,3.78,22,3,3,3,2,0,8,0.92,7,0,1,0,0,0
203,Gabriel Bares,Montpellier,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
204,Ross Barkley,Aston Villa,4.4,9,2.05,9,0,0,0,0,0,3,0.68,3,0,0,0,0,0
205,Aymen Barkok,Mainz 05,0.8,2,2.47,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
206,Harvey Barnes,Newcastle Utd,6.8,22,3.25,15,1,2,1,3,0,3,0.44,2,0,1,0,0,0
208,Enzo Barrenechea,Valencia,5.5,9,1.62,4,1,0,1,2,1,3,0.54,0,1,0,0,1,1
209,Ander Barrenetxea,Real Sociedad,6.1,17,2.78,16,0,0,1,0,0,2,0.33,2,0,0,0,0,0
210,Pablo Barrios,Atlético Madrid,8.9,25,2.82,24,0,0,0,0,1,4,0.45,4,0,0,0,0,0
211,Thierno Barry,Villarreal,9.7,21,2.16,13,0,1,3,3,1,2,0.21,2,0,0,0,0,0
212,Davide Bartesaghi,Milan,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
213,Marc Bartra,Betis,7.3,4,0.55,3,0,0,1,0,0,1,0.14,0,0,0,1,0,0
214,Federico Baschirotto,Lecce,14.0,4,0.29,2,1,0,1,0,0,0,0.00,0,0,0,0,0,0
215,Daniele Baselli,Como,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
216,Calvin Bassey,Fulham,13.0,6,0.46,5,1,0,0,0,0,1,0.08,1,0,0,0,0,0
217,Aboubacar Bassinga,Las Palmas,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
218,Alessandro Bastoni,Inter,10.2,27,2.65,25,2,0,0,0,0,7,0.69,6,1,0,0,0,0
219,Augusto Batalla,Rayo Vallecano,10.0,2,0.20,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
220,Dylan Batubinsika,Saint-Étienne,11.6,5,0.43,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0
221,Maximilian Bauer,Augsburg,5.9,4,0.68,2,0,0,0,1,1,0,0.00,0,0,0,0,0,0
222,Oliver Baumann,Hoffenheim,12.0,4,0.33,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0
223,Christoph Baumgartner,RB Leipzig,6.0,16,2.69,11,0,2,1,1,1,3,0.50,2,0,1,0,0,0
224,Rafael Bauza,Espanyol,1.7,1,0.58,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0
225,Adrian Beck,Heidenheim,4.5,11,2.44,7,2,1,1,0,0,1,0.22,0,1,0,0,0,0
226,Sheraldo Becker,Real Sociedad,7.0,11,1.57,9,0,1,0,1,0,0,0.00,0,0,0,0,0,0
227,Timo Becker,Holstein Kiel,11.5,8,0.70,6,0,0,2,0,0,1,0.09,1,0,0,0,0,0
228,Jan Bednarek,Southampton,10.9,9,0.83,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0
229,Donny van de Beek,Girona,7.2,10,1.38,10,0,0,0,0,0,2,0.28,2,0,0,0,0,0
230,Kevin Behrens,Wolfsburg,1.1,3,2.76,1,1,0,1,0,0,0,0.00,0,0,0,0,0,0
231,Maximilian Beier,Dortmund,6.6,18,2.71,10,0,2,1,1,4,3,0.45,2,0,0,1,0,0
232,Reda Belahyane,Hellas Verona,11.9,25,2.10,21,0,2,0,0,2,3,0.25,2,0,0,0,0,1
234,Haris Belkebla,Angers,8.0,6,0.75,6,0,0,0,0,0,1,0.12,1,0,0,0,0,0
235,Yassin Belkhdim,Angers,5.5,4,0.72,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
236,Stefan Bell,Mainz 05,5.8,3,0.52,2,0,0,1,0,0,1,0.17,0,0,0,1,0,0
237,Raoul Bellanova,Torino,1.0,1,1.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
238,Raoul Bellanova,Atalanta,8.6,20,2.34,19,1,0,0,0,0,5,0.58,5,0,0,0,0,0
239,Jean-Ricner Bellegarde,Wolves,6.9,18,2.59,11,0,1,1,3,2,4,0.58,3,0,0,0,0,1
240,Hector Bellerin,Betis,5.8,11,1.89,10,0,1,0,0,0,1,0.17,1,0,0,0,0,0
241,Jude Bellingham,Real Madrid,9.2,27,2.95,23,1,2,0,0,1,3,0.33,3,0,0,0,0,0
242,Jeanuel Belocian,Leverkusen,0.5,1,1.96,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
243,Andrea Belotti,Como,3.7,8,2.16,6,0,0,1,1,0,0,0.00,0,0,0,0,0,0
244,Fran Beltran,Celta Vigo,9.2,11,1.20,10,0,0,1,0,0,1,0.11,1,0,0,0,0,0
245,Lucas Beltran,Fiorentina,5.9,19,3.20,18,0,0,0,0,1,4,0.67,4,0,0,0,0,0
246,Eliesse Ben Seghir,Monaco,9.3,43,4.62,33,2,1,4,3,0,6,0.64,4,1,0,1,0,0
247,Carlos Benavidez,Alavés,2.6,7,2.75,5,0,1,0,0,1,2,0.79,2,0,0,0,0,0
248,Adrian Benedyczak,Parma,1.2,2,1.67,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
249,Laszlo Benes,Union Berlin,1.9,9,4.76,3,5,0,1,0,0,1,0.53,0,1,0,0,0,0
250,Iker Benito,Osasuna,0.4,1,2.43,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
251,Ismael Bennacer,Milan,0.6,2,3.10,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
252,Said Benrahma,Lyon,6.3,22,3.50,14,5,3,0,0,0,6,0.96,5,0,1,0,0,0
253,Ramy Bensebaini,Dortmund,6.8,13,1.90,13,0,0,0,0,0,3,0.44,3,0,0,0,0,0
254,Rodrigo Bentancur,Tottenham,5.9,15,2.52,10,0,1,3,0,1,0,0.00,0,0,0,0,0,0
255,Lucas Beraldo,Paris S-G,8.4,5,0.60,5,0,0,0,0,0,1,0.12,1,0,0,0,0,0
256,Yuri Berchiche,Athletic Club,10.1,12,1.19,9,1,0,1,0,1,0,0.00,0,0,0,0,0,0
257,Alex Berenguer,Athletic Club,9.0,32,3.56,21,7,2,0,2,0,8,0.89,4,2,1,0,1,0
258,Sander Berge,Fulham,6.8,12,1.76,10,0,0,0,0,2,1,0.15,1,0,0,0,0,0
260,Lucas Bergvall,Tottenham,0.6,2,3.05,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0
261,Medon Berisha,Lecce,0.9,6,6.51,4,2,0,0,0,0,0,0.00,0,0,0,0,0,0
262,Mergim Berisha,Hoffenheim,3.4,4,1.16,3,0,0,1,0,0,1,0.29,1,0,0,0,0,0
263,Adrian Bernabe,Parma,10.0,39,3.92,31,6,0,1,1,0,3,0.30,3,0,0,0,0,0
264,Marc Bernal,Barcelona,2.7,1,0.37,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
265,Bernardo,Bochum,0.8,1,1.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
266,Juan Bernat,Villarreal,0.5,2,3.67,2,0,0,0,0,0,1,1.84,1,0,0,0,0,0
267,Alexander Bernhardsson,Holstein Kiel,2.1,3,1.46,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
268,Victor Bernth Kristiansen,Leicester City,10.5,18,1.71,12,4,0,0,2,0,1,0.10,1,0,0,0,0,0
269,Matus Bero,Bochum,9.2,31,3.35,23,5,0,1,2,0,1,0.11,1,0,0,0,0,0
270,Juan Berrocal,Getafe,6.1,2,0.33,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0
271,Dimitry Bertaud,Montpellier,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
272,Beto,Everton,2.1,4,1.93,0,0,2,0,2,0,0,0.00,0,0,0,0,0,0
273,Sam Beukema,Bologna,12.5,14,1.12,11,0,0,3,0,0,3,0.24,1,0,0,2,0,0
274,Alessandro Bianco,Monza,8.4,13,1.56,13,0,0,0,0,0,0,0.00,0,0,0,0,0,0
275,Alessandro Bianco,Fiorentina,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
276,Jaka Bijol,Udinese,13.0,13,1.00,10,1,0,2,0,0,0,0.00,0,0,0,0,0,0
277,El Bilal Toure,Stuttgart,3.5,10,2.87,7,0,1,2,0,0,1,0.29,1,0,0,0,0,0
278,Philip Billing,Bournemouth,0.4,1,2.43,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
279,Cristiano Biraghi,Fiorentina,4.8,8,1.66,3,5,0,0,0,0,0,0.00,0,0,0,0,0,0
280,Samuele Birindelli,Monza,2.2,3,1.36,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
281,Tom Bischof,Hoffenheim,8.6,36,4.20,21,10,2,0,1,2,3,0.35,3,0,0,0,0,0
282,Yves Bissouma,Tottenham,6.5,9,1.40,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0
283,Leonardo Bittencourt,Werder Bremen,5.1,11,2.14,8,0,0,1,2,0,1,0.19,1,0,0,0,0,0
284,Emmanuel Biumla,Angers,8.1,1,0.12,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
286,Marco Bizot,Brest,13.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
287,Bjarki Bjarkason,Venezia,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
288,Antonio Blanco,Alavés,10.3,15,1.46,14,0,0,1,0,0,1,0.10,1,0,0,0,0,0
289,Ludovic Blas,Rennes,11.7,55,4.69,22,16,4,5,3,5,8,0.68,2,3,0,0,2,1
290,Daley Blind,Girona,11.1,15,1.36,15,0,0,0,0,0,3,0.27,3,0,0,0,0,0
291,Myron Boadu,Bochum,3.9,8,2.08,7,0,0,0,1,0,1,0.26,1,0,0,0,0,0
292,Augustine Boakye,Saint-Étienne,3.7,17,4.55,11,0,4,1,1,0,0,0.00,0,0,0,0,0,0
293,Sacha Boey,Bayern Munich,1.7,3,1.72,1,0,2,0,0,0,2,1.15,1,0,1,0,0,0
294,Jeremie Boga,Nice,6.8,32,4.74,17,5,4,5,1,0,2,0.30,1,0,0,1,0,0
295,Lamare Bogarde,Aston Villa,2.4,7,2.96,5,1,0,0,0,1,0,0.00,0,0,0,0,0,0
296,Emil Bohinen,Genoa,1.8,5,2.69,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0
297,Adama Boiro,Athletic Club,3.7,1,0.27,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
298,Willy Boly,Nott'ham Forest,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
299,Moise Bombito,Nice,10.7,8,0.75,8,0,0,0,0,0,1,0.09,1,0,0,0,0,0
300,Warren Bondo,Monza,11.9,15,1.26,12,0,0,0,3,0,0,0.00,0,0,0,0,0,0
301,Victor Boniface,Leverkusen,7.3,27,3.70,17,0,4,6,0,0,3,0.41,1,0,2,0,0,0
302,Ange-Yoan Bonny,Parma,10.6,29,2.73,22,0,3,1,3,0,3,0.28,1,0,1,0,1,0
303,Sebastiaan Bornauw,Wolfsburg,7.0,3,0.43,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
304,Saimon Bouabre,Monaco,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
305,Ayyoub Bouaddi,Lille,5.4,8,1.47,7,0,1,0,0,0,2,0.37,1,0,1,0,0,0
306,Badredine Bouanani,Nice,3.7,12,3.26,9,1,1,1,0,0,1,0.27,0,0,0,1,0,0
307,Benjamin Bouchouari,Saint-Étienne,5.2,16,3.10,14,0,0,0,1,1,1,0.19,1,0,0,0,0,0
308,Hicham Boudaoui,Nice,8.9,19,2.13,17,0,0,0,1,1,1,0.11,1,0,0,0,0,0
309,Carlo Boukhalfa,St. Pauli,7.5,16,2.14,13,0,0,3,0,0,0,0.00,0,0,0,0,0,0
310,Benjamin Bourigeaud,Rennes,0.9,2,2.25,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
312,Edoardo Bove,Fiorentina,9.3,29,3.12,22,1,1,1,3,1,7,0.75,5,0,1,0,1,0
313,Jarrod Bowen,West Ham,12.7,52,4.08,32,8,2,5,3,2,4,0.31,4,0,0,0,0,0
314,Enzo Boyomo,Osasuna,12.0,3,0.25,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
315,Enzo Boyomo,Valladolid,3.0,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
316,Domagoj Bradaric,Hellas Verona,6.1,17,2.80,9,6,1,0,1,0,0,0.00,0,0,0,0,0,0
317,Conor Bradley,Liverpool,2.6,6,2.30,4,0,1,0,1,0,1,0.38,1,0,0,0,0,0
318,Bilal Brahimi,Nice,0.8,1,1.18,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
319,Julian Brandt,Dortmund,9.9,43,4.34,34,4,1,4,0,0,3,0.30,3,0,0,0,0,0
320,Jarrad Branthwaite,Everton,4.1,5,1.22,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
321,Darko Brasanac,Leganés,8.8,17,1.94,16,0,0,1,0,0,2,0.23,2,0,0,0,0,0
322,Lilian Brassier,Marseille,7.0,1,0.14,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
323,Matthias Braunoder,Como,3.0,4,1.35,2,0,0,1,1,0,0,0.00,0,0,0,0,0,0
324,Iker Bravo,Udinese,2.4,9,3.75,7,2,0,0,0,0,0,0.00,0,0,0,0,0,0
325,James Bree,Southampton,0.2,2,12.86,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
326,Tim Breithaupt,Augsburg,1.3,3,2.25,3,0,0,0,0,0,2,1.50,2,0,0,0,0,0
327,Gleison Bremer,Juventus,6.0,3,0.50,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
328,Brenner,Udinese,4.3,11,2.56,8,3,0,0,0,0,1,0.23,1,0,0,0,0,0
329,Ben Brereton,Southampton,4.5,9,1.98,7,0,0,0,2,0,0,0.00,0,0,0,0,0,0
330,Marco Brescianini,Atalanta,5.1,11,2.15,9,0,1,1,0,0,1,0.20,0,0,0,1,0,0
331,Maximilian Breunig,Heidenheim,3.3,8,2.40,5,1,1,1,0,0,0,0.00,0,0,0,0,0,0
332,Nathan Broadhead,Ipswich Town,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
333,David Brooks,Bournemouth,1.4,8,5.67,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
334,Moritz Broschinski,Bochum,7.6,11,1.45,6,0,2,3,0,0,1,0.13,1,0,0,0,0,0
