,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Progression - PrgC,Progression - PrgP,Progression - PrgR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG
682,Ángel Di María,ar ARG,FW,Paris S-G,Ligue 1,29.0,1988.0,30.0,26.0,2111.0,23.5,11.0,6.0,17.0,11.0,0.0,0.0,1.0,0.0,12.1,12.1,7.8,19.9,95.0,128.0,287.0,0.47,0.26,0.72,0.47,0.72,0.51,0.33,0.85,0.51,0.85
683,Franco Di Santo,ar ARG,"FW,MF",Schalke 04,Bundesliga,28.0,1989.0,30.0,22.0,1654.0,18.4,3.0,1.0,4.0,2.0,1.0,1.0,4.0,0.0,3.8,3.0,1.7,4.7,39.0,31.0,132.0,0.16,0.05,0.22,0.11,0.16,0.21,0.09,0.3,0.16,0.25
684,Cheick Diabaté,ml MLI,FW,Benevento,Serie A,29.0,1988.0,11.0,7.0,664.0,7.4,8.0,0.0,8.0,8.0,0.0,0.0,1.0,2.0,5.0,5.0,0.1,5.1,5.0,8.0,28.0,1.08,0.0,1.08,1.08,1.08,0.68,0.02,0.69,0.68,0.69
685,Fousseni Diabaté,ml MLI,"MF,FW",Leicester City,Premier League,21.0,1995.0,14.0,5.0,587.0,6.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.3,0.9,26.0,18.0,56.0,0.0,0.15,0.15,0.0,0.15,0.08,0.05,0.13,0.08,0.13
686,Moussa Diaby,fr FRA,MF,Crotone,Serie A,18.0,1999.0,2.0,1.0,69.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,Fallou Diagne,sn SEN,"DF,MF",Metz,Ligue 1,27.0,1989.0,29.0,26.0,2238.0,24.9,1.0,1.0,2.0,1.0,0.0,0.0,8.0,2.0,0.8,0.8,0.4,1.1,7.0,62.0,12.0,0.04,0.04,0.08,0.04,0.08,0.03,0.01,0.05,0.03,0.05
688,Adama Diakhaby,fr FRA,FW,Monaco,Ligue 1,21.0,1996.0,22.0,10.0,850.0,9.4,2.0,3.0,5.0,2.0,0.0,0.0,2.0,1.0,2.2,2.2,0.6,2.9,26.0,7.0,82.0,0.21,0.32,0.53,0.21,0.53,0.24,0.07,0.3,0.24,0.3
689,Mouctar Diakhaby,gn GUI,DF,Lyon,Ligue 1,20.0,1996.0,12.0,8.0,728.0,8.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,0.0,0.5,6.0,17.0,0.0,0.12,0.0,0.12,0.12,0.12,0.06,0.0,0.06,0.06,0.06
690,Abdou Diallo,sn SEN,DF,Mainz 05,Bundesliga,21.0,1996.0,27.0,27.0,2415.0,26.8,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,2.3,2.3,0.2,2.5,30.0,100.0,24.0,0.07,0.04,0.11,0.07,0.11,0.09,0.01,0.09,0.09,0.09
691,Abdoulaye Diallo,sn SEN,GK,Rennes,Ligue 1,25.0,1992.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,Habib Diallo,sn SEN,"FW,MF",Metz,Ligue 1,22.0,1995.0,1.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,Mustapha Diallo,sn SEN,MF,Guingamp,Ligue 1,31.0,1986.0,26.0,16.0,1384.0,15.4,5.0,0.0,5.0,5.0,0.0,0.0,6.0,0.0,4.4,4.4,0.3,4.7,8.0,52.0,20.0,0.33,0.0,0.33,0.33,0.33,0.28,0.02,0.31,0.28,0.31
694,Mohamed Diamé,sn SEN,MF,Newcastle Utd,Premier League,30.0,1987.0,31.0,23.0,2041.0,22.7,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.4,1.4,0.7,2.1,25.0,81.0,22.0,0.09,0.0,0.09,0.09,0.09,0.06,0.03,0.09,0.06,0.09
695,Lassana Diarra,fr FRA,MF,Paris S-G,Ligue 1,32.0,1985.0,10.0,8.0,606.0,6.7,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.2,0.2,14.0,39.0,7.0,0.0,0.15,0.15,0.0,0.15,0.0,0.03,0.03,0.0,0.03
696,Amadou Diawara,gn GUI,MF,Napoli,Serie A,20.0,1997.0,18.0,5.0,655.0,7.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.4,2.0,51.0,0.0,0.14,0.0,0.14,0.14,0.14,0.02,0.03,0.05,0.02,0.05
697,Brahim Díaz,es ESP,"FW,DF",Manchester City,Premier League,17.0,1999.0,5.0,0.0,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,3.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.79,0.79,0.79
698,Bakaye Dibassy,ml MLI,DF,Amiens,Ligue 1,27.0,1989.0,32.0,31.0,2778.0,30.9,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.2,1.2,0.7,1.9,48.0,87.0,48.0,0.03,0.03,0.06,0.03,0.06,0.04,0.02,0.06,0.04,0.06
699,Daniel Didavi,de GER,MF,Wolfsburg,Bundesliga,27.0,1990.0,30.0,26.0,2237.0,24.9,9.0,5.0,14.0,9.0,0.0,0.0,4.0,0.0,4.1,4.1,2.6,6.7,54.0,122.0,162.0,0.36,0.2,0.56,0.36,0.56,0.16,0.1,0.27,0.16,0.27
700,Thomas Didillon,fr FRA,GK,Metz,Ligue 1,21.0,1995.0,9.0,9.0,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,Étienne Didot,fr FRA,MF,Guingamp,Ligue 1,34.0,1983.0,23.0,21.0,1621.0,18.0,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.7,0.7,1.2,1.9,14.0,98.0,26.0,0.11,0.06,0.17,0.11,0.17,0.04,0.07,0.11,0.04,0.11
703,Adrián Diéguez,es ESP,DF,Alavés,La Liga,21.0,1996.0,6.0,6.0,435.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.0,0.1,10.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
704,Dennis Diekmeier,de GER,DF,Hamburger SV,Bundesliga,27.0,1989.0,22.0,22.0,1868.0,20.8,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.6,0.6,2.0,2.6,47.0,79.0,103.0,0.0,0.14,0.14,0.0,0.14,0.03,0.1,0.13,0.03,0.13
705,Eric Dier,eng ENG,"MF,DF",Tottenham,Premier League,23.0,1994.0,34.0,32.0,2824.0,31.4,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,1.7,3.7,35.0,213.0,29.0,0.0,0.06,0.06,0.0,0.06,0.06,0.05,0.12,0.06,0.12
706,Lucas Digne,fr FRA,DF,Barcelona,La Liga,24.0,1993.0,12.0,8.0,704.0,7.8,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,1.8,2.1,22.0,36.0,77.0,0.0,0.26,0.26,0.0,0.26,0.04,0.23,0.27,0.04,0.27
707,Landry Dimata,be BEL,FW,Wolfsburg,Bundesliga,19.0,1997.0,21.0,9.0,902.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.5,1.5,0.3,1.8,15.0,12.0,64.0,0.0,0.1,0.1,0.0,0.1,0.15,0.03,0.18,0.15,0.18
708,Tristan Dingomé,cm CMR,MF,Troyes,Ligue 1,26.0,1991.0,14.0,14.0,1192.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,1.3,1.5,12.0,68.0,32.0,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.11,0.01,0.11
709,Ismaël Diomandé,ci CIV,"DF,MF",Caen,Ligue 1,24.0,1992.0,11.0,8.0,712.0,7.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.5,0.6,9.0,27.0,0.0,0.0,0.13,0.13,0.0,0.13,0.01,0.06,0.07,0.01,0.07
710,Lois Diony,fr FRA,FW,Saint-Étienne,Ligue 1,24.0,1992.0,16.0,11.0,931.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.3,1.8,11.0,13.0,81.0,0.0,0.0,0.0,0.0,0.0,0.15,0.03,0.18,0.15,0.18
711,Issa Diop,fr FRA,DF,Toulouse,Ligue 1,20.0,1997.0,34.0,34.0,3060.0,34.0,3.0,0.0,3.0,3.0,0.0,0.0,8.0,0.0,2.0,2.0,0.6,2.7,14.0,106.0,1.0,0.09,0.0,0.09,0.09,0.09,0.06,0.02,0.08,0.06,0.08
712,Papakouli Diop,sn SEN,MF,Espanyol,La Liga,31.0,1986.0,5.0,3.0,264.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02
713,Papakouli Diop,sn SEN,MF,Eibar,La Liga,31.0,1986.0,15.0,12.0,940.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.2,1.2,7.0,65.0,16.0,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.11,0.09,0.11
714,Assane Dioussé,sn SEN,MF,Saint-Étienne,Ligue 1,19.0,1997.0,25.0,17.0,1344.0,14.9,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.8,0.8,0.6,1.4,14.0,93.0,26.0,0.07,0.0,0.07,0.07,0.07,0.06,0.04,0.09,0.06,0.09
715,Djené,tg TOG,DF,Getafe,La Liga,25.0,1991.0,36.0,36.0,3239.0,36.0,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.7,0.7,0.2,0.9,17.0,60.0,15.0,0.03,0.0,0.03,0.03,0.03,0.02,0.01,0.03,0.02,0.03
716,Koffi Djidji,ci CIV,DF,Nantes,Ligue 1,24.0,1992.0,29.0,27.0,2416.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.3,0.6,18.0,60.0,24.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02
717,Alexander Djiku,gh GHA,DF,Caen,Ligue 1,22.0,1994.0,28.0,28.0,2520.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.6,1.6,0.1,1.7,21.0,123.0,3.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06
718,Papy Djilobodji,sn SEN,DF,Dijon,Ligue 1,28.0,1988.0,30.0,30.0,2699.0,30.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.4,1.4,0.5,1.9,16.0,122.0,3.0,0.0,0.03,0.03,0.0,0.03,0.05,0.02,0.06,0.05,0.06
719,Berat Djimsiti,al ALB,DF,Benevento,Serie A,24.0,1993.0,30.0,30.0,2700.0,30.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.6,1.7,26.0,90.0,1.0,0.0,0.03,0.03,0.0,0.03,0.03,0.02,0.06,0.03,0.06
720,Marko Dmitrović,rs SRB,GK,Eibar,La Liga,25.0,1992.0,36.0,36.0,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,Keagan Dolly,za RSA,"MF,FW",Montpellier,Ligue 1,24.0,1993.0,17.0,9.0,881.0,9.8,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.7,1.7,1.6,3.3,31.0,46.0,97.0,0.1,0.2,0.31,0.1,0.31,0.17,0.16,0.33,0.17,0.33
722,Jaume Doménech,es ESP,GK,Valencia,La Liga,26.0,1990.0,5.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,Jean-Luc Dompé,fr FRA,FW,Amiens,Ligue 1,21.0,1995.0,1.0,0.0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.16,0.27,0.43,0.16,0.43
724,Giulio Donati,it ITA,"DF,FW",Mainz 05,Bundesliga,27.0,1990.0,29.0,26.0,2284.0,25.4,0.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,0.3,0.3,1.4,1.8,28.0,65.0,80.0,0.0,0.12,0.12,0.0,0.12,0.01,0.06,0.07,0.01,0.07
725,Ji Dong-won,kr KOR,"FW,MF",Augsburg,Bundesliga,26.0,1991.0,3.0,0.0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,Anastasios Donis,gr GRE,"MF,FW",Stuttgart,Bundesliga,20.0,1996.0,18.0,11.0,949.0,10.5,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,4.4,4.4,2.2,6.7,60.0,13.0,50.0,0.19,0.19,0.38,0.19,0.38,0.42,0.21,0.63,0.42,0.63
728,Gianluigi Donnarumma,it ITA,GK,Milan,Serie A,18.0,1999.0,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,Godfred Donsah,gh GHA,MF,Bologna,Serie A,21.0,1996.0,28.0,20.0,1794.0,19.9,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.3,1.3,1.5,2.8,49.0,70.0,51.0,0.1,0.05,0.15,0.1,0.15,0.06,0.07,0.14,0.06,0.14
730,Dória,br BRA,DF,Marseille,Ligue 1,22.0,1994.0,3.0,1.0,77.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,Niklas Dorsch,de GER,MF,Bayern Munich,Bundesliga,19.0,1998.0,1.0,1.0,90.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.0,6.0,1.0,1.0,0.0,1.0,1.0,1.0,0.41,0.03,0.45,0.41,0.45
732,Gabriel Dos Santos,br BRA,DF,Troyes,Ligue 1,19.0,1997.0,1.0,0.0,84.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,Mauro dos Santos,ar ARG,DF,Leganés,La Liga,28.0,1989.0,14.0,10.0,983.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.0,0.1,3.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,Mathieu Dossevi,tg TOG,"FW,MF",Metz,Ligue 1,29.0,1988.0,30.0,30.0,2509.0,27.9,1.0,11.0,12.0,1.0,0.0,0.0,2.0,0.0,2.3,2.3,11.1,13.4,136.0,131.0,253.0,0.04,0.39,0.43,0.04,0.43,0.08,0.4,0.48,0.08,0.48
735,Abdoulaye Doucouré,ml MLI,MF,Watford,Premier League,24.0,1993.0,37.0,37.0,3324.0,36.9,7.0,3.0,10.0,7.0,0.0,0.0,10.0,0.0,3.5,3.5,2.3,5.9,73.0,222.0,79.0,0.19,0.08,0.27,0.19,0.27,0.1,0.06,0.16,0.1,0.16
736,Cheick Doukouré,ci CIV,MF,Levante,La Liga,24.0,1992.0,19.0,12.0,1022.0,11.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.1,1.1,0.3,1.4,5.0,31.0,12.0,0.09,0.0,0.09,0.09,0.09,0.1,0.02,0.12,0.1,0.12
737,Mohamed Dräger,tn TUN,"MF,FW",Freiburg,Bundesliga,21.0,1996.0,2.0,0.0,52.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,Aleksandar Dragović,at AUT,DF,Leicester City,Premier League,26.0,1991.0,11.0,7.0,769.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,4.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
739,Aleksandar Dragović,at AUT,DF,Leverkusen,Bundesliga,26.0,1991.0,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,Bartłomiej Drągowski,pl POL,GK,Fiorentina,Serie A,19.0,1997.0,3.0,1.0,217.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,Boukary Dramé,sn SEN,"DF,MF",SPAL,Serie A,32.0,1985.0,5.0,1.0,95.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,Julian Draxler,de GER,"MF,FW",Paris S-G,Ligue 1,23.0,1993.0,30.0,19.0,1704.0,18.9,4.0,5.0,9.0,4.0,0.0,0.0,1.0,0.0,3.7,3.7,4.5,8.2,65.0,117.0,117.0,0.21,0.26,0.48,0.21,0.48,0.2,0.24,0.44,0.2,0.44
743,Danny Drinkwater,eng ENG,MF,Chelsea,Premier League,27.0,1990.0,12.0,5.0,527.0,5.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,3.0,32.0,28.0,0.17,0.0,0.17,0.17,0.17,0.03,0.05,0.08,0.03,0.08
744,Josip Drmić,ch SUI,"FW,MF",M'Gladbach,Bundesliga,24.0,1992.0,13.0,4.0,467.0,5.2,4.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,2.5,2.5,0.3,2.8,6.0,4.0,35.0,0.77,0.19,0.96,0.77,0.96,0.49,0.05,0.54,0.49,0.54
745,Rick van Drongelen,nl NED,DF,Hamburger SV,Bundesliga,18.0,1998.0,18.0,16.0,1440.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.6,0.6,0.0,0.6,8.0,53.0,6.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
746,Óscar Duarte,cr CRC,DF,Espanyol,La Liga,28.0,1989.0,11.0,11.0,990.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.0,0.6,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
747,Rubén Duarte,es ESP,DF,Alavés,La Liga,21.0,1995.0,24.0,24.0,2138.0,23.8,0.0,2.0,2.0,0.0,0.0,0.0,9.0,1.0,0.8,0.8,1.6,2.4,23.0,74.0,48.0,0.0,0.08,0.08,0.0,0.08,0.03,0.07,0.1,0.03,0.1
748,Leo Dubois,fr FRA,DF,Nantes,Ligue 1,22.0,1994.0,34.0,34.0,3021.0,33.6,3.0,4.0,7.0,3.0,0.0,0.0,5.0,0.0,2.1,2.1,6.7,8.8,96.0,171.0,130.0,0.09,0.12,0.21,0.09,0.21,0.06,0.2,0.26,0.06,0.26
749,Martin Dúbravka,sk SVK,GK,Newcastle Utd,Premier League,28.0,1989.0,12.0,12.0,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,Ondrej Duda,sk SVK,MF,Hertha BSC,Bundesliga,22.0,1994.0,17.0,9.0,744.0,8.3,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.1,1.1,0.3,1.4,8.0,30.0,27.0,0.12,0.0,0.12,0.12,0.12,0.13,0.04,0.17,0.13,0.17
751,Shane Duffy,ie IRL,DF,Brighton,Premier League,25.0,1992.0,37.0,37.0,3292.0,36.6,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,2.3,2.3,1.1,3.4,8.0,39.0,10.0,0.0,0.03,0.03,0.0,0.03,0.06,0.03,0.09,0.06,0.09
752,Paul Dummett,wls WAL,DF,Newcastle Utd,Premier League,25.0,1991.0,20.0,19.0,1602.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.3,0.6,8.0,57.0,17.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
754,Alfred Duncan,gh GHA,MF,Sassuolo,Serie A,24.0,1993.0,26.0,23.0,1947.0,21.6,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,2.4,4.4,43.0,125.0,105.0,0.0,0.09,0.09,0.0,0.09,0.09,0.11,0.2,0.09,0.2
755,Lewis Dunk,eng ENG,DF,Brighton,Premier League,25.0,1991.0,38.0,38.0,3420.0,38.0,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,2.7,2.7,1.2,3.9,25.0,54.0,5.0,0.03,0.03,0.05,0.03,0.05,0.07,0.03,0.1,0.07,0.1
756,Maxime Dupé,fr FRA,GK,Nantes,Ligue 1,24.0,1993.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,Jimmy Durmaz,se SWE,"MF,FW",Toulouse,Ligue 1,28.0,1989.0,20.0,12.0,1028.0,11.4,3.0,3.0,6.0,0.0,3.0,4.0,5.0,0.0,3.6,0.5,2.2,2.7,36.0,60.0,79.0,0.26,0.26,0.53,0.0,0.26,0.32,0.2,0.51,0.04,0.24
758,Riza Durmisi,dk DEN,DF,Betis,La Liga,23.0,1994.0,24.0,23.0,2080.0,23.1,2.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,1.9,1.9,2.6,4.5,74.0,60.0,147.0,0.09,0.13,0.22,0.09,0.22,0.08,0.11,0.2,0.08,0.2
759,Hugo Duro,es ESP,FW,Getafe,La Liga,17.0,1999.0,2.0,0.0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.25,1.25,1.25
760,Noë Dussenne,be BEL,FW,Crotone,Serie A,25.0,1992.0,1.0,0.0,84.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11
761,Paulo Dybala,ar ARG,"MF,FW",Juventus,Serie A,23.0,1993.0,33.0,26.0,2353.0,26.1,22.0,3.0,25.0,19.0,3.0,5.0,0.0,0.0,12.2,8.3,4.6,12.9,86.0,134.0,173.0,0.84,0.11,0.96,0.73,0.84,0.46,0.18,0.64,0.32,0.49
762,Nathan Dyer,eng ENG,"MF,FW",Swansea City,Premier League,29.0,1987.0,24.0,16.0,1307.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.9,0.9,0.8,1.7,53.0,34.0,119.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.12,0.06,0.12
763,Edin Džeko,ba BIH,FW,Roma,Serie A,31.0,1986.0,36.0,33.0,3018.0,33.5,16.0,3.0,19.0,16.0,0.0,0.0,6.0,0.0,17.4,17.4,3.9,21.2,59.0,95.0,289.0,0.48,0.09,0.57,0.48,0.57,0.52,0.12,0.63,0.52,0.63
764,Blerim Džemaili,ch SUI,"MF,FW",Bologna,Serie A,31.0,1986.0,15.0,14.0,1193.0,13.3,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.7,0.7,0.6,1.3,27.0,62.0,53.0,0.08,0.0,0.08,0.08,0.08,0.05,0.04,0.1,0.05,0.1
765,Félix Eboa Eboa,cm CMR,DF,Guingamp,Ligue 1,20.0,1997.0,23.0,16.0,1524.0,16.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.9,0.9,0.5,1.4,14.0,53.0,10.0,0.06,0.0,0.06,0.06,0.06,0.05,0.03,0.09,0.05,0.09
766,Éder,it ITA,"FW,MF",Inter,Serie A,30.0,1986.0,29.0,4.0,800.0,8.9,3.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,2.7,2.7,1.3,4.0,19.0,17.0,64.0,0.34,0.0,0.34,0.34,0.34,0.3,0.14,0.45,0.3,0.45
767,Simone Edera,it ITA,"FW,MF",Torino,Serie A,20.0,1997.0,14.0,2.0,327.0,3.6,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.5,11.0,12.0,32.0,0.28,0.28,0.55,0.28,0.55,0.08,0.04,0.13,0.08,0.13
768,Ederson,br BRA,GK,Manchester City,Premier League,23.0,1993.0,36.0,36.0,3194.0,35.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,Tom Edwards,eng ENG,"DF,MF",Stoke City,Premier League,18.0,1999.0,6.0,6.0,481.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,8.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07
770,Mandela Egbo,eng ENG,"DF,MF",M'Gladbach,Bundesliga,19.0,1997.0,1.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
