,Player,Squad,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off
625,Giuseppe Caso,Frosinone,14,417,30,12.2,4.6,2,64,0,12,24,8,0.93,10,10,0,0.00,+0.75,5.5,7.3,-1.8,-0.39,-0.09
626,Cristian Casseres Jr.,Toulouse,32,1946,61,63.6,21.6,23,78,11,9,16,2,1.31,28,30,-2,-0.09,+0.07,24.2,29.2,-4.9,-0.23,0.00
627,Timothy Castagne,Fulham,34,2634,77,77.0,29.3,29,88,25,5,16,1,1.26,41,40,+1,+0.03,+0.84,40.8,40.7,+0.1,0.00,+1.40
628,Koen Casteels,Wolfsburg,25,2250,90,73.5,25.0,25,90,25,0,0.0,0,1.20,31,39,-8,-0.32,+0.46,27.4,34.8,-7.3,-0.29,-0.49
629,Valentin Castellanos,Lazio,35,1682,48,49.2,18.7,16,76,5,19,24,2,1.60,25,15,+10,+0.54,+0.54,22.7,18.0,+4.8,+0.25,+0.27
630,Jean-Charles Castelletto,Nantes,28,2464,88,80.5,27.4,28,88,26,0,0.0,0,1.04,25,45,-20,-0.73,+0.02,29.4,45.7,-16.2,-0.59,-0.71
631,Samu Castillejo,Sassuolo,17,536,32,15.7,6.0,6,60,0,11,16,8,0.71,8,12,-4,-0.67,+0.20,6.8,8.6,-1.8,-0.29,+0.33
632,Leo Castledine,Chelsea,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,Jonny Castro,Wolves,1,5,5,0.1,0.1,0,0.0,0,1,5,7,3.00,0,0,0,0.00,+0.40,0.0,0.1,-0.1,-1.27,-0.72
634,Santiago Castro,Bologna,8,242,30,7.1,2.7,2,76,1,6,15,4,1.50,4,2,+2,+0.74,+0.18,5.2,2.5,+2.7,+1.00,+0.76
635,Gaetano Castrovilli,Fiorentina,6,367,61,10.7,4.1,5,72,1,1,8,5,2.50,8,7,+1,+0.25,-0.17,6.9,5.3,+1.6,+0.40,+0.34
636,Danilo Cataldi,Lazio,28,1361,49,39.8,15.1,15,74,3,13,19,9,1.68,19,20,-1,-0.07,-0.55,18.7,18.8,0.0,0.00,-0.20
637,Catena,Osasuna,30,2534,84,74.1,28.2,28,88,24,2,42,6,1.17,34,45,-11,-0.39,-0.39,27.8,39.4,-11.6,-0.41,-0.64
638,Maximiliano Caufriez,Clermont Foot,20,1659,83,54.2,18.4,20,83,13,0,0.0,2,0.70,16,31,-15,-0.81,+0.41,19.1,35.5,-16.3,-0.89,-0.16
639,Ivan Cavaleiro,Lille,17,770,45,25.2,8.6,9,74,0,8,13,6,1.94,14,3,+11,+1.29,+1.01,11.4,7.3,+4.1,+0.48,+0.16
640,Denis Cazzadori,Hellas Verona,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,Dani Ceballos,Real Madrid,20,598,30,17.5,6.6,5,79,3,15,14,9,2.60,16,6,+10,+1.51,-0.12,11.4,7.1,+4.3,+0.65,-0.27
642,Emil Ceide,Sassuolo,11,176,16,5.1,2.0,0,0.0,0,11,16,27,0.55,0,8,-8,-4.09,-3.43,1.2,5.1,-3.9,-2.01,-1.52
643,Zeki Celik,Roma,17,671,39,19.6,7.5,6,78,3,11,19,21,1.59,12,11,+1,+0.13,-0.46,9.6,10.1,-0.5,-0.07,-0.40
644,Alex Centelles,Almería,14,980,70,28.7,10.9,11,83,8,3,23,22,0.64,12,24,-12,-1.10,-0.36,11.8,16.7,-4.9,-0.45,-0.16
645,Fabien Centonze,Hellas Verona,10,676,68,19.8,7.5,7,85,5,3,27,6,1.10,8,11,-3,-0.40,-0.07,8.0,11.1,-3.1,-0.41,-0.16
646,Fabien Centonze,Nantes,3,94,31,3.1,1.0,1,45,0,2,25,0,0.00,0,1,-1,-0.96,-0.23,0.9,1.7,-0.8,-0.73,-0.28
647,Vaclav Cerny,Wolfsburg,22,921,42,30.1,10.2,12,67,0,10,12,8,0.91,13,17,-4,-0.39,+0.07,12.5,13.4,-0.9,-0.09,+0.10
648,Michele Cerofolini,Frosinone,8,675,84,19.7,7.5,7,90,7,1,45,30,1.38,7,11,-4,-0.53,+0.16,8.0,9.7,-1.8,-0.23,+0.10
650,Alberto Cerri,Empoli,12,545,45,15.9,6.1,10,52,0,2,13,3,1.58,6,6,0,0.00,+0.78,4.3,8.2,-3.9,-0.64,-0.24
651,Leonardo Cerri,Juventus,1,7,7,0.2,0.1,0,0.0,0,1,7,0,0.00,0,0,0,0.00,-0.61,0.0,0.0,0.0,+0.32,-0.32
652,Franco Cervi,Celta Vigo,17,546,32,16.0,6.1,5,72,1,12,15,12,1.35,8,13,-5,-0.82,-0.64,9.7,9.1,+0.6,+0.09,+0.23
653,Julian Chabot,Köln,32,2703,84,88.3,30.0,32,84,27,0,0.0,0,0.84,28,52,-24,-0.80,+1.22,35.7,55.2,-19.5,-0.65,+0.81
654,El Chadaille Bitshiabu,RB Leipzig,6,34,6,1.1,0.4,0,0.0,0,6,6,14,2.33,0,0,0,0.00,-1.13,0.7,1.1,-0.4,-1.04,-1.81
655,Fares Chaibi,Toulouse,2,58,29,1.9,0.6,0,0.0,0,2,29,0,1.50,1,1,0,0.00,+0.12,0.2,2.0,-1.8,-2.79,-2.61
656,Fares Chaibi,Eint Frankfurt,28,1912,68,62.5,21.2,21,79,6,7,35,1,1.36,37,37,0,0.00,-0.08,31.4,32.5,-1.1,-0.05,+0.32
657,Trevoh Chalobah,Chelsea,13,952,73,27.8,10.6,10,89,9,3,20,1,2.15,31,14,+17,+1.61,+1.72,20.0,15.4,+4.6,+0.44,0.00
658,Muhammed Cham,Clermont Foot,33,2554,77,83.5,28.4,29,85,14,4,24,0,0.76,22,43,-21,-0.74,+1.57,29.9,48.9,-19.0,-0.67,+0.87
659,Calum Chambers,Aston Villa,5,152,30,4.4,1.7,1,67,0,4,21,26,0.80,3,6,-3,-1.78,-2.27,3.1,4.9,-1.8,-1.04,-1.19
660,Luke Chambers,Liverpool,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,Timothy Chandler,Eint Frankfurt,6,18,3,0.6,0.2,0,0.0,0,6,3,12,1.00,1,1,0,0.00,-0.03,1.0,1.1,-0.1,-0.46,-0.28
662,Brendan Chardonnet,Brest,33,2970,90,97.1,33.0,33,90,33,0,0.0,1,1.82,52,33,+19,+0.58,+0.58,47.2,37.7,+9.5,+0.29,+0.69
663,Charlys,Hellas Verona,2,25,13,0.7,0.3,0,0.0,0,2,13,32,0.50,0,1,-1,-3.60,-3.28,1.2,1.9,-0.7,-2.40,-2.13
664,Anrie Chase,Stuttgart,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,Pep Chavarria,Rayo Vallecano,22,1167,53,34.1,13.0,12,82,9,10,18,13,0.83,7,15,-8,-0.62,-0.18,12.1,8.2,+3.9,+0.30,+0.55
666,Jhoanner Chavez,Lens,8,481,60,15.7,5.3,6,67,0,2,39,1,1.25,7,6,+1,+0.19,-0.06,7.1,7.4,-0.3,-0.05,-0.32
667,Walid Cheddira,Frosinone,36,2120,59,62.0,23.6,24,80,5,12,18,1,0.89,23,44,-21,-0.89,-0.61,26.8,36.0,-9.2,-0.39,-0.20
668,Ismaila Cheick Coulibaly,Sheffield Utd,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,Rayan Cherki,Lyon,33,1719,52,56.2,19.1,19,72,4,14,25,1,1.52,27,34,-7,-0.37,-0.43,29.7,28.3,+1.4,+0.07,+0.33
670,Youssef Chermiti,Everton,18,208,12,6.1,2.3,1,89,0,17,7,18,1.33,3,4,-1,-0.43,-0.15,4.8,5.0,-0.2,-0.07,-0.04
671,Luigi Cherubini,Roma,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,Lucas Chevalier,Lille,33,2969,90,97.0,33.0,33,90,32,0,0.0,0,1.76,50,32,+18,+0.55,+0.55,47.4,35.4,+12.0,+0.36,+0.21
673,Fabio Chiarodia,Gladbach,7,152,22,5.0,1.7,1,79,0,6,12,17,1.57,2,5,-3,-1.78,-1.53,2.7,4.3,-1.5,-0.90,-0.71
674,Federico Chiesa,Juventus,33,2197,67,64.2,24.4,25,79,9,8,29,0,1.76,35,22,+13,+0.53,-0.20,36.7,21.4,+15.3,+0.62,-0.06
676,Mattia Chiesa,Hellas Verona,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,Christian Chigozie,Luton Town,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,Ben Chilwell,Chelsea,13,756,58,22.1,8.4,9,77,3,4,17,1,1.23,13,14,-1,-0.12,-0.63,14.8,12.2,+2.6,+0.30,-0.17
679,Tawanda Chirewa,Wolves,8,145,18,4.2,1.6,1,74,0,7,10,15,0.25,0,2,-2,-1.24,-0.88,0.8,1.5,-0.7,-0.44,+0.11
680,Pedro Chirivella,Nantes,32,2594,81,84.8,28.8,31,83,21,1,20,0,1.03,28,45,-17,-0.59,+0.96,31.8,46.4,-14.6,-0.51,-0.33
681,Leon Chiwome,Wolves,3,174,58,5.1,1.9,2,79,0,1,16,1,0.33,1,4,-3,-1.55,-1.22,2.2,2.2,-0.1,-0.04,+0.54
682,Tahith Chong,Luton Town,33,1982,60,58.0,22.0,20,80,6,13,29,5,0.45,26,51,-25,-1.14,-0.63,22.6,47.2,-24.7,-1.12,-0.44
683,Joris Chotard,Montpellier,31,2587,83,84.5,28.7,30,84,22,1,57,0,1.23,35,38,-3,-0.10,+0.28,37.2,44.5,-7.4,-0.26,-0.74
684,Samy Chouchane,Brighton,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,Andreas Christensen,Barcelona,30,1979,66,57.9,22.0,27,68,6,3,49,6,2.17,37,26,+11,+0.50,-1.00,41.1,24.7,+16.4,+0.75,-0.47
686,Jacob Christensen,Köln,7,219,31,7.2,2.4,2,85,1,5,10,14,0.57,0,5,-5,-2.05,-1.20,2.5,5.0,-2.5,-1.02,-0.30
687,Oliver Christensen,Fiorentina,4,360,90,10.5,4.0,4,90,4,0,0.0,24,1.00,8,9,-1,-0.25,-0.72,5.9,6.1,-0.2,-0.04,-0.15
688,Ryan Christie,Bournemouth,37,2907,79,85.0,32.3,35,81,18,2,29,0,1.22,44,56,-12,-0.37,-0.20,46.3,48.3,-2.0,-0.06,-0.03
689,Carney Chukwuemeka,Chelsea,9,227,25,6.6,2.5,2,63,0,7,15,4,1.56,7,5,+2,+0.79,+0.45,5.4,4.6,+0.8,+0.32,-0.13
690,Samuel Chukwueze,Milan,24,1017,42,29.7,11.3,12,67,2,12,18,3,2.08,25,17,+8,+0.71,0.00,22.0,15.4,+6.6,+0.58,+0.05
691,Victor Chust,Cádiz,22,1864,85,54.5,20.7,22,85,17,0,0.0,6,0.95,11,23,-12,-0.58,+0.40,21.8,23.4,-1.7,-0.08,+0.77
692,Aaron Ciammaglichella,Torino,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,Pathe Ciss,Rayo Vallecano,31,1664,54,48.7,18.5,16,79,7,15,27,3,1.16,12,30,-18,-0.97,-0.92,16.0,22.1,-6.1,-0.33,-0.53
694,Alphadjo Cisse,Hellas Verona,1,8,8,0.2,0.1,0,0.0,0,1,8,8,1.00,0,0,0,0.00,+0.34,0.1,0.8,-0.8,-8.59,-8.33
695,Djaoui Cisse,Rennes,2,4,2,0.1,0.0,0,0.0,0,2,2,3,3.00,0,0,0,0.00,-0.21,0.0,0.0,0.0,0.00,-0.35
696,Faroukou Cisse,Genoa,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,Moussa Cisse,Stuttgart,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,Moustapha Cisse,Atalanta,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,Ibrahim Cissoko,Toulouse,11,241,22,7.9,2.7,2,59,0,9,14,9,0.55,3,3,0,0.00,+0.13,3.3,3.3,0.0,0.00,+0.25
700,Giorgio Cittadini,Monza,1,15,15,0.4,0.2,0,0.0,0,1,15,15,1.00,0,0,0,0.00,+0.32,0.1,0.3,-0.2,-1.27,-0.83
702,Giorgio Cittadini,Genoa,5,106,21,3.1,1.2,1,76,0,4,8,10,1.80,3,0,+3,+2.55,+2.63,1.0,1.9,-0.8,-0.71,-0.54
703,Patrick Ciurria,Monza,22,1598,73,46.7,17.8,18,80,10,4,38,7,1.32,16,20,-4,-0.23,+0.17,16.6,24.9,-8.3,-0.47,-0.05
704,Bobby Clark,Liverpool,5,89,18,2.6,1.0,1,59,0,4,8,6,3.00,2,0,+2,+2.02,+0.86,1.7,1.7,-0.1,-0.05,-1.19
705,Jordan Clark,Luton Town,23,1304,57,38.1,14.5,14,78,4,9,24,4,0.57,22,41,-19,-1.31,-0.72,18.0,30.4,-12.4,-0.86,+0.13
706,Alexis Claude-Maurice,Nice,18,504,28,16.5,5.6,4,75,1,14,15,8,1.39,6,5,+1,+0.18,-0.17,8.6,9.8,-1.2,-0.22,-0.77
707,Jonathan Clauss,Marseille,27,2068,77,67.6,23.0,25,81,16,2,22,1,1.37,31,25,+6,+0.26,-0.19,35.3,22.7,+12.6,+0.55,-0.07
708,Silvi Clua,Girona,1,1,1,0.0,0.0,0,0.0,0,1,1,3,3.00,0,0,0,0.00,-1.03,0.2,0.0,+0.2,+22.23,+21.80
709,Nathaniel Clyne,Crystal Palace,19,1338,70,39.1,14.9,14,87,10,5,24,18,1.53,31,16,+15,+1.01,+1.70,21.5,20.9,+0.6,+0.04,+0.21
710,Marcus Coco,Nantes,28,1481,53,48.4,16.5,18,72,2,10,19,4,1.04,17,25,-8,-0.49,+0.48,18.4,24.5,-6.1,-0.37,+0.16
711,Saul Coco,Las Palmas,30,2295,77,67.1,25.5,26,85,24,4,21,3,1.03,23,33,-10,-0.39,-0.07,23.3,37.4,-14.2,-0.56,+0.19
712,Massimo Coda,Genoa,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,Seamus Coleman,Everton,12,665,55,19.4,7.4,7,80,5,5,21,6,1.08,5,10,-5,-0.68,-0.48,11.2,10.6,+0.6,+0.08,+0.14
714,Maxime Colin,Metz,22,1832,83,59.9,20.4,22,83,18,0,0.0,4,0.95,21,30,-9,-0.44,+0.58,18.3,30.4,-12.2,-0.60,0.00
715,David Colina,Augsburg,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,Nathan Collins,Brentford,32,2652,83,77.5,29.5,29,90,28,3,18,1,1.13,47,51,-4,-0.14,+0.45,47.5,41.9,+5.6,+0.19,+0.58
717,Nnamdi Collins,Eint Frankfurt,2,90,45,2.9,1.0,1,64,0,1,26,3,0.50,0,1,-1,-1.00,-1.06,1.5,1.7,-0.2,-0.17,0.00
718,Toby Collyer,Manchester Utd,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,Leonardo Colombo,Monza,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,Lorenzo Colombo,Monza,25,1359,54,39.7,15.1,16,70,3,9,26,11,1.24,16,15,+1,+0.07,+0.63,15.9,18.4,-2.5,-0.17,+0.46
721,Lorenzo Colombo,Milan,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,Matteo Colombo,Atalanta,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,Andrea Colpani,Monza,38,2657,70,77.7,29.5,36,72,6,2,33,0,1.18,28,40,-12,-0.41,-0.41,29.4,43.5,-14.1,-0.48,-0.16
724,Levi Colwill,Chelsea,23,1797,78,52.5,20.0,20,84,15,3,37,4,1.52,29,26,+3,+0.15,-0.46,35.9,27.8,+8.1,+0.41,-0.06
725,Kingsley Coman,Bayern Munich,17,1113,65,36.4,12.4,15,71,2,2,23,1,2.35,30,11,+19,+1.54,+0.15,32.5,7.5,+25.0,+2.02,+0.73
726,Eray Comert,Nantes,25,1995,80,65.2,22.2,23,84,18,2,27,3,1.04,21,32,-11,-0.50,+0.69,26.2,31.9,-5.8,-0.26,+0.56
728,Santi Comesana,Villarreal,27,1653,61,48.3,18.4,20,76,9,7,20,6,1.59,33,25,+8,+0.44,+0.84,27.6,25.0,+2.6,+0.14,+0.43
729,Pietro Comi,Atalanta,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,Pietro Comuzzo,Fiorentina,4,43,11,1.3,0.5,0,0.0,0,4,11,28,3.00,2,0,+2,+4.19,+3.84,1.8,0.6,+1.2,+2.55,+2.49
731,Alois Confais,Le Havre,2,7,4,0.2,0.1,0,0.0,0,2,4,13,1.50,2,0,+2,+25.71,+26.10,1.0,0.0,+1.0,+12.32,+12.74
732,Andrea Consigli,Sassuolo,35,3150,90,92.1,35.0,35,90,35,0,0.0,0,0.74,36,68,-32,-0.91,-0.91,35.9,56.6,-20.7,-0.59,-0.24
733,Bambase Conte,Hoffenheim,7,48,7,1.6,0.5,0,0.0,0,7,7,5,0.57,1,1,0,0.00,0.00,0.7,1.4,-0.8,-1.44,-1.25
734,Nikita Contini Baranovsky,Napoli,1,17,17,0.5,0.2,0,0.0,0,1,17,34,1.00,0,0,0,0.00,-0.19,0.3,0.1,+0.2,+1.12,+0.51
735,Lewis Cook,Bournemouth,33,2786,84,81.5,31.0,32,86,26,1,45,0,1.24,43,50,-7,-0.23,+0.63,46.1,45.8,+0.3,+0.01,+0.36
736,Copete,Mallorca,19,1333,70,39.0,14.8,17,77,8,2,14,16,1.05,10,20,-10,-0.68,-0.63,16.9,17.0,-0.1,-0.01,+0.09
737,Diego Coppola,Hellas Verona,24,1634,68,47.8,18.2,18,87,14,6,11,13,1.21,22,25,-3,-0.17,+0.34,18.4,25.1,-6.7,-0.37,-0.17
738,Francis Coquelin,Villarreal,17,910,54,26.6,10.1,10,74,2,7,25,2,1.59,20,10,+10,+0.99,+1.35,14.2,13.4,+0.8,+0.08,+0.22
739,Tommaso Corazza,Bologna,9,195,22,5.7,2.2,1,67,0,8,16,26,1.44,4,1,+3,+1.38,+0.85,4.6,3.1,+1.5,+0.69,+0.43
740,Theo Corbeanu,Granada,9,182,20,5.3,2.0,2,51,0,7,12,7,0.22,1,4,-3,-1.48,-0.43,1.2,3.4,-2.2,-1.00,-0.46
741,Jeppe Corfitzen,Lecce,1,9,9,0.3,0.1,0,0.0,0,1,9,8,0.00,0,2,-2,-20.00,-19.47,0.0,1.0,-0.9,-9.35,-9.10
742,Jack Cork,Burnley,4,27,7,0.8,0.3,0,0.0,0,4,7,18,0.25,1,0,+1,+3.33,+4.34,0.7,0.1,+0.6,+1.89,+2.69
743,Maxwel Cornet,West Ham,7,112,16,3.3,1.2,1,69,0,6,7,21,0.43,2,3,-1,-0.80,-0.45,1.3,3.1,-1.8,-1.44,-0.98
744,Giacomo Corona,Empoli,1,5,5,0.1,0.1,0,0.0,0,1,5,1,0.00,0,0,0,0.00,+0.66,0.1,0.0,+0.1,+1.79,+2.23
745,Jesus Corona,Sevilla,2,17,9,0.5,0.2,0,0.0,0,2,9,1,0.00,1,0,+1,+5.29,+5.48,0.1,0.0,0.0,+0.12,+0.42
746,Christian Corradi,Hellas Verona,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,Angel Correa,Atlético Madrid,32,1528,48,44.7,17.0,14,73,4,18,28,3,1.94,36,19,+17,+1.00,+0.53,29.9,14.0,+15.9,+0.93,+0.60
748,Joaquin Correa,Inter,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,Joaquin Correa,Marseille,12,430,36,14.1,4.8,6,62,0,6,10,11,0.75,6,8,-2,-0.42,-0.86,6.8,4.6,+2.1,+0.45,-0.15
750,Thierry Correia,Valencia,31,2154,69,63.0,23.9,25,80,12,6,26,1,1.32,27,30,-3,-0.13,+0.02,28.1,29.1,-1.0,-0.04,+0.20
751,Oscar Cortes,Lens,4,44,11,1.4,0.5,0,0.0,0,4,11,5,1.75,2,0,+2,+4.09,+3.91,1.4,0.9,+0.5,+1.12,+0.91
752,Alessandro Cortinovis,Atalanta,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,Danny da Costa,Mainz 05,19,830,44,27.1,9.2,9,76,4,10,15,10,0.79,10,18,-8,-0.87,-0.71,9.4,11.6,-2.2,-0.24,-0.34
755,David Pereira da Costa,Lens,25,1494,60,48.8,16.6,17,80,4,8,16,2,1.44,26,19,+7,+0.42,+0.36,27.5,24.4,+3.1,+0.19,-0.06
756,Jaume Costa,Mallorca,30,1682,56,49.2,18.7,19,77,8,11,19,6,1.13,19,26,-7,-0.37,-0.17,20.4,21.1,-0.7,-0.04,+0.05
757,Joao Costa,Roma,3,14,5,0.4,0.2,0,0.0,0,3,5,17,0.00,0,1,-1,-6.43,-6.96,0.4,0.8,-0.4,-2.56,-2.83
758,Logan Costa,Toulouse,31,2650,85,86.6,29.4,29,89,28,2,32,0,1.19,37,37,0,0.00,+0.88,35.0,41.0,-6.0,-0.20,+0.19
759,Samu Costa,Mallorca,34,2303,68,67.3,25.6,26,81,17,8,26,3,1.00,21,30,-9,-0.35,-0.19,23.3,31.2,-8.0,-0.31,-0.76
760,Benoit Costil,Salernitana,13,1170,90,34.2,13.0,13,90,13,0,0.0,25,0.69,13,29,-16,-1.23,+0.09,13.5,23.8,-10.3,-0.79,+0.56
761,Gregoire Coudert,Brest,3,181,60,5.9,2.0,2,90,2,1,1,31,2.33,4,0,+4,+1.99,+1.52,4.0,0.7,+3.3,+1.65,+1.47
762,Vladimir Coufal,West Ham,36,3132,87,91.6,34.8,36,87,28,0,0.0,0,1.39,57,69,-12,-0.34,+0.28,48.5,63.9,-15.5,-0.44,+0.58
763,Larsson Coulibaly,Lazio,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,Lassana Coulibaly,Salernitana,28,2082,74,60.9,23.1,25,81,17,3,18,0,0.54,23,51,-28,-1.21,+0.20,19.2,46.8,-27.6,-1.19,-0.08
765,Mamadou Coulibaly,Salernitana,1,3,3,0.1,0.0,0,0.0,0,1,3,1,1.00,0,0,0,0.00,+1.29,0.0,0.0,0.0,-0.55,+0.62
766,Mamadou Coulibaly,Monaco,5,118,24,3.9,1.3,1,45,0,4,18,11,2.40,4,2,+2,+1.53,+0.79,2.4,1.7,+0.8,+0.59,+0.27
767,Tanguy Coulibaly,Montpellier,16,623,39,20.4,6.9,7,61,1,9,22,2,1.44,11,14,-3,-0.43,-0.36,11.9,12.6,-0.7,-0.09,+0.06
768,Thibaut Courtois,Real Madrid,4,332,83,9.7,3.7,4,83,3,0,0.0,1,2.50,12,0,+12,+3.25,+1.82,7.1,3.6,+3.5,+0.95,+0.08
769,Philippe Coutinho,Aston Villa,2,25,13,0.7,0.3,0,0.0,0,2,13,0,1.50,1,1,0,0.00,-0.40,0.9,0.6,+0.3,+1.16,+1.08
770,Yan Couto,Girona,34,2245,66,65.6,24.9,24,83,15,10,25,1,2.21,57,31,+26,+1.04,+0.05,47.3,31.0,+16.3,+0.65,+0.64
771,Conor Coventry,West Ham,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,Nicolas Cozza,Nantes,13,895,69,29.2,9.9,10,86,7,3,13,1,0.85,6,21,-15,-1.51,-1.09,9.7,16.5,-6.8,-0.69,-0.33
773,Nicolas Cozza,Wolfsburg,6,276,46,9.0,3.1,3,70,0,3,22,8,1.33,4,7,-3,-0.98,-0.59,3.4,2.5,+0.9,+0.29,+0.49
774,Alessio Cragno,Sassuolo,3,270,90,7.9,3.0,3,90,3,0,0.0,34,1.33,7,7,0,0.00,+0.91,4.0,5.0,-1.1,-0.36,+0.24
775,William Crellin,Everton,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,Gian Crespi,Juventus,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,Crespo,Rayo Vallecano,15,527,35,15.4,5.9,4,70,0,11,23,2,0.73,2,8,-6,-1.02,-0.62,6.0,7.7,-1.6,-0.28,-0.26
778,Aaron Cresswell,West Ham,11,436,40,12.7,4.8,4,77,2,7,18,21,1.00,6,11,-5,-1.03,-0.76,6.6,5.6,+0.9,+0.19,+0.79
780,Bryan Cristante,Roma,37,3289,89,96.2,36.5,37,89,34,0,0.0,0,1.62,63,44,+19,+0.52,+0.52,49.8,39.7,+10.1,+0.28,+0.67
781,Cristian,Valencia,1,57,57,1.7,0.6,0,0.0,0,1,57,37,0.00,0,1,-1,-1.58,-1.47,0.5,0.7,-0.2,-0.30,-0.19
782,Juan Cruz Armada,Osasuna,26,1667,64,48.7,18.5,18,86,14,8,15,9,1.27,23,28,-5,-0.27,+0.04,20.1,23.0,-2.9,-0.15,+0.18
783,Juan Cruz,Hellas Verona,4,109,27,3.2,1.2,1,57,0,3,17,15,0.50,0,0,0,0.00,+0.35,0.5,0.7,-0.2,-0.20,+0.08
784,Juan Cruz,Betis,5,76,15,2.2,0.8,0,0.0,0,5,15,14,1.60,0,1,-1,-1.18,-1.29,0.5,2.2,-1.7,-1.97,-1.84
