,Player,Squad,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks
275,Giacomo Bonaventura,Fiorentina,12.8,615,591,23,3,11,2,27,3,1,1,0,0,512,1,17
276,Federico Bonazzoli,Hellas Verona,6.0,207,198,8,0,1,3,5,1,0,0,0,0,162,1,10
277,Warren Bondo,Monza,1.7,76,73,2,1,0,0,1,0,1,0,0,0,61,1,6
278,Giovanni Bonfanti,Atalanta,0.2,4,2,2,2,0,0,0,0,0,0,0,0,3,0,1
279,Victor Boniface,Leverkusen,13.1,300,285,13,1,2,2,3,5,0,0,0,0,214,2,13
280,Kevin Bonifazi,Bologna,1.0,82,80,2,2,0,0,0,0,0,0,0,0,72,0,1
281,Leonardo Bonucci,Union Berlin,4.9,236,224,11,7,0,1,6,4,0,0,0,0,181,1,0
282,Angelo Borges,Strasbourg,7.9,278,265,13,3,2,0,29,2,5,3,1,0,191,0,8
283,Neto Borges,Clermont Foot,11.0,579,516,63,4,0,3,32,55,1,0,0,0,469,0,11
284,Yvandro Borges Sanches,M'Gladbach,0.2,10,10,0,0,0,0,3,0,0,0,0,0,7,0,1
286,Sebastiaan Bornauw,Wolfsburg,3.4,210,199,11,8,0,0,1,0,0,0,0,0,186,0,1
287,Rafael Borre,Werder Bremen,7.6,194,183,10,0,0,3,9,2,0,0,0,0,152,1,6
288,Gennaro Borrelli,Frosinone,0.3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
289,Adri Bosch,Granada,0.3,14,13,1,1,0,0,0,0,0,0,0,0,11,0,0
290,Erik Botheim,Salernitana,3.5,65,61,4,0,0,1,1,0,0,0,0,0,48,0,1
291,Sven Botman,Newcastle Utd,5.0,349,336,13,10,0,2,0,1,0,0,0,0,322,0,1
292,Ayyoub Bouaddi,Lille,0.4,21,21,0,0,0,0,0,0,0,0,0,0,19,0,0
293,Badredine Bouanani,Nice,1.6,64,64,0,0,0,1,8,0,0,0,0,0,50,0,3
294,Hicham Boudaoui,Nice,7.1,259,252,4,2,1,0,10,0,1,0,0,0,220,3,6
295,Yassine Bounou,Sevilla,1.0,31,21,10,3,0,0,0,0,0,0,0,0,20,0,0
296,Mehdi Bourabia,Frosinone,1.5,66,66,0,0,1,0,1,0,0,0,0,0,50,0,3
297,Benjamin Bourigeaud,Rennes,13.6,863,748,114,33,1,7,92,32,45,17,26,0,674,1,16
298,Bilal Boutobba,Clermont Foot,3.1,152,136,16,5,0,0,31,2,9,8,1,0,105,0,8
299,Edoardo Bove,Roma,8.2,307,304,2,2,0,2,4,0,0,0,0,0,249,1,6
300,Jarrod Bowen,West Ham,15.0,315,297,17,0,2,3,31,2,8,8,0,0,223,1,21
301,Lucas Boye,Granada,10.8,221,191,27,0,1,0,4,0,0,0,0,0,162,3,6
302,Domagoj Bradaric,Salernitana,12.5,620,487,132,12,0,5,22,118,2,2,0,0,457,1,16
303,Bilal Brahimi,Nice,0.1,13,11,2,1,0,0,2,0,1,0,0,0,10,0,0
304,Bilal Brahimi,Brest,1.8,76,73,3,0,0,1,17,2,1,1,0,0,46,0,6
305,Juan Brandariz,Almería,12.6,565,528,33,10,0,0,2,22,0,0,0,0,484,4,6
306,Julian Brandt,Dortmund,11.5,533,448,84,21,3,4,82,9,52,21,25,1,400,1,11
307,Jarrad Branthwaite,Everton,14.0,537,529,6,1,0,0,1,5,0,0,0,0,417,2,4
308,Lilian Brassier,Brest,12.7,739,708,30,29,2,11,4,1,0,0,0,0,596,1,4
309,Claudio Bravo,Betis,7.0,230,153,76,16,1,1,0,0,0,0,0,0,186,1,0
310,Tim Breithaupt,Augsburg,2.9,98,94,3,0,0,0,0,0,0,0,0,0,75,1,3
312,Josip Brekalo,Fiorentina,5.6,246,234,10,4,0,0,19,1,5,0,4,0,201,2,7
313,Gleison Bremer,Juventus,14.9,758,699,55,11,0,2,0,1,0,0,0,0,647,4,3
314,Ben Brereton,Villarreal,2.6,66,65,1,0,1,0,3,1,0,0,0,0,50,0,3
315,Marco Brescianini,Frosinone,6.4,232,226,6,3,2,0,3,0,0,0,0,0,188,0,4
316,Maximilian Breunig,Freiburg,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,Rhian Brewster,Sheffield Utd,1.8,34,33,1,0,0,0,0,0,0,0,0,0,22,0,0
318,Armando Broja,Chelsea,2.6,40,35,5,0,0,0,0,0,0,0,0,0,35,0,0
319,Dylan Bronn,Salernitana,0.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
320,Andre Brooks,Sheffield Utd,1.8,44,42,2,0,0,0,3,2,0,0,0,0,28,0,4
321,David Brooks,Bournemouth,2.6,108,96,12,1,1,0,11,5,6,5,0,0,76,0,3
322,John Brooks,Hoffenheim,10.0,476,437,39,23,0,2,1,1,0,0,0,0,391,0,5
323,Moritz Broschinski,Bochum,2.9,30,29,1,0,0,0,1,0,0,0,0,0,18,0,2
324,Jacob Brown,Luton Town,8.7,183,174,7,0,0,0,10,6,0,0,0,0,97,2,17
325,Josh Brownhill,Burnley,12.7,578,511,63,16,2,2,33,5,37,18,2,2,445,4,10
326,Alexander Brunst,Darmstadt 98,1.0,47,30,17,8,0,1,0,0,0,0,0,0,22,0,0
327,Jacob Bruun Larsen,Burnley,3.6,123,110,12,2,1,1,8,2,8,2,3,0,93,1,2
328,Ante Budimir,Osasuna,12.5,196,184,12,0,0,0,4,1,0,0,0,0,113,0,6
329,Hugo Bueno,Wolves,4.0,218,191,26,0,0,0,15,26,0,0,0,0,171,1,9
330,Santiago Bueno,Wolves,1.0,55,54,1,1,0,0,0,0,0,0,0,0,46,0,1
331,Marius Bulter,Hoffenheim,7.2,336,276,60,3,1,2,43,55,2,1,0,0,238,0,12
332,Facundo Buonanotte,Brighton,3.3,106,102,4,2,0,0,2,1,1,1,0,0,87,0,4
333,Alessandro Buongiorno,Torino,11.3,471,466,5,4,0,0,1,0,0,0,0,0,390,0,6
334,Jonathan Burkardt,Mainz 05,1.1,29,29,0,0,0,0,3,0,0,0,0,0,18,0,5
335,Oliver Burke,Werder Bremen,0.4,12,8,4,0,0,0,2,4,0,0,0,0,6,0,0
336,Reece Burke,Luton Town,6.6,213,199,14,5,0,1,7,9,0,0,0,0,144,0,6
338,Dan Burn,Newcastle Utd,10.5,621,521,98,16,1,1,8,80,0,0,0,0,512,2,8
339,Rares-Catalin Burnete,Lecce,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
340,Mason Burstow,Chelsea,0.1,4,3,1,0,0,0,0,0,0,0,0,0,3,0,1
341,Marnon Busch,Heidenheim,1.3,108,83,25,1,0,1,8,24,0,0,0,0,78,0,6
342,Maxime Busi,Reims,1.3,71,54,17,0,0,0,2,17,0,0,0,0,54,0,2
343,Aurelio Buta,Eint Frankfurt,9.4,534,444,90,4,1,1,28,86,0,0,0,0,418,0,15
344,Marcin Bulka,Nice,15.0,557,466,91,23,0,1,0,0,0,0,0,0,497,0,0
345,Jamie Bynoe-Gittens,Dortmund,2.9,98,97,1,0,0,1,2,1,0,0,0,0,72,0,5
346,Juan Cabal,Hellas Verona,0.3,25,23,2,0,0,2,4,2,0,0,0,0,18,0,1
347,Remy Cabella,Lille,9.5,558,494,61,17,3,1,36,9,26,7,11,0,445,3,12
348,Jovane Cabral,Salernitana,7.3,233,217,14,4,1,7,14,4,1,1,0,0,174,2,6
349,Liberato Cacace,Empoli,9.1,492,357,132,8,0,1,15,122,2,0,2,0,379,3,10
350,Anthony Caci,Mainz 05,12.8,675,575,98,17,0,4,24,75,5,4,0,0,479,2,22
351,Moises Caicedo,Chelsea,12.2,744,723,19,16,1,6,4,3,0,0,0,0,678,2,13
352,Tom Cairney,Fulham,5.4,450,436,11,6,1,0,5,0,0,0,0,0,405,3,4
353,Jens Cajuste,Napoli,3.1,132,130,1,0,0,0,1,1,0,0,0,0,116,1,4
354,Davide Calabria,Milan,11.0,690,583,106,14,1,1,19,92,0,0,0,0,584,1,7
355,Riccardo Calafiori,Bologna,10.3,637,594,43,16,2,1,4,2,0,0,0,0,572,0,8
356,Luca Caldirola,Monza,12.9,722,685,36,21,0,3,1,0,0,0,0,0,657,1,5
357,Duje Caleta-Car,Lyon,5.2,283,277,6,4,0,1,0,1,0,0,0,0,255,0,0
358,Hakan Calhanoglu,Inter,13.5,1042,955,82,35,4,17,57,1,45,21,14,0,925,5,12
359,Jose Callejon,Granada,5.6,205,179,26,10,0,3,16,11,4,4,0,0,156,0,2
360,Dominic Calvert-Lewin,Everton,9.0,176,176,0,0,1,0,2,0,0,0,0,0,93,0,7
361,Lamine Camara,Metz,12.5,444,382,60,24,0,10,52,1,33,17,16,0,325,2,6
362,Mahdi Camara,Brest,10.0,357,332,25,2,0,1,19,3,0,0,0,0,294,0,10
364,Mohamed Camara,Monaco,7.3,484,473,10,9,1,1,0,0,1,0,0,0,445,1,7
365,Francesco Camarda,Milan,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,Eduardo Camavinga,Real Madrid,8.3,565,536,27,13,2,5,4,14,0,0,0,0,507,2,5
367,Nicolo Cambiaghi,Empoli,9.6,267,250,14,0,0,0,48,4,9,0,1,0,182,3,14
368,Andrea Cambiaso,Juventus,8.7,388,348,38,3,0,2,24,27,8,1,3,0,327,2,9
369,Axel Camblan,Brest,0.8,15,14,1,0,0,0,0,1,0,0,0,0,14,0,0
370,Sergio Camello,Rayo Vallecano,6.4,134,119,13,0,3,0,1,0,0,0,0,0,105,2,3
371,Emre Can,Dortmund,8.6,518,498,20,19,3,6,1,1,0,0,0,0,446,0,7
372,Matteo Cancellieri,Empoli,10.0,219,209,6,2,0,0,30,3,1,0,1,0,125,4,10
373,Joao Cancelo,Barcelona,12.0,858,740,113,20,4,12,38,93,0,0,0,0,709,5,22
374,Fali Cande,Metz,11.4,446,414,29,21,0,8,5,8,0,0,0,0,347,3,4
375,Antonio Candreva,Salernitana,11.8,503,421,82,21,2,9,80,15,32,5,14,0,359,0,18
376,Thomas Cannon,Everton,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,Sergi Canos,Valencia,3.5,99,96,3,1,1,0,4,2,0,0,0,0,66,0,4
378,Luigi Canotto,Frosinone,0.2,3,2,1,1,0,0,0,0,0,0,0,0,2,0,1
379,Etienne Capoue,Villarreal,11.0,517,501,13,8,2,7,2,3,0,0,0,0,451,3,3
380,Gianluca Caprari,Monza,2.8,111,102,9,1,0,0,6,2,5,1,3,0,88,0,6
381,Elia Caprile,Empoli,1.0,41,34,7,3,0,0,0,0,0,0,0,0,24,0,0
382,Francesco Caputo,Empoli,10.6,170,150,20,0,1,1,1,2,0,0,0,0,128,0,7
383,Maxence Caqueret,Lyon,14.7,919,837,79,30,2,5,64,5,43,9,25,0,747,3,20
384,Andrea Carboni,Monza,7.8,538,526,12,6,0,7,7,5,0,0,0,0,460,0,2
385,Valentin Carboni,Monza,1.6,90,85,5,1,0,2,4,1,3,2,0,0,72,0,6
386,Isaac Carcelen,Cádiz,13.6,479,365,112,16,0,4,20,95,1,0,1,0,350,2,8
387,Irvin Cardona,Augsburg,0.6,15,10,5,0,0,0,6,2,3,0,3,0,8,0,0
388,Marc Cardona,Las Palmas,4.1,100,94,6,1,1,0,2,0,0,0,0,0,72,0,1
390,Sergi Cardona,Las Palmas,14.3,977,821,151,15,1,2,42,136,0,0,0,0,774,5,29
391,Igor Carioca,Lorient,0.9,52,40,12,2,0,1,9,10,0,0,0,0,37,0,3
392,Carlos,Inter,5.0,280,236,41,2,0,1,18,36,0,0,0,0,216,3,9
393,Diego Carlos,Aston Villa,7.1,434,417,17,16,0,2,0,0,0,0,0,0,375,0,1
394,Carmona,Getafe,5.3,135,130,5,1,0,0,5,4,0,0,0,0,94,0,11
395,Marco Carnesecchi,Atalanta,5.0,145,101,43,9,0,0,0,0,0,0,0,0,91,1,0
396,Yannick Carrasco,Atlético Madrid,2.5,88,77,10,3,0,1,8,4,3,0,2,0,65,1,2
397,Rasmus Carstensen,Köln,10.5,477,387,90,5,1,0,33,85,0,0,0,0,331,0,29
398,Dani Carvajal,Real Madrid,12.1,720,613,106,20,3,3,26,86,0,0,0,0,617,1,15
399,Fabio Carvalho,RB Leipzig,1.7,75,73,2,0,1,0,6,1,1,0,0,0,61,0,4
400,William Carvalho,Betis,2.2,205,195,9,9,0,1,2,0,0,0,0,0,175,1,3
401,Nicolo Casale,Lazio,7.0,421,411,10,8,0,2,0,0,0,0,0,0,392,0,2
402,Casemiro,Manchester Utd,7.2,438,428,8,8,1,3,6,0,0,0,0,0,358,2,6
403,Matty Cash,Aston Villa,12.3,546,464,82,8,0,2,12,74,0,0,0,0,451,0,12
404,Josue Casimir,Le Havre,10.1,379,303,74,5,0,0,15,68,0,0,0,0,286,2,13
405,Giuseppe Caso,Frosinone,3.7,83,79,4,0,1,0,2,0,4,0,0,0,71,0,2
406,Cristian Casseres Jr.,Toulouse,9.9,433,406,25,13,3,4,4,4,2,0,0,0,343,2,12
407,Timothy Castagne,Fulham,11.4,748,625,121,6,1,1,24,115,0,0,0,0,619,2,21
408,Koen Casteels,Wolfsburg,11.0,425,329,96,22,0,1,0,0,0,0,0,0,334,0,0
409,Valentin Castellanos,Lazio,5.5,134,122,11,0,0,1,2,0,0,0,0,0,85,1,6
410,Jean-Charles Castelletto,Nantes,13.0,677,648,28,16,0,0,6,12,0,0,0,0,579,1,4
411,Samu Castillejo,Sassuolo,3.9,201,185,15,6,0,2,20,2,7,2,3,0,151,1,3
412,Jonny Castro,Wolves,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,Danilo Cataldi,Lazio,7.2,405,375,29,12,0,0,22,2,15,3,12,0,347,1,1
414,Catena,Osasuna,13.9,643,594,46,37,1,10,0,2,0,0,0,0,524,3,4
416,Maximiliano Caufriez,Clermont Foot,8.9,456,420,35,9,1,0,1,10,0,0,0,0,401,1,2
417,Ivan Cavaleiro,Lille,8.1,260,246,14,4,0,1,27,0,10,5,0,0,193,0,5
418,Dani Ceballos,Real Madrid,1.5,136,130,6,1,1,2,2,3,2,0,1,0,125,0,1
419,Emil Ceide,Sassuolo,1.1,32,32,0,0,1,0,1,0,0,0,0,0,23,0,3
420,Zeki Celik,Roma,1.2,44,39,5,0,0,1,2,5,0,0,0,0,36,0,0
421,Alex Centelles,Almería,2.5,130,97,31,8,0,1,15,23,0,0,0,0,88,2,5
422,Vaclav Cerny,Wolfsburg,6.0,203,186,17,5,3,2,22,4,8,6,1,0,139,0,9
423,Michele Cerofolini,Frosinone,1.0,32,24,8,3,0,0,0,0,0,0,0,0,16,0,0
424,Franco Cervi,Celta Vigo,2.2,125,104,20,4,0,1,6,15,1,0,1,0,100,1,4
425,Julio Cesar Enciso,Brighton,0.8,24,24,0,0,1,0,0,0,0,0,0,0,17,0,1
426,Julian Chabot,Köln,12.7,731,652,78,43,0,3,2,1,0,0,0,0,626,1,4
427,Fares Chaibi,Toulouse,0.6,40,38,2,0,0,0,7,0,2,1,1,0,28,0,0
428,Fares Chaibi,Eint Frankfurt,8.5,351,299,48,12,1,0,53,8,27,13,13,0,224,4,17
429,Muhammed Cham,Clermont Foot,13.7,658,575,78,37,4,4,53,4,34,15,15,1,531,5,19
430,Brendan Chardonnet,Brest,14.0,677,652,24,22,1,8,7,2,0,0,0,0,538,1,7
431,Pep Chavarria,Rayo Vallecano,1.2,114,100,14,0,0,0,13,14,0,0,0,0,86,0,4
432,Walid Cheddira,Frosinone,8.3,134,122,10,0,0,1,2,1,0,0,0,0,88,2,10
433,Rayan Cherki,Lyon,10.2,554,513,39,4,8,17,24,3,21,3,6,0,444,2,15
434,Youssef Chermiti,Everton,0.6,16,15,1,0,0,0,0,0,0,0,0,0,10,0,0
435,Lucas Chevalier,Lille,15.0,552,448,102,50,0,1,0,0,0,0,0,0,417,2,0
436,Fabio Chiarodia,M'Gladbach,0.7,29,26,3,1,0,0,0,2,0,0,0,0,21,0,0
437,Federico Chiesa,Juventus,11.2,305,273,29,6,2,1,37,6,14,7,4,0,213,3,12
438,Ben Chilwell,Chelsea,3.7,197,162,33,7,0,0,21,16,10,4,5,0,145,2,7
439,Pedro Chirivella,Nantes,13.9,954,900,50,38,1,2,4,2,0,0,0,0,839,4,8
440,Tahith Chong,Luton Town,7.6,162,148,13,1,2,4,10,0,0,0,0,0,129,1,4
442,Joris Chotard,Montpellier,13.6,568,537,28,27,5,6,12,0,0,0,0,0,449,3,16
443,Andreas Christensen,Barcelona,10.7,899,870,29,20,0,4,0,4,0,0,0,0,863,0,6
444,Oliver Christensen,Fiorentina,2.0,86,75,11,3,0,0,0,0,0,0,0,0,66,0,0
445,Ryan Christie,Bournemouth,13.7,486,451,33,8,7,6,29,0,11,11,0,0,373,2,9
446,Carney Chukwuemeka,Chelsea,1.4,62,62,0,0,1,0,1,0,0,0,0,0,54,0,1
447,Samuel Chukwueze,Milan,5.6,198,190,7,0,2,1,11,4,3,2,0,0,156,1,5
448,Victor Chust,Cádiz,2.1,97,92,4,4,0,1,0,0,0,0,0,0,76,1,2
449,Pathe Ciss,Rayo Vallecano,9.1,378,350,23,21,1,11,2,0,0,0,0,0,303,5,8
450,Ibrahim Cissoko,Toulouse,1.4,53,52,1,0,0,0,6,1,0,0,0,0,42,0,4
451,Patrick Ciurria,Monza,11.9,597,526,70,5,2,2,37,62,3,0,2,0,478,1,17
452,Jordan Clark,Luton Town,0.9,39,35,4,2,0,0,0,1,0,0,0,0,28,0,1
453,Alexis Claude-Maurice,Nice,0.9,32,31,1,0,0,0,1,0,1,0,1,0,25,0,2
454,Jonathan Clauss,Marseille,12.9,867,678,184,21,0,2,88,135,28,0,26,0,647,5,26
455,Silvi Clua,Girona,0.0,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
456,Nathaniel Clyne,Crystal Palace,3.2,123,96,27,0,0,0,0,27,0,0,0,0,101,0,4
457,Marcus Coco,Nantes,8.2,322,285,37,1,2,1,18,36,0,0,0,0,258,0,5
458,Saul Coco,Las Palmas,10.4,579,556,18,15,0,1,0,0,0,0,0,0,514,5,3
459,Seamus Coleman,Everton,0.7,22,18,4,0,0,0,3,4,0,0,0,0,14,0,0
460,Maxime Colin,Metz,7.1,325,229,93,8,0,1,11,85,0,0,0,0,233,3,9
461,Nathan Collins,Brentford,11.1,723,671,48,17,2,5,1,30,0,0,0,0,609,4,4
462,Lorenzo Colombo,Monza,10.1,170,167,3,0,0,2,1,1,0,0,0,0,123,0,4
463,Andrea Colpani,Monza,12.4,449,395,48,6,2,10,53,5,37,12,20,0,339,6,9
464,Levi Colwill,Chelsea,13.3,779,698,80,18,4,0,10,60,0,0,0,0,646,1,11
465,Kingsley Coman,Bayern Munich,9.3,438,425,10,1,1,3,38,4,2,0,0,0,354,3,13
466,Eray Comert,Nantes,11.3,565,527,38,23,0,10,1,0,0,0,0,0,510,0,3
468,Santi Comesana,Villarreal,4.3,220,216,4,4,0,2,2,0,0,0,0,0,197,0,0
469,Pietro Comuzzo,Fiorentina,0.1,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
470,Andrea Consigli,Sassuolo,13.0,496,342,154,47,0,1,0,0,0,0,0,0,355,0,0
471,Bambase Conte,Hoffenheim,0.0,10,10,0,0,0,0,1,0,0,0,0,0,8,0,0
472,Lewis Cook,Bournemouth,10.8,514,451,63,35,0,2,34,2,24,20,0,1,406,0,9
473,Copete,Mallorca,5.9,186,176,9,9,0,9,4,0,0,0,0,0,147,1,1
474,Diego Coppola,Hellas Verona,5.1,231,223,7,6,0,4,0,1,0,0,0,0,175,1,1
475,Francis Coquelin,Villarreal,0.1,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
476,Tommaso Corazza,Bologna,1.6,98,74,24,2,0,0,4,22,0,0,0,0,81,0,7
477,Jeppe Corfitzen,Lecce,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
478,Jack Cork,Burnley,0.2,16,15,1,1,0,0,1,0,0,0,0,0,9,0,1
479,Maxwel Cornet,West Ham,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
480,Jesus Corona,Sevilla,0.2,14,14,0,0,1,0,2,0,0,0,0,0,9,0,0
481,Angel Correa,Atlético Madrid,5.2,192,178,10,3,0,1,12,0,4,1,3,0,142,4,3
482,Joaquin Correa,Marseille,3.8,132,128,3,1,1,0,0,2,0,0,0,0,108,1,7
483,Thierry Correia,Valencia,13.3,816,628,185,24,1,3,32,160,1,0,0,0,620,3,13
484,Oscar Cortes,Lens,0.1,9,9,0,0,0,0,2,0,0,0,0,0,6,0,0
485,Danny da Costa,Mainz 05,7.2,354,263,91,2,0,1,30,89,0,0,0,0,235,0,17
486,David Pereira da Costa,Lens,2.0,128,111,17,4,0,0,13,1,12,6,5,0,101,0,4
487,Jaume Costa,Mallorca,8.7,408,312,90,2,0,2,25,88,0,0,0,0,293,6,6
488,Logan Costa,Toulouse,14.1,867,817,48,21,0,3,4,4,0,0,0,0,730,2,6
489,Samu Costa,Mallorca,13.6,595,581,13,9,1,8,16,1,2,1,1,0,462,1,20
490,Benoit Costil,Salernitana,4.0,143,97,46,17,0,0,1,0,0,0,0,0,97,0,0
491,Vladimir Coufal,West Ham,16.0,806,645,154,6,1,2,49,147,1,0,0,0,556,7,22
492,Lassana Coulibaly,Salernitana,9.2,295,286,7,7,1,3,2,0,0,0,0,0,241,2,9
494,Mamadou Coulibaly,Salernitana,0.0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
495,Philippe Coutinho,Aston Villa,0.3,24,23,1,0,0,0,0,0,0,0,0,0,20,0,0
496,Yan Couto,Girona,9.5,483,422,60,6,2,1,49,54,0,0,0,0,369,1,13
497,Nicolas Cozza,Wolfsburg,2.4,164,137,27,0,0,1,2,27,0,0,0,0,127,0,5
498,Alessio Cragno,Sassuolo,2.0,66,41,25,6,0,0,0,0,0,0,0,0,41,0,0
499,Aaron Cresswell,West Ham,1.4,93,76,17,2,0,0,3,15,0,0,0,0,80,0,0
500,Bryan Cristante,Roma,15.0,855,836,15,13,0,8,7,2,0,0,0,0,694,4,16
501,Juan Cruz Armada,Osasuna,9.1,426,334,89,2,0,0,14,87,0,0,0,0,312,3,7
502,Juan Cruz,Hellas Verona,0.9,16,16,0,0,0,0,0,0,0,0,0,0,10,0,1
503,Juan Cruz,Betis,0.8,17,17,0,0,0,0,0,0,0,0,0,0,14,0,0
504,Juan Cuadrado,Inter,1.7,107,94,13,3,0,4,11,10,0,0,0,0,89,0,0
505,Marc Cucurella,Chelsea,7.8,507,432,75,12,1,0,5,63,0,0,0,0,440,0,9
506,Jorge Cuenca,Villarreal,9.1,532,482,48,22,0,5,0,0,0,0,0,0,475,2,3
507,Josh Cullen,Burnley,9.4,542,518,23,22,2,1,4,0,1,0,1,0,463,1,9
508,Matheus Cunha,Wolves,14.8,400,360,36,3,4,4,10,6,1,0,0,0,314,4,11
509,Marvin Cuni,Frosinone,5.1,94,83,10,0,0,1,2,1,0,0,0,0,67,1,2
510,Eric Curbelo,Las Palmas,1.0,53,47,6,3,0,1,0,0,0,0,0,0,51,0,0
511,Tomas Cvancara,M'Gladbach,7.0,139,132,7,0,0,0,0,0,0,0,0,0,96,0,5
512,Danilo D'Ambrosio,Monza,8.1,528,487,41,18,1,2,4,20,0,0,0,0,473,0,5
513,Finn Dahmen,Augsburg,14.0,653,521,129,50,0,2,0,0,0,0,0,0,505,3,0
514,Mahmoud Dahoud,Brighton,5.0,328,326,2,2,1,0,3,0,0,0,0,0,284,0,8
515,Ameen Al-Dakhil,Burnley,9.5,558,531,26,10,2,2,2,16,0,0,0,0,477,1,4
516,Thijs Dallinga,Toulouse,10.0,230,218,11,0,0,1,5,1,0,0,0,0,151,1,7
517,Diogo Dalot,Manchester Utd,14.3,791,661,127,11,0,4,45,114,2,0,2,0,644,3,18
518,Mikkel Damsgaard,Brentford,1.1,56,54,2,1,3,2,2,1,0,0,0,0,42,0,1
520,Flavius Daniliuc,Salernitana,5.4,273,251,21,7,1,3,1,14,0,0,0,0,230,1,8
521,Danilo,Nott'ham Forest,5.1,158,149,8,0,1,1,2,1,0,0,0,0,120,1,3
522,Danilo,Juventus,9.2,569,527,42,13,1,7,5,20,0,0,0,0,473,0,2
523,Arnaut Danjuma,Everton,4.3,104,99,5,0,0,1,7,2,1,1,0,0,71,0,6
524,Kevin Danso,Lens,14.0,795,735,60,38,0,1,2,4,0,0,0,0,707,0,4
525,Dante,Nice,15.0,1387,1325,57,40,3,5,4,1,0,0,0,0,1255,5,4
526,Mohammed Daramy,Reims,9.7,281,270,11,0,4,0,10,1,0,0,0,0,211,0,13
527,Sergi Darder,Mallorca,11.4,460,379,75,29,7,13,74,4,32,14,18,0,315,6,12
528,Achraf Dari,Brest,1.3,85,83,2,2,0,0,0,0,0,0,0,0,73,0,0
529,Matteo Darmian,Inter,12.1,735,673,60,15,2,7,3,45,0,0,0,0,642,2,15
530,Lukas Daschner,Bochum,3.4,98,87,10,3,1,1,10,2,5,4,0,0,61,1,3
531,Josh Dasilva,Brentford,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
532,David Datro Fofana,Union Berlin,7.1,144,139,4,0,0,0,10,1,0,0,0,0,101,1,5
533,Jonathan David,Lille,12.7,289,279,10,1,0,0,1,0,0,0,0,0,234,0,13
534,Alphonso Davies,Bayern Munich,10.1,747,656,91,15,3,0,12,76,0,0,0,0,665,0,13
535,Ben Davies,Tottenham,6.0,426,407,19,12,2,0,3,7,0,0,0,0,396,0,5
536,Tom Davies,Sheffield Utd,0.7,45,41,2,0,0,0,1,1,0,0,0,0,36,2,0
537,Pawel Dawidowicz,Hellas Verona,8.8,454,426,27,20,0,5,2,7,0,0,0,0,375,1,5
538,Craig Dawson,Wolves,14.8,814,785,27,20,2,12,1,1,0,0,0,0,708,2,5
539,Kevin De Bruyne,Manchester City,0.2,10,8,1,0,0,0,3,0,1,0,0,0,6,1,0
540,Charles De Ketelaere,Atalanta,8.8,297,283,14,6,3,0,13,3,1,0,1,0,214,0,7
541,Rodrigo De Paul,Atlético Madrid,8.1,580,556,18,13,9,2,14,2,3,0,0,0,486,6,8
542,Lorenzo De Silvestri,Bologna,4.9,286,242,43,9,0,0,5,34,0,0,0,0,243,1,5
543,Thibault De Smet,Reims,10.6,478,398,76,3,0,2,21,73,0,0,0,0,369,4,16
544,Koni De Winter,Genoa,9.0,368,322,46,7,1,0,2,39,0,0,0,0,304,0,9
546,Gregoire Defrel,Sassuolo,2.7,64,57,6,0,0,0,0,2,0,0,0,0,54,1,1
547,Alessandro Deiola,Cagliari,4.0,126,125,1,1,1,3,4,0,0,0,0,0,84,0,5
548,Romain Del Castillo,Brest,13.4,661,545,113,31,6,5,132,24,58,29,28,0,421,3,35
549,Thomas Delaine,Strasbourg,11.7,471,370,98,15,1,0,66,76,7,0,7,0,334,3,15
550,Sacha Delaye,Montpellier,1.1,38,38,0,0,0,0,2,0,0,0,0,0,29,0,3
551,Hannes Delcroix,Burnley,2.7,198,192,6,2,0,0,0,4,0,0,0,0,182,0,0
552,Olivier Deman,Werder Bremen,8.1,408,341,65,4,0,5,18,59,2,1,0,0,311,2,17
553,Karamoko Dembele,Brest,0.2,10,9,1,0,0,0,1,0,1,1,0,0,8,0,0
554,Ousmane Dembele,Paris S-G,9.7,588,549,38,8,6,1,53,2,28,4,11,0,449,1,13
555,Jessy Deminguet,Strasbourg,6.3,189,175,14,9,1,2,7,3,2,2,0,0,160,0,1
556,Ermedin Demirovic,Augsburg,13.5,267,253,10,3,1,1,6,3,0,0,0,0,164,4,15
