,Player,Squad,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off
0,Max Aarons,Bournemouth,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Alvaro Abajas,Leganés,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Rodrigo Abajas,Valencia,1,65,65,6.6,0.7,1,65,0,0,0.0,8,0.00,1,2,-1,-1.38,-0.61,1.4,0.7,+0.7,+0.93,+1.96
3,James Abankwah,Udinese,2,15,8,1.4,0.2,0,0.0,0,2,8,10,1.50,0,0,0,0.00,+0.25,0.1,0.2,-0.1,-0.60,-0.07
4,Keyliane Abdallah,Marseille,1,3,3,0.3,0.0,0,0.0,0,1,3,4,3.00,0,0,0,0.00,-0.82,0.0,0.0,0.0,-0.49,-0.35
5,Yunis Abdelhamid,Saint-Étienne,7,576,82,58.2,6.4,7,82,5,0,0.0,4,0.43,2,19,-17,-2.66,-3.09,5.2,16.2,-11.0,-1.72,-2.17
6,Himad Abdelli,Angers,11,972,88,98.2,10.8,11,88,9,0,0.0,0,0.91,11,20,-9,-0.83,-10.83,11.0,19.0,-8.1,-0.75,-4.54
7,Mohamed Abdelmoneim,Nice,6,428,71,43.2,4.8,5,81,4,1,23,2,1.83,6,4,+2,+0.42,-0.86,7.3,4.2,+3.1,+0.65,+0.16
8,Ali Abdi,Nice,8,581,73,58.7,6.5,6,90,5,2,21,0,1.63,9,5,+4,+0.62,-0.70,10.5,7.1,+3.4,+0.53,-0.07
9,Saud Abdulhamid,Roma,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Abel,Osasuna,12,820,68,70.1,9.1,9,86,7,3,14,1,1.75,10,15,-5,-0.55,-1.06,7.4,12.4,-5.1,-0.55,-0.91
11,Nabil Aberdin,Getafe,7,263,38,22.5,2.9,4,63,1,3,4,2,1.14,1,2,-1,-0.34,-0.14,1.8,1.6,+0.2,+0.07,-0.14
12,Oliver Abildgaard,Como,1,7,7,0.6,0.1,0,0.0,0,1,7,0,0.00,0,0,0,0.00,+0.84,0.0,0.0,0.0,-0.61,-0.50
13,Matthis Abline,Nantes,11,787,72,79.5,8.7,10,76,0,1,23,0,0.91,9,11,-2,-0.23,+0.21,8.7,11.0,-2.3,-0.26,+0.36
14,Abner,Lyon,8,555,69,56.1,6.2,7,78,2,1,8,3,1.63,8,8,0,0.00,-0.62,9.8,9.3,+0.5,+0.08,-0.72
15,Zakaria Aboukhlal,Toulouse,11,827,75,83.5,9.2,10,80,3,1,27,0,1.36,10,8,+2,+0.22,+0.22,13.6,7.4,+6.3,+0.68,+0.08
16,Abdel Abqar,Alavés,12,948,79,81.0,10.5,12,79,8,0,0.0,0,1.08,11,19,-8,-0.76,-0.76,10.5,14.5,-3.9,-0.37,+0.02
17,Tammy Abraham,Roma,1,1,1,0.1,0.0,0,0.0,0,1,1,1,1.00,0,0,0,0.00,+0.25,0.0,0.1,0.0,-3.09,-3.02
18,Tammy Abraham,Milan,7,377,54,38.1,4.2,4,82,1,3,17,1,2.00,12,4,+8,+1.91,+2.20,9.7,3.0,+6.6,+1.59,+1.25
19,Mathieu Acapandie,Nantes,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Federico Accornero,Genoa,1,5,5,0.5,0.1,0,0.0,0,1,5,9,0.00,0,0,0,0.00,+1.09,0.0,0.0,0.0,+0.71,+1.43
21,Francesco Acerbi,Inter,8,656,82,60.7,7.3,8,82,7,0,0.0,2,2.13,16,9,+7,+0.96,-0.10,12.7,8.6,+4.1,+0.56,-0.37
22,Alvaro Aceves,Valladolid,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Akor Adams,Montpellier,11,828,75,83.6,9.2,10,81,6,1,23,0,0.64,10,23,-13,-1.41,+2.48,9.7,17.9,-8.2,-0.89,+0.95
24,Che Adams,Torino,11,672,61,62.2,7.5,8,72,4,3,33,0,1.27,9,11,-2,-0.27,-0.05,7.9,12.0,-4.1,-0.55,-0.30
26,Tyler Adams,Bournemouth,3,101,34,10.2,1.1,1,66,0,2,18,1,1.33,3,4,-1,-0.89,-0.99,3.0,1.9,+1.1,+0.95,+0.61
27,Junior Adamu,Freiburg,10,776,78,86.2,8.6,10,78,3,0,0.0,0,1.70,13,10,+3,+0.35,+1.07,14.2,7.6,+6.6,+0.76,+1.06
28,Tosin Adarabioyo,Chelsea,4,173,43,17.5,1.9,2,71,1,2,16,7,1.75,5,2,+3,+1.56,+1.01,3.8,3.1,+0.7,+0.34,-0.09
29,Vernon Addo,Lecce,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Wesley Adeh,Werder Bremen,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Martin Adeline,Reims,1,26,26,2.6,0.3,0,0.0,0,1,26,1,1.00,0,1,-1,-3.46,-3.93,0.1,1.0,-1.0,-3.42,-3.28
32,Karim Adeyemi,Dortmund,5,305,61,33.9,3.4,4,68,1,1,34,0,2.00,7,6,+1,+0.30,+0.45,6.2,4.9,+1.3,+0.39,+0.19
33,Raphael Adiceam,Auxerre,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Simon Adingra,Brighton,7,205,29,20.7,2.3,2,63,0,5,16,1,1.71,5,2,+3,+1.32,+1.20,3.6,3.2,+0.4,+0.16,+0.42
35,Amine Adli,Leverkusen,7,205,29,22.8,2.3,2,59,0,5,17,0,2.00,5,6,-1,-0.44,-1.22,6.5,2.7,+3.9,+1.70,+1.01
36,Yacine Adli,Fiorentina,10,404,40,37.4,4.5,4,70,0,6,21,0,2.30,16,3,+13,+2.90,+2.63,9.6,5.0,+4.6,+1.02,+0.57
37,Adrian,Betis,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,11,3.00,3,0,+3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Adryelson,Lyon,1,1,1,0.1,0.0,0,0.0,0,1,1,2,3.00,0,0,0,0.00,-0.27,0.0,0.0,0.0,0.00,-0.40
39,Vasilije Adzic,Juventus,1,19,19,1.8,0.2,0,0.0,0,1,19,5,3.00,1,0,+1,+4.74,+3.63,0.1,0.0,+0.1,+0.71,-0.07
40,Michel Aebischer,Bologna,7,378,54,38.2,4.2,5,65,1,2,26,0,1.14,3,4,-1,-0.24,-0.68,2.6,4.6,-2.0,-0.47,-0.85
41,Oladapo Afolayan,St. Pauli,10,604,60,67.1,6.7,6,80,0,4,32,0,0.80,6,10,-4,-0.60,-0.29,5.0,9.7,-4.7,-0.69,-0.63
42,Emmanuel Agbadou,Reims,11,990,90,100.0,11.0,11,90,11,0,0.0,0,1.55,19,15,+4,+0.36,0.0,14.5,17.1,-2.5,-0.23,0.0
43,Asher Agbinone,Crystal Palace,2,6,3,0.6,0.1,0,0.0,0,2,3,5,0.00,0,0,0,0.00,+0.64,0.1,0.0,+0.1,+1.71,+1.94
44,Julen Agirrezabala,Athletic Club,10,846,85,72.3,9.4,10,85,8,0,0.0,1,1.90,15,7,+8,+0.85,+1.41,14.2,7.8,+6.5,+0.69,+0.90
45,Lucien Agoume,Sevilla,12,685,57,58.5,7.6,8,79,2,4,14,1,1.25,5,13,-8,-1.05,-1.42,8.0,11.3,-3.3,-0.43,-0.41
46,Felix Agu,Werder Bremen,10,799,80,88.8,8.9,10,80,4,0,0.0,0,1.50,14,20,-6,-0.68,-2.46,11.8,11.9,-0.1,-0.02,+0.09
47,Alvaro Aguado,Espanyol,8,289,36,26.8,3.2,3,68,0,5,17,4,0.88,3,6,-3,-0.93,-0.02,3.1,6.0,-3.0,-0.92,-0.09
48,Nayef Aguerd,Real Sociedad,9,784,87,67.0,8.7,9,87,7,0,0.0,0,1.56,8,6,+2,+0.23,+0.46,13.9,8.4,+5.5,+0.64,+1.21
49,Lalo Aguilar,Leganés,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Ruben Aguilar,Lens,5,270,54,27.3,3.0,3,81,2,2,13,2,1.80,3,0,+3,+1.00,+1.00,5.6,2.2,+3.4,+1.13,+1.14
52,Naouirou Ahamada,Crystal Palace,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Naouirou Ahamada,Rennes,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Honest Ahanor,Genoa,2,85,43,7.9,0.9,1,68,0,1,17,10,1.50,1,2,-1,-1.06,+0.03,0.8,2.1,-1.2,-1.31,-0.64
55,Erik Ahlstrand,St. Pauli,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Jean-Eudes Aholou,Angers,10,766,77,77.4,8.5,10,77,3,0,0.0,0,1.00,9,15,-6,-0.70,-0.30,9.1,13.6,-4.5,-0.53,+0.60
57,Joseph Aidoo,Celta Vigo,1,2,2,0.2,0.0,0,0.0,0,1,2,10,3.00,1,0,+1,+45.00,+45.23,0.3,0.0,+0.3,+14.69,+14.47
58,Ayman Aiki,Saint-Étienne,3,87,29,8.8,1.0,1,58,0,2,15,1,0.00,0,2,-2,-2.07,-0.77,0.2,2.4,-2.2,-2.26,-1.58
59,Ola Aina,Nott'ham Forest,11,951,86,96.1,10.6,11,86,9,0,0.0,0,1.73,15,9,+6,+0.57,+2.88,13.8,10.5,+3.3,+0.31,+0.97
60,Rayan Ait-Nouri,Wolves,11,922,84,93.1,10.2,11,84,6,0,0.0,0,0.55,16,26,-10,-0.98,+0.35,10.9,18.0,-7.0,-0.68,+1.02
61,Junior Ajayi,Hellas Verona,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Kristoffer Ajer,Brentford,8,636,80,64.2,7.1,8,80,4,0,0.0,0,1.25,11,12,-1,-0.14,-0.40,9.7,11.7,-2.0,-0.29,-0.53
63,Ludovic Ajorque,Brest,10,702,70,70.9,7.8,8,81,4,2,28,0,1.30,10,12,-2,-0.26,+0.68,10.1,13.4,-3.3,-0.43,+0.81
64,Jonathan Akaegbobi,Wolfsburg,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,Manuel Akanji,Manchester City,9,781,87,78.9,8.7,9,87,8,0,0.0,2,2.22,18,9,+9,+1.04,+1.04,18.0,9.1,+8.9,+1.02,+0.99
66,Umit Akdag,Toulouse,2,140,70,14.1,1.6,2,70,0,0,0.0,7,0.50,0,2,-2,-1.29,-1.71,3.6,0.9,+2.8,+1.78,+1.29
67,Nathan Ake,Manchester City,2,75,38,7.6,0.8,1,72,0,1,3,5,1.50,0,2,-2,-2.40,-3.48,0.8,2.0,-1.2,-1.47,-2.48
68,Ilias Akhomach,Villarreal,11,584,53,54.1,6.5,7,69,0,4,25,1,1.91,8,7,+1,+0.15,-0.39,8.7,6.1,+2.6,+0.40,+0.10
69,Sergio Akieme,Reims,8,709,89,71.6,7.9,8,89,7,0,0.0,0,1.00,11,11,0,0.00,-1.28,9.3,14.2,-4.8,-0.62,-1.35
70,Maghnes Akliouche,Monaco,10,662,66,66.9,7.4,7,85,5,3,21,0,2.00,12,6,+6,+0.82,-0.28,15.0,6.7,+8.3,+1.12,-0.13
71,Clement Akpa,Auxerre,10,723,72,73.0,8.0,8,82,6,2,34,0,1.60,16,16,0,0.00,-0.34,12.8,16.6,-3.8,-0.47,-0.82
72,David Akpan Ankeye,Genoa,4,45,11,4.2,0.5,0,0.0,0,4,11,0,0.25,1,1,0,0.00,+1.13,0.3,0.8,-0.5,-1.07,-0.37
73,Kevin Akpoguma,Hoffenheim,9,810,90,90.0,9.0,9,90,9,0,0.0,1,1.00,13,17,-4,-0.44,+1.56,11.4,18.5,-7.1,-0.79,-0.59
74,Kerim Alajbegovic,Leverkusen,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,Andreas Albers,St. Pauli,7,40,6,4.4,0.4,0,0.0,0,7,6,2,0.86,1,1,0,0.00,+0.52,0.9,1.4,-0.4,-0.96,-0.49
76,Raul Albiol,Villarreal,10,738,74,68.3,8.2,9,81,7,1,6,2,2.10,16,10,+6,+0.73,+1.26,11.8,9.1,+2.8,+0.34,-0.04
78,Carlos Alcaraz,Southampton,1,10,10,1.0,0.1,0,0.0,0,1,10,0,0.00,0,0,0,0.00,+1.29,0.3,0.0,+0.3,+2.92,+3.92
79,Alcazar,Betis,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Omar Alderete,Getafe,12,1080,90,92.3,12.0,12,90,12,0,0.0,0,0.83,8,10,-2,-0.17,+0.83,12.9,10.2,+2.7,+0.22,+0.61
81,Carles Alena,Getafe,7,311,44,26.6,3.5,3,70,0,4,25,6,0.43,1,3,-2,-0.58,-0.47,2.1,4.7,-2.5,-0.74,-1.24
82,Ben Alexander Voll,St. Pauli,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Trent Alexander-Arnold,Liverpool,11,866,79,87.5,9.6,11,79,6,0,0.0,0,2.55,20,6,+14,+1.45,+0.73,17.3,7.4,+9.9,+1.03,+0.33
84,Alfon,Celta Vigo,6,217,36,18.5,2.4,2,63,0,4,23,6,0.17,2,7,-5,-2.07,-2.36,2.7,4.2,-1.5,-0.63,-1.07
85,Mohamed Ali Cho,Nice,9,637,71,64.3,7.1,9,71,0,0,0.0,0,1.67,15,9,+6,+0.85,-0.17,12.0,8.4,+3.6,+0.51,-0.14
86,Faride Alidou,Hellas Verona,3,71,24,6.6,0.8,0,0.0,0,3,24,5,0.00,0,0,0,0.00,+0.89,0.5,0.5,-0.1,-0.07,+0.61
87,Alisson,Liverpool,6,528,88,53.3,5.9,6,88,5,0,0.0,0,2.50,10,2,+8,+1.36,0.00,11.6,3.9,+7.7,+1.31,+0.70
88,Tadeo Allende,Celta Vigo,1,2,2,0.2,0.0,0,0.0,0,1,2,3,3.00,0,0,0,0.00,+0.15,0.0,0.0,0.0,0.00,-0.25
89,Jim Allevinah,Angers,8,521,65,52.6,5.8,7,72,0,1,16,0,1.25,7,11,-4,-0.69,-0.12,7.2,10.2,-3.0,-0.52,+0.32
90,Alex Almansa,Espanyol,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Domingos Andre Ribeiro Almeida,Valencia,9,454,50,45.9,5.0,5,74,1,4,21,1,0.67,4,9,-5,-0.99,-0.32,3.8,7.8,-4.0,-0.79,+0.20
92,Iker Almena,Girona,2,48,24,4.1,0.5,0,0.0,0,2,24,0,0.50,1,1,0,0.00,+0.08,1.1,1.0,+0.1,+0.24,+0.05
93,Miguel Almiron,Newcastle Utd,5,105,21,10.6,1.2,1,67,0,4,10,6,1.00,1,2,-1,-0.86,-1.16,2.1,2.1,+0.1,+0.05,-0.11
94,Pontus Almqvist,Parma,10,327,33,30.3,3.6,1,55,0,9,30,2,0.80,7,8,-1,-0.28,-0.16,7.4,6.4,+1.0,+0.28,+0.58
95,Marcos Alonso,Celta Vigo,9,732,81,62.6,8.1,7,90,7,2,51,0,1.22,8,11,-3,-0.37,-0.57,10.5,7.3,+3.2,+0.39,+0.38
96,Giorgio Altare,Venezia,6,345,58,31.9,3.8,4,76,2,2,21,3,0.83,3,6,-3,-0.78,+0.07,3.5,5.4,-1.9,-0.49,0.00
97,Adria Altimira,Leganés,8,524,66,44.8,5.8,6,79,3,2,25,4,1.38,7,9,-2,-0.34,-0.20,4.8,7.4,-2.6,-0.45,+0.49
98,Sergi Altimira,Betis,10,646,65,55.2,7.2,7,77,3,3,35,3,1.90,9,5,+4,+0.56,+0.90,12.5,7.7,+4.9,+0.68,+0.93
99,Edson Alvarez,West Ham,8,408,51,41.2,4.5,5,69,1,3,21,0,1.25,3,8,-5,-1.10,-0.95,5.2,8.9,-3.7,-0.81,-0.86
100,Hugo Alvarez,Celta Vigo,13,909,70,77.7,10.1,9,86,7,4,34,0,1.31,16,18,-2,-0.20,-0.20,15.4,10.8,+4.7,+0.46,+0.97
101,Iker Alvarez,Villarreal,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Julian Alvarez,Atlético Madrid,13,760,58,65.0,8.4,9,72,2,4,29,0,2.00,11,3,+8,+0.95,+0.07,9.6,7.4,+2.2,+0.26,-1.28
104,Yeray Alvarez,Athletic Club,6,540,90,46.2,6.0,6,90,6,0,0.0,2,1.00,4,5,-1,-0.17,-1.17,4.9,5.6,-0.7,-0.11,-1.02
105,Skelly Alvero,Werder Bremen,5,98,20,10.9,1.1,1,56,0,4,11,2,1.40,0,0,0,0.00,+0.45,1.2,1.3,-0.1,-0.10,-0.08
106,Selim Amallah,Valladolid,10,664,66,56.8,7.4,9,70,0,1,32,1,0.80,6,12,-6,-0.81,+0.79,7.6,10.9,-3.4,-0.46,+0.81
107,Harry Amass,Manchester Utd,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,Amath,Valladolid,6,293,49,25.0,3.3,5,57,0,1,6,7,0.67,2,6,-4,-1.23,-0.10,3.2,3.7,-0.5,-0.16,+0.87
109,Jordan Amavi,Brest,9,656,73,66.3,7.3,7,86,3,2,27,1,1.11,6,15,-9,-1.23,-2.31,8.5,13.4,-5.0,-0.68,-0.05
110,Aurele Amenda,Eint Frankfurt,4,70,18,7.8,0.8,1,45,0,3,8,6,2.50,1,1,0,0.00,-1.08,1.4,2.1,-0.7,-0.95,-1.23
111,Kelvin Amian,Nantes,9,670,74,67.7,7.4,7,90,7,2,20,2,1.00,8,9,-1,-0.13,+0.43,7.1,11.3,-4.2,-0.56,-0.69
112,Michael Amir Murillo,Marseille,11,794,72,80.2,8.8,8,90,7,3,26,0,1.82,18,11,+7,+0.79,-0.12,9.9,14.2,-4.2,-0.48,-1.72
113,Nadiem Amiri,Mainz 05,9,725,81,80.6,8.1,9,81,5,0,0.0,0,1.44,13,10,+3,+0.37,+1.40,10.2,11.3,-1.1,-0.13,+0.84
114,Samuel Amo-Ameyaw,Southampton,1,10,10,1.0,0.1,0,0.0,0,1,10,4,0.00,0,0,0,0.00,+1.29,0.3,0.0,+0.3,+2.92,+3.92
115,Mathis Amougou,Saint-Étienne,10,634,63,64.0,7.0,8,76,2,2,15,1,0.70,5,17,-12,-1.70,-0.95,6.8,13.9,-7.1,-1.00,-0.52
116,Mohamed Amoura,Wolfsburg,8,646,81,71.8,7.2,7,86,2,1,45,0,1.13,14,12,+2,+0.28,+0.63,9.8,11.1,-1.3,-0.18,+0.18
117,Sofyan Amrabat,Fiorentina,2,180,90,16.7,2.0,2,90,2,0,0.0,0,1.00,1,1,0,0.00,-1.50,1.6,2.3,-0.7,-0.36,-1.22
118,Joachim Andersen,Crystal Palace,1,90,90,9.1,1.0,1,90,1,0,0.0,0,0.00,1,2,-1,-1.00,-0.40,1.2,1.6,-0.4,-0.42,-0.23
119,Joachim Andersen,Fulham,7,603,86,60.9,6.7,7,86,6,0,0.0,1,1.86,12,8,+4,+0.60,+0.83,12.4,8.0,+4.3,+0.65,+0.66
120,Elliot Anderson,Nott'ham Forest,11,629,57,63.5,7.0,8,69,0,3,26,0,1.73,10,9,+1,+0.14,-0.85,9.2,7.8,+1.5,+0.21,-0.18
121,Andre,Wolves,7,363,52,36.7,4.0,5,71,2,2,3,2,0.29,6,11,-5,-1.24,-0.38,3.7,8.2,-4.5,-1.11,-0.56
122,Benjamin Andre,Lille,9,802,89,81.0,8.9,9,89,8,0,0.0,0,1.67,16,11,+5,+0.56,-0.40,14.6,13.5,+1.0,+0.12,-1.05
123,Marcos Andre,Valladolid,7,291,42,24.9,3.2,3,66,0,4,24,5,0.29,3,8,-5,-1.55,-0.52,3.2,6.8,-3.6,-1.12,-0.42
124,Francesco Andrealli,Como,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,Aleksandar Andreev,Girona,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,Robert Andrich,Leverkusen,8,674,84,74.9,7.5,8,84,4,0,0.0,2,1.75,14,9,+5,+0.67,+0.67,14.7,9.0,+5.7,+0.76,-0.62
127,Angelino,Roma,12,989,82,91.6,11.0,12,82,9,0,0.0,0,1.08,13,14,-1,-0.09,+1.89,14.6,14.4,+0.2,+0.02,+1.07
128,Mathys Angely,Wolfsburg,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,Lorenzo Anghele,Juventus,1,6,6,0.6,0.1,0,0.0,0,1,6,0,3.00,0,0,0,0.00,-1.17,0.0,0.0,0.0,0.00,-0.78
131,Faustino Anjorin,Empoli,8,435,54,40.3,4.8,6,68,0,2,15,0,1.13,4,3,+1,+0.21,+0.49,2.8,5.1,-2.3,-0.47,+0.19
132,Jaidon Anthony,Bournemouth,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,Waldemar Anton,Dortmund,8,675,84,75.0,7.5,8,84,7,0,0.0,0,1.63,15,13,+2,+0.27,+1.07,12.7,10.3,+2.4,+0.32,+0.19
134,Kyllian Antonio,Lens,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,Michail Antonio,West Ham,11,669,61,67.6,7.4,9,65,0,2,41,0,1.09,8,12,-4,-0.54,+0.02,8.7,12.4,-3.7,-0.49,-0.57
136,Antoniu,Espanyol,4,59,15,5.5,0.7,0,0.0,0,4,15,6,0.75,0,0,0,0.00,+0.97,1.0,0.7,+0.4,+0.53,+1.47
137,Antony,Manchester Utd,2,28,14,2.8,0.3,0,0.0,0,2,14,7,0.50,0,1,-1,-3.21,-3.31,0.4,0.8,-0.4,-1.31,-1.41
138,Anuar,Valladolid,5,315,63,26.9,3.5,4,73,0,1,23,0,0.80,4,5,-1,-0.29,+1.19,4.3,5.7,-1.4,-0.41,+0.54
139,Dennis Appiah,Saint-Étienne,10,659,66,66.6,7.3,6,90,6,4,30,0,1.00,9,21,-12,-1.64,-0.82,9.8,15.9,-6.2,-0.84,-0.08
140,Aritz Arambarri,Leganés,2,177,89,15.1,2.0,2,89,1,0,0.0,1,2.00,3,2,+1,+0.51,+0.87,2.5,2.6,-0.2,-0.08,+0.75
141,Mauro Arambarri,Getafe,13,828,64,70.8,9.2,9,82,6,4,23,0,0.77,7,9,-2,-0.22,+0.05,11.8,7.1,+4.7,+0.51,+1.15
142,Jon Aramburu,Real Sociedad,11,754,69,64.4,8.4,9,81,5,2,12,2,1.64,8,6,+2,+0.24,+0.46,12.6,8.1,+4.5,+0.54,+0.84
143,Egoitz Arana,Real Sociedad,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,Julian Araujo,Bournemouth,8,355,44,35.9,3.9,5,61,0,3,17,3,1.13,2,7,-5,-1.27,-1.98,4.8,6.7,-1.9,-0.49,-1.38
145,Matias Arbol,Sevilla,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,Cameron Archer,Southampton,11,598,54,60.4,6.6,6,72,0,5,33,0,0.36,6,11,-5,-0.75,+1.31,8.3,14.3,-6.0,-0.90,+0.14
147,Carlens Arcus,Angers,11,830,75,83.8,9.2,10,78,4,1,46,0,0.91,11,17,-6,-0.65,-0.09,9.2,16.0,-6.8,-0.74,-0.43
148,Alphonse Areola,West Ham,8,675,84,68.2,7.5,8,84,7,0,0.0,1,1.00,11,14,-3,-0.40,+0.46,10.6,11.6,-1.0,-0.13,+0.56
149,Adu Ares,Athletic Club,1,19,19,1.6,0.2,0,0.0,0,1,19,2,0.00,0,1,-1,-4.74,-5.28,0.1,0.3,-0.2,-0.73,-1.19
150,Jesus Areso,Osasuna,12,1062,89,90.8,11.8,12,89,10,0,0.0,1,1.75,16,15,+1,+0.08,+3.42,13.6,14.7,-1.1,-0.09,+2.09
151,David Arguelles,Getafe,1,7,7,0.6,0.1,0,0.0,0,1,7,7,1.00,1,0,+1,+12.86,+13.17,1.4,0.0,+1.4,+17.47,+17.40
152,Joe Aribo,Southampton,10,599,60,60.5,6.7,6,80,2,4,31,1,0.40,5,14,-9,-1.35,-0.20,6.8,15.7,-8.8,-1.33,-0.94
153,Adam Armstrong,Southampton,8,456,57,46.1,5.1,5,77,3,3,24,3,0.50,1,7,-6,-1.18,+0.16,4.7,9.2,-4.5,-0.89,+0.12
154,Harrison Armstrong,Everton,1,1,1,0.1,0.0,0,0.0,0,1,1,10,0.00,0,0,0,0.00,+0.64,0.0,0.0,0.0,0.00,+0.37
156,Jose Arnaiz,Osasuna,3,27,9,2.3,0.3,0,0.0,0,3,9,8,0.00,0,1,-1,-3.33,-3.18,0.3,0.2,+0.1,+0.40,+0.69
157,Hakon Arnar Haraldsson,Lille,3,168,56,17.0,1.9,2,61,0,1,47,0,2.00,3,2,+1,+0.54,-0.12,3.0,2.4,+0.6,+0.30,-0.02
158,Marko Arnautovic,Inter,4,42,11,3.9,0.5,0,0.0,0,4,11,8,2.00,1,1,0,0.00,-1.04,1.7,0.6,+1.2,+2.51,+1.88
159,Maximilian Arnold,Wolfsburg,9,756,84,84.0,8.4,9,84,7,0,0.0,0,1.22,18,13,+5,+0.60,+3.10,12.8,14.1,-1.3,-0.15,+0.54
