Player,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG
Dan Burn,408,GBR,DF,Brighton,eng Premier League,28.0,1992.0,27.0,23.0,2061.0,22.9,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.04,0.0,0.04,0.04,0.04,1.5,1.5,0.8,2.3,0.07,0.04,0.1,0.07,0.1
Patrick Burner,409,MTQ,DF,Nice,fr Ligue 1,24.0,1996.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maxime Busi,411,BEL,DF,Parma,it Serie A,20.0,1999.0,24.0,11.0,1195.0,13.3,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.08,0.08,0.0,0.08,0.5,0.5,1.2,1.6,0.04,0.09,0.12,0.04,0.12
Sergio Busquets,412,ESP,MF,Barcelona,es La Liga,32.0,1988.0,36.0,32.0,2517.0,28.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.18,0.18,0.0,0.18,0.3,0.3,3.2,3.4,0.01,0.11,0.12,0.01,0.12
Jack Butland,413,GBR,GK,Crystal Palace,eng Premier League,27.0,1993.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Button,414,GBR,GK,West Brom,eng Premier League,31.0,1989.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oskar Buur,416,DNK,DF,Wolves,eng Premier League,22.0,1998.0,1.0,0.0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcin Bułka,417,POL,GK,Paris S-G,fr Ligue 1,20.0,1999.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erick Cabaco,418,URY,DF,Getafe,es La Liga,25.0,1995.0,20.0,15.0,1326.0,14.7,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.03,0.0,0.03,0.03,0.03
Willy Caballero,419,ARG,GK,Chelsea,eng Premier League,38.0,1981.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jimmy Cabot,420,FRA,"FW,MF",Angers,fr Ligue 1,26.0,1994.0,22.0,8.0,942.0,10.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,0.19,0.1,0.19,0.8,0.8,1.1,1.9,0.08,0.11,0.18,0.08,0.18
Martín Cáceres,421,URY,DF,Fiorentina,it Serie A,33.0,1987.0,29.0,26.0,2238.0,24.9,2.0,2.0,2.0,0.0,0.0,4.0,0.0,0.08,0.08,0.16,0.08,0.16,1.7,1.7,1.2,3.0,0.07,0.05,0.12,0.07,0.12
Anthony Caci,422,FRA,DF,Strasbourg,fr Ligue 1,23.0,1997.0,33.0,32.0,2797.0,31.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,0.3,0.3,2.5,2.8,0.01,0.08,0.09,0.01,0.09
Mathieu Cafaro,423,FRA,"MF,FW",Reims,fr Ligue 1,23.0,1997.0,31.0,27.0,2074.0,23.0,4.0,2.0,4.0,0.0,0.0,3.0,0.0,0.17,0.09,0.26,0.17,0.26,2.7,2.7,2.6,5.3,0.12,0.11,0.23,0.12,0.23
Gary Cahill,424,GBR,DF,Crystal Palace,eng Premier League,34.0,1985.0,20.0,20.0,1800.0,20.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.05,0.05,0.1,0.05,0.1,0.7,0.7,0.6,1.4,0.04,0.03,0.07,0.04,0.07
Yannick Cahuzac,425,FRA,MF,Lens,fr Ligue 1,35.0,1985.0,30.0,26.0,2252.0,25.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.04,0.0,0.04,0.04,0.04,1.4,1.4,0.6,2.0,0.06,0.02,0.08,0.06,0.08
Felipe Caicedo,426,ECU,FW,Lazio,it Serie A,31.0,1988.0,25.0,9.0,929.0,10.3,8.0,0.0,7.0,1.0,1.0,5.0,0.0,0.78,0.0,0.78,0.68,0.68,5.5,4.7,0.7,5.3,0.53,0.07,0.59,0.45,0.52
Marc-Aurèle Caillard,427,FRA,GK,Metz,fr Ligue 1,26.0,1994.0,5.0,4.0,361.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom Cairney,428,SYC,MF,Fulham,eng Premier League,29.0,1991.0,10.0,9.0,759.0,8.4,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.12,0.12,0.24,0.12,0.24,0.5,0.5,1.1,1.6,0.06,0.13,0.19,0.06,0.19
Cala,429,ESP,DF,Cádiz,es La Liga,30.0,1989.0,28.0,26.0,2272.0,25.2,3.0,0.0,3.0,0.0,0.0,8.0,0.0,0.12,0.0,0.12,0.12,0.12,1.9,1.9,0.2,2.1,0.08,0.01,0.08,0.08,0.08
Arturo Calabresi,430,ITA,"DF,FW",Bologna,it Serie A,24.0,1996.0,1.0,0.0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davide Calabria,432,ITA,DF,Milan,it Serie A,23.0,1996.0,32.0,30.0,2647.0,29.4,2.0,1.0,2.0,0.0,0.0,7.0,0.0,0.07,0.03,0.1,0.07,0.1,1.3,1.3,1.6,2.9,0.04,0.06,0.1,0.04,0.1
Riccardo Calafiori,433,ITA,DF,Roma,it Serie A,18.0,2002.0,3.0,1.0,66.0,0.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mattia Caldara,434,ITA,DF,Atalanta,it Serie A,26.0,1994.0,6.0,1.0,111.0,1.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.22,0.0,0.22,0.22,0.22
Luca Caldirola,435,ITA,DF,Benevento,it Serie A,29.0,1991.0,25.0,17.0,1572.0,17.5,2.0,0.0,2.0,0.0,0.0,6.0,1.0,0.11,0.0,0.11,0.11,0.11,0.9,0.9,0.2,1.1,0.05,0.01,0.06,0.05,0.06
Duje Ćaleta-Car,436,HRV,DF,Marseille,fr Ligue 1,23.0,1996.0,33.0,32.0,2813.0,31.3,2.0,1.0,2.0,0.0,0.0,8.0,1.0,0.06,0.03,0.1,0.06,0.1,1.2,1.2,1.0,2.2,0.04,0.03,0.07,0.04,0.07
Hakan Çalhanoğlu,437,TUR,"MF,FW",Milan,it Serie A,26.0,1994.0,33.0,30.0,2614.0,29.0,4.0,9.0,3.0,1.0,1.0,4.0,0.0,0.14,0.31,0.45,0.1,0.41,4.8,4.0,9.1,13.1,0.16,0.31,0.48,0.14,0.45
Kerim Calhanoglu,438,DEU,DF,Schalke 04,de Bundesliga,17.0,2002.0,4.0,4.0,296.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.02,0.0,0.02,0.02,0.02
Fabrizio Caligara,439,ITA,"MF,FW",Cagliari,it Serie A,20.0,2000.0,10.0,2.0,183.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.13,0.13,0.0,0.13
Daniel Caligiuri,440,ITA,"MF,FW",Augsburg,de Bundesliga,32.0,1988.0,33.0,31.0,2665.0,29.6,6.0,4.0,4.0,2.0,3.0,5.0,0.0,0.2,0.14,0.34,0.14,0.27,4.8,2.4,4.6,7.0,0.16,0.16,0.32,0.08,0.24
José Callejón,442,ESP,"FW,MF",Fiorentina,it Serie A,33.0,1987.0,20.0,6.0,664.0,7.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14,0.4,0.4,1.1,1.5,0.06,0.15,0.2,0.06,0.2
Jonathan Calleri,443,ARG,FW,Osasuna,es La Liga,26.0,1993.0,25.0,20.0,1544.0,17.2,5.0,2.0,5.0,0.0,0.0,4.0,0.0,0.29,0.12,0.41,0.29,0.41,5.7,5.5,0.7,6.3,0.33,0.04,0.38,0.32,0.37
Dominic Calvert-Lewin,444,GBR,FW,Everton,eng Premier League,23.0,1997.0,33.0,32.0,2871.0,31.9,16.0,0.0,16.0,0.0,0.0,3.0,0.0,0.5,0.0,0.5,0.5,0.5,16.3,16.3,2.0,18.3,0.51,0.06,0.57,0.51,0.57
Dani Calvo,445,ESP,DF,Elche,es La Liga,26.0,1994.0,23.0,19.0,1779.0,19.8,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.1,0.0,0.1,0.1,0.1,1.3,1.3,0.0,1.3,0.06,0.0,0.06,0.06,0.06
Drissa Camara,446,CIV,MF,Parma,it Serie A,18.0,2002.0,1.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mahdi Camara,447,FRA,"MF,DF",Saint-Étienne,fr Ligue 1,22.0,1998.0,37.0,37.0,3290.0,36.6,3.0,2.0,3.0,0.0,0.0,4.0,0.0,0.08,0.05,0.14,0.08,0.14,3.2,3.2,1.3,4.5,0.09,0.04,0.12,0.09,0.12
Eduardo Camavinga,448,FRA,MF,Rennes,fr Ligue 1,17.0,2002.0,35.0,28.0,2402.0,26.7,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.04,0.07,0.11,0.04,0.11,1.8,1.8,1.8,3.6,0.07,0.07,0.14,0.07,0.14
José Campaña,449,ESP,MF,Levante,es La Liga,27.0,1993.0,9.0,8.0,748.0,8.3,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.12,0.24,0.36,0.0,0.24,1.5,0.7,2.0,2.8,0.18,0.25,0.43,0.09,0.34
Emre Can,450,DEU,"DF,MF",Dortmund,de Bundesliga,26.0,1994.0,28.0,23.0,2133.0,23.7,1.0,4.0,1.0,0.0,0.0,5.0,0.0,0.04,0.17,0.21,0.04,0.21,1.0,1.0,2.9,3.9,0.04,0.12,0.17,0.04,0.17
Sergio Canales,451,ESP,"MF,FW",Betis,es La Liga,29.0,1991.0,31.0,28.0,2498.0,27.8,8.0,6.0,6.0,2.0,3.0,4.0,0.0,0.29,0.22,0.5,0.22,0.43,5.3,2.9,6.7,9.6,0.19,0.24,0.43,0.1,0.35
João Cancelo,452,PRT,"DF,MF",Manchester City,eng Premier League,26.0,1994.0,28.0,27.0,2299.0,25.5,2.0,3.0,2.0,0.0,0.0,5.0,1.0,0.08,0.12,0.2,0.08,0.2,1.6,1.6,4.6,6.2,0.06,0.18,0.24,0.06,0.24
Antonio Candreva,453,ITA,MF,Sampdoria,it Serie A,33.0,1987.0,35.0,28.0,2505.0,27.8,5.0,8.0,3.0,2.0,2.0,1.0,0.0,0.18,0.29,0.47,0.11,0.4,4.9,3.4,5.9,9.2,0.18,0.21,0.39,0.12,0.33
Álex Cantero,454,ESP,FW,Levante,es La Liga,20.0,2000.0,4.0,3.0,237.0,2.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.9,1.3,0.17,0.33,0.5,0.17,0.5
Ander Capa,455,ESP,DF,Athletic Club,es La Liga,28.0,1992.0,28.0,25.0,2131.0,23.7,2.0,1.0,2.0,0.0,0.0,5.0,0.0,0.08,0.04,0.13,0.08,0.13,1.1,1.1,1.1,2.3,0.05,0.05,0.1,0.05,0.1
Pierrick Capelle,456,FRA,"MF,DF",Angers,fr Ligue 1,33.0,1987.0,35.0,24.0,2053.0,22.8,3.0,3.0,3.0,0.0,0.0,2.0,0.0,0.13,0.13,0.26,0.13,0.26,3.0,3.0,2.1,5.2,0.13,0.09,0.23,0.13,0.23
Étienne Capoue,457,FRA,MF,Villarreal,es La Liga,32.0,1988.0,16.0,15.0,1185.0,13.2,1.0,0.0,1.0,0.0,0.0,5.0,1.0,0.08,0.0,0.08,0.08,0.08,0.3,0.3,0.1,0.5,0.03,0.01,0.03,0.03,0.03
Elio Capradossi,458,ITA,DF,Spezia,it Serie A,24.0,1996.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.29,0.0,0.29,0.29,0.29
Gianluca Caprari,459,ITA,"MF,FW",Benevento,it Serie A,27.0,1993.0,30.0,23.0,1865.0,20.7,5.0,6.0,5.0,0.0,1.0,4.0,1.0,0.24,0.29,0.53,0.24,0.53,4.0,3.2,3.0,6.2,0.19,0.14,0.34,0.15,0.3
Francesco Caputo,460,ITA,FW,Sassuolo,it Serie A,32.0,1987.0,25.0,19.0,1697.0,18.9,11.0,5.0,8.0,3.0,3.0,1.0,0.0,0.58,0.27,0.85,0.42,0.69,9.9,7.6,2.1,9.7,0.53,0.11,0.64,0.4,0.51
Maxence Caqueret,461,FRA,MF,Lyon,fr Ligue 1,20.0,2000.0,29.0,19.0,1761.0,19.6,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.05,0.05,0.0,0.05,0.7,0.7,1.6,2.3,0.04,0.08,0.12,0.04,0.12
Andrea Carboni,462,ITA,DF,Cagliari,it Serie A,19.0,2001.0,15.0,12.0,1085.0,12.1,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.08,0.08,0.0,0.08,0.4,0.4,1.1,1.4,0.03,0.09,0.12,0.03,0.12
Isaac Carcelen,463,ESP,DF,Cádiz,es La Liga,27.0,1993.0,32.0,31.0,2581.0,28.7,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.03,0.03,0.0,0.03,0.5,0.5,1.1,1.6,0.02,0.04,0.05,0.02,0.05
Cárdenas,464,ESP,GK,Levante,es La Liga,23.0,1997.0,8.0,8.0,720.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Irvin Cardona,465,FRA,FW,Brest,fr Ligue 1,22.0,1997.0,36.0,22.0,2029.0,22.5,8.0,1.0,8.0,0.0,0.0,2.0,0.0,0.35,0.04,0.4,0.35,0.4,7.7,7.7,1.1,8.8,0.34,0.05,0.39,0.34,0.39
Marc Cardona,466,ESP,"FW,DF",Osasuna,es La Liga,25.0,1995.0,3.0,0.0,53.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.4,0.0,0.4,0.4,0.4
Ian Carlo Poveda,468,GBR,MF,Leeds United,eng Premier League,20.0,2000.0,14.0,0.0,355.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.1,1.4,0.08,0.28,0.36,0.08,0.36
Diego Carlos,469,BRA,DF,Sevilla,es La Liga,27.0,1993.0,33.0,32.0,2788.0,31.0,1.0,0.0,1.0,0.0,0.0,11.0,1.0,0.03,0.0,0.03,0.03,0.03,1.3,1.3,0.6,1.9,0.04,0.02,0.06,0.04,0.06
Juan Carlos,470,ESP,"MF,FW",Huesca,es La Liga,29.0,1991.0,15.0,3.0,291.0,3.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.31,0.0,0.31,0.6,0.6,0.4,0.9,0.18,0.11,0.28,0.18,0.28
Lionel Carole,471,FRA,DF,Strasbourg,fr Ligue 1,29.0,1991.0,27.0,14.0,1342.0,14.9,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.07,0.07,0.0,0.07,0.1,0.1,1.1,1.2,0.01,0.07,0.08,0.01,0.08
Yannick Carrasco,472,BEL,"DF,MF",Atlético Madrid,es La Liga,26.0,1993.0,30.0,25.0,2179.0,24.2,6.0,10.0,6.0,0.0,0.0,6.0,0.0,0.25,0.41,0.66,0.25,0.66,5.2,5.2,6.0,11.2,0.21,0.25,0.46,0.21,0.46
Sergio Carreira,473,ESP,DF,Celta Vigo,es La Liga,19.0,2000.0,3.0,3.0,259.0,2.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.35,0.35,0.8,0.8,0.1,0.9,0.27,0.04,0.31,0.27,0.31
Guido Carrillo,474,ARG,FW,Elche,es La Liga,29.0,1991.0,21.0,11.0,1002.0,11.1,3.0,2.0,3.0,0.0,0.0,3.0,0.0,0.27,0.18,0.45,0.27,0.45,2.5,2.5,1.1,3.6,0.22,0.1,0.32,0.22,0.32
Andy Carroll,475,GBR,FW,Newcastle Utd,eng Premier League,31.0,1989.0,18.0,4.0,392.0,4.4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.23,0.0,0.23,0.23,0.23,0.8,0.8,0.1,0.9,0.19,0.02,0.21,0.19,0.21
Scott Carson,476,GBR,GK,Manchester City,eng Premier League,34.0,1985.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dani Carvajal,477,ESP,DF,Real Madrid,es La Liga,28.0,1992.0,13.0,11.0,950.0,10.6,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.19,0.19,0.0,0.19,0.5,0.5,0.8,1.2,0.04,0.07,0.11,0.04,0.11
Fabio Carvalho,478,PRT,"MF,FW",Fulham,eng Premier League,17.0,2002.0,4.0,3.0,255.0,2.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.35,0.35,1.2,1.2,0.4,1.6,0.41,0.15,0.56,0.41,0.56
William Carvalho,479,PRT,MF,Betis,es La Liga,28.0,1992.0,27.0,12.0,1223.0,13.6,2.0,0.0,2.0,0.0,0.0,6.0,1.0,0.15,0.0,0.15,0.15,0.15,1.2,1.2,0.7,1.9,0.09,0.05,0.14,0.09,0.14
Casemiro,480,BRA,MF,Real Madrid,es La Liga,28.0,1992.0,34.0,32.0,2901.0,32.2,6.0,4.0,6.0,0.0,0.0,11.0,1.0,0.19,0.12,0.31,0.19,0.31,6.2,6.2,2.7,8.8,0.19,0.08,0.27,0.19,0.27
Matty Cash,481,POL,DF,Aston Villa,eng Premier League,22.0,1997.0,28.0,28.0,2372.0,26.4,0.0,2.0,0.0,0.0,0.0,8.0,1.0,0.0,0.08,0.08,0.0,0.08,0.3,0.3,1.7,2.0,0.01,0.07,0.08,0.01,0.08
Kiko Casilla,482,ESP,GK,Leeds United,eng Premier League,33.0,1986.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giuseppe Caso,483,ITA,"DF,FW",Genoa,it Serie A,21.0,1998.0,2.0,0.0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moreto Cassamã,484,GNB,MF,Reims,fr Ligue 1,22.0,1998.0,29.0,26.0,2031.0,22.6,1.0,1.0,1.0,0.0,0.0,8.0,3.0,0.04,0.04,0.09,0.04,0.09,0.3,0.3,0.7,1.1,0.02,0.03,0.05,0.02,0.05
Francesco Cassata,485,ITA,"DF,FW",Genoa,it Serie A,23.0,1997.0,8.0,2.0,227.0,2.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.02,0.03,0.01,0.03
Timothy Castagne,486,BEL,DF,Leicester City,eng Premier League,24.0,1995.0,27.0,27.0,2345.0,26.1,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.08,0.12,0.19,0.08,0.19,1.1,1.1,2.2,3.4,0.04,0.09,0.13,0.04,0.13
Koen Casteels,487,BEL,GK,Wolfsburg,de Bundesliga,28.0,1992.0,32.0,32.0,2880.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jean-Charles Castelletto,488,CMR,DF,Nantes,fr Ligue 1,25.0,1995.0,24.0,22.0,1947.0,21.6,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.05,0.0,0.05,0.05,0.05,2.0,2.0,0.3,2.2,0.09,0.01,0.1,0.09,0.1
Samu Castillejo,489,ESP,FW,Milan,it Serie A,25.0,1995.0,28.0,12.0,1181.0,13.1,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.08,0.0,0.08,0.08,0.08,2.5,2.5,0.7,3.2,0.19,0.05,0.24,0.19,0.24
Gonzalo Castro,490,DEU,MF,Stuttgart,de Bundesliga,33.0,1987.0,26.0,23.0,1729.0,19.2,4.0,2.0,4.0,0.0,0.0,9.0,0.0,0.21,0.1,0.31,0.21,0.31,3.3,3.3,2.8,6.2,0.17,0.15,0.32,0.17,0.32
Jonny Castro,491,ESP,"MF,DF",Wolves,eng Premier League,26.0,1994.0,7.0,7.0,495.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.01,0.01,0.02,0.01,0.02
Gaetano Castrovilli,492,ITA,MF,Fiorentina,it Serie A,23.0,1997.0,34.0,29.0,2332.0,25.9,5.0,3.0,5.0,0.0,0.0,8.0,1.0,0.19,0.12,0.31,0.19,0.31,3.0,3.0,2.5,5.5,0.11,0.1,0.21,0.11,0.21
Danilo Cataldi,494,ITA,MF,Lazio,it Serie A,25.0,1994.0,19.0,4.0,568.0,6.3,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.6,0.05,0.04,0.1,0.05,0.1
Ivan Cavaleiro,495,PRT,FW,Fulham,eng Premier League,26.0,1993.0,36.0,27.0,2472.0,27.5,3.0,0.0,2.0,1.0,2.0,2.0,0.0,0.11,0.0,0.11,0.07,0.07,6.4,4.8,2.7,7.5,0.23,0.1,0.33,0.17,0.27
Edinson Cavani,496,URY,FW,Manchester Utd,eng Premier League,33.0,1987.0,26.0,13.0,1375.0,15.3,10.0,3.0,10.0,0.0,0.0,4.0,0.0,0.65,0.2,0.85,0.65,0.85,8.0,8.0,2.2,10.3,0.52,0.15,0.67,0.52,0.67
Dani Ceballos,497,ESP,MF,Arsenal,eng Premier League,23.0,1996.0,25.0,17.0,1615.0,17.9,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.17,0.17,0.0,0.17,0.6,0.6,2.6,3.3,0.04,0.15,0.18,0.04,0.18
Federico Ceccherini,498,ITA,DF,Hellas Verona,it Serie A,28.0,1992.0,25.0,23.0,1738.0,19.3,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.6,1.9,0.07,0.03,0.1,0.07,0.1
Zeki Çelik,500,TUR,DF,Lille,fr Ligue 1,23.0,1997.0,29.0,28.0,2381.0,26.5,3.0,2.0,3.0,0.0,0.0,8.0,0.0,0.11,0.08,0.19,0.11,0.19,0.6,0.6,2.0,2.6,0.02,0.07,0.1,0.02,0.1
Bersant Celina,501,XK,"MF,FW",Dijon,fr Ligue 1,23.0,1996.0,32.0,25.0,2298.0,25.5,0.0,5.0,0.0,0.0,0.0,5.0,1.0,0.0,0.2,0.2,0.0,0.2,1.7,1.7,4.6,6.3,0.06,0.18,0.25,0.06,0.25
Fabien Centonze,502,FRA,DF,Metz,fr Ligue 1,24.0,1996.0,36.0,36.0,3221.0,35.8,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.03,0.0,0.03,0.03,0.03,1.2,1.2,2.4,3.6,0.03,0.07,0.1,0.03,0.1
Luca Ceppitelli,503,ITA,DF,Cagliari,it Serie A,30.0,1989.0,19.0,16.0,1465.0,16.3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.6,0.03,0.01,0.04,0.03,0.04
Alberto Cerri,504,ITA,FW,Cagliari,it Serie A,24.0,1996.0,23.0,3.0,369.0,4.1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.24,0.0,0.24,0.24,0.24,3.0,3.0,0.6,3.7,0.74,0.15,0.89,0.74,0.89
Sava Cestic,505,SRB,DF,Köln,de Bundesliga,19.0,2001.0,11.0,11.0,899.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.02,0.01,0.03,0.02,0.03
Julian Chabot,506,DEU,DF,Spezia,it Serie A,22.0,1998.0,25.0,19.0,1655.0,18.4,1.0,1.0,1.0,0.0,0.0,11.0,1.0,0.05,0.05,0.11,0.05,0.11,0.7,0.7,0.5,1.3,0.04,0.03,0.07,0.04,0.07
Nassim Chadli,507,FRA,"FW,MF",Nîmes,fr Ligue 1,19.0,2001.0,3.0,0.0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fouad Chafik,508,MAR,DF,Dijon,fr Ligue 1,33.0,1986.0,23.0,18.0,1622.0,18.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.06,0.0,0.06,0.06,0.06,0.2,0.2,0.8,1.0,0.01,0.04,0.05,0.01,0.05
Mehdi Chahiri,509,MAR,"FW,MF",Strasbourg,fr Ligue 1,24.0,1996.0,23.0,8.0,801.0,8.9,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.22,0.22,1.6,1.6,1.0,2.6,0.18,0.11,0.29,0.18,0.29
Sofian Chakla,510,MAR,DF,Villarreal,es La Liga,26.0,1993.0,1.0,0.0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.39,0.0,0.39,0.39,0.39
