,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def
455,Moreto Cassamã,gw GNB,MF,Reims,Ligue 1,20.0,1998.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,Francesco Cassata,it ITA,MF,Frosinone,Serie A,21.0,1997.0,12.5,26.0,2.08,21.0,1.0,3.0,1.0,0.0,0.0,3.0,0.24,3.0,0.0,0.0,0.0,0.0,0.0
457,Timothy Castagne,be BEL,DF,Atalanta,Serie A,22.0,1995.0,22.3,50.0,2.24,42.0,1.0,4.0,2.0,1.0,0.0,6.0,0.27,5.0,0.0,0.0,1.0,0.0,0.0
458,Koen Casteels,be BEL,GK,Wolfsburg,Bundesliga,26.0,1992.0,25.5,7.0,0.27,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0
459,Samu Castillejo,es ESP,"FW,MF",Milan,Serie A,23.0,1995.0,11.4,47.0,4.13,36.0,7.0,3.0,1.0,0.0,0.0,3.0,0.26,2.0,0.0,1.0,0.0,0.0,0.0
460,Gonzalo Castro,de GER,MF,Stuttgart,Bundesliga,31.0,1987.0,18.8,54.0,2.87,28.0,24.0,0.0,0.0,2.0,0.0,8.0,0.43,2.0,6.0,0.0,0.0,0.0,0.0
461,Jonny Castro,es ESP,"DF,MF",Wolves,Premier League,24.0,1994.0,30.8,70.0,2.27,49.0,1.0,9.0,3.0,5.0,3.0,7.0,0.23,2.0,0.0,1.0,1.0,3.0,0.0
462,Lucas Castro,ar ARG,MF,Cagliari,Serie A,29.0,1989.0,10.0,28.0,2.81,24.0,1.0,2.0,0.0,0.0,1.0,4.0,0.4,3.0,0.0,1.0,0.0,0.0,0.0
463,Danilo Cataldi,it ITA,"MF,FW",Lazio,Serie A,23.0,1994.0,6.4,34.0,5.29,16.0,15.0,0.0,2.0,1.0,0.0,3.0,0.47,1.0,2.0,0.0,0.0,0.0,0.0
464,Catena,es ESP,DF,Rayo Vallecano,La Liga,23.0,1994.0,2.0,2.0,1.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,Craig Cathcart,nir NIR,DF,Watford,Premier League,29.0,1989.0,34.4,7.0,0.2,3.0,0.0,0.0,2.0,2.0,0.0,3.0,0.09,1.0,0.0,0.0,1.0,1.0,0.0
466,Ivan Cavaleiro,pt POR,"FW,MF",Wolves,Premier League,24.0,1993.0,7.7,33.0,4.28,28.0,3.0,2.0,0.0,0.0,0.0,3.0,0.39,3.0,0.0,0.0,0.0,0.0,0.0
468,Edinson Cavani,uy URU,FW,Paris S-G,Ligue 1,31.0,1987.0,18.6,35.0,1.89,22.0,0.0,3.0,3.0,6.0,1.0,10.0,0.54,4.0,0.0,2.0,2.0,2.0,0.0
469,Santi Cazorla,es ESP,"MF,FW",Villarreal,La Liga,33.0,1984.0,29.4,136.0,4.62,83.0,40.0,6.0,4.0,3.0,0.0,13.0,0.44,8.0,5.0,0.0,0.0,0.0,0.0
470,Dani Ceballos,es ESP,"MF,FW",Real Madrid,La Liga,21.0,1996.0,13.9,57.0,4.11,48.0,0.0,1.0,3.0,4.0,1.0,2.0,0.14,1.0,0.0,0.0,1.0,0.0,0.0
471,Federico Ceccherini,it ITA,DF,Fiorentina,Serie A,26.0,1992.0,11.0,15.0,1.36,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,Petr Čech,cz CZE,GK,Arsenal,Premier League,36.0,1982.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,Žan Celar,si SVN,FW,Roma,Serie A,19.0,1999.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,Zeki Çelik,tr TUR,DF,Lille,Ligue 1,21.0,1997.0,33.0,81.0,2.45,63.0,7.0,4.0,1.0,2.0,4.0,9.0,0.27,6.0,1.0,0.0,0.0,2.0,0.0
475,Luca Ceppitelli,it ITA,DF,Cagliari,Serie A,28.0,1989.0,22.8,10.0,0.44,8.0,0.0,0.0,1.0,0.0,1.0,2.0,0.09,1.0,0.0,0.0,1.0,0.0,0.0
476,Fabio Ceravolo,it ITA,FW,Parma,Serie A,31.0,1987.0,13.2,29.0,2.2,22.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,Alberto Cerri,it ITA,FW,Cagliari,Serie A,22.0,1996.0,7.4,18.0,2.41,12.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,Boštjan Cesar,si SVN,DF,Chievo,Serie A,36.0,1982.0,12.0,3.0,0.25,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,Nacer Chadli,be BEL,"MF,DF",Monaco,Ligue 1,28.0,1989.0,7.7,21.0,2.74,8.0,11.0,0.0,1.0,1.0,0.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0
480,Fouad Chafik,ma MAR,DF,Dijon,Ligue 1,31.0,1986.0,20.5,45.0,2.19,30.0,6.0,2.0,3.0,3.0,1.0,4.0,0.19,3.0,0.0,0.0,1.0,0.0,0.0
481,Nathaniel Chalobah,eng ENG,MF,Watford,Premier League,23.0,1994.0,3.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,Calum Chambers,eng ENG,"MF,DF",Fulham,Premier League,23.0,1995.0,28.8,40.0,1.39,34.0,0.0,1.0,4.0,1.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
483,Timothy Chandler,us USA,DF,Eint Frankfurt,Bundesliga,28.0,1990.0,0.2,1.0,5.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,Kwon Chang-hoon,kr KOR,"FW,MF",Dijon,Ligue 1,24.0,1994.0,10.4,26.0,2.5,16.0,5.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,Charles,br BRA,FW,Eibar,La Liga,34.0,1984.0,19.3,42.0,2.17,32.0,0.0,0.0,2.0,8.0,0.0,5.0,0.26,2.0,0.0,0.0,1.0,2.0,0.0
486,Xavier Chavalerin,fr FRA,MF,Reims,Ligue 1,27.0,1991.0,36.0,79.0,2.19,53.0,22.0,1.0,1.0,0.0,2.0,3.0,0.08,2.0,1.0,0.0,0.0,0.0,0.0
487,Pablo Chavarría,ar ARG,FW,Reims,Ligue 1,30.0,1988.0,21.9,34.0,1.55,27.0,0.0,0.0,4.0,3.0,0.0,5.0,0.23,5.0,0.0,0.0,0.0,0.0,0.0
488,Chechu,es ESP,DF,Rayo Vallecano,La Liga,36.0,1982.0,1.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,Pape Cheikh Diop,sn SEN,MF,Lyon,Ligue 1,20.0,1997.0,5.0,8.0,1.59,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,Chema,es ESP,DF,Levante,La Liga,26.0,1992.0,13.9,6.0,0.43,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.07,0.0,0.0,0.0,1.0,0.0,0.0
491,Denis Cheryshev,ru RUS,MF,Valencia,La Liga,27.0,1990.0,19.0,66.0,3.48,52.0,0.0,5.0,4.0,3.0,2.0,5.0,0.26,2.0,0.0,1.0,0.0,1.0,1.0
492,Raman Chibsah,gh GHA,MF,Frosinone,Serie A,25.0,1993.0,29.1,51.0,1.75,41.0,0.0,5.0,4.0,1.0,0.0,2.0,0.07,1.0,0.0,0.0,1.0,0.0,0.0
494,Leandro Chichizola,ar ARG,GK,Getafe,La Liga,28.0,1990.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,Giorgio Chiellini,it ITA,DF,Juventus,Serie A,33.0,1984.0,22.1,28.0,1.27,25.0,0.0,0.0,2.0,1.0,0.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0
496,Federico Chiesa,it ITA,FW,Fiorentina,Serie A,20.0,1997.0,33.7,145.0,4.3,86.0,4.0,18.0,20.0,13.0,4.0,12.0,0.36,4.0,0.0,3.0,1.0,4.0,0.0
497,Ben Chilwell,eng ENG,DF,Leicester City,Premier League,21.0,1996.0,36.0,91.0,2.53,63.0,12.0,9.0,2.0,2.0,3.0,8.0,0.22,7.0,0.0,0.0,1.0,0.0,0.0
498,Vlad Chiricheș,ro ROU,DF,Napoli,Serie A,28.0,1989.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,Tahith Chong,nl NED,FW,Manchester Utd,Premier League,18.0,1999.0,0.4,2.0,4.74,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,Hamza Choudhury,eng ENG,MF,Leicester City,Premier League,20.0,1997.0,6.6,15.0,2.27,11.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,Andreas Christensen,dk DEN,DF,Chelsea,Premier League,22.0,1996.0,6.9,3.0,0.44,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,Cyrus Christie,ie IRL,"DF,MF",Fulham,Premier League,25.0,1992.0,21.6,40.0,1.85,30.0,2.0,5.0,2.0,0.0,1.0,3.0,0.14,2.0,0.0,1.0,0.0,0.0,0.0
503,Samuel Chukwueze,ng NGA,"MF,FW",Villarreal,La Liga,19.0,1999.0,19.0,62.0,3.27,39.0,1.0,11.0,7.0,4.0,0.0,7.0,0.37,3.0,0.0,3.0,1.0,0.0,0.0
504,Camillo Ciano,it ITA,"FW,MF",Frosinone,Serie A,28.0,1990.0,27.3,126.0,4.62,64.0,32.0,5.0,5.0,20.0,0.0,6.0,0.22,1.0,3.0,0.0,0.0,2.0,0.0
505,Amato Ciciretti,it ITA,"FW,MF",Parma,Serie A,24.0,1993.0,1.5,5.0,3.24,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,Luca Cigarini,it ITA,MF,Cagliari,Serie A,32.0,1986.0,18.7,60.0,3.21,29.0,26.0,1.0,4.0,0.0,0.0,6.0,0.32,4.0,2.0,0.0,0.0,0.0,0.0
507,Per Ciljan Skjelbred,no NOR,MF,Hertha BSC,Bundesliga,31.0,1987.0,11.1,20.0,1.81,20.0,0.0,0.0,0.0,0.0,0.0,3.0,0.27,3.0,0.0,0.0,0.0,0.0,0.0
508,Jasper Cillessen,nl NED,GK,Barcelona,La Liga,29.0,1989.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,Laurent Ciman,be BEL,DF,Dijon,Ligue 1,32.0,1985.0,8.0,13.0,1.63,11.0,0.0,0.0,1.0,1.0,0.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0
510,Daniel Ciofani,it ITA,FW,Frosinone,Serie A,33.0,1985.0,18.0,32.0,1.76,25.0,1.0,0.0,6.0,0.0,0.0,2.0,0.11,0.0,0.0,0.0,2.0,0.0,0.0
511,Thiago Cionek,pl POL,DF,SPAL,Serie A,32.0,1986.0,28.2,40.0,1.42,34.0,1.0,0.0,3.0,2.0,0.0,5.0,0.18,4.0,0.0,0.0,0.0,1.0,0.0
512,Ibrahima Cissé,gn GUI,MF,Fulham,Premier League,24.0,1994.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,Till Cissokho,fr FRA,DF,Bordeaux,Ligue 1,18.0,2000.0,0.9,1.0,1.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,Ciaran Clark,ie IRL,DF,Newcastle Utd,Premier League,28.0,1989.0,9.5,6.0,0.63,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,Tom Cleverley,eng ENG,MF,Watford,Premier League,28.0,1989.0,5.3,7.0,1.32,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,Nathaniel Clyne,eng ENG,DF,Bournemouth,Premier League,27.0,1991.0,12.7,12.0,0.94,10.0,2.0,0.0,0.0,0.0,0.0,3.0,0.24,3.0,0.0,0.0,0.0,0.0,0.0
517,Nathaniel Clyne,eng ENG,DF,Liverpool,Premier League,27.0,1991.0,1.2,2.0,1.62,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,Conor Coady,eng ENG,DF,Wolves,Premier League,25.0,1993.0,38.0,20.0,0.53,19.0,0.0,0.0,0.0,0.0,1.0,2.0,0.05,2.0,0.0,0.0,0.0,0.0,0.0
520,Marcus Coco,fr FRA,"FW,MF",Guingamp,Ligue 1,22.0,1996.0,20.4,53.0,2.6,43.0,0.0,1.0,3.0,5.0,1.0,3.0,0.15,2.0,0.0,0.0,0.0,1.0,0.0
521,Coke,es ESP,DF,Levante,La Liga,31.0,1987.0,20.2,26.0,1.29,19.0,3.0,1.0,0.0,3.0,0.0,4.0,0.2,3.0,0.0,0.0,0.0,1.0,0.0
522,Joel Coleman,eng ENG,GK,Huddersfield,Premier League,22.0,1995.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,Séamus Coleman,ie IRL,DF,Everton,Premier League,29.0,1988.0,28.4,49.0,1.72,41.0,2.0,3.0,1.0,1.0,1.0,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0
524,Álex Collado,es ESP,FW,Barcelona,La Liga,19.0,1999.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,Omar Colley,gm GAM,DF,Sampdoria,Serie A,25.0,1992.0,19.6,7.0,0.36,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,Racine Coly,sn SEN,"DF,MF",Nice,Ligue 1,22.0,1995.0,5.6,6.0,1.07,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.36,2.0,0.0,0.0,0.0,0.0,0.0
527,Kingsley Coman,fr FRA,"FW,MF",Bayern Munich,Bundesliga,22.0,1996.0,15.3,65.0,4.25,45.0,0.0,12.0,2.0,6.0,0.0,8.0,0.52,6.0,0.0,0.0,1.0,1.0,0.0
528,Santi Comesaña,es ESP,MF,Rayo Vallecano,La Liga,21.0,1996.0,22.6,30.0,1.33,29.0,0.0,1.0,0.0,0.0,0.0,3.0,0.13,3.0,0.0,0.0,0.0,0.0,0.0
529,Daniel Congré,fr FRA,DF,Montpellier,Ligue 1,33.0,1985.0,36.6,26.0,0.71,24.0,0.0,0.0,1.0,1.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
530,Andrea Consigli,it ITA,GK,Sassuolo,Serie A,31.0,1987.0,35.7,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,Andrea Conti,it ITA,DF,Milan,Serie A,24.0,1994.0,5.6,16.0,2.89,13.0,3.0,0.0,0.0,0.0,0.0,2.0,0.36,2.0,0.0,0.0,0.0,0.0,0.0
532,Lewis Cook,eng ENG,MF,Bournemouth,Premier League,21.0,1997.0,8.0,16.0,1.99,14.0,0.0,0.0,1.0,1.0,0.0,3.0,0.37,3.0,0.0,0.0,0.0,0.0,0.0
533,Steve Cook,eng ENG,DF,Bournemouth,Premier League,27.0,1991.0,31.0,29.0,0.94,18.0,6.0,1.0,2.0,1.0,1.0,2.0,0.06,1.0,0.0,0.0,1.0,0.0,0.0
534,Duje Čop,hr CRO,FW,Valladolid,La Liga,28.0,1990.0,7.6,21.0,2.75,18.0,0.0,1.0,1.0,1.0,0.0,2.0,0.26,2.0,0.0,0.0,0.0,0.0,0.0
535,Francis Coquelin,fr FRA,MF,Valencia,La Liga,27.0,1991.0,19.6,42.0,2.15,40.0,0.0,1.0,1.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0
536,Gabriele Corbo,it ITA,DF,Bologna,Serie A,18.0,2000.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,Iñigo Córdoba,es ESP,"FW,MF",Athletic Club,La Liga,21.0,1997.0,14.7,35.0,2.38,26.0,0.0,5.0,2.0,1.0,1.0,7.0,0.48,6.0,0.0,0.0,0.0,1.0,0.0
538,Sergio Córdova,ve VEN,FW,Augsburg,Bundesliga,20.0,1997.0,5.9,13.0,2.21,6.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,Benjamin Corgnet,fr FRA,"MF,FW",Strasbourg,Ligue 1,31.0,1987.0,7.5,13.0,1.75,10.0,0.0,0.0,2.0,1.0,0.0,3.0,0.4,2.0,0.0,0.0,0.0,1.0,0.0
540,Ante Ćorić,hr CRO,MF,Roma,Serie A,21.0,1997.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,Jack Cork,eng ENG,MF,Burnley,Premier League,29.0,1989.0,36.8,50.0,1.36,40.0,1.0,1.0,3.0,4.0,1.0,3.0,0.08,2.0,0.0,0.0,1.0,0.0,0.0
542,Andreas Cornelius,dk DEN,FW,Bordeaux,Ligue 1,25.0,1993.0,8.8,22.0,2.5,17.0,0.0,0.0,2.0,2.0,1.0,4.0,0.45,4.0,0.0,0.0,0.0,0.0,0.0
543,Maxwel Cornet,ci CIV,FW,Lyon,Ligue 1,21.0,1996.0,14.2,58.0,4.08,36.0,2.0,10.0,6.0,4.0,0.0,9.0,0.63,5.0,0.0,3.0,1.0,0.0,0.0
544,Quentin Cornette,fr FRA,"FW,MF",Amiens,Ligue 1,24.0,1994.0,2.3,7.0,3.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,Ángel Correa,ar ARG,"MF,FW",Atlético Madrid,La Liga,23.0,1995.0,21.3,85.0,3.99,62.0,0.0,7.0,5.0,8.0,3.0,11.0,0.52,9.0,0.0,0.0,1.0,0.0,1.0
547,Joaquín Correa,ar ARG,"FW,MF",Lazio,Serie A,23.0,1994.0,21.4,125.0,5.84,81.0,5.0,20.0,9.0,10.0,0.0,17.0,0.79,10.0,0.0,2.0,3.0,2.0,0.0
548,Danny da Costa,de GER,"DF,FW",Eint Frankfurt,Bundesliga,25.0,1993.0,33.7,61.0,1.81,47.0,6.0,4.0,2.0,2.0,0.0,10.0,0.3,6.0,2.0,1.0,0.0,1.0,0.0
549,Diego Costa,es ESP,FW,Atlético Madrid,La Liga,29.0,1988.0,12.4,16.0,1.29,13.0,0.0,2.0,1.0,0.0,0.0,3.0,0.24,3.0,0.0,0.0,0.0,0.0,0.0
550,Douglas Costa,br BRA,"FW,MF",Juventus,Serie A,27.0,1990.0,6.9,39.0,5.64,29.0,1.0,4.0,2.0,3.0,0.0,2.0,0.29,1.0,0.0,0.0,1.0,0.0,0.0
551,Filippo Costa,it ITA,"DF,FW",SPAL,Serie A,23.0,1995.0,6.3,13.0,2.07,9.0,1.0,1.0,2.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0
552,Hélder Costa,ao ANG,"FW,MF",Wolves,Premier League,24.0,1994.0,14.9,38.0,2.55,26.0,2.0,5.0,0.0,4.0,1.0,4.0,0.27,4.0,0.0,0.0,0.0,0.0,0.0
553,Jaume Costa,es ESP,DF,Villarreal,La Liga,30.0,1988.0,16.6,31.0,1.87,24.0,3.0,0.0,1.0,3.0,0.0,3.0,0.18,1.0,0.0,0.0,1.0,1.0,0.0
554,Nuno da Costa,cv CPV,FW,Strasbourg,Ligue 1,27.0,1991.0,22.8,52.0,2.28,33.0,0.0,9.0,4.0,6.0,0.0,13.0,0.57,10.0,0.0,1.0,0.0,2.0,0.0
555,David Costas,es ESP,DF,Celta Vigo,La Liga,23.0,1995.0,13.0,4.0,0.31,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,Benoît Costil,fr FRA,GK,Bordeaux,Ligue 1,31.0,1987.0,37.0,8.0,0.22,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,Kalifa Coulibaly,ml MLI,FW,Nantes,Ligue 1,26.0,1991.0,19.5,46.0,2.36,32.0,0.0,7.0,1.0,5.0,1.0,4.0,0.21,2.0,0.0,1.0,0.0,1.0,0.0
558,Senou Coulibaly,ml MLI,DF,Dijon,Ligue 1,23.0,1994.0,4.6,2.0,0.44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,Thibaut Courtois,be BEL,GK,Real Madrid,La Liga,26.0,1992.0,27.0,2.0,0.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,Philippe Coutinho,br BRA,"FW,MF",Barcelona,La Liga,26.0,1992.0,22.4,91.0,4.06,68.0,6.0,9.0,6.0,1.0,1.0,7.0,0.31,6.0,0.0,0.0,1.0,0.0,0.0
561,Nicolas Cozza,fr FRA,DF,Montpellier,Ligue 1,19.0,1999.0,10.9,8.0,0.73,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0
562,Alessio Cragno,it ITA,GK,Cagliari,Serie A,24.0,1994.0,38.0,6.0,0.16,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.05,1.0,1.0,0.0,0.0,0.0,0.0
563,Aaron Cresswell,eng ENG,DF,West Ham,Premier League,28.0,1989.0,17.7,35.0,1.98,24.0,6.0,0.0,3.0,1.0,1.0,3.0,0.17,1.0,2.0,0.0,0.0,0.0,0.0
564,Domenico Criscito,it ITA,DF,Genoa,Serie A,31.0,1986.0,34.1,88.0,2.58,58.0,19.0,0.0,4.0,3.0,4.0,8.0,0.23,7.0,1.0,0.0,0.0,0.0,0.0
565,Lorenzo Crisetig,it ITA,MF,Frosinone,Serie A,25.0,1993.0,5.6,5.0,0.89,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,Bryan Cristante,it ITA,MF,Roma,Serie A,23.0,1995.0,26.9,71.0,2.64,61.0,1.0,2.0,5.0,1.0,1.0,9.0,0.33,7.0,0.0,0.0,2.0,0.0,0.0
567,Sebastián Cristóforo,uy URU,MF,Getafe,La Liga,24.0,1993.0,5.0,13.0,2.6,10.0,2.0,0.0,0.0,1.0,0.0,3.0,0.6,1.0,1.0,0.0,0.0,1.0,0.0
568,Enzo Crivelli,fr FRA,FW,Caen,Ligue 1,23.0,1995.0,25.1,37.0,1.47,24.0,0.0,1.0,1.0,11.0,0.0,2.0,0.08,1.0,0.0,0.0,0.0,1.0,0.0
569,Peter Crouch,eng ENG,FW,Burnley,Premier League,37.0,1981.0,1.0,3.0,2.93,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,Alessio da Cruz,cv CPV,"FW,MF",Parma,Serie A,21.0,1997.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,Juan Cuadrado,co COL,"MF,DF",Juventus,Serie A,30.0,1988.0,13.6,63.0,4.65,52.0,0.0,2.0,3.0,4.0,2.0,4.0,0.3,3.0,0.0,0.0,0.0,1.0,0.0
573,Cucho,co COL,FW,Huesca,La Liga,19.0,1999.0,23.9,87.0,3.64,55.0,4.0,9.0,11.0,4.0,4.0,10.0,0.42,5.0,1.0,0.0,2.0,2.0,0.0
574,Marc Cucurella,es ESP,"MF,FW",Eibar,La Liga,20.0,1998.0,26.2,68.0,2.6,58.0,0.0,1.0,4.0,1.0,4.0,7.0,0.27,5.0,0.0,1.0,0.0,0.0,1.0
575,Iván Cuéllar,es ESP,GK,Leganés,La Liga,34.0,1984.0,33.9,2.0,0.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,Mickaël Cuisance,fr FRA,MF,M'Gladbach,Bundesliga,18.0,1999.0,3.1,12.0,3.87,10.0,0.0,2.0,0.0,0.0,0.0,2.0,0.65,2.0,0.0,0.0,0.0,0.0,0.0
577,Matheus Cunha,br BRA,"FW,MF",RB Leipzig,Bundesliga,19.0,1999.0,9.5,33.0,3.48,19.0,0.0,8.0,2.0,4.0,0.0,4.0,0.42,0.0,0.0,2.0,0.0,2.0,0.0
578,Greg Cunningham,ie IRL,DF,Cardiff City,Premier League,27.0,1991.0,7.0,9.0,1.29,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,Patrick Cutrone,it ITA,FW,Milan,Serie A,20.0,1998.0,16.2,30.0,1.85,28.0,0.0,1.0,1.0,0.0,0.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0
580,Wylan Cyprien,fr FRA,MF,Nice,Ligue 1,23.0,1995.0,26.2,109.0,4.16,56.0,42.0,0.0,4.0,6.0,1.0,6.0,0.23,4.0,2.0,0.0,0.0,0.0,0.0
581,Marco D'Alessandro,it ITA,DF,Udinese,Serie A,27.0,1991.0,16.6,46.0,2.77,31.0,2.0,6.0,2.0,2.0,3.0,3.0,0.18,3.0,0.0,0.0,0.0,0.0,0.0
582,Danilo D'Ambrosio,it ITA,DF,Inter,Serie A,29.0,1988.0,28.7,72.0,2.51,60.0,5.0,2.0,1.0,3.0,1.0,14.0,0.49,10.0,1.0,1.0,0.0,2.0,0.0
583,Damien Da Silva,fr FRA,DF,Rennes,Ligue 1,30.0,1988.0,31.9,20.0,0.63,20.0,0.0,0.0,0.0,0.0,0.0,3.0,0.09,3.0,0.0,0.0,0.0,0.0,0.0
584,Kouadio-Yves Dabila,ci CIV,DF,Lille,Ligue 1,21.0,1997.0,8.7,3.0,0.35,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,Abdoulaye Dabo,fr FRA,FW,Nantes,Ligue 1,17.0,2001.0,1.3,5.0,3.88,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
