,Player,Squad,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
255,Tom Bischof,Hoffenheim,1.4,7,4,5,1,1,1,6,16.7,5,1,0,1,1,8,1,0
256,Yves Bissouma,Tottenham,12.6,47,29,20,19,8,26,37,70.3,11,16,4,12,20,67,26,2
257,Leonardo Bittencourt,Werder Bremen,6.7,21,12,13,7,1,6,20,30.0,14,10,0,10,7,28,4,0
258,Marco Bizot,Brest,15.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,11,1
260,Antonio Blanco,Alavés,10.4,27,19,12,14,1,13,31,41.9,18,9,0,9,16,43,14,0
261,Ruben Blanco,Marseille,0.3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
262,Ludovic Blas,Rennes,9.8,12,5,4,8,0,6,16,37.5,10,11,1,10,3,15,2,0
263,Janis Blaswich,RB Leipzig,14.0,1,1,1,0,0,0,0,0.0,0,0,0,0,0,1,4,2
264,Alexis Blin,Lecce,4.5,9,4,2,7,0,4,12,33.3,8,5,0,5,6,15,9,0
265,Daley Blind,Girona,15.0,21,8,13,7,1,11,21,52.4,10,21,8,13,12,33,49,0
266,Myron Boadu,Monaco,0.7,2,2,0,1,1,1,1,100.0,0,1,0,1,0,2,0,0
267,Benicio Boaitey,Brighton,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0
268,Oscar Bobb,Manchester City,0.8,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,1,0
269,Jeremie Boga,Nice,9.3,6,4,1,5,0,3,10,30.0,7,10,1,9,2,8,1,0
270,Jayden Bogle,Sheffield Utd,10.5,17,10,9,6,2,11,29,37.9,18,16,2,14,15,32,34,0
271,Emil Bohinen,Salernitana,5.9,8,6,5,3,0,2,10,20.0,8,8,2,6,14,22,6,1
272,Adama Bojang,Reims,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
273,Daniel Boloca,Sassuolo,12.1,28,18,10,15,3,14,20,70.0,6,15,8,7,11,39,11,2
274,Willy Boly,Nott'ham Forest,10.0,25,16,21,4,0,9,19,47.4,10,17,13,4,19,44,64,0
275,Giacomo Bonaventura,Fiorentina,12.8,12,5,1,4,7,2,9,22.2,7,12,0,12,4,16,4,0
276,Federico Bonazzoli,Hellas Verona,6.0,1,0,0,1,0,0,3,0.0,3,4,0,4,2,3,1,0
277,Warren Bondo,Monza,1.7,5,3,2,2,1,1,1,100.0,0,2,0,2,2,7,0,0
278,Giovanni Bonfanti,Atalanta,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
279,Victor Boniface,Leverkusen,13.1,6,4,0,1,5,1,4,25.0,3,3,0,3,0,6,9,0
280,Kevin Bonifazi,Bologna,1.0,4,0,0,4,0,1,2,50.0,1,0,0,0,0,4,7,1
281,Leonardo Bonucci,Union Berlin,4.9,6,5,2,4,0,4,4,100.0,0,5,3,2,7,13,14,0
282,Angelo Borges,Strasbourg,7.9,18,7,6,6,6,9,21,42.9,12,9,0,9,5,23,1,0
283,Neto Borges,Clermont Foot,11.0,19,11,10,8,1,10,24,41.7,14,12,3,9,24,43,18,0
284,Yvandro Borges Sanches,M'Gladbach,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
286,Sebastiaan Bornauw,Wolfsburg,3.4,7,2,6,1,0,5,7,71.4,2,7,4,3,3,10,12,0
287,Rafael Borre,Werder Bremen,7.6,7,5,2,3,2,4,12,33.3,8,2,0,2,1,8,4,0
288,Gennaro Borrelli,Frosinone,0.3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
289,Adri Bosch,Granada,0.3,1,1,1,0,0,0,0,0.0,0,0,0,0,0,1,1,0
290,Erik Botheim,Salernitana,3.5,2,0,2,0,0,0,1,0.0,1,3,0,3,0,2,2,0
291,Sven Botman,Newcastle Utd,5.0,6,5,4,2,0,3,4,75.0,1,4,3,1,4,10,16,1
292,Ayyoub Bouaddi,Lille,0.4,1,1,1,0,0,0,2,0.0,2,1,0,1,1,2,1,0
293,Badredine Bouanani,Nice,1.6,3,2,1,1,1,3,4,75.0,1,4,0,4,3,6,0,0
294,Hicham Boudaoui,Nice,7.1,18,9,6,10,2,10,14,71.4,4,5,0,5,4,22,3,0
295,Yassine Bounou,Sevilla,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
296,Mehdi Bourabia,Frosinone,1.5,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,3,0
297,Benjamin Bourigeaud,Rennes,13.6,19,10,11,6,2,8,23,34.8,15,16,2,14,13,32,21,0
298,Bilal Boutobba,Clermont Foot,3.1,8,4,2,3,3,3,7,42.9,4,3,0,3,2,10,0,0
299,Edoardo Bove,Roma,8.2,27,12,6,17,4,13,21,61.9,8,11,1,10,5,32,3,1
300,Jarrod Bowen,West Ham,15.0,19,11,9,5,5,8,16,50.0,8,23,4,19,11,30,8,0
301,Lucas Boye,Granada,10.8,20,11,5,12,3,6,16,37.5,10,14,1,13,3,23,19,0
302,Domagoj Bradaric,Salernitana,12.5,19,12,6,8,5,9,14,64.3,5,9,4,5,15,34,22,1
303,Bilal Brahimi,Nice,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
304,Bilal Brahimi,Brest,1.8,0,0,0,0,0,0,3,0.0,3,2,0,2,0,0,0,0
305,Juan Brandariz,Almería,12.6,17,11,11,6,0,8,12,66.7,4,21,15,6,7,24,40,0
306,Julian Brandt,Dortmund,11.5,5,4,1,4,0,3,12,25.0,9,9,1,8,5,10,7,0
307,Jarrad Branthwaite,Everton,14.0,30,17,22,7,1,20,24,83.3,4,19,10,9,25,55,71,1
308,Lilian Brassier,Brest,12.7,15,8,9,6,0,6,10,60.0,4,13,10,3,26,41,30,0
309,Claudio Bravo,Betis,7.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0
310,Tim Breithaupt,Augsburg,2.9,5,3,4,1,0,4,6,66.7,2,4,2,2,1,6,5,0
312,Josip Brekalo,Fiorentina,5.6,7,6,6,1,0,2,7,28.6,5,7,0,7,1,8,0,0
313,Gleison Bremer,Juventus,14.9,18,16,12,4,2,8,12,66.7,4,13,9,4,20,38,70,0
314,Ben Brereton,Villarreal,2.6,2,2,1,0,1,0,2,0.0,2,0,0,0,0,2,0,0
315,Marco Brescianini,Frosinone,6.4,9,4,4,5,0,1,8,12.5,7,7,3,4,3,12,11,0
316,Maximilian Breunig,Freiburg,0.1,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0
317,Rhian Brewster,Sheffield Utd,1.8,4,1,1,1,2,0,0,0.0,0,1,0,1,0,4,1,0
318,Armando Broja,Chelsea,2.6,2,0,0,1,1,0,0,0.0,0,2,0,2,0,2,1,0
319,Dylan Bronn,Salernitana,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0
320,Andre Brooks,Sheffield Utd,1.8,2,2,1,1,0,1,4,25.0,3,1,0,1,5,7,2,0
321,David Brooks,Bournemouth,2.6,4,4,2,1,1,2,3,66.7,1,2,0,2,2,6,2,0
322,John Brooks,Hoffenheim,10.0,14,6,7,6,1,5,15,33.3,10,13,6,7,17,31,68,1
323,Moritz Broschinski,Bochum,2.9,2,2,0,2,0,0,2,0.0,2,1,1,0,0,2,1,0
324,Jacob Brown,Luton Town,8.7,15,10,6,6,3,5,13,38.5,8,15,1,14,7,22,11,0
325,Josh Brownhill,Burnley,12.7,25,20,7,13,5,14,19,73.7,5,12,2,10,22,47,18,0
326,Alexander Brunst,Darmstadt 98,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
327,Jacob Bruun Larsen,Burnley,3.6,3,2,1,0,2,3,5,60.0,2,0,0,0,1,4,3,0
328,Ante Budimir,Osasuna,12.5,13,8,2,10,1,2,5,40.0,3,7,3,4,3,16,8,0
329,Hugo Bueno,Wolves,4.0,12,7,7,3,2,6,9,66.7,3,9,1,8,2,14,10,0
330,Santiago Bueno,Wolves,1.0,2,1,0,2,0,0,1,0.0,1,5,2,3,0,2,7,0
331,Marius Bulter,Hoffenheim,7.2,7,3,5,1,1,3,9,33.3,6,4,0,4,4,11,9,0
332,Facundo Buonanotte,Brighton,3.3,9,4,1,6,2,3,7,42.9,4,4,0,4,2,11,1,0
333,Alessandro Buongiorno,Torino,11.3,29,18,17,10,2,11,17,64.7,6,12,7,5,26,55,46,0
334,Jonathan Burkardt,Mainz 05,1.1,0,0,0,0,0,0,0,0.0,0,2,1,1,1,1,0,0
335,Oliver Burke,Werder Bremen,0.4,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0
336,Reece Burke,Luton Town,6.6,12,7,8,2,2,5,10,50.0,5,9,6,3,7,19,26,0
338,Dan Burn,Newcastle Utd,10.5,17,9,10,7,0,4,20,20.0,16,21,8,13,10,27,29,1
339,Rares-Catalin Burnete,Lecce,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
340,Mason Burstow,Chelsea,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
341,Marnon Busch,Heidenheim,1.3,3,1,3,0,0,1,4,25.0,3,3,0,3,2,5,1,0
342,Maxime Busi,Reims,1.3,1,0,0,1,0,0,2,0.0,2,4,0,4,2,3,1,0
343,Aurelio Buta,Eint Frankfurt,9.4,20,13,10,7,3,10,19,52.6,9,12,3,9,6,26,19,0
344,Marcin Bulka,Nice,15.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,5,2
345,Jamie Bynoe-Gittens,Dortmund,2.9,2,1,1,1,0,0,3,0.0,3,2,1,1,2,4,3,0
346,Juan Cabal,Hellas Verona,0.3,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0
347,Remy Cabella,Lille,9.5,31,22,12,10,9,11,29,37.9,18,16,0,16,3,34,2,0
348,Jovane Cabral,Salernitana,7.3,12,8,4,6,2,3,8,37.5,5,3,0,3,1,13,3,0
349,Liberato Cacace,Empoli,9.1,19,10,12,5,2,12,18,66.7,6,9,2,7,10,29,19,0
350,Anthony Caci,Mainz 05,12.8,21,8,14,7,0,15,22,68.2,7,17,3,14,15,36,21,0
351,Moises Caicedo,Chelsea,12.2,25,14,13,9,3,11,21,52.4,10,13,7,6,11,36,19,1
352,Tom Cairney,Fulham,5.4,7,6,2,4,1,4,8,50.0,4,7,1,6,2,9,1,0
353,Jens Cajuste,Napoli,3.1,13,10,7,5,1,9,14,64.3,5,6,0,6,1,14,5,0
354,Davide Calabria,Milan,11.0,31,13,18,11,2,22,34,64.7,12,11,3,8,19,50,27,0
355,Riccardo Calafiori,Bologna,10.3,15,11,11,4,0,5,11,45.5,6,21,10,11,20,35,30,2
356,Luca Caldirola,Monza,12.9,12,7,9,1,2,7,11,63.6,4,16,11,5,18,30,25,0
357,Duje Caleta-Car,Lyon,5.2,5,2,3,2,0,3,4,75.0,1,9,4,5,4,9,21,0
358,Hakan Calhanoglu,Inter,13.5,35,20,17,14,4,20,31,64.5,11,14,8,6,8,43,11,0
359,Jose Callejon,Granada,5.6,8,4,5,3,0,5,13,38.5,8,3,1,2,1,9,7,0
360,Dominic Calvert-Lewin,Everton,9.0,4,2,0,3,1,0,4,0.0,4,4,1,3,1,5,10,0
361,Lamine Camara,Metz,12.5,34,23,15,15,4,13,27,48.1,14,16,1,15,15,49,13,0
362,Mahdi Camara,Brest,10.0,25,16,3,19,3,12,22,54.5,10,15,0,15,15,40,10,0
364,Mohamed Camara,Monaco,7.3,21,12,7,10,4,8,17,47.1,9,7,2,5,8,29,4,0
365,Francesco Camarda,Milan,0.2,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0
366,Eduardo Camavinga,Real Madrid,8.3,32,19,15,14,3,11,19,57.9,8,14,2,12,14,46,10,0
367,Nicolo Cambiaghi,Empoli,9.6,18,13,6,6,6,6,16,37.5,10,9,0,9,6,24,4,0
368,Andrea Cambiaso,Juventus,8.7,16,11,8,5,3,11,18,61.1,7,10,0,10,2,18,13,0
369,Axel Camblan,Brest,0.8,1,1,0,0,1,0,2,0.0,2,2,0,2,0,1,0,0
370,Sergio Camello,Rayo Vallecano,6.4,6,1,0,5,1,0,0,0.0,0,2,0,2,1,7,5,0
371,Emre Can,Dortmund,8.6,28,20,15,10,3,13,18,72.2,5,13,1,12,9,37,13,1
372,Matteo Cancellieri,Empoli,10.0,24,16,9,10,5,11,23,47.8,12,15,0,15,3,27,8,0
373,Joao Cancelo,Barcelona,12.0,37,25,18,13,6,25,37,67.6,12,20,3,17,6,43,19,0
374,Fali Cande,Metz,11.4,22,13,17,5,0,11,18,61.1,7,22,16,6,12,34,63,0
375,Antonio Candreva,Salernitana,11.8,7,5,3,3,1,5,12,41.7,7,2,0,2,5,12,6,0
376,Thomas Cannon,Everton,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
377,Sergi Canos,Valencia,3.5,7,3,3,2,2,1,6,16.7,5,5,1,4,5,12,2,0
378,Luigi Canotto,Frosinone,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
379,Etienne Capoue,Villarreal,11.0,20,14,10,8,2,11,18,61.1,7,11,2,9,14,34,17,0
380,Gianluca Caprari,Monza,2.8,2,1,1,1,0,0,1,0.0,1,0,0,0,2,4,0,0
381,Elia Caprile,Empoli,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,1
382,Francesco Caputo,Empoli,10.6,2,0,0,0,2,0,1,0.0,1,4,0,4,0,2,2,0
383,Maxence Caqueret,Lyon,14.7,35,24,13,14,8,15,48,31.3,33,13,2,11,27,62,12,1
384,Andrea Carboni,Monza,7.8,23,10,15,8,0,8,11,72.7,3,12,8,4,5,28,31,1
385,Valentin Carboni,Monza,1.6,3,2,1,2,0,1,6,16.7,5,3,0,3,1,4,1,0
386,Isaac Carcelen,Cádiz,13.6,25,13,18,7,0,12,20,60.0,8,13,3,10,10,35,54,2
387,Irvin Cardona,Augsburg,0.6,1,1,0,0,1,1,3,33.3,2,1,0,1,0,1,1,0
388,Marc Cardona,Las Palmas,4.1,4,3,1,1,2,0,5,0.0,5,4,0,4,1,5,2,0
390,Sergi Cardona,Las Palmas,14.3,50,28,26,19,5,34,56,60.7,22,21,4,17,27,77,49,0
391,Igor Carioca,Lorient,0.9,4,3,3,1,0,2,4,50.0,2,0,0,0,2,6,1,0
392,Carlos,Inter,5.0,10,8,7,3,0,3,6,50.0,3,8,2,6,5,15,15,0
393,Diego Carlos,Aston Villa,7.1,13,8,11,2,0,7,11,63.6,4,5,4,1,5,18,28,1
394,Carmona,Getafe,5.3,9,7,2,7,0,2,10,20.0,8,8,0,8,4,13,5,0
395,Marco Carnesecchi,Atalanta,5.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1
396,Yannick Carrasco,Atlético Madrid,2.5,4,4,3,1,0,2,7,28.6,5,2,0,2,1,5,6,0
397,Rasmus Carstensen,Köln,10.5,25,12,10,12,3,16,30,53.3,14,20,5,15,12,37,28,1
398,Dani Carvajal,Real Madrid,12.1,27,16,13,11,3,15,24,62.5,9,11,3,8,14,41,23,1
399,Fabio Carvalho,RB Leipzig,1.7,3,1,0,2,1,1,2,50.0,1,8,0,8,0,3,1,0
400,William Carvalho,Betis,2.2,6,4,1,4,1,3,4,75.0,1,2,0,2,2,8,1,0
401,Nicolo Casale,Lazio,7.0,7,3,7,0,0,5,11,45.5,6,4,4,0,3,10,25,0
402,Casemiro,Manchester Utd,7.2,21,12,5,13,3,12,27,44.4,15,21,5,16,5,26,16,0
403,Matty Cash,Aston Villa,12.3,31,18,15,15,1,16,32,50.0,16,14,5,9,13,44,29,0
404,Josue Casimir,Le Havre,10.1,19,8,9,9,1,5,7,71.4,2,14,2,12,5,24,15,0
405,Giuseppe Caso,Frosinone,3.7,4,3,2,0,2,2,3,66.7,1,0,0,0,0,4,0,0
406,Cristian Casseres Jr.,Toulouse,9.9,29,16,15,13,1,12,25,48.0,13,18,2,16,14,43,13,1
407,Timothy Castagne,Fulham,11.4,23,9,11,7,5,12,21,57.1,9,14,3,11,20,43,24,1
408,Koen Casteels,Wolfsburg,11.0,2,1,2,0,0,2,3,66.7,1,0,0,0,0,2,7,2
409,Valentin Castellanos,Lazio,5.5,11,7,0,3,8,1,5,20.0,4,7,0,7,1,12,6,0
410,Jean-Charles Castelletto,Nantes,13.0,16,11,8,6,2,10,15,66.7,5,9,7,2,16,32,45,0
411,Samu Castillejo,Sassuolo,3.9,9,8,3,4,2,5,13,38.5,8,10,1,9,0,9,3,0
412,Jonny Castro,Wolves,0.1,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0
413,Danilo Cataldi,Lazio,7.2,9,1,4,4,1,2,6,33.3,4,9,5,4,10,19,12,1
414,Catena,Osasuna,13.9,15,9,13,1,1,8,17,47.1,9,14,9,5,9,24,63,2
416,Maximiliano Caufriez,Clermont Foot,8.9,20,15,16,3,1,12,18,66.7,6,8,4,4,8,28,46,2
417,Ivan Cavaleiro,Lille,8.1,9,5,2,4,3,6,18,33.3,12,8,2,6,5,14,5,0
418,Dani Ceballos,Real Madrid,1.5,3,2,0,3,0,0,2,0.0,2,2,1,1,0,3,2,0
419,Emil Ceide,Sassuolo,1.1,0,0,0,0,0,0,0,0.0,0,3,0,3,0,0,0,0
420,Zeki Celik,Roma,1.2,7,5,3,3,1,3,4,75.0,1,0,0,0,1,8,4,0
421,Alex Centelles,Almería,2.5,3,1,3,0,0,2,6,33.3,4,2,1,1,4,7,6,0
422,Vaclav Cerny,Wolfsburg,6.0,5,2,2,3,0,1,9,11.1,8,8,0,8,6,11,4,0
423,Michele Cerofolini,Frosinone,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
424,Franco Cervi,Celta Vigo,2.2,4,3,3,1,0,1,4,25.0,3,8,0,8,2,6,3,0
425,Julio Cesar Enciso,Brighton,0.8,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
426,Julian Chabot,Köln,12.7,28,19,17,11,0,15,22,68.2,7,29,17,12,23,51,58,0
427,Fares Chaibi,Toulouse,0.6,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0
428,Fares Chaibi,Eint Frankfurt,8.5,12,8,4,5,3,3,5,60.0,2,18,0,18,2,14,4,0
429,Muhammed Cham,Clermont Foot,13.7,16,9,6,8,2,7,17,41.2,10,9,1,8,1,17,2,1
430,Brendan Chardonnet,Brest,14.0,23,14,16,5,2,14,23,60.9,9,25,14,11,15,38,55,1
431,Pep Chavarria,Rayo Vallecano,1.2,3,2,1,2,0,2,2,100.0,0,1,0,1,1,4,3,0
432,Walid Cheddira,Frosinone,8.3,3,1,1,0,2,1,2,50.0,1,3,1,2,0,3,7,0
433,Rayan Cherki,Lyon,10.2,11,3,1,6,4,6,20,30.0,14,11,3,8,3,14,0,0
434,Youssef Chermiti,Everton,0.6,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
435,Lucas Chevalier,Lille,15.0,1,0,1,0,0,1,2,50.0,1,1,0,1,0,1,6,2
436,Fabio Chiarodia,M'Gladbach,0.7,4,2,4,0,0,2,2,100.0,0,1,1,0,1,5,3,0
437,Federico Chiesa,Juventus,11.2,8,3,2,3,3,2,4,50.0,2,8,1,7,4,12,4,0
438,Ben Chilwell,Chelsea,3.7,5,4,0,4,1,1,3,33.3,2,1,0,1,3,8,4,0
439,Pedro Chirivella,Nantes,13.9,18,11,6,12,0,10,32,31.3,22,13,1,12,15,33,13,0
440,Tahith Chong,Luton Town,7.6,17,8,11,4,2,7,11,63.6,4,8,1,7,3,20,2,0
442,Joris Chotard,Montpellier,13.6,49,33,28,14,7,28,54,51.9,26,25,10,15,22,71,26,0
443,Andreas Christensen,Barcelona,10.7,7,6,4,3,0,6,11,54.5,5,8,4,4,10,17,23,0
444,Oliver Christensen,Fiorentina,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
445,Ryan Christie,Bournemouth,13.7,39,19,16,13,10,18,38,47.4,20,21,3,18,17,56,15,0
446,Carney Chukwuemeka,Chelsea,1.4,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0
447,Samuel Chukwueze,Milan,5.6,14,4,7,5,2,7,13,53.8,6,2,1,1,4,18,0,0
448,Victor Chust,Cádiz,2.1,4,3,3,1,0,3,6,50.0,3,1,1,0,2,6,5,0
449,Pathe Ciss,Rayo Vallecano,9.1,22,10,7,15,0,10,17,58.8,7,14,6,8,17,39,27,0
450,Ibrahim Cissoko,Toulouse,1.4,2,1,2,0,0,1,1,100.0,0,1,0,1,1,3,0,0
451,Patrick Ciurria,Monza,11.9,13,9,5,6,2,6,12,50.0,6,10,5,5,6,19,15,0
452,Jordan Clark,Luton Town,0.9,3,0,2,1,0,0,2,0.0,2,2,1,1,0,3,3,0
453,Alexis Claude-Maurice,Nice,0.9,7,3,3,3,1,1,2,50.0,1,0,0,0,0,7,3,0
454,Jonathan Clauss,Marseille,12.9,28,15,14,11,3,17,31,54.8,14,13,2,11,18,46,33,0
455,Silvi Clua,Girona,0.0,2,0,2,0,0,2,2,100.0,0,1,0,1,0,2,0,0
456,Nathaniel Clyne,Crystal Palace,3.2,3,2,2,1,0,3,4,75.0,1,4,1,3,0,3,9,0
457,Marcus Coco,Nantes,8.2,18,13,14,3,1,9,26,34.6,17,11,1,10,10,28,14,0
458,Saul Coco,Las Palmas,10.4,16,8,13,3,0,5,10,50.0,5,12,10,2,10,26,53,1
459,Seamus Coleman,Everton,0.7,2,2,1,0,1,1,1,100.0,0,0,0,0,1,3,3,0
460,Maxime Colin,Metz,7.1,13,7,8,2,3,6,11,54.5,5,7,4,3,7,20,26,0
461,Nathan Collins,Brentford,11.1,14,7,10,4,0,6,9,66.7,3,12,4,8,18,32,60,1
462,Lorenzo Colombo,Monza,10.1,13,10,3,7,3,7,10,70.0,3,9,2,7,0,13,9,0
463,Andrea Colpani,Monza,12.4,8,3,0,5,3,2,4,50.0,2,1,1,0,4,12,7,0
464,Levi Colwill,Chelsea,13.3,25,18,8,14,3,12,16,75.0,4,18,6,12,17,42,39,0
465,Kingsley Coman,Bayern Munich,9.3,11,6,5,3,3,8,13,61.5,5,12,1,11,2,13,5,0
466,Eray Comert,Nantes,11.3,18,12,13,5,0,12,15,80.0,3,14,8,6,21,39,49,0
468,Santi Comesana,Villarreal,4.3,15,8,3,9,3,8,15,53.3,7,3,0,3,5,20,7,1
469,Pietro Comuzzo,Fiorentina,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
470,Andrea Consigli,Sassuolo,13.0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,9,0
471,Bambase Conte,Hoffenheim,0.0,1,1,1,0,0,0,0,0.0,0,0,0,0,0,1,0,0
472,Lewis Cook,Bournemouth,10.8,21,16,11,10,0,11,21,52.4,10,9,5,4,31,52,14,0
473,Copete,Mallorca,5.9,16,8,13,3,0,11,15,73.3,4,5,3,2,7,23,21,1
474,Diego Coppola,Hellas Verona,5.1,12,7,7,4,1,7,12,58.3,5,9,3,6,8,20,35,1
475,Francis Coquelin,Villarreal,0.1,0,0,0,0,0,0,0,0.0,0,1,0,1,1,1,1,0
476,Tommaso Corazza,Bologna,1.6,8,3,7,1,0,3,7,42.9,4,2,0,2,4,12,2,0
477,Jeppe Corfitzen,Lecce,0.1,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
478,Jack Cork,Burnley,0.2,1,0,0,1,0,1,3,33.3,2,0,0,0,0,1,0,0
479,Maxwel Cornet,West Ham,0.0,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0
480,Jesus Corona,Sevilla,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0
481,Angel Correa,Atlético Madrid,5.2,6,4,2,3,1,1,8,12.5,7,6,0,6,1,7,0,0
482,Joaquin Correa,Marseille,3.8,4,3,2,1,1,0,7,0.0,7,2,0,2,1,5,1,0
483,Thierry Correia,Valencia,13.3,42,27,26,13,3,23,39,59.0,16,16,5,11,27,69,34,0
484,Oscar Cortes,Lens,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
485,Danny da Costa,Mainz 05,7.2,13,7,6,6,1,4,13,30.8,9,13,2,11,12,25,20,0
486,David Pereira da Costa,Lens,2.0,4,2,0,4,0,1,3,33.3,2,4,1,3,2,6,3,0
487,Jaume Costa,Mallorca,8.7,20,11,11,5,4,10,16,62.5,6,6,1,5,9,29,12,0
488,Logan Costa,Toulouse,14.1,23,15,17,6,0,8,14,57.1,6,25,14,11,8,31,65,0
489,Samu Costa,Mallorca,13.6,45,26,15,28,2,25,53,47.2,28,19,10,9,23,68,29,3
490,Benoit Costil,Salernitana,4.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,0
491,Vladimir Coufal,West Ham,16.0,37,26,28,7,2,23,41,56.1,18,20,7,13,23,60,42,0
492,Lassana Coulibaly,Salernitana,9.2,21,16,11,8,2,14,24,58.3,10,12,1,11,8,29,14,0
494,Mamadou Coulibaly,Salernitana,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
495,Philippe Coutinho,Aston Villa,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
496,Yan Couto,Girona,9.5,20,13,10,7,3,10,18,55.6,8,9,1,8,3,23,17,0
497,Nicolas Cozza,Wolfsburg,2.4,7,5,3,4,0,2,7,28.6,5,2,0,2,4,11,3,0
498,Alessio Cragno,Sassuolo,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,0
499,Aaron Cresswell,West Ham,1.4,1,0,1,0,0,1,1,100.0,0,2,1,1,0,1,3,0
500,Bryan Cristante,Roma,15.0,29,16,16,11,2,13,20,65.0,7,14,4,10,14,43,30,0
501,Juan Cruz Armada,Osasuna,9.1,13,6,7,5,1,6,7,85.7,1,6,3,3,4,17,15,0
502,Juan Cruz,Hellas Verona,0.9,1,1,0,0,1,0,0,0.0,0,0,0,0,1,2,0,0
503,Juan Cruz,Betis,0.8,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
504,Juan Cuadrado,Inter,1.7,3,3,1,2,0,2,3,66.7,1,5,1,4,0,3,1,0
505,Marc Cucurella,Chelsea,7.8,27,17,15,10,2,16,27,59.3,11,17,5,12,12,39,22,0
506,Jorge Cuenca,Villarreal,9.1,13,11,9,2,2,6,6,100.0,0,16,9,7,11,24,48,0
507,Josh Cullen,Burnley,9.4,16,11,8,7,1,9,16,56.3,7,14,7,7,7,23,11,0
508,Matheus Cunha,Wolves,14.8,20,9,5,12,3,7,17,41.2,10,16,5,11,8,28,11,0
509,Marvin Cuni,Frosinone,5.1,5,3,1,2,2,3,4,75.0,1,9,1,8,1,6,0,0
510,Eric Curbelo,Las Palmas,1.0,2,1,1,1,0,1,2,50.0,1,3,1,2,2,4,5,1
511,Tomas Cvancara,M'Gladbach,7.0,2,2,0,2,0,0,0,0.0,0,3,1,2,0,2,8,0
512,Danilo D'Ambrosio,Monza,8.1,28,17,16,10,2,15,20,75.0,5,13,7,6,8,36,16,0
513,Finn Dahmen,Augsburg,14.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,10,1
514,Mahmoud Dahoud,Brighton,5.0,9,4,2,4,3,3,9,33.3,6,4,1,3,1,10,5,0
515,Ameen Al-Dakhil,Burnley,9.5,9,4,3,5,1,1,9,11.1,8,6,4,2,8,17,30,2
